algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,natural,2048,5,face_allgatherv,0.8285562475336914,1.5271163029997297,2048
balance,natural,2048,5,face_collective_setup,0.00017517078613926707,0.0008598500003245135,2048
balance,natural,2048,5,face_global_merge,0.0893847178193381,0.11488611400000082,2048
balance,natural,2048,5,face_local_extract,0.17340634891992202,0.18694327399998656,2048
balance,natural,2048,5,face_map_setup,0.007970249480953262,0.010296163000020897,2048
balance,natural,2048,5,face_pipeline_total,1.1041920865034156,1.799587947999953,2048
balance,natural,2048,5,local_volume_mesh,6.466444240472651,9.094934920000014,2048
balance,natural,2048,5,metis_partition,2.2896744370766555,2.291032066000298,2048
balance,natural,2048,5,metis_seed,0.0008121531665039594,1.6632896850001089,1
balance,natural,2048,5,part_face_create,0.02537929590527921,0.04359942900009628,2048
balance,natural,2048,5,partition_cost_balance,0.00011454480371098086,0.2345877580000888,1
balance,natural,2048,5,partition_cost_setup,0.00018552828955087364,0.3799619370001892,1
balance,natural,2048,5,partition_distribution,2.2884541324155228,2.290940424999917,2048
balance,natural,2048,5,submesh_initialization,0.000181377071287514,0.0004233449999446748,2048
balance,natural,2048,5,surface_refine,0.00720509658252011,0.012169347000053676,2048
balance,natural,2048,5,vertex_count_allgather,2.7675076572885673,5.51076861599995,2048
balance,natural,2048,5,vertex_exchange,0.022615920115231836,0.043495560999872396,2048
balance,natural,2048,5,vertex_exchange_prepare,0.00030232460693757623,0.0010541960000409745,2048
balance,natural,2048,5,vertex_exchange_unpack,0.006770661841305481,0.022360672000104387,2048
balance,natural,2048,5,vertex_numbering_local,0.03880407289697674,0.07095444200012935,2048
balance,natural,2048,5,volume_exchange_pack,0.5152293885195387,0.8282889699999032,2048
balance,natural,2048,5,volume_exchange_unpack,0.5541137568759795,0.9078330229999665,2048
balance,natural,2048,5,volume_payload_exchange,0.0385844538637683,0.06016063500010205,2048
balance,natural,2048,5,volume_payload_prepare,0.0047733302187515925,0.010379156999988481,2048
balance,natural,2048,5,volume_refine,1.600986963542482,2.1541892300001564,2048
balance,natural,2048,5,volume_size_exchange,0.31256425967676016,0.5652479989998938,2048
balance,split,2048,1,adjacency_build,0.011096567189456508,0.021998031000066476,2048
balance,split,2048,1,element_count_allgather,0.00121404591015839,0.005356145999940054,2048
balance,split,2048,1,element_count_pre_collective_wait,0.001831130865723729,0.003481505999843648,2048
balance,split,2048,1,face_allgatherv,0.8240374465297853,1.520877043000155,2048
balance,split,2048,1,face_collective_setup,0.00017080606543251609,0.0007633289999375847,2048
balance,split,2048,1,face_global_merge,0.08938986556542539,0.11812764199999037,2048
balance,split,2048,1,face_local_extract,0.17329822714062437,0.20362985299993852,2048
balance,split,2048,1,face_map_setup,0.008000479223145729,0.010947142999839343,2048
balance,split,2048,1,face_pipeline_total,1.1302251413339857,1.832069046000015,2048
balance,split,2048,1,face_pre_collective_wait,0.030638339488765154,0.1967721859998619,2048
balance,split,2048,1,local_volume_mesh,6.468215020881345,9.101842397999917,2048
balance,split,2048,1,metis_partition,2.3764912993759744,2.3771725700000843,2048
balance,split,2048,1,metis_seed,0.0008594280810547694,1.7601087100001678,1
balance,split,2048,1,part_face_create,0.025345326347657404,0.043105489000026864,2048
balance,split,2048,1,partition_cost_balance,0.00011285626025392403,0.23112962100003642,1
balance,split,2048,1,partition_cost_setup,0.0001815622485351609,0.3718394850000095,1
balance,split,2048,1,partition_distribution,0.008659264265622357,0.009235425000042596,2048
balance,split,2048,1,partition_pre_collective_wait,2.3665168484018553,2.3682392559999244,2048
balance,split,2048,1,submesh_initialization,0.0002760857558585794,0.022815160000163814,2048
balance,split,2048,1,surface_refine,0.0072197786049797985,0.022234700000126395,2048
balance,split,2048,1,vertex_count_allgather,0.019538024058103343,0.019750932000079047,2048
balance,split,2048,1,vertex_count_pre_collective_wait,2.90135346276709,5.61159555800009,2048
balance,split,2048,1,vertex_exchange,0.022317102909184316,0.0369093240001348,2048
balance,split,2048,1,vertex_exchange_prepare,0.00030689247607529335,0.0009153120001883508,2048
balance,split,2048,1,vertex_exchange_unpack,0.006806888141602463,0.021915786000135995,2048
balance,split,2048,1,vertex_numbering_local,0.03884735335791334,0.07564128400008485,2048
balance,split,2048,1,volume_exchange_pack,0.5166254432543952,0.9095501360000071,2048
balance,split,2048,1,volume_exchange_unpack,0.5525412641606456,0.9475911319998431,2048
balance,split,2048,1,volume_payload_exchange,0.03860493264355658,0.06377265700007229,2048
balance,split,2048,1,volume_payload_prepare,0.004828419595212741,0.03460768900004041,2048
balance,split,2048,1,volume_refine,1.6011707201904342,2.1528547069999604,2048
balance,split,2048,1,volume_size_exchange,0.023951117867673677,0.02847444199983329,2048
balance,split,2048,1,volume_size_exchange_pre_collective_wait,0.3759246965903309,0.6130128750000949,2048
balance,split,2048,2,adjacency_build,0.01116786436719508,0.021452334000059636,2048
balance,split,2048,2,element_count_allgather,0.015659234488772933,0.04748049199997695,2048
balance,split,2048,2,element_count_pre_collective_wait,0.011211975374018746,0.012408047000008082,2048
balance,split,2048,2,face_allgatherv,0.7824142044121076,1.5342082090000986,2048
balance,split,2048,2,face_collective_setup,0.0001711869746052752,0.000812889000371797,2048
balance,split,2048,2,face_global_merge,0.08934731466797374,0.11907864400018298,2048
balance,split,2048,2,face_local_extract,0.17352929972362952,0.18567581900015284,2048
balance,split,2048,2,face_map_setup,0.007966062427245069,0.009955825999895751,2048
balance,split,2048,2,face_pipeline_total,1.0827406314135786,1.8364178460001312,2048
balance,split,2048,2,face_pre_collective_wait,0.024636899015143987,0.19041841999978715,2048
balance,split,2048,2,local_volume_mesh,6.467159378487797,9.09288302699997,2048
balance,split,2048,2,metis_partition,2.338301248478024,2.354642682999838,2048
balance,split,2048,2,metis_seed,0.0008275894887694868,1.694903272999909,1
balance,split,2048,2,part_face_create,0.02533982357568121,0.04852742599996418,2048
balance,split,2048,2,partition_cost_balance,0.00011463136083977865,0.23476502699986668,1
balance,split,2048,2,partition_cost_setup,0.0001882754799804598,0.38558818299998165,1
balance,split,2048,2,partition_distribution,0.018007418967775468,0.034203695000087464,2048
balance,split,2048,2,partition_pre_collective_wait,2.3190196117587893,2.320992732999912,2048
balance,split,2048,2,submesh_initialization,0.0002371816601551835,0.021067055000003165,2048
balance,split,2048,2,surface_refine,0.007228055964346725,0.01033989899997323,2048
balance,split,2048,2,vertex_count_allgather,0.012163906156256399,0.023471457000141527,2048
