processes,core_source_mode,jobs_serialized,dependency_policy,core_page_cache_policy,full_io_page_cache_policy,core_cold_s,core_cold_state,core_warm_s,core_cold_penalty_percent,core_warm_speedup,core_warm_efficiency_percent,core_warm_communication_s,core_warm_communication_fraction_percent,core_warm_arrival_wait_s,core_warm_arrival_wait_fraction_percent,core_warm_communication_plus_wait_fraction_percent,warm_cache_miss_rate_percent,warm_ipc,full_io_cold_s,full_io_cold_state,full_io_warm_s,full_io_cold_penalty_percent,full_io_warm_speedup,full_io_warm_efficiency_percent,full_io_warm_io_s,full_io_warm_io_fraction_percent,full_io_extra_warm_s,full_io_extra_warm_percent,core_cold_physical_read_gib,core_warm_physical_read_gib,full_io_cold_physical_read_gib,full_io_warm_physical_read_gib,full_io_cold_physical_write_gib,full_io_warm_physical_write_gib
1,core_timing,0,unknown,evict-first,evict-first,727.421967411,cold,719.339387728,1.12361144417914,1.0,100.0,0.0458058869999,0.0063665232232,1.10600001193e-05,1.54593372732e-06,0.00636806044368,2.88594388373,0.619646351471,1740.47359647,cold,1795.26502732,-3.051996781321664,1.0,100.0,823.929426942,45.8518259401,1075.925639592,149.57135087378725,0.012050628662109375,0.0,0.01262664794921875,0.1786346435546875,6.894783020019531,6.894779205322266
8,core_timing,0,unknown,evict-first,evict-first,119.334231005,cold,118.825027566,0.42853214464197986,6.053770005047558,75.67212506309447,0.921443659,0.775462609077,21.531803394,18.1070799965,18.268209534,nan,nan,277.500656298,cold,275.573787036,0.6992208085990104,6.514643669956435,81.43304587445543,125.212722731,45.4370947534,156.74875946999998,131.9156095991105,0.013164520263671875,0.0,0.01100921630859375,0.021236419677734375,6.915187835693359,6.915306091308594
16,core_timing,0,unknown,evict-first,evict-first,82.434119604,cold,81.812655671,0.7596183352110542,8.792519712607044,54.953248203794026,0.405667194,0.495848949864,18.549069851,22.6726167228,23.021534883,2.48337788888,0.596420333256,157.361712624,cold,159.499193776,-1.3401203488224933,11.255637002411827,70.34773126507392,60.557668798,38.2268339666,77.686538105,94.95662678083364,0.0130767822265625,0.0,0.010662078857421875,0.051853179931640625,6.680408477783203,6.6804046630859375
32,core_timing,0,unknown,evict-first,evict-first,59.108089306,cold,57.919826974,2.0515640223397025,12.419570729223842,38.81115852882451,0.365265621,0.630640041732,12.019425252,20.7518321099,21.1799384838,2.32649427865,0.60863804454,95.314114871,cold,95.304698703,0.009880066909762064,18.837109310996528,58.86596659686415,30.468251157,31.9693064158,37.384871729,64.54589677172538,0.026123046875,0.0,0.024562835693359375,3.814697265625e-05,6.700462341308594,6.700401306152344
64,core_timing,0,unknown,evict-first,evict-first,46.120984879,cold,45.69155131,0.939853335437113,15.743378526317757,24.599028947371497,0.280382674,0.610844874146,7.411320905,16.2520558718,16.5243761663,2.27833231416,0.605267330649,67.531372052,cold,67.35096281,0.26786438452102157,26.655372876918193,41.64902012018467,18.603946444,27.6223912292,21.659411499999997,47.40353715077221,0.05200958251953125,0.0,0.039394378662109375,0.000148773193359375,6.736263275146484,6.736186981201172
128,core_timing,0,unknown,evict-first,evict-first,40.831066553,cold,40.198955045,1.5724575608803582,17.89447976751506,13.980062318371141,0.187680295001,0.466647074291,5.536106315,13.7690088097,14.1190043304,2.23025108163,0.602547522886,nan,cold_candidate,51.383830093,nan,34.938326397054006,27.295567497698443,10.607444699,20.6435461891,11.184875048000002,27.823795507816794,0.10543441772460938,0.0,nan,0.00041961669921875,nan,6.803932189941406
256,core_timing,0,unknown,evict-first,evict-first,37.748263149,cold,36.549255992,3.28052411590114,19.681368832390213,7.688034700152427,0.156220128,0.427423551478,3.6824427,10.0725585423,10.442115489,2.17698550958,0.601894080702,nan,cold_candidate,42.502994108500005,nan,42.23855436483172,16.499435298762393,6.4404985759999995,15.15371548125,5.953738116500006,16.289628762356138,0.20821380615234375,0.0,nan,0.0009555816650390625,nan,7.064413070678711
