experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_core_cache_l2_r2_20260811-153051,16,3,20260811-153515,76.4475472771,76.658870691,0.668683405625,0.9086309,99.1253043041,22.1789437578,22.465516493,42.1445996951,51.821994366,0,0,9.70284286088,18.902582565,0.00745887431245,0.0152228399998,12.7019140326,24.6774362934,1.74501868338,1.764059294,2.30118090457,16,16,5.06110347704e+12,119637632380,2.3638645786,1.31784540329e+13,2.11555786187e+13,0.622930446407,2266036,0,16562881,0,0,0,948.57421875,1028.4609375,2953740,3571520,1.20915178723,1
