algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,2048,-1,1,adjacency_build,0.00013230451074597305,0.00033426400023017777,2048
sparse,natural,2048,-1,1,element_count_allgather,0.0022361915444333302,0.0038062200001149904,2048
sparse,natural,2048,-1,1,face_local_extract,0.17359478432177933,0.18745527200007928,2048
sparse,natural,2048,-1,1,face_map_setup,0.007811416777817826,0.009172903000035149,2048
sparse,natural,2048,-1,1,face_pipeline_total,0.43972976380614903,0.44358569499991063,2048
sparse,natural,2048,-1,1,face_sparse_context,0.01748950525244064,0.18468509399963295,2048
sparse,natural,2048,-1,1,face_sparse_deliver,0.015828345978020852,0.016240742000263708,2048
sparse,natural,2048,-1,1,face_sparse_directory,0.0553979339423849,0.05569940499981385,2048
sparse,natural,2048,-1,1,face_sparse_match,0.16548307613086166,0.20615590299985342,2048
sparse,natural,2048,-1,1,face_sparse_total,0.2552963699404296,0.4227558729999146,2048
sparse,natural,2048,-1,1,local_volume_mesh,6.474703475207999,8.80332650399987,2048
sparse,natural,2048,-1,1,metis_partition,2.10602243184082,2.109344028000123,2048
sparse,natural,2048,-1,1,metis_seed,0.000813831307128865,1.6667265169999155,1
sparse,natural,2048,-1,1,part_face_create,0.011374449911621731,0.014515423999910126,2048
sparse,natural,2048,-1,1,partition_cost_balance,1.8364319335884005e-05,0.03761012599989044,1
sparse,natural,2048,-1,1,partition_cost_setup,0.00018855168847675685,0.38615385800039803,1
sparse,natural,2048,-1,1,partition_distribution,2.1048791995053735,2.109234906000438,2048
sparse,natural,2048,-1,1,submesh_initialization,0.00027300535546959104,0.022732942999937222,2048
sparse,natural,2048,-1,1,surface_refine,0.007808815462893692,0.00899193200029913,2048
sparse,natural,2048,-1,1,vertex_count_allgather,2.3475559435234348,4.221784335999928,2048
sparse,natural,2048,-1,1,vertex_exchange,0.006836352612298979,0.019545261000075698,2048
sparse,natural,2048,-1,1,vertex_exchange_prepare,0.00027804423193655836,0.002066421999643353,2048
sparse,natural,2048,-1,1,vertex_exchange_unpack,0.005921989620107482,0.02327629799992792,2048
