experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_core_timing_l2_r2_20260810-225842,32,2,20260810-230036,53.1936384223,53.389752256,0.505042928563,0.781968446002,99.050557654,21.9983335139,22.296113806,22.6631161877,28.996161661,0,0,6.24859397759,11.871988385,0.033583368,0.047040809,11.8100162574,22.2958439101,1.74496844647,1.804119982,3.37915031587,32,0,0,0,0,0,0,0,3365819,0,33122945,0,0,0,560.495483398,595.6796875,1482478,1918144,1.29387687372,1
