experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,time_p50_s,time_p95_s,time_p99_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes,send_messages_avg,send_messages_p95,send_messages_p99,send_messages_max,receive_messages_avg,receive_messages_p95,receive_messages_p99,receive_messages_max,send_bytes_avg,send_bytes_p95,send_bytes_p99,receive_bytes_avg,receive_bytes_p95,receive_bytes_p99
comm_graph,1024,6,face_map_setup,compute,0.007831856099125,0.010207699500155001,0.00773647950007,0.00865013807511,0.009109467869995,1.2829084112000002,0.0210907782335,0,nan,nan,6,152819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,face_pre_collective_wait,synchronization,0.0823611094165,0.1280572795,0.0842984502501,0.10373582140000001,0.11792985623999999,1.606452268875,0.267590838896,0,nan,nan,6,15848.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,final_count_exchange,communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,final_mesh_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,geometry_load,io,1.775889643375,2.4445965165,1.76136567475,1.803235277,2.4020408679100003,1.37512549289,5.225584247185,0,nan,nan,6,6020031.5,0.0,1059934332.5,0.0,12382208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,local_volume_mesh,compute,7.739182912725,10.763314253499999,7.62912135825,9.0240615819,9.516665988385,1.3909146372449999,22.892201646300002,0,nan,nan,6,3155740.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,metis_partition,compute,1.30472239284,1.3845945555,1.3037609045,1.329004810975,1.346164166295,1.06189156926,2.95353037743,0,nan,nan,6,1323263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,part_face_create,compute,0.02378263353665,0.037488813499999996,0.02345321399995,0.0256547734001,0.02662655621975,1.573209854055,0.08038830967965,0,nan,nan,6,63279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,partition_result_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_rank_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_reduce,communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_reduce_pre_collective_wait,synchronization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_summary_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_surface_compute,postprocess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,quality_volume_compute,postprocess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,refined_surface_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,refined_volume_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,submesh_initialization,setup,0.000219988862794,0.000556637000045,0.000189787249951,0.000373167425073,0.000436789515052,2.269072892855,0.00106577662374,0,nan,nan,6,2345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,surface_refine,compute,0.00983597962939,0.014538421499999999,0.009967817249960001,0.011577258724900001,0.012049755704799998,1.47809720883,0.0311369711395,0,nan,nan,6,18203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,testout_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,vertex_count_allgather,communication,0.0166339152627,0.02629875950015,0.0162275859999,0.0256651457501,0.025920033769949998,1.262260398165,0.056269793132449994,0,nan,nan,6,89470.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,4096.0,4194304.0,4.0,4096.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4096.0,4096.0,4096.0
comm_graph,1024,6,vertex_count_pre_collective_wait,synchronization,3.56463307029,6.7226589830000005,3.476042955,5.497412284325,6.06427897718,1.900989587035,14.2820537573,0,nan,nan,6,50911.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,vertex_exchange,communication,0.02032444216305,0.04955922500015,0.02128046099995,0.03412825107495,0.0397241764449,2.4434500562199997,0.1062782509135,0,nan,nan,6,466885.0,0.0,0.0,0.0,0.0,0.0,6879.0,6879.0,496787016.0,496787016.0,1547216.0,1626262.0,6.7177734375,13.0,16.0,19.0,6.7177734375,12.0,14.77,17.0,485143.570312,998049.8,1214590.52,485143.570312,1031873.7,1219762.28
comm_graph,1024,6,vertex_exchange_prepare,compute,0.000354306981933,0.001250836000055,0.00033542425001100004,0.000725267725136,0.000935350715006,3.53197507819,0.00265860696598,0,nan,nan,6,76833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,vertex_exchange_unpack,compute,0.00798310291602,0.0259678075001,0.00748192474998,0.0165658381501,0.020846037040099998,3.232673176245,0.05543650888445,0,nan,nan,6,436836.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,vertex_numbering_local,compute,0.054776642655299995,0.109989665,0.05465227799995,0.0790142204998,0.08974457300025,2.011436223875,0.225656907554,0,nan,nan,6,1594535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,volume_exchange_pack,compute,0.9254811929260001,1.4418577485,0.91923671125,1.14777627225,1.2565322881,1.55764172745,3.097931586405,0,nan,nan,6,4447102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,volume_exchange_unpack,compute,0.8586612075155,1.60613357,0.8189015635000001,1.3446449983,1.43661461393,1.87128832282,3.417012619945,0,nan,nan,6,27854871.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,volume_payload_exchange,communication,0.051179938258800003,0.1154324,0.052292469499999994,0.09641676082525,0.111553322815,2.271694212005,0.2413518448485,0,nan,nan,6,111819.5,0.0,0.0,0.0,0.0,0.0,6866.0,6866.0,10707307440.0,10707307440.0,20661240.0,20682360.0,6.705078125,11.0,13.0,15.0,6.705078125,11.0,13.0,15.0,10456354.9219,15246966.0,16730982.0,10456354.9219,15256182.0,16755546.0
comm_graph,1024,6,volume_payload_prepare,compute,0.00550739581299,0.02684961749995,0.00548827399996,0.00908056199993,0.010652977289800001,4.87617402113,0.057080413526850005,0,nan,nan,6,1279856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,volume_refine,compute,3.045667373615,4.1506705055,3.1799281007499998,3.7476991542,3.917878596975,1.3632069097700001,8.855006605995,0,nan,nan,6,21749664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,1024,6,volume_size_exchange,communication,0.01578911389405,0.0158976304999,0.01579054224995,0.015849039050149998,0.0158763968352,1.12676307865,0.03020380700785,0,nan,nan,6,33914.0,0.0,0.0,0.0,0.0,0.0,1048576.0,1048576.0,4194304.0,4194304.0,4096.0,4096.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0
