experiment,processes,repetitions,core_only,total_wall_max_s,speedup,ideal_speedup,parallel_efficiency_percent,total_time_cv_percent,profile_coverage_percent,unprofiled_max_s,communication_fraction_max_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_max_percent,communication_max_s,synchronization_max_s,io_fraction_max_percent,io_max_s,io_valid_repetitions,io_counter_available_ranks,cache_valid_repetitions,cache_available_ranks,cache_miss_rate_percent,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,partition_count,partitions_per_mpi_process,partition_boundary_faces,partition_boundary_face_fraction_percent,vertex_copy_factor,ghost_points_added_total,volume_copy_factor_after_adjacency,adjacent_processes_avg,adjacent_processes_max,volume_elements_vs_local_mesh_time_pearson,volume_elements_vs_vertex_wait_pearson,local_mesh_time_vs_vertex_wait_pearson,vertex_count_wait_max_s,setup_max_s,compute_max_s,postprocess_max_s,volume_alltoall_wait_p95_s,volume_alltoall_wait_p99_s,volume_alltoall_wait_max_s,volume_alltoall_p95_s,volume_alltoall_p99_s,volume_alltoall_max_s,volume_payload_p95_s,volume_payload_p99_s,volume_payload_max_s,volume_waitall_p95_s,volume_waitall_p99_s,volume_waitall_max_s,volume_send_neighbors_avg,volume_send_neighbors_p95,volume_send_neighbors_p99,volume_send_neighbors_max,volume_receive_neighbors_avg,volume_receive_neighbors_p95,volume_receive_neighbors_p99,volume_receive_neighbors_max,volume_send_bytes_avg,volume_send_bytes_p95,volume_send_bytes_p99,volume_send_bytes_max,volume_receive_bytes_avg,volume_receive_bytes_p95,volume_receive_bytes_p99,volume_receive_bytes_max,volume_directed_edges,volume_edge_density,volume_graph_capture
comm_graph,1024,6,1,46.842441862499996,1.0,1.0,100.0,13.901535199661348,95.5486502225,2.686052544,2.058777574585,16.100793946899998,17.34748299165,0.9775101245005,7.543085136,5.225584247185,2.4445965165,6,1024.0,0,0.0,nan,nan,113926367.5,0.0,1059934332.5,0.0,12382208.0,0.0,1024.642578125,2356607.5,3682816.0,1.5627617242158485,1024.0,1.0,10873.0,46.136546866380954,1.0543644231135634,41450933.0,1.03697530921701,11.30078125,31.0,0.6767781562218965,-0.8405550137558405,-0.8946624269865001,6.717513895,24.5579888225,17.8216252155,0.0,0.74469007645,0.817163644655,0.926443859,0.015849039050149998,0.0158763968352,0.0158976304999,0.09641676082525,0.111553322815,0.1154324,0.09442036842490001,0.10960424835999999,0.114550968,6.705078125,11.0,13.0,15.0,6.705078125,11.0,13.0,15.0,10456354.9219,15246966.0,16730982.0,20661240.0,10456354.9219,15256182.0,16755546.0,20682360.0,6866.0,0.00655432856794,1.0
comm_graph,2048,6,1,42.077290653999995,1.113247576886156,2.0,55.6623788443078,13.614438549232245,96.23985620024999,2.1848543995,4.340732143605,13.22346949405,14.49821227455,1.8318409375,5.5901598754999995,4.533648514935,1.9055425910000001,6,2048.0,0,0.0,nan,nan,167039721.5,0.0,2119868417.0,0.0,0.0,0.0,620.701171875,1246533.5,1933824.0,1.55136143553302,2048.0,1.0,14861.0,53.93213572854292,1.07052404710212,57152793.0,1.0477450311297039,14.6240234375,36.0,0.5847326745989184,-0.5830855730960179,-0.7161544377705166,4.920664206,24.5376476565,13.842485745000001,0.0,0.45259512332499996,0.48919562391000004,0.5452593115,0.01881315955,0.018843348130100003,0.02022238550015,0.07230947272495,0.08524878333,0.0912920075,0.07080655005004999,0.08377316104485,0.0899448995001,6.65625,10.0,12.0,15.0,6.65625,11.0,12.0,15.0,7141893.69141,9846036.0,10824190.8,11808960.0,7141893.69141,9847512.0,10832654.4,11833320.0,13632.0,0.00325170981925,1.0
comm_graph,4096,6,1,42.805007355,1.0943215468698755,4.0,27.358038671746886,24.675829363537076,96.42249382419999,2.2558631829999998,9.819488809654999,18.12487672565,20.07972098935,4.196167683500001,7.740689944,4.5801007029,1.953240746,6,4096.0,0,0.0,nan,nan,273850103.0,0.0,4239736833.0,0.0,0.0,0.0,594.751953125,683492.5,1130496.0,1.6539991294710623,4096.0,1.0,20315.0,61.54382138204733,1.0884035997974668,79106816.0,1.0595007961322043,19.2275390625,52.0,0.3951524650510274,-0.3168662937971456,-0.12454416819910383,7.277916706,24.873534176,12.922803211,0.0,0.2564816435,0.28133819122500003,0.3161765375,0.02427109650005,0.0243740379748,0.032230630499949994,0.0594218326251,0.06820992047505,0.07638972449995,0.0576423148751,0.0661260376501,0.07523438850015,6.2880859375,9.0,10.0,13.0,6.2880859375,9.0,10.0,13.0,4880201.74805,6881280.0,6898800.0,8856840.0,4880201.74805,6886590.0,6901230.0,8878800.0,25756.0,0.00153555212149,1.0
comm_graph,8192,6,1,46.484995721000004,1.007689494985551,8.0,12.596118687319388,12.256134832747804,96.4954680717,2.3877458860000003,17.393338934,28.60404410245,29.21048533445,8.120192009,13.3921675065,4.142657902065,1.9243335785,6,8192.0,0,0.0,nan,nan,612552543.5,0.0,8479473665.0,0.0,0.0,0.0,452.37890625,393791.25,970752.0,2.4651436516174496,8192.0,1.0,27897.0,68.72705772215517,1.106129445031678,110155675.0,1.0708885039548437,26.294677734375,70.0,0.4091267502100085,-0.11736166610033452,-0.31668513268130066,12.926937545,24.8269446975,12.233937931,0.0,0.24015187254999998,0.25289055968,0.27164613800000004,0.01852064435,0.01880656208495,0.0200959415,0.046032231,0.052279782095000005,0.0584489025,0.044962612075,0.05106907636,0.057332328,5.44567871094,8.0,9.0,11.0,5.44567871094,8.0,9.0,11.0,3349832.70996,4423680.0,4915320.0,5898240.0,3349832.70996,4428150.0,4923840.0,5906880.0,44611.0,0.000664836858862,1.0
