experiment,processes,repetitions,graph_capture_repetitions,volume_alltoall_wait_p95_s,volume_alltoall_wait_p99_s,volume_alltoall_wait_max_s,volume_alltoall_p95_s,volume_alltoall_p99_s,volume_alltoall_max_s,volume_payload_p95_s,volume_payload_p99_s,volume_payload_max_s,volume_waitall_p95_s,volume_waitall_p99_s,volume_waitall_max_s,volume_send_neighbors_avg,volume_send_neighbors_p95,volume_send_neighbors_p99,volume_send_neighbors_max,volume_receive_neighbors_avg,volume_receive_neighbors_p95,volume_receive_neighbors_p99,volume_receive_neighbors_max,volume_send_bytes_avg,volume_send_bytes_p95,volume_send_bytes_p99,volume_send_bytes_max,volume_receive_bytes_avg,volume_receive_bytes_p95,volume_receive_bytes_p99,volume_receive_bytes_max,volume_directed_edges,volume_possible_directed_edges,volume_edge_density,volume_edge_density_percent,zero_edge_sparsity_percent,num_s_num_r_different_ranks,asymmetric_ranks,rank_asymmetry_avg,rank_asymmetry_p95,rank_asymmetry_p99,rank_asymmetry_max,count_mismatch_edges,missing_sender_edges,missing_receiver_edges,send_items_total,receive_items_total,send_bytes_total,receive_bytes_total
comm_graph,1024,6,6,0.74469007645,0.817163644655,0.926443859,0.015849039050149998,0.0158763968352,0.0158976304999,0.09641676082525,0.111553322815,0.1154324,0.09442036842490001,0.10960424835999999,0.114550968,6.705078125,11.0,13.0,15.0,6.705078125,11.0,13.0,15.0,10456354.9219,15246966.0,16730982.0,20661240.0,10456354.9219,15256182.0,16755546.0,20682360.0,6866.0,1047552,0.00655432856794,0.655432856794,99.34456714320599,28.0,28.0,0.00337121916712,0.0,0.125,0.2,0.0,0.0,0.0,89227562.0,89227562.0,10707307440.0,10707307440.0
comm_graph,2048,6,6,0.45259512332499996,0.48919562391000004,0.5452593115,0.01881315955,0.018843348130100003,0.02022238550015,0.07230947272495,0.08524878333,0.0912920075,0.07080655005004999,0.08377316104485,0.0899448995001,6.65625,10.0,12.0,15.0,6.65625,11.0,12.0,15.0,7141893.69141,9846036.0,10824190.8,11808960.0,7141893.69141,9847512.0,10832654.4,11833320.0,13632.0,4192256,0.00325170981925,0.325170981925,99.674829018075,28.0,28.0,0.00172799612497,0.0,0.0957272727273,0.2,0.0,0.0,0.0,121888319.0,121888319.0,14626598280.0,14626598280.0
comm_graph,4096,6,6,0.2564816435,0.28133819122500003,0.3161765375,0.02427109650005,0.0243740379748,0.032230630499949994,0.0594218326251,0.06820992047505,0.07638972449995,0.0576423148751,0.0661260376501,0.07523438850015,6.2880859375,9.0,10.0,13.0,6.2880859375,9.0,10.0,13.0,4880201.74805,6881280.0,6898800.0,8856840.0,4880201.74805,6886590.0,6901230.0,8878800.0,25756.0,16773120,0.00153555212149,0.153555212149,99.846444787851,223.0,225.0,0.00749585700758,0.1,0.166666666667,0.25,0.0,0.0,0.0,166577553.0,166577553.0,19989306360.0,19989306360.0
comm_graph,8192,6,6,0.24015187254999998,0.25289055968,0.27164613800000004,0.01852064435,0.01880656208495,0.0200959415,0.046032231,0.052279782095000005,0.0584489025,0.044962612075,0.05106907636,0.057332328,5.44567871094,8.0,9.0,11.0,5.44567871094,8.0,9.0,11.0,3349832.70996,4423680.0,4915320.0,5898240.0,3349832.70996,4428150.0,4923840.0,5906880.0,44611.0,67100672,0.000664836858862,0.0664836858862,99.9335163141138,1302.0,1346.0,0.027114740457,0.166666666667,0.25,0.4,0.0,0.0,0.0,228681913.0,228681913.0,27441829560.0,27441829560.0
