stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.718030571,1.81471536069,2.111010013,1.16327334784,1.46652338572,0,0,0,0,0,0,102452,0,16561473,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.452090114,0.471689033063,0.525500743,1.11408302115,0.365066543539,0,0,0,0,0,0,133989,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012239949,0.012527495875,0.012668014,1.01121677679,0.00880049770833,0,0,0,0,0,0,8224,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.135858149,8.40071400994,8.761884279,1.04299280616,6.0869006395,0,0,0,0,0,0,236025,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.219562635,13.3953870568,13.560472745,1.01232407003,9.420490798,0,0,0,0,0,0,427109,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.017379118375,0.278065894,16,0.193172999564,0,0,0,0,0,0,487,0,106,3191042,0,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000114101000008,0.000126306437494,0.000164541999993,1.3027206155,0.000114307696049,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.11654353,0.128316164187,0.1451458,1.13115756631,0.100833112457,0,0,0,0,0,0,6913,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00650806199997,0.0072614173125,0.008253534,1.13662851821,0.00573374856173,0,0,0,0,0,0,3561,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.154921059,0.161582521625,0.165655324,1.0252057112,0.115081124731,0,0,0,0,0,0,9533,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.49810001126e-05,0.0185279914375,0.0370091020001,1.99746972708,0.0257103060778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000106401000039,0.000115452562504,0.000119500999972,1.03506580868,8.30176124208e-05,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.059696982,0.06233151575,0.06355396,1.01961197695,0.0441510784038,0,0,0,0,0,0,13286,0,0,0,0,0,16,16,4859624,77753984,305624,4859624
face_global_merge,compute,0.073202915,0.0773486475625,0.081500169,1.0536728381,0.0566183500043,0,0,0,0,0,0,5269,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0178596249999,0.01920626,0.02034713,1.05940094532,0.0141351967985,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.031524397,0.04086981025,0.0574931470001,1.40673877976,0.0399406180335,0,0,0,0,0,0,18276,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.055026863,0.0720083585,0.105313093,1.46251206379,0.0731612416596,0,0,0,0,0,0,155,0,1689,15545622,0,15577088,0,0,0,0,0,0
local_volume_mesh,compute,27.882841293,36.3111696823,44.071848305,1.2137270347,30.6168117598,0,0,0,0,0,0,411368,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,2.792286014,3.581148606,4.182946497,1.16804605371,2.9059023033,0,0,0,0,0,0,304264,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,5.329030496,6.89461023562,8.291178354,1.20255940084,5.75990017879,0,0,0,0,0,0,3040,0,1801,2234211869,0,2234241024,0,0,0,0,0,0
adjacency_build,compute,0.00316494000003,0.00357754300003,0.00475582499996,1.32935509089,0.00330388228283,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.033949508,0.0415300669375,0.0532918170001,1.28321047689,0.0370219446695,0,0,0,0,0,0,36581,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000143701999946,9.779265789,20.369035324,2.08287981567,14.1504144761,0,0,0,0,0,0,514,0,0,0,0,0,16,16,64,1024,4,64
element_count_allgather,communication,3.81810000363e-05,0.000332492749997,0.000526026999978,1.58207058645,0.000365432135441,0,0,0,0,0,0,26,0,0,0,0,0,16,16,64,1024,4,64
vertex_exchange_prepare,compute,5.62000002446e-06,7.10796250019e-05,0.000216883000007,3.05126820804,0.000150669106028,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00233954699991,0.00382207612498,0.00695401300004,1.8194334107,0.0048309684115,0,0,0,0,0,0,1287,0,0,0,0,0,23,23,2756358,2756358,379390,369116
vertex_exchange_unpack,compute,8.99999918147e-07,0.00292157587499,0.00680183700001,2.32813977492,0.00472525140333,0,0,0,0,0,0,6057,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,22.087915499,29.2550631434,34.77263051,1.18860213494,24.1566243229,0,0,0,0,0,0,2968531,0,1888,2654289272,0,2654490624,0,0,0,0,0,0
