rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn4550,geometry_load,io,1.756784741,1,0,0,0,0,0,0,6190,0,1035093,0,0,0,2,17,0,0,0,0
0,cn4550,coarse_local_size,setup,0.44822524,1,0,0,0,0,0,0,8404,0,0,0,0,0,119,88,0,0,0,0
0,cn4550,coarse_edge_mesh,setup,0.0125035369999,1,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,coarse_surface_mesh,setup,8.240405176,1,0,0,0,0,0,0,17300,0,0,0,0,0,0,72,0,0,0,0
0,cn4550,coarse_volume_mesh,setup,13.969152051,1,0,0,0,0,0,0,25864,0,0,0,0,0,84241,2638508,0,0,0,0
0,cn4550,coarse_mesh_save,io,0.279343378,1,0,0,0,0,0,0,985,0,106,3191042,0,3194880,4,3,0,0,0,0
0,cn4550,submesh_initialization,setup,0.000127141000121,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,metis_partition,compute,0.116294781,1,0,0,0,0,0,0,161,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,face_map_setup,compute,0.00757372300018,1,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,face_local_extract,compute,0.168624338,1,0,0,0,0,0,0,917,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,face_pre_collective_wait,synchronization,0.0174036120002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,face_collective_setup,compute,0.000593565999907,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,face_allgatherv,communication,0.054645183,1,0,0,0,0,0,0,273,0,0,0,0,0,0,0,1,1,1214768,4859624
0,cn4550,face_global_merge,compute,0.0790367309999,1,0,0,0,0,0,0,415,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,part_face_create,compute,0.0242855280001,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,surface_refine,compute,0.142516231,1,0,0,0,0,0,0,5025,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,refined_surface_save,io,0.206179712,1,0,0,0,0,0,0,0,0,113,3307054,0,3309568,5,3,0,0,0,0
0,cn4550,local_volume_mesh,compute,94.577015872,1,0,0,0,0,0,0,75772,0,0,0,0,0,208987,5476359,0,0,0,0
0,cn4550,volume_refine,compute,16.638764792,1,0,0,0,0,0,0,352667,0,0,0,0,0,1,142,0,0,0,0
0,cn4550,refined_volume_save,io,31.189323171,1,0,0,0,0,0,0,14,0,114,650311855,0,650317824,6,622,0,0,0,0
0,cn4550,adjacency_build,compute,0.00298409300012,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
0,cn4550,vertex_numbering_local,compute,0.11339805,1,0,0,0,0,0,0,5174,0,0,0,0,0,0,1,0,0,0,0
0,cn4550,vertex_count_allgather,communication,43.234784511,1,0,0,0,0,0,0,43,0,0,0,0,0,0,381,1,1,4,16
