rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn10072,geometry_load,io,4.874898113,1,0,0,0,0,0,0,7164,0,1035100,0,9183232,0,157,3,0,0,0,0
0,cn10072,coarse_local_size,setup,0.547807441,1,0,0,0,0,0,0,7937,0,0,0,0,0,170,48,0,0,0,0
0,cn10072,coarse_edge_mesh,setup,0.0142791530001,1,0,0,0,0,0,0,506,0,0,0,0,0,1,0,0,0,0,0
0,cn10072,coarse_surface_mesh,setup,8.713187911,1,0,0,0,0,0,0,14729,0,0,0,0,0,15,9,0,0,0,0
0,cn10072,coarse_volume_mesh,setup,14.151246628,1,0,0,0,0,0,0,29941,0,0,0,0,0,81411,2755604,0,0,0,0
0,cn10072,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,submesh_initialization,setup,0.000125600999922,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,metis_partition,compute,0.096610436,1,0,0,0,0,0,0,135,0,0,0,0,0,1,0,0,0,0,0
0,cn10072,face_map_setup,compute,0.00742116899994,1,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,face_local_extract,compute,0.174174676,1,0,0,0,0,0,0,457,0,0,0,0,0,1,0,0,0,0,0
0,cn10072,face_pre_collective_wait,synchronization,1.68000008216e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,face_collective_setup,compute,0.000159122000014,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,face_allgatherv,communication,0.047620381,1,0,0,0,0,0,0,738,0,0,0,0,0,1,0,1,1,4859624,4859624
0,cn10072,face_global_merge,compute,0.0778562420001,1,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,part_face_create,compute,0.045598403,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,surface_refine,compute,0.579136952,1,0,0,0,0,0,0,11825,0,0,0,0,0,0,1,0,0,0,0
0,cn10072,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,local_volume_mesh,compute,591.61380753,1,0,0,0,0,0,0,327776,0,0,0,0,0,1158488,7259841,0,0,0,0
0,cn10072,volume_refine,compute,71.288260599,1,0,0,0,0,0,0,2943517,0,0,0,0,0,0,75,0,0,0,0
0,cn10072,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,adjacency_build,compute,0.002483063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,vertex_numbering_local,compute,0.30722089,1,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,vertex_count_allgather,communication,8.43010000153e-05,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,4,4
0,cn10072,element_count_allgather,communication,1.00400000065e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
0,cn10072,vertex_exchange_prepare,compute,2.19999992623e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,vertex_exchange,communication,6.80000084685e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,vertex_exchange_unpack,compute,1.97999997908e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,volume_exchange_pack,compute,4.192192342,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
0,cn10072,volume_size_exchange,communication,4.39999894297e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,volume_payload_prepare,compute,1.80000142791e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,volume_payload_exchange,communication,4.83999997414e-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,volume_exchange_unpack,compute,24.1133519,1,0,0,0,0,0,0,472350,0,0,0,0,0,0,26,0,0,0,0
0,cn10072,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10072,quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
