experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,8,1,20260812-214105,121.498373366,122.271708561,1.3822199185,2.06557558,98.8623552067,23.1424164089,23.729079956,80.1337238189,91.461881946,0,0,0.41834674425,0.778304253,11.218763453,21.759873311,0.344322917796,0.636536662618,9.23367378688,17.7963271857,9.57799670467,18.0861164469,5.20290302275,5.20555366,4.25736560097,8,0,0,0,0,0,0,0,1918359,0,8280786,0,12341248,0,1680.70898438,1702.4453125,6091584,8020864,1.31671236907,1
