rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
12,cn5000,37.143579595,8067,12694,26411,16427,12694,3733,98883,50176,516032,3793,4,3793,33,7245,7207,102102,50176,523239,279.48046875,0,1
13,cn5001,37.167965322,8067,12694,26411,16427,12694,3733,64149,33792,332928,10256,6,3361,6965,20202,20249,72698,33792,353177,289.30078125,0,1
14,cn5002,37.187828191,8067,12694,26411,16427,12694,3733,94897,49152,493568,6042,5,2673,3369,11636,11736,99989,49152,505304,277.37890625,0,1
15,cn5003,37.142279833,8067,12694,26411,16427,12694,3733,106807,37376,585152,2673,1,0,2673,5267,5186,108983,37376,590338,349.2890625,0,1
16,cn5004,37.148536993,8067,12694,26411,16427,12694,3733,65069,40960,327296,10488,6,10405,141,20330,20378,73858,40960,347674,291.6640625,0,1
17,cn5005,37.1616046,8067,12694,26411,16427,12694,3733,109925,54784,574976,3689,3,1272,2449,6942,6947,112978,54784,581923,351.875,0,1
18,cn5006,37.126661075,8067,12694,26411,16427,12694,3733,74431,39936,385088,4017,4,4004,32,7776,7798,77652,39936,392886,263.30078125,0,1
19,cn5007,37.145512353,8067,12694,26411,16427,12694,3733,68069,35328,353920,10256,5,4347,6035,20232,20174,76732,35328,374094,259.06640625,0,1
20,cn5008,37.113614587,8067,12694,26411,16427,12694,3733,74057,39424,383488,9265,8,6369,3026,18002,18073,81995,39424,401561,294.62890625,0,1
21,cn5009,37.139381019,8067,12694,26411,16427,12694,3733,99025,51712,514304,4817,6,2248,2618,9321,9284,103069,51712,523588,279.0390625,0,1
22,cn5010,37.113882687,8067,12694,26411,16427,12694,3733,74425,44544,377984,8041,7,3978,4140,15806,15797,81230,44544,393781,275.62890625,0,1
23,cn5011,37.095291929,8067,12694,26411,16427,12694,3733,66631,39936,338112,7993,9,4821,3351,15803,15751,73420,39936,353863,291.21875,0,1
24,cn5012,37.069846332,8067,12694,26411,16427,12694,3733,47819,29184,241984,8833,6,6344,2630,17589,17648,55084,29184,259632,223.203125,0,1
25,cn5013,37.144021099,8067,12694,26411,16427,12694,3733,49313,29184,251008,11935,8,5542,6510,23767,23852,59251,29184,274860,262.42578125,0,1
26,cn5014,37.107074942,8067,12694,26411,16427,12694,3733,64725,35328,333952,9016,7,3175,5878,18050,17909,72172,35328,351861,264.9375,0,1
27,cn5015,37.150978565,8067,12694,26411,16427,12694,3733,55935,33792,283584,10360,7,2141,8266,20398,20409,64490,33792,303993,258.1015625,0,1
28,cn5016,37.1497679,8067,12694,26411,16427,12694,3733,53457,32256,270848,10976,11,4361,6713,21670,21736,62627,32256,292584,277.30859375,0,1
29,cn5017,37.111243314,8067,12694,26411,16427,12694,3733,72617,40960,372608,7649,5,2780,4887,15000,15035,78916,40960,387643,270.0703125,0,1
30,cn5018,37.1447254,8067,12694,26411,16427,12694,3733,51627,30720,262336,9632,7,2887,6782,19160,19037,59707,30720,281373,284.21875,0,1
31,cn5019,37.15802838,8067,12694,26411,16427,12694,3733,71473,39424,368128,7513,5,0,7513,14700,14730,77818,39424,382858,276.875,0,1
32,cn5020,37.129746878,8067,12694,26411,16427,12694,3733,67615,32768,355264,3033,1,3033,0,6006,5967,70099,32768,361231,267.015625,0,1
33,cn5021,37.13184646,8067,12694,26411,16427,12694,3733,59077,33792,302464,5362,4,2363,3033,10335,10362,63713,33792,312826,264.46875,0,1
34,cn5022,37.180220097,8067,12694,26411,16427,12694,3733,78515,44032,403136,8784,10,7430,1494,17055,17058,86166,44032,420194,302.09375,0,1
35,cn5023,37.225108471,8067,12694,26411,16427,12694,3733,99607,45056,530240,8977,9,6082,3084,17657,17630,107290,45056,547870,360.74609375,0,1
36,cn5024,37.180746951,8067,12694,26411,16427,12694,3733,86305,45568,447616,6689,8,4753,1985,12907,12888,91970,45568,460504,301.421875,0,1
37,cn5025,37.170167188,8067,12694,26411,16427,12694,3733,56535,34816,285376,12047,12,8518,3636,23778,23747,66817,34816,309123,295.68359375,0,1
38,cn5026,37.070814922,8067,12694,26411,16427,12694,3733,62547,28672,331200,3425,1,3425,0,6788,6704,65317,28672,337904,261.14453125,0,1
39,cn5027,37.153785552,8067,12694,26411,16427,12694,3733,73463,36864,383936,6010,4,712,5314,11589,11720,78326,36864,395656,264.78515625,0,1
40,cn5028,37.153731465,8067,12694,26411,16427,12694,3733,92957,47616,484480,5073,5,4575,518,9831,9765,97357,47616,494245,271.38671875,0,1
41,cn5029,37.183369511,8067,12694,26411,16427,12694,3733,75775,40960,391616,10632,10,5903,4907,20907,20985,84682,40960,412601,302.08203125,0,1
42,cn5030,37.1789446,8067,12694,26411,16427,12694,3733,68093,39424,347904,11705,9,7776,4106,23058,23021,78017,39424,370925,283.04296875,0,1
43,cn5031,37.160309672,8067,12694,26411,16427,12694,3733,58703,36864,295360,10929,7,155,10792,21700,21735,67831,36864,317095,263.21875,0,1
44,cn5032,37.159330501,8067,12694,26411,16427,12694,3733,96515,46592,507456,5585,5,3137,2449,10883,10802,101257,46592,518258,271.56640625,0,1
45,cn5033,37.111993822,8067,12694,26411,16427,12694,3733,81749,41984,425728,2873,4,2070,835,5401,5414,84176,41984,431142,284.6796875,0,1
46,cn5034,37.132127698,8067,12694,26411,16427,12694,3733,80501,43008,416640,7425,8,4865,2674,14499,14439,86830,43008,431079,300.8671875,0,1
47,cn5035,37.134066049,8067,12694,26411,16427,12694,3733,65351,35328,337600,10120,8,3003,7151,19804,19932,73835,35328,357532,290.80078125,0,1
48,cn5036,37.175030147,8067,12694,26411,16427,12694,3733,80323,42496,416576,8585,8,8513,175,16789,16767,87509,42496,433343,296.41796875,0,1
49,cn5037,37.175426341,8067,12694,26411,16427,12694,3733,67255,37376,345920,10735,9,7433,3464,21222,21186,76491,37376,367106,291.8046875,0,1
50,cn5038,37.175806813,8067,12694,26411,16427,12694,3733,61333,37888,309632,11640,8,8468,3288,23100,23159,70911,37888,332791,289.69921875,0,1
51,cn5039,37.196823008,8067,12694,26411,16427,12694,3733,67131,44032,334912,14967,12,3701,11415,29822,29790,79843,44032,364702,302.625,0,1
52,cn5040,37.136195011,8067,12694,26411,16427,12694,3733,92177,50688,474880,4153,4,3469,715,8028,7997,95695,50688,482877,276.83203125,0,1
53,cn5041,37.145550779,8067,12694,26411,16427,12694,3733,75867,41472,391232,8753,5,3445,5403,17094,17051,83212,41472,408283,263.6796875,0,1
54,cn5042,37.176302927,8067,12694,26411,16427,12694,3733,93757,51712,482944,4305,4,2143,2194,8318,8236,97443,51712,491180,279.9921875,0,1
55,cn5043,37.17694945,8067,12694,26411,16427,12694,3733,68197,38912,349312,11856,8,0,11856,23206,23309,78112,38912,372621,301.55078125,0,1
56,cn5044,37.099601514,8067,12694,26411,16427,12694,3733,64595,28672,343360,3049,1,3049,0,5998,5916,67132,28672,349276,260.94921875,0,1
57,cn5045,37.148811863,8067,12694,26411,16427,12694,3733,63897,36352,327424,6642,5,2799,3939,12857,12984,69484,36352,340408,258.5078125,0,1
58,cn5046,37.208340239,8067,12694,26411,16427,12694,3733,94859,45568,499008,7497,9,2474,5072,14701,14756,101425,45568,513764,299.65234375,0,1
59,cn5047,37.201768317,8067,12694,26411,16427,12694,3733,98233,40960,528128,6849,8,2235,4708,13521,13437,103973,40960,541565,350.81640625,0,1
60,cn5048,37.169818066,8067,12694,26411,16427,12694,3733,63575,34304,328640,10257,8,4894,5415,20224,20225,72263,34304,348865,258.3828125,0,1
61,cn5049,37.188912589,8067,12694,26411,16427,12694,3733,88215,49152,453440,8313,9,744,7601,16225,16271,95211,49152,469711,305.45703125,0,1
62,cn5050,37.141961122,8067,12694,26411,16427,12694,3733,67551,33792,353216,5058,3,3697,1361,9814,9878,71709,33792,363094,264.69921875,0,1
63,cn5051,37.157169238,8067,12694,26411,16427,12694,3733,75296,42496,386112,5482,4,0,5482,10651,10595,79837,42496,396707,265.65234375,0,1
64,cn5052,37.143379372,8067,12694,26411,16427,12694,3733,71255,39424,366784,8617,6,8667,65,16813,16819,78576,39424,383603,268.92578125,0,1
65,cn5053,37.145171166,8067,12694,26411,16427,12694,3733,92355,49664,477632,3777,3,2145,1649,7225,7172,95530,49664,484804,283.09375,0,1
66,cn5054,37.145911647,8067,12694,26411,16427,12694,3733,71131,35840,371648,8464,5,5620,2959,16461,16578,78218,35840,388226,259.0234375,0,1
67,cn5055,37.163802935,8067,12694,26411,16427,12694,3733,89823,48640,463808,7505,6,4469,3100,14509,14439,96149,48640,478247,277.08203125,0,1
68,cn5056,37.177659042,8067,12694,26411,16427,12694,3733,77061,45056,392960,12760,9,8693,4200,25078,25130,87806,45056,418090,299.7578125,0,1
69,cn5057,37.11630462,8067,12694,26411,16427,12694,3733,73127,39424,377920,4273,3,1814,2506,8324,8229,76868,39424,386149,277.43359375,0,1
70,cn5058,37.128511584,8067,12694,26411,16427,12694,3733,72445,45568,364288,4833,4,3385,1481,9309,9373,76377,45568,373661,264.546875,0,1
71,cn5059,37.135634713,8067,12694,26411,16427,12694,3733,67337,37376,346368,8872,7,980,7923,17343,17345,74815,37376,363713,289.41796875,0,1
72,cn5060,37.137319193,8067,12694,26411,16427,12694,3733,72309,42496,368384,7001,6,4932,2165,13790,13729,78207,42496,382113,290.7265625,0,1
73,cn5061,37.159531945,8067,12694,26411,16427,12694,3733,89549,44544,468736,5841,4,3329,2548,11373,11336,94540,44544,480072,265.37109375,0,1
74,cn5062,37.079763759,8067,12694,26411,16427,12694,3733,75747,35840,399296,3969,1,3969,0,7769,7759,78884,35840,407055,285.75390625,0,1
75,cn5063,37.08246788,8067,12694,26411,16427,12694,3733,58171,31744,300096,5210,3,0,5210,10081,10073,62598,31744,310169,265.6796875,0,1
76,cn5064,37.135981961,8067,12694,26411,16427,12694,3733,81603,47104,416832,5841,5,2928,2962,11344,11332,86646,47104,428164,277.83984375,0,1
77,cn5065,37.160925759,8067,12694,26411,16427,12694,3733,82621,46080,424704,8209,6,2973,5315,16021,16017,89578,46080,440721,264.87890625,0,1
78,cn5066,37.143033916,8067,12694,26411,16427,12694,3733,61345,35840,312832,11160,9,1855,9321,21914,22072,70855,35840,334904,296.01171875,0,1
79,cn5067,37.146759548,8067,12694,26411,16427,12694,3733,86687,45056,450880,5041,5,0,5041,9854,9808,90988,45056,460688,300.171875,0,1
80,cn5068,37.165233848,8067,12694,26411,16427,12694,3733,105701,51712,554752,3929,4,3097,865,7445,7474,109061,51712,562226,356.046875,0,1
81,cn5069,37.177386224,8067,12694,26411,16427,12694,3733,91970,51712,471936,9417,11,7157,2426,18330,18214,100018,51712,490150,308.6015625,0,1
82,cn5070,37.123206985,8067,12694,26411,16427,12694,3733,72095,41984,367552,7185,5,6844,440,13942,13901,78273,41984,381453,264.3203125,0,1
83,cn5071,37.115829202,8067,12694,26411,16427,12694,3733,72885,38912,377344,5753,5,272,5497,11126,11098,77622,38912,388442,285.2734375,0,1
84,cn5072,37.114634977,8067,12694,26411,16427,12694,3733,77931,42496,401984,3761,5,2718,1091,7183,7249,81103,42496,409233,271.07421875,0,1
85,cn5073,37.12873686,8067,12694,26411,16427,12694,3733,60231,35328,306752,11671,8,7621,4168,23006,23064,70139,35328,329816,258.984375,0,1
86,cn5074,37.112579962,8067,12694,26411,16427,12694,3733,65909,36864,338560,8344,5,3215,5193,16301,16283,72981,36864,354843,259.1796875,0,1
87,cn5075,37.120217389,8067,12694,26411,16427,12694,3733,63805,35840,327552,9984,7,0,9984,19674,19767,72160,35840,347319,259.16796875,0,1
88,cn5076,37.1417945,8067,12694,26411,16427,12694,3733,60805,36352,308736,12487,10,10404,2228,24516,24488,71488,36352,333224,291.29296875,0,1
89,cn5077,37.131533951,8067,12694,26411,16427,12694,3733,74691,37888,389696,9264,6,3013,6302,18075,18055,82472,37888,407751,278.44140625,0,1
90,cn5078,37.169497958,8067,12694,26411,16427,12694,3733,107389,52736,563072,4881,6,1940,2976,9278,9254,111558,52736,572326,349.7109375,0,1
91,cn5079,37.136109315,8067,12694,26411,16427,12694,3733,85350,51712,432128,5786,7,1454,4335,11126,11075,90208,51712,443203,296.4140625,0,1
92,cn5080,37.130234552,8067,12694,26411,16427,12694,3733,72847,38400,378048,7889,2,7844,47,15562,15645,79195,38400,393693,277.15234375,0,1
93,cn5081,37.084534979,8067,12694,26411,16427,12694,3733,58997,28672,309888,4873,2,726,4194,9582,9524,63061,28672,319412,262.35546875,0,1
94,cn5082,37.144399097,8067,12694,26411,16427,12694,3733,83891,46592,431680,7850,5,2841,5026,15304,15289,90374,46592,446969,265.38671875,0,1
95,cn5083,37.114264183,8067,12694,26411,16427,12694,3733,64919,33792,337472,7440,8,2176,5329,14427,14441,71247,33792,351913,286.74609375,0,1
96,cn5084,37.080028655,8067,12694,26411,16427,12694,3733,75689,34304,401408,2265,1,2265,0,4393,4419,77545,34304,405827,284.48828125,0,1
97,cn5085,37.105285837,8067,12694,26411,16427,12694,3733,72771,44544,367936,6026,4,3773,2284,11659,11638,77639,44544,379574,271.87109375,0,1
98,cn5086,37.125964624,8067,12694,26411,16427,12694,3733,65075,35328,336064,8872,6,5439,3502,17238,17308,72433,35328,353372,266.7578125,0,1
99,cn5087,37.151014657,8067,12694,26411,16427,12694,3733,109279,53760,572864,3401,3,0,3401,6436,6436,112161,53760,579300,356.046875,0,1
100,cn5088,37.150339532,8067,12694,26411,16427,12694,3733,59807,37376,301120,13360,9,8735,4818,26328,26381,71011,37376,327501,299.1875,0,1
101,cn5089,37.14749867,8067,12694,26411,16427,12694,3733,74151,45568,374464,9217,6,4292,5039,18120,18016,81934,45568,392480,271.4609375,0,1
102,cn5090,37.113678934,8067,12694,26411,16427,12694,3733,67167,40960,339648,4409,4,3622,818,8512,8484,70940,40960,348132,266.50390625,0,1
103,cn5091,37.13864742,8067,12694,26411,16427,12694,3733,77765,39936,405248,8689,6,184,8538,17070,17086,85164,39936,422334,278.58203125,0,1
104,cn5092,37.140487581,8067,12694,26411,16427,12694,3733,67619,35840,350400,9505,10,6003,3569,18553,18620,75696,35840,369020,296.72265625,0,1
105,cn5093,37.156084275,8067,12694,26411,16427,12694,3733,87445,45568,454656,6369,4,1814,4602,12436,12408,92809,45568,467064,265.6953125,0,1
106,cn5094,37.155071379,8067,12694,26411,16427,12694,3733,84301,44032,437888,7409,6,6402,1104,14581,14515,90453,44032,452403,265.29296875,0,1
107,cn5095,37.11645621,8067,12694,26411,16427,12694,3733,74179,39936,383424,3761,2,0,3761,7212,7212,77352,39936,390636,264.07421875,0,1
108,cn5096,37.122198588,8067,12694,26411,16427,12694,3733,58227,33792,297408,9152,7,7124,2151,18147,18183,65650,33792,315591,258.17578125,0,1
109,cn5097,37.18247284,8067,12694,26411,16427,12694,3733,50127,33280,249408,13264,8,8039,5372,26331,26404,61234,33280,275812,310.97265625,0,1
110,cn5098,37.17699986,8067,12694,26411,16427,12694,3733,89657,47104,465536,9418,8,3916,5536,18282,18293,97590,47104,483829,299.80078125,0,1
111,cn5099,37.130277766,8067,12694,26411,16427,12694,3733,59632,36864,300736,10377,5,3624,6774,20389,20425,68148,36864,321161,258.734375,0,1
112,cn5100,37.118989019,8067,12694,26411,16427,12694,3733,54309,30720,278528,9377,7,9364,161,18674,18649,62236,30720,297177,283.6015625,0,1
113,cn5101,37.162818296,8067,12694,26411,16427,12694,3733,63151,37888,320576,14272,9,9800,4681,28453,28431,75155,37888,349007,293.1015625,0,1
114,cn5102,37.112474091,8067,12694,26411,16427,12694,3733,65149,40448,328448,5089,8,2783,2326,9843,9813,69263,40448,338261,260.484375,0,1
115,cn5103,37.108405064,8067,12694,26411,16427,12694,3733,51883,31232,263104,9832,5,2718,7194,19466,19371,60089,31232,282475,270.2890625,0,1
116,cn5104,37.123176155,8067,12694,26411,16427,12694,3733,62559,32768,324928,8505,7,5370,3261,16760,16805,69636,32768,341733,262.625,0,1
117,cn5105,37.127378491,8067,12694,26411,16427,12694,3733,54751,32768,277952,11128,6,5859,5353,22032,21932,63987,32768,299884,260.8046875,0,1
118,cn5106,37.124645442,8067,12694,26411,16427,12694,3733,55333,31744,283136,10824,9,3047,7825,21420,21377,64291,31744,304513,279.16796875,0,1
119,cn5107,37.124850715,8067,12694,26411,16427,12694,3733,52455,33280,263616,11264,8,882,10432,22222,22289,61717,33280,285905,291.74609375,0,1
120,cn5108,37.144243719,8067,12694,26411,16427,12694,3733,72861,39424,376448,9929,8,7054,2960,19301,19345,81225,39424,395793,301.1171875,0,1
121,cn5109,37.141041759,8067,12694,26411,16427,12694,3733,61329,35328,313472,11702,11,4364,7483,22931,23009,71328,35328,336481,297.19921875,0,1
122,cn5110,37.169904242,8067,12694,26411,16427,12694,3733,105199,53760,548416,3689,6,820,2871,6912,6930,108245,53760,555346,349.94140625,0,1
123,cn5111,37.171227697,8067,12694,26411,16427,12694,3733,107215,53760,560448,3689,3,0,3689,6940,6944,110322,53760,567392,349.7734375,0,1
124,cn5112,37.125563251,8067,12694,26411,16427,12694,3733,74913,45568,379136,4289,5,2254,2038,8252,8299,78469,45568,387435,290.04296875,0,1
125,cn5113,37.136789331,8067,12694,26411,16427,12694,3733,75973,43008,389632,6489,4,2417,4105,12776,12641,81550,43008,402273,264.63671875,0,1
126,cn5114,37.144088515,8067,12694,26411,16427,12694,3733,70723,39936,362816,10033,7,2718,7346,19643,19688,79242,39936,382504,299.16015625,0,1
127,cn5115,37.113243007,8067,12694,26411,16427,12694,3733,72339,41472,369984,4289,3,0,4289,8261,8267,75895,41472,378251,270.94140625,0,1
