experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_full_io_l2_r2_20260811-160928,2,2,20260811-164245,978.729606312,991.699344389,33.2866707055,37.227162398,96.5989921536,23.3258059,23.49466601,310.597134755,332.8903547,98.5752944045,111.191078539,74.1617921055,112.223961619,0.0165428595001,0.033056839,7.57904271891,11.3196624656,438.766365582,495.382871161,49.952929178,2,0,0,0,0,0,0,0,9249767,0,2071901,8476995424,10530816,8477093888,11526.4492188,12411.1601562,27030848,30363968,1.12330800721,0
