algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,natural,4096,41,1,adjacency_build,0.014885434893557647,0.031130650999784848,4096
balance,natural,4096,41,1,element_count_allgather,0.002240311301270781,0.005115760000080627,4096
balance,natural,4096,41,1,face_allgatherv,1.70878093923975,3.175520493000022,4096
balance,natural,4096,41,1,face_collective_setup,0.00022784544165199705,0.000963911000326334,4096
balance,natural,4096,41,1,face_global_merge,0.09240056088232107,0.12145403099975738,4096
balance,natural,4096,41,1,face_local_extract,0.014025211717774377,0.017846836999979132,4096
balance,natural,4096,41,1,face_map_setup,0.00780497707031147,0.010003252999922552,4096
balance,natural,4096,41,1,face_pipeline_total,1.8264058822041025,3.29068486999995,4096
balance,natural,4096,41,1,local_volume_mesh,20.314760689178954,35.38742100100035,16384
balance,natural,4096,41,1,metis_partition,3.1083489848759736,3.1273407899998347,4096
balance,natural,4096,41,1,part_face_create,0.03736385055077207,0.07540477200018358,16384
balance,natural,4096,41,1,submesh_initialization,0.00014243501758270938,0.0011598940000112634,4096
balance,natural,4096,41,1,surface_refine,0.008664898272953692,0.023781587000030413,16384
balance,natural,4096,41,1,task_completion_wait,15.158104150930907,30.378469087000212,4096
balance,natural,4096,41,1,task_dispatch,0.15152448454369416,0.19617177600093783,20479
balance,natural,4096,41,1,task_geometry_setup,0.40918432741748334,0.4954705670002113,4096
balance,natural,4096,41,1,task_merge,0.008110311278319182,0.031341850999979215,4096
balance,natural,4096,41,1,task_metadata,0.0,0,0
balance,natural,4096,41,1,task_scheduler_service,0.008693981376953097,35.610547719999886,1
balance,natural,4096,41,1,vertex_count_allgather,2.0196354083737766,4.7760905080003795,4096
balance,natural,4096,41,1,vertex_exchange,0.03138475707934174,0.07076359799975762,4096
balance,natural,4096,41,1,vertex_exchange_prepare,0.00024464916552813243,0.0031667809998907614,4096
balance,natural,4096,41,1,vertex_exchange_unpack,0.005544795286378301,0.0202914609999425,4096
balance,natural,4096,41,1,vertex_numbering_local,0.028496807181154105,0.07436239000026035,4096
balance,natural,4096,41,1,volume_exchange_pack,0.3858720285241647,0.976149740999972,4096
