algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,natural,8192,41,1,adjacency_build,0.016475003989749104,0.0347064649999993,8192
balance,natural,8192,41,1,element_count_allgather,0.012725427706418546,0.04323733199998969,8192
balance,natural,8192,41,1,face_allgatherv,3.3427401663675553,6.339342674999898,8192
balance,natural,8192,41,1,face_collective_setup,0.00023022133777023113,0.0025708329999361013,8192
balance,natural,8192,41,1,face_global_merge,0.09363957637939402,0.12591613700033122,8192
balance,natural,8192,41,1,face_local_extract,0.012373157097409104,0.01768887199978053,8192
balance,natural,8192,41,1,face_map_setup,0.007398787807617491,0.009702849999939644,8192
balance,natural,8192,41,1,face_pipeline_total,3.459328581893797,6.456244288000107,8192
balance,natural,8192,41,1,local_volume_mesh,10.043592833122311,16.91366998500007,16384
balance,natural,8192,41,1,metis_partition,2.927835930276366,2.971523280999918,8192
balance,natural,8192,41,1,part_face_create,0.018269475076411634,0.045050833000004786,16384
balance,natural,8192,41,1,submesh_initialization,0.00014420602062942267,0.0011799360004260961,8192
balance,natural,8192,41,1,surface_refine,0.004318945314457312,0.02471265299982406,16384
balance,natural,8192,41,1,task_completion_wait,6.932039528781739,10.711769164000088,8192
balance,natural,8192,41,1,task_dispatch,0.20451892678882377,0.27833242800033986,24575
balance,natural,8192,41,1,task_geometry_setup,0.4150934948269009,0.5076608409999608,8192
balance,natural,8192,41,1,task_merge,0.004910129524413054,0.017502399000022706,8192
balance,natural,8192,41,1,task_metadata,0.0,0,0
balance,natural,8192,41,1,task_scheduler_service,0.002096660427490238,17.17584222200003,1
balance,natural,8192,41,1,vertex_count_allgather,3.929471122034666,7.722366019999754,8192
balance,natural,8192,41,1,vertex_exchange,0.03880830474755703,0.07905277300005764,8192
balance,natural,8192,41,1,vertex_exchange_prepare,0.000146406859743764,0.0010842719998436223,8192
balance,natural,8192,41,1,vertex_exchange_unpack,0.0037494302727025253,0.015510530000028666,8192
balance,natural,8192,41,1,vertex_numbering_local,0.016588804714598893,0.04963393699972585,8192
balance,natural,8192,41,1,volume_exchange_pack,0.204124300033813,0.5979494560001513,8192
balance,natural,8192,41,1,volume_exchange_unpack,0.23828312890856962,0.9480871330001719,8192
balance,natural,8192,41,1,volume_payload_exchange,0.14054822854419147,0.20560777999980928,8192
balance,natural,8192,41,1,volume_payload_prepare,0.0017455776918916532,0.020943653999893286,8192
balance,natural,8192,41,1,volume_refine,0.5698483611088858,1.4726761060001081,8192
balance,natural,8192,41,1,volume_size_exchange,0.43819560278771946,0.6850304580002557,8192
balance,natural,8192,41,2,adjacency_build,0.016339366260987018,0.03574333699998533,8192
balance,natural,8192,41,2,element_count_allgather,0.004185823329834665,0.03784686300002704,8192
balance,natural,8192,41,2,face_allgatherv,3.4082500061975103,6.408280287000025,8192
balance,natural,8192,41,2,face_collective_setup,0.0002264409769275333,0.0010096319999775005,8192
balance,natural,8192,41,2,face_global_merge,0.09377787282690318,0.1253236709999328,8192
balance,natural,8192,41,2,face_local_extract,0.012331437996215444,0.01607753700000103,8192
balance,natural,8192,41,2,face_map_setup,0.007304703152709605,0.01000236999993831,8192
balance,natural,8192,41,2,face_pipeline_total,3.5248768181833494,6.522667885000033,8192
balance,natural,8192,41,2,local_volume_mesh,10.03825688061719,12.918748138999945,16384
balance,natural,8192,41,2,metis_partition,3.0252483598890385,3.0351535830000103,8192
balance,natural,8192,41,2,part_face_create,0.01817513923205566,0.04765268500000275,16384
balance,natural,8192,41,2,submesh_initialization,0.0001430546574700542,0.00029330500001378823,8192
balance,natural,8192,41,2,surface_refine,0.004320124127074679,0.014627716000063629,16384
balance,natural,8192,41,2,task_completion_wait,2.874544685910767,6.638762855999971,8192
balance,natural,8192,41,2,task_dispatch,0.20555835650060927,0.27798951899990243,24575
balance,natural,8192,41,2,task_geometry_setup,0.41580205553356947,0.44281710399991425,8192
balance,natural,8192,41,2,task_merge,0.004942427366455282,0.01909247499997946,8192
balance,natural,8192,41,2,task_metadata,0.0,0,0
balance,natural,8192,41,2,task_scheduler_service,0.0016027824372558536,13.129993725999952,1
balance,natural,8192,41,2,vertex_count_allgather,3.9553564173006586,7.862580812000033,8192
balance,natural,8192,41,2,vertex_exchange,0.03922140778454544,0.07998702100007904,8192
balance,natural,8192,41,2,vertex_exchange_prepare,0.000137894228759608,0.0032013369999503993,8192
balance,natural,8192,41,2,vertex_exchange_unpack,0.0037142070526118842,0.01596556000004057,8192
balance,natural,8192,41,2,vertex_numbering_local,0.016466669635498782,0.050988421000056405,8192
balance,natural,8192,41,2,volume_exchange_pack,0.20331057877917522,0.562056943000016,8192
balance,natural,8192,41,2,volume_exchange_unpack,0.2388199548156746,0.8442134819999865,8192
balance,natural,8192,41,2,volume_payload_exchange,0.13703960140087934,0.20651416299995162,8192
balance,natural,8192,41,2,volume_payload_prepare,0.0017066007670892974,0.010649474000047121,8192
balance,natural,8192,41,2,volume_refine,0.5679939555931396,1.5457899079999606,8192
balance,natural,8192,41,2,volume_size_exchange,0.4112733176473386,0.658757201999947,8192
balance,natural,8192,41,3,adjacency_build,0.01647140644982817,0.053378002000044944,8192
balance,natural,8192,41,3,element_count_allgather,0.016681137390624823,0.05469777899998007,8192
balance,natural,8192,41,3,face_allgatherv,3.3749277924208987,6.315682057000004,8192
balance,natural,8192,41,3,face_collective_setup,0.00023046428357112458,0.004104068000060579,8192
balance,natural,8192,41,3,face_global_merge,0.09367220879260146,0.10633887199992387,8192
balance,natural,8192,41,3,face_local_extract,0.012225165032715979,0.017412528000022576,8192
balance,natural,8192,41,3,face_map_setup,0.007292613504272821,0.010602396000194858,8192
balance,natural,8192,41,3,face_pipeline_total,3.4912922007744145,6.436250122999809,8192
balance,natural,8192,41,3,local_volume_mesh,10.046119782424801,12.799491818999968,16384
balance,natural,8192,41,3,metis_partition,3.0081989717183837,3.069620132999944,8192
balance,natural,8192,41,3,part_face_create,0.01822704947912518,0.04277034600022489,16384
balance,natural,8192,41,3,submesh_initialization,0.0001447220687257611,0.00932364300001609,8192
balance,natural,8192,41,3,surface_refine,0.004307702863401208,0.02398726199999146,16384
balance,natural,8192,41,3,task_completion_wait,2.8658917291405035,6.631839006000064,8192
balance,natural,8192,41,3,task_dispatch,0.20220174478857572,0.27843704999986585,24575
balance,natural,8192,41,3,task_geometry_setup,0.4155527334577641,0.5068971470000179,8192
balance,natural,8192,41,3,task_merge,0.004906417434936833,0.010105523999982324,8192
balance,natural,8192,41,3,task_metadata,0.0,0,0
balance,natural,8192,41,3,task_scheduler_service,0.0015950870249023252,13.066952907999848,1
balance,natural,8192,41,3,vertex_count_allgather,3.6494100894066164,7.509861690999969,8192
balance,natural,8192,41,3,vertex_exchange,0.0387358397033683,0.08353778299988335,8192
balance,natural,8192,41,3,vertex_exchange_prepare,0.00016438460668929955,0.001079454000091573,8192
balance,natural,8192,41,3,vertex_exchange_unpack,0.0039056050827637467,0.01843331100008072,8192
balance,natural,8192,41,3,vertex_numbering_local,0.016547223080812024,0.046089320999954,8192
balance,natural,8192,41,3,volume_exchange_pack,0.20458086570947348,0.5579909540001609,8192
balance,natural,8192,41,3,volume_exchange_unpack,0.2387815696029062,0.7875375360001726,8192
balance,natural,8192,41,3,volume_payload_exchange,0.14706470393518048,0.21233498700007658,8192
balance,natural,8192,41,3,volume_payload_prepare,0.001749217199584402,0.010305426000059015,8192
balance,natural,8192,41,3,volume_refine,0.5691924399715568,1.4421338340000602,8192
balance,natural,8192,41,3,volume_size_exchange,0.39024246433105475,0.6383822789998703,8192
balance,natural,8192,41,4,adjacency_build,0.016402625042356234,0.03820175700002437,8192
balance,natural,8192,41,4,element_count_allgather,0.0041461168416737915,0.036500531999990926,8192
balance,natural,8192,41,4,face_allgatherv,3.2621238701689457,6.318327169999975,8192
balance,natural,8192,41,4,face_collective_setup,0.00022365178210387304,0.0011036139999305306,8192
