stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.944945308,2.47544113387,16.523043234,6.67478737746,30.6707451383,0,0,0,0,0,0,1504150,0,264985345,0,3312463872,0,0,0,0,0,0,0
coarse_local_size,setup,0.46878663,0.550013702344,1.933795453,3.51590413977,3.58958980187,0,0,0,0,0,0,1919860,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0140347399997,0.0154564651172,0.0172848290003,1.11829120496,0.0320848028732,0,0,0,0,0,0,142168,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.104122154,8.65174958103,8.956765524,1.03525482795,16.6259125973,0,0,0,0,0,0,3564815,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.090816219,13.5655029958,25.067102075,1.84785644017,46.5305747985,0,0,0,0,0,0,6957892,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.00113041103906,0.289385226,256,0.537168630968,0,0,0,0,0,0,1038,0,113,3191042,540672,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000211863000004,0.000280669988276,0.000319043000218,1.13671932712,0.000592220598183,0,0,0,0,0,0,12093,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.368205488,0.410437575484,0.483582971,1.17821320436,0.897646386729,0,0,0,0,0,0,436773,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00699937299987,0.00784610456639,0.00867204800034,1.10526796157,0.0160974083453,0,0,0,0,0,0,161526,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.15220469,0.161926686012,0.245234645,1.51447949094,0.455214526123,0,0,0,0,0,0,192751,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,7.41810004001e-05,0.10315652577,0.155950896,1.51178895214,0.289482398464,0,0,0,0,0,0,5719,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.00353996099966,0.00507992093749,0.0565261020001,11.1273586136,0.104926050459,0,0,0,0,0,0,4016,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0566026629999,0.113718340375,0.118049331,1.03808524299,0.219127971378,0,0,0,0,0,0,211298,0,0,0,0,0,256,256,4859624,1244063744,26864,4859624
face_global_merge,compute,0.0728807709997,0.0793358789023,0.083303807,1.05001429558,0.154631916008,0,0,0,0,0,0,127632,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0185550030001,0.0198972647422,0.0209251199999,1.05165811839,0.0388420591423,0,0,0,0,0,0,5495,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.00513828699968,0.00643940351954,0.00759636899966,1.17966966608,0.0141006892172,0,0,0,0,0,0,8597,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.0130693200003,0.0179114182891,0.021671342,1.20991769888,0.040227226781,0,0,0,0,0,0,2740,0,28681,32739201,0,33255424,0,0,0,0,0,0
local_volume_mesh,compute,5.521849993,6.70325695697,8.357238422,1.24674296027,15.5130459971,0,0,0,0,0,0,307297,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,0.138454519,0.224382836293,0.339851321,1.5146048005,0.630845849865,0,0,0,0,0,0,1125055,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,0.308999184,0.484183877004,0.715665521,1.4780862292,1.32844745898,0,0,0,0,0,0,7593,0,30210,2264197575,0,2264707072,0,0,0,0,0,0
adjacency_build,compute,0.00422080999988,0.00487294395704,0.0089214730001,1.83081789546,0.0165604011785,0,0,0,0,0,0,11292,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.00312523900038,0.00664679679298,0.00982129799968,1.47759865475,0.0182306929547,0,0,0,0,0,0,13350,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000200982000024,1.91388499921,3.295548345,1.72191555206,6.11733092682,0,0,0,0,0,0,9951,0,0,0,0,0,256,256,1024,262144,4,1024
element_count_allgather,communication,5.82410002608e-05,0.000498205671848,0.000668667000355,1.34215051763,0.00124120689269,0,0,0,0,0,0,1211,0,0,0,0,0,256,256,1024,262144,4,1024
vertex_exchange_prepare,compute,5.57999965167e-06,3.07111327995e-05,0.000126620999708,4.12296741169,0.000235039051597,0,0,0,0,0,0,2340,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00424297500012,0.0184826905821,0.0261575670002,1.41524670794,0.0485547401613,0,0,0,0,0,0,60626,0,0,0,0,0,1264,1264,15938714,15938714,193050,180686
vertex_exchange_unpack,compute,2.62000003204e-06,0.00109108229689,0.0044878560002,4.11321493619,0.00833054090885,0,0,0,0,0,0,47083,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,1.085963085,1.78101846313,2.670427477,1.49938225363,4.9569561368,0,0,0,0,0,0,2879241,0,31041,2854383151,0,2857533440,0,0,0,0,0,0
volume_exchange_pack,compute,0.0486480590002,0.0780031038867,0.106110169,1.36033264977,0.196966013094,0,0,0,0,0,0,24115,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,3.02599996758e-05,0.457980748324,1.283475573,2.80246621216,2.38243958048,0,0,0,0,0,0,4864,0,0,0,0,0,1512,1512,6048,6048,52,52
volume_payload_prepare,compute,3.18610000249e-05,0.000106483835951,0.000577547000375,5.42379972711,0.00107206624125,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.000974910999958,0.260174264113,1.115392847,4.28709907493,2.07043758556,0,0,0,0,0,0,8688,0,0,0,0,0,1512,1512,336278400,336278400,2480640,2490960
volume_exchange_unpack,compute,0.0327854290003,0.0558068923984,0.106843229,1.91451672738,0.198326748893,0,0,0,0,0,0,34995,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,0.350510679,0.521445124012,0.744585091,1.42792607834,1.38212914149,0,0,0,0,0,0,11272,0,31744,2423496713,0,2424004608,0,0,0,0,0,0
testout_io,io,0.00630250700033,0.0934629249805,0.222320673,2.3787044226,0.412680678976,0,0,0,0,0,0,277,0,63612,24759,1048576,1077248,0,0,0,0,0,0
final_count_exchange,communication,0.000618229000338,0.01459659425,1.019868748,69.870322524,1.89312186632,0,0,0,0,0,0,9650,0,0,0,0,0,255,255,1020,1020,4,1020
quality_evaluation,postprocess,0.511908477,0.853747450195,1.770461763,2.07375350005,3.28640316079,0,0,0,0,0,0,7529,0,0,0,0,0,0,0,0,0,0,0
