stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.760002125,1.79913965025,1.864730414,1.0364567385,0.686013711005,0,0,0,0,0,0,54992,0,8280742,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.454938331,0.48401237825,0.622440676,1.28600156519,0.228989045718,0,0,0,0,0,0,61500,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012521029,0.012718232625,0.013378827,1.05194073693,0.00492192259549,0,0,0,0,0,0,4061,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.198893231,8.3278512885,8.432129783,1.01252165665,3.10208735841,0,0,0,0,0,0,129557,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.169996575,13.3535129121,13.56290505,1.01568067813,4.98964287573,0,0,0,0,0,0,230885,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.03517013075,0.281361046,8,0.103509619326,0,0,0,0,0,0,1061,0,106,3191042,0,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000119101999985,0.000126458874988,0.000132881000013,1.05078429668,4.88854513536e-05,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.116924722,0.121037884375,0.128801663,1.0641433768,0.0473847083497,0,0,0,0,0,0,2247,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00732653,0.00745045537499,0.00762590099998,1.02354830895,0.00280548469928,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.159687166,0.1636681025,0.166567653,1.01771603908,0.0612783986951,0,0,0,0,0,0,9854,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,6.48809999575e-05,0.00479210512499,0.011117354,2.3199311597,0.00408995167176,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000111200999982,0.000126776250013,0.000150001000065,1.18319480226,5.5183710169e-05,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0568303269999,0.05694077075,0.0570733520001,1.00232840631,0.0209966554474,0,0,0,0,0,0,6329,0,0,0,0,0,8,8,4859624,38876992,607936,4859624
face_global_merge,compute,0.078068003,0.079286556375,0.080647814,1.01716883274,0.029669439481,0,0,0,0,0,0,3855,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0204533149999,0.02129855225,0.0218590070001,1.02631421815,0.00804168709774,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0649508500001,0.075833013875,0.0846324939999,1.11603758937,0.0311353592158,0,0,0,0,0,0,25354,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.098329446,0.121373691125,0.136805841,1.12714575731,0.0503293569768,0,0,0,0,0,0,84,0,853,14546051,0,14561280,0,0,0,0,0,0
local_volume_mesh,compute,56.992426536,66.3924874531,78.562565726,1.18330505061,28.9022996864,0,0,0,0,0,0,426360,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,6.395981355,7.53747517425,9.18227633,1.21821646078,3.37805798271,0,0,0,0,0,0,929547,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,11.35417833,14.3232658806,18.696252323,1.3053065187,6.87814460562,0,0,0,0,0,0,4413,0,909,2330799127,0,2330812416,0,0,0,0,0,0
