algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,2048,-1,1,adjacency_build,0.00013617416455091735,0.00038468499997179606,2048
sparse,natural,2048,-1,1,element_count_allgather,0.0014975568510728898,0.0034219569997731014,2048
sparse,natural,2048,-1,1,face_local_extract,0.1738753947006899,0.198962708000181,2048
sparse,natural,2048,-1,1,face_map_setup,0.007913569171390078,0.010225823999917338,2048
sparse,natural,2048,-1,1,face_pipeline_total,0.5311379795229605,0.532458773000144,2048
sparse,natural,2048,-1,1,face_sparse_context,0.027325966510740596,0.19165282999983901,2048
sparse,natural,2048,-1,1,face_sparse_deliver,0.021338210910642585,0.021708752999984426,2048
sparse,natural,2048,-1,1,face_sparse_directory,0.11923311332030484,0.12003585299999031,2048
sparse,natural,2048,-1,1,face_sparse_match,0.17723982699316299,0.22002150699972844,2048
sparse,natural,2048,-1,1,face_sparse_total,0.3462738534008807,0.5106326549998812,2048
sparse,natural,2048,-1,1,local_volume_mesh,6.378514628069336,8.752421436000077,2048
sparse,natural,2048,-1,1,metis_partition,2.125711305519527,2.1269089819998044,2048
sparse,natural,2048,-1,1,metis_seed,0.0008237871596679103,1.6871161029998802,1
sparse,natural,2048,-1,1,part_face_create,0.011395764976561695,0.015420451999943907,2048
sparse,natural,2048,-1,1,partition_cost_balance,1.845126318356094e-05,0.037788186999932805,1
sparse,natural,2048,-1,1,partition_cost_setup,0.0001907930234374966,0.39074411199999304,1
sparse,natural,2048,-1,1,partition_distribution,2.1245267971875004,2.1267421810002816,2048
sparse,natural,2048,-1,1,submesh_initialization,0.00014275849218248204,0.011815372000000934,2048
sparse,natural,2048,-1,1,surface_refine,0.007753067233889244,0.00934916999995039,2048
sparse,natural,2048,-1,1,vertex_count_allgather,2.362476174400884,5.174743079000109,2048
sparse,natural,2048,-1,1,vertex_exchange,0.006915853226562074,0.024958570999842777,2048
sparse,natural,2048,-1,1,vertex_exchange_prepare,0.0002754924970724826,0.0008916709998629813,2048
sparse,natural,2048,-1,1,vertex_exchange_unpack,0.005837515364746304,0.01845842900002026,2048
sparse,natural,2048,-1,1,vertex_numbering_local,0.03706600496777446,0.07944508899981884,2048
sparse,natural,2048,-1,1,volume_exchange_pack,0.5273251306127877,0.8136382539996703,2048
sparse,natural,2048,-1,1,volume_exchange_unpack,0.5379741857636768,0.9200050030003695,2048
sparse,natural,2048,-1,1,volume_payload_exchange,0.03693906193701091,0.058470838999710395,2048
sparse,natural,2048,-1,1,volume_payload_prepare,0.004658817724615627,0.011372571000265452,2048
sparse,natural,2048,-1,1,volume_refine,1.5918862759965806,2.3221795019999263,2048
sparse,natural,2048,-1,1,volume_size_exchange,0.2861538775790984,0.5136689959999785,2048
sparse,natural,2048,-1,2,adjacency_build,0.00013974469140909385,0.00034982300030605984,2048
sparse,natural,2048,-1,2,element_count_allgather,0.0023784265576225483,0.006211468999936187,2048
sparse,natural,2048,-1,2,face_local_extract,0.1741895893808565,0.18760212000006504,2048
sparse,natural,2048,-1,2,face_map_setup,0.008001797195797966,0.010057344999950146,2048
sparse,natural,2048,-1,2,face_pipeline_total,0.5106952387812593,0.5232580729998517,2048
sparse,natural,2048,-1,2,face_sparse_context,0.015585997078121583,0.18053309300012188,2048
sparse,natural,2048,-1,2,face_sparse_deliver,0.022552960144045286,0.03447022800037303,2048
sparse,natural,2048,-1,2,face_sparse_directory,0.10900106933447895,0.10928862500031755,2048
sparse,natural,2048,-1,2,face_sparse_match,0.1772037685766643,0.17810220299998036,2048
sparse,natural,2048,-1,2,face_sparse_total,0.32545779318066637,0.49003915999992387,2048
sparse,natural,2048,-1,2,local_volume_mesh,6.375196272117183,8.799479128999792,2048
sparse,natural,2048,-1,2,metis_partition,2.1772568032578117,2.177650296000138,2048
sparse,natural,2048,-1,2,metis_seed,0.0008459900317383529,1.7325875850001466,1
sparse,natural,2048,-1,2,part_face_create,0.01141951753076964,0.012978181000107725,2048
sparse,natural,2048,-1,2,partition_cost_balance,1.8383752441453183e-05,0.03764992500009612,1
sparse,natural,2048,-1,2,partition_cost_setup,0.00019382136181622656,0.396946148999632,1
sparse,natural,2048,-1,2,partition_distribution,2.176060003910645,2.17748897499996,2048
sparse,natural,2048,-1,2,submesh_initialization,0.00013762355127444614,0.0003250839999964228,2048
sparse,natural,2048,-1,2,surface_refine,0.007557127689944432,0.009293844000239915,2048
sparse,natural,2048,-1,2,vertex_count_allgather,2.451633100277341,5.24525931900007,2048
sparse,natural,2048,-1,2,vertex_exchange,0.006857423793459327,0.025079512000047544,2048
