experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,32,6,20260812-214305,58.1615610236,58.36530698,0.765895772094,1.142835837,98.683158157,24.3970986453,24.885358792,25.0614623497,31.20009927,0,0,0.217272847063,0.355147520001,5.94493313994,12.023862508,0.373567770945,0.608490794236,10.2214126226,20.6010438909,10.5949803935,21.1975484019,1.77489826944,1.881530571,3.22371399785,32,32,6.85643305115e+12,158779604082,2.31577560661,1.79772270426e+13,2.9440552508e+13,0.610628045712,3378724,0,33125761,0,0,0,560.740112305,594.90625,1482478,1918144,1.29387687372,1
