algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,natural,4096,1,adjacency_build,0.012794829407225816,0.024992161000000124,4096
balance,natural,4096,1,element_count_allgather,0.007546364859375099,0.03712745500001802,4096
balance,natural,4096,1,face_allgatherv,1.4813682708159186,2.8060560240000996,4096
balance,natural,4096,1,face_collective_setup,0.00010840644726867188,0.00030098399997768865,4096
balance,natural,4096,1,face_global_merge,0.08734896150073235,0.12057169100012288,4096
balance,natural,4096,1,face_local_extract,0.17851125584692434,0.2291519390000758,4096
balance,natural,4096,1,face_map_setup,0.008524669695553655,0.02765203100011604,4096
balance,natural,4096,1,face_pipeline_total,1.7599518911535657,3.0936622279998574,4096
balance,natural,4096,1,local_volume_mesh,5.770058347588867,8.219946356000037,4096
balance,natural,4096,1,metis_partition,2.7111740897294934,2.763736498000071,4096
balance,natural,4096,1,metis_seed,0.0004935819382324014,2.021711618999916,1
balance,natural,4096,1,part_face_create,0.0270929747712379,0.05654769100010526,4096
balance,natural,4096,1,partition_cost_balance,6.698660888670993e-05,0.2743771499999639,1
balance,natural,4096,1,partition_cost_setup,9.346200830073759e-05,0.38282038599982116,1
balance,natural,4096,1,partition_distribution,2.7103926667785614,2.7636118759999135,4096
balance,natural,4096,1,submesh_initialization,0.00021671774194415017,0.001032492999911483,4096
balance,natural,4096,1,surface_refine,0.005272626584471363,0.028648053000097207,4096
balance,natural,4096,1,vertex_count_allgather,3.15842705842456,6.519916058000035,4096
balance,natural,4096,1,vertex_exchange,0.020303149098388373,0.12939319600013732,4096
balance,natural,4096,1,vertex_exchange_prepare,8.938028002836162e-05,0.0006307880000804289,4096
balance,natural,4096,1,vertex_exchange_unpack,0.004271013769532428,0.01859773900014261,4096
balance,natural,4096,1,vertex_numbering_local,0.021936422168703062,0.04219268700012435,4096
balance,natural,4096,1,volume_exchange_pack,0.27123660447460857,0.48652162899998075,4096
balance,natural,4096,1,volume_exchange_unpack,0.308808784526367,0.7186792320001132,4096
balance,natural,4096,1,volume_payload_exchange,0.029242117625242536,0.1433603239997865,4096
balance,natural,4096,1,volume_payload_prepare,0.002673946189211629,0.03353423699991254,4096
balance,natural,4096,1,volume_refine,0.8247812655888663,1.4142910260000008,4096
balance,natural,4096,1,volume_size_exchange,0.22256777276880024,0.3692871240000386,4096
balance,natural,4096,2,adjacency_build,0.012804970152101802,0.02491543600035584,4096
balance,natural,4096,2,element_count_allgather,0.01839201224487297,0.05977251400008754,4096
balance,natural,4096,2,face_allgatherv,1.5363567343686513,2.8675501170000643,4096
balance,natural,4096,2,face_collective_setup,0.00010485200976850795,0.0002900039999076398,4096
balance,natural,4096,2,face_global_merge,0.08739180754785247,0.1136144880001666,4096
balance,natural,4096,2,face_local_extract,0.17668443281103607,0.23939656800030207,4096
balance,natural,4096,2,face_map_setup,0.008317345620116545,0.03009211700009473,4096
balance,natural,4096,2,face_pipeline_total,1.8130003583908754,3.1399915860001784,4096
balance,natural,4096,2,local_volume_mesh,5.768537098000486,8.280885093000052,4096
