rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn10241,geometry_load,io,1.754197741,1,0,0,0,0,0,0,6196,0,1035093,0,0,0,3,19,0,0,0,0
0,cn10241,coarse_local_size,setup,0.45311557,1,0,0,0,0,0,0,8707,0,0,0,0,0,94,42,0,0,0,0
0,cn10241,coarse_edge_mesh,setup,0.0125083829998,1,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,coarse_surface_mesh,setup,8.288303611,1,0,0,0,0,0,0,17287,0,0,0,0,0,0,83,0,0,0,0
0,cn10241,coarse_volume_mesh,setup,14.194917455,1,0,0,0,0,0,0,32729,0,0,0,0,0,81471,2792488,0,0,0,0
0,cn10241,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,submesh_initialization,setup,0.000271624000106,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
0,cn10241,metis_partition,compute,0.125293334,1,0,0,0,0,0,0,864,0,0,0,0,0,0,1,0,0,0,0
0,cn10241,face_map_setup,compute,0.00790042299968,1,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,face_local_extract,compute,0.17096429,1,0,0,0,0,0,0,849,0,0,0,0,0,0,2,0,0,0,0
0,cn10241,face_pre_collective_wait,synchronization,0.00809590500012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,face_collective_setup,compute,0.000107081000351,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,face_allgatherv,communication,0.062474755,1,0,0,0,0,0,0,844,0,0,0,0,0,0,0,1,1,607384,4859624
0,cn10241,face_global_merge,compute,0.0825600970002,1,0,0,0,0,0,0,512,0,0,0,0,0,0,1,0,0,0,0
0,cn10241,part_face_create,compute,0.0215781010002,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,surface_refine,compute,0.0679678659999,1,0,0,0,0,0,0,2857,0,0,0,0,0,0,1,0,0,0,0
0,cn10241,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,local_volume_mesh,compute,61.333521517,1,0,0,0,0,0,0,62887,0,0,0,0,0,129048,4579281,0,0,0,0
0,cn10241,volume_refine,compute,6.11260513,1,0,0,0,0,0,0,61732,0,0,0,0,0,0,60,0,0,0,0
0,cn10241,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,adjacency_build,compute,0.00362086599989,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,vertex_numbering_local,compute,0.058921154,1,0,0,0,0,0,0,1226,0,0,0,0,0,0,1,0,0,0,0
0,cn10241,vertex_count_pre_collective_wait,synchronization,19.320111524,1,0,0,0,0,0,0,24,0,0,0,0,0,0,185,0,0,0,0
0,cn10241,vertex_count_allgather,communication,0.000237603000187,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,4,32
0,cn10241,element_count_pre_collective_wait,synchronization,0.00173724200022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,element_count_allgather,communication,1.22399997053e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,32
0,cn10241,vertex_exchange_prepare,compute,7.93999970483e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,vertex_exchange,communication,0.0057059730002,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,2,0,346236,0
0,cn10241,vertex_exchange_unpack,compute,1.02000012703e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,volume_exchange_pack,compute,1.635779736,2,0,0,0,0,0,0,1415,0,0,0,0,0,0,14,0,0,0,0
0,cn10241,volume_size_exchange,communication,0.367343261,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,2,8,8
0,cn10241,volume_payload_prepare,compute,0.000296484000046,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,volume_payload_exchange,communication,0.334791985,1,0,0,0,0,0,0,336,0,0,0,0,0,0,2,2,2,3693000,3702000
0,cn10241,volume_exchange_unpack,compute,1.216503009,1,0,0,0,0,0,0,52597,0,0,0,0,0,0,13,0,0,0,0
0,cn10241,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_volume_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10241,quality_rank_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn10241,geometry_load,io,1.740747065,1,0,0,0,0,0,0,5156,0,1035092,0,0,0,1,3,0,0,0,0
1,cn10241,coarse_local_size,setup,0.452980649,1,0,0,0,0,0,0,8476,0,0,0,0,0,130,77,0,0,0,0
1,cn10241,coarse_edge_mesh,setup,0.0119874959996,1,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0
1,cn10241,coarse_surface_mesh,setup,8.10352494,1,0,0,0,0,0,0,13603,0,0,0,0,0,0,10,0,0,0,0
1,cn10241,coarse_volume_mesh,setup,14.344286884,1,0,0,0,0,0,0,20702,0,0,0,0,0,83493,2845823,0,0,0,0
1,cn10241,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
