rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn4713,geometry_load,io,1.786438405,1,0,0,0,0,0,0,5176,0,1035093,0,0,0,2,5,0,0,0,0
0,cn4713,coarse_local_size,setup,0.45965869,1,0,0,0,0,0,0,7915,0,0,0,0,0,81,21,0,0,0,0
0,cn4713,coarse_edge_mesh,setup,0.012504882,1,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,coarse_surface_mesh,setup,8.539055178,1,0,0,0,0,0,0,15086,0,0,0,0,0,0,9,0,0,0,0
0,cn4713,coarse_volume_mesh,setup,13.492539742,1,0,0,0,0,0,0,27885,0,0,0,0,0,38077,1572935,0,0,0,0
0,cn4713,coarse_mesh_save,io,0.276591752,1,0,0,0,0,0,0,634,0,106,3191042,0,3194880,4,0,0,0,0,0
0,cn4713,submesh_initialization,setup,0.000132602000008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,metis_partition,compute,0.185282927,1,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,face_map_setup,compute,0.00728839400006,1,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,face_local_extract,compute,0.160787128,1,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,face_pre_collective_wait,synchronization,0.052076296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,face_collective_setup,compute,0.000113881999937,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,face_allgatherv,communication,0.0852697270001,1,0,0,0,0,0,0,634,0,0,0,0,0,0,0,1,1,75808,4859624
0,cn4713,face_global_merge,compute,0.0796154740001,1,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,part_face_create,compute,0.0185759010001,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,surface_refine,compute,0.015631323,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
0,cn4713,refined_surface_save,io,0.0261926999999,1,0,0,0,0,0,0,0,0,113,320570,0,323584,4,0,0,0,0,0
0,cn4713,local_volume_mesh,compute,14.195829657,1,0,0,0,0,0,0,11719,0,0,0,0,0,24298,1392418,0,0,0,0
0,cn4713,volume_refine,compute,0.998909855,1,0,0,0,0,0,0,8285,0,0,0,0,0,0,1,0,0,0,0
