stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.726654458,1.7787411905,1.928135241,1.08398863831,3.0311331858,0,0,0,0,0,0,383838,0,66245889,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.456792454,0.482380918281,0.623789245,1.29314660128,0.98063052905,0,0,0,0,0,0,531416,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0122021159999,0.0126853931719,0.013474817,1.06223093107,0.0211831432322,0,0,0,0,0,0,32641,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.05602904,8.3422716415,8.677623819,1.04019914382,13.6416953398,0,0,0,0,0,0,931074,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.145036894,13.4141178484,14.343060076,1.06925108592,22.5480684434,0,0,0,0,0,0,1618427,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.004321746125,0.276591752,64,0.434817237182,0,0,0,0,0,0,634,0,106,3191042,0,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000108762000082,0.000140500765628,0.000209282000014,1.48954348454,0.000329002656009,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.161891861,0.177511126156,0.234390399,1.32042652241,0.368474421158,0,0,0,0,0,0,43008,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00667960399994,0.00733144904687,0.00932305699996,1.27165270335,0.0146563513102,0,0,0,0,0,0,19984,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.152753681,0.160799758641,0.177193544,1.10195155452,0.278557862595,0,0,0,0,0,0,59663,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.87809999438e-05,0.0598047812813,0.0825955219999,1.38108559601,0.129844640774,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000100402000044,0.000469321140619,0.022674004,48.3123431647,0.0356447641835,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0600965440001,0.0839302792656,0.085410325,1.01763422864,0.134269663773,0,0,0,0,0,0,45941,0,0,0,0,0,64,64,4859624,311015936,83720,4859624
face_global_merge,compute,0.072639898,0.0776062654844,0.0820573469999,1.05735466702,0.128998600482,0,0,0,0,0,0,29336,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0174332470001,0.0184652945625,0.019355406,1.04820456205,0.0304277481184,0,0,0,0,0,0,4336,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.010143285,0.0151561466719,0.057198139,3.77392355974,0.0899185770801,0,0,0,0,0,0,4745,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.02115754,0.0282650963594,0.0364271560001,1.28876815196,0.0572654651334,0,0,0,0,0,0,933,0,6729,20143437,0,20275200,0,0,0,0,0,0
local_volume_mesh,compute,9.224504254,11.8752509336,15.69606243,1.32174574817,24.6750615342,0,0,0,0,0,0,343781,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,0.540633792,0.862553804875,1.318289043,1.52835572175,2.07242188294,0,0,0,0,0,0,463274,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,1.189959112,1.79520346364,2.563348352,1.42788736983,4.02972265186,0,0,0,0,0,0,2830,0,7138,2206066117,0,2206195712,0,0,0,0,0,0
adjacency_build,compute,0.00330114400003,0.00389698001561,0.005092472,1.30677395819,0.0080056422126,0,0,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.00651748300004,0.0152717752031,0.019860418,1.30046558019,0.0312216543754,0,0,0,0,0,0,14886,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000219862999984,4.73002499134,8.116177729,1.71588474561,12.759071632,0,0,0,0,0,0,4185,0,0,0,0,0,64,64,256,16384,4,256
element_count_allgather,communication,6.78999999764e-05,0.000828884062496,0.00106595099999,1.286007354,0.00167573279186,0,0,0,0,0,0,181,0,0,0,0,0,64,64,256,16384,4,256
vertex_exchange_prepare,compute,9.82000005934e-06,6.9942000005e-05,0.000222663000045,3.18353778887,0.000350038313877,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.000384523999969,0.00309111543751,0.00508909600001,1.64636232547,0.00800033495748,0,0,0,0,0,0,3857,0,0,0,0,0,228,228,7113282,7113282,326392,325424
vertex_exchange_unpack,compute,2.78000004528e-06,0.00182876868751,0.0048907800001,2.67435681369,0.00768857144846,0,0,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,4.579001972,7.18430923422,10.435714535,1.4525703439,16.4055093086,0,0,0,0,0,0,3214625,0,7361,2721279523,0,2722058240,0,0,0,0,0,0
volume_exchange_pack,compute,0.137587692,0.261161557031,0.320181289,1.22598935555,0.503342353753,0,0,0,0,0,0,7314,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,3.84799999438e-05,1.81072137164,5.92577436,3.27260419676,9.31563872295,0,0,0,0,0,0,2082,0,0,0,0,0,304,304,1216,1216,36,36
volume_payload_prepare,compute,4.17599999309e-05,0.000305827999998,0.001748163,5.71616398764,0.0027482070608,0,0,0,0,0,0,6551,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.00126725799998,0.434223578438,2.707781738,6.23591594852,4.25677976908,0,0,0,0,0,0,9985,0,0,0,0,0,304,304,150935160,150935160,4212000,4225800
volume_exchange_unpack,compute,0.111503125,0.190134503547,0.262192543,1.37898455098,0.412180899584,0,0,0,0,0,0,125536,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,1.275238878,1.86163686495,2.574945173,1.3831618945,4.04795348351,0,0,0,0,0,0,11617,0,7524,2279683470,0,2279821312,0,0,0,0,0,0
testout_io,io,0.00547274299993,0.00903952259374,0.0170588610001,1.8871418068,0.0268174548081,0,0,0,0,0,0,251,0,15535,6460,262144,274432,0,0,0,0,0,0
final_count_exchange,communication,4.96600000588e-05,0.602917159062,2.330496934,3.86536839924,3.66366759231,0,0,0,0,0,0,2086,0,0,0,0,0,63,63,252,252,4,252
quality_evaluation,postprocess,1.968209487,3.07106297303,5.520487529,1.79758200254,8.67850584083,0,0,0,0,0,0,30537,0,0,0,0,0,0,0,0,0,0,0
