rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
14,cn3486,37.751127963,8067,12694,26411,16427,12694,3733,94897,49152,493568,6042,5,2673,3369,11636,11736,99989,49152,505304,277.08984375,1,1
15,cn3487,37.746736554,8067,12694,26411,16427,12694,3733,106807,37376,585152,2673,1,0,2673,5267,5186,108983,37376,590338,357.25,1,1
16,cn3488,37.746427982,8067,12694,26411,16427,12694,3733,65069,40960,327296,10488,6,10405,141,20330,20378,73858,40960,347674,297.171875,1,1
17,cn3489,37.755565196,8067,12694,26411,16427,12694,3733,109925,54784,574976,3689,3,1272,2449,6942,6947,112978,54784,581923,350.296875,1,1
18,cn3490,37.713386102,8067,12694,26411,16427,12694,3733,74431,39936,385088,4017,4,4004,32,7776,7798,77652,39936,392886,282.9765625,1,1
19,cn3491,37.742959065,8067,12694,26411,16427,12694,3733,68069,35328,353920,10256,5,4347,6035,20232,20174,76732,35328,374094,265.30859375,1,1
20,cn3492,37.719643548,8067,12694,26411,16427,12694,3733,74057,39424,383488,9265,8,6369,3026,18002,18073,81995,39424,401561,294.0546875,1,1
21,cn3493,37.743627236,8067,12694,26411,16427,12694,3733,99025,51712,514304,4817,6,2248,2618,9321,9284,103069,51712,523588,279.28515625,1,1
22,cn3494,37.72234593,8067,12694,26411,16427,12694,3733,74425,44544,377984,8041,7,3978,4140,15806,15797,81230,44544,393781,264.51171875,1,1
23,cn3495,37.70573219,8067,12694,26411,16427,12694,3733,66631,39936,338112,7993,9,4821,3351,15803,15751,73420,39936,353863,290.88671875,1,1
24,cn3496,37.68295097,8067,12694,26411,16427,12694,3733,47819,29184,241984,8833,6,6344,2630,17589,17648,55084,29184,259632,223.33984375,1,1
25,cn3497,37.75790364,8067,12694,26411,16427,12694,3733,49313,29184,251008,11935,8,5542,6510,23767,23852,59251,29184,274860,262.05078125,1,1
26,cn3498,37.710987865,8067,12694,26411,16427,12694,3733,64725,35328,333952,9016,7,3175,5878,18050,17909,72172,35328,351861,258.79296875,1,1
27,cn3499,37.709627884,8067,12694,26411,16427,12694,3733,55935,33792,283584,10360,7,2141,8266,20398,20409,64490,33792,303993,258.421875,1,1
28,cn3500,37.707878552,8067,12694,26411,16427,12694,3733,53457,32256,270848,10976,11,4361,6713,21670,21736,62627,32256,292584,283.8515625,1,1
29,cn3501,37.725859161,8067,12694,26411,16427,12694,3733,72617,40960,372608,7649,5,2780,4887,15000,15035,78916,40960,387643,269.86328125,1,1
30,cn3502,37.699939716,8067,12694,26411,16427,12694,3733,51627,30720,262336,9632,7,2887,6782,19160,19037,59707,30720,281373,282.08984375,1,1
31,cn3503,37.714294144,8067,12694,26411,16427,12694,3733,71473,39424,368128,7513,5,0,7513,14700,14730,77818,39424,382858,277.04296875,1,1
32,cn3504,37.729145735,8067,12694,26411,16427,12694,3733,67615,32768,355264,3033,1,3033,0,6006,5967,70099,32768,361231,267.6484375,1,1
33,cn3505,37.73272255,8067,12694,26411,16427,12694,3733,59077,33792,302464,5362,4,2363,3033,10335,10362,63713,33792,312826,266.19140625,1,1
34,cn3506,37.778986309,8067,12694,26411,16427,12694,3733,78515,44032,403136,8784,10,7430,1494,17055,17058,86166,44032,420194,296.3125,1,1
35,cn3507,37.821865454,8067,12694,26411,16427,12694,3733,99607,45056,530240,8977,9,6082,3084,17657,17630,107290,45056,547870,357.0546875,1,1
36,cn3508,37.783487255,8067,12694,26411,16427,12694,3733,86305,45568,447616,6689,8,4753,1985,12907,12888,91970,45568,460504,295.12890625,1,1
37,cn3509,37.767461889,8067,12694,26411,16427,12694,3733,56535,34816,285376,12047,12,8518,3636,23778,23747,66817,34816,309123,289.19921875,1,1
38,cn3510,37.667978143,8067,12694,26411,16427,12694,3733,62547,28672,331200,3425,1,3425,0,6788,6704,65317,28672,337904,261.03515625,1,1
39,cn3511,37.757091804,8067,12694,26411,16427,12694,3733,73463,36864,383936,6010,4,712,5314,11589,11720,78326,36864,395656,262.41015625,1,1
40,cn3512,37.789677239,8067,12694,26411,16427,12694,3733,92957,47616,484480,5073,5,4575,518,9831,9765,97357,47616,494245,265.32421875,1,1
41,cn3513,37.788129491,8067,12694,26411,16427,12694,3733,75775,40960,391616,10632,10,5903,4907,20907,20985,84682,40960,412601,295.44140625,1,1
42,cn3514,37.77841828,8067,12694,26411,16427,12694,3733,68093,39424,347904,11705,9,7776,4106,23058,23021,78017,39424,370925,277.15234375,1,1
43,cn3515,37.761535963,8067,12694,26411,16427,12694,3733,58703,36864,295360,10929,7,155,10792,21700,21735,67831,36864,317095,262.8828125,1,1
44,cn3516,37.796366013,8067,12694,26411,16427,12694,3733,96515,46592,507456,5585,5,3137,2449,10883,10802,101257,46592,518258,265.12890625,1,1
45,cn3517,37.746935072,8067,12694,26411,16427,12694,3733,81749,41984,425728,2873,4,2070,835,5401,5414,84176,41984,431142,279.37890625,1,1
46,cn3518,37.774108059,8067,12694,26411,16427,12694,3733,80501,43008,416640,7425,8,4865,2674,14499,14439,86830,43008,431079,295.31640625,1,1
47,cn3519,37.766663131,8067,12694,26411,16427,12694,3733,65351,35328,337600,10120,8,3003,7151,19804,19932,73835,35328,357532,290.67578125,1,1
48,cn3520,37.780988627,8067,12694,26411,16427,12694,3733,80323,42496,416576,8585,8,8513,175,16789,16767,87509,42496,433343,296.30859375,1,1
49,cn3521,37.77804522,8067,12694,26411,16427,12694,3733,67255,37376,345920,10735,9,7433,3464,21222,21186,76491,37376,367106,292.9765625,1,1
50,cn3522,37.775032515,8067,12694,26411,16427,12694,3733,61333,37888,309632,11640,8,8468,3288,23100,23159,70911,37888,332791,297.55859375,1,1
51,cn3523,37.797373243,8067,12694,26411,16427,12694,3733,67131,44032,334912,14967,12,3701,11415,29822,29790,79843,44032,364702,303.0390625,1,1
52,cn3524,37.7402381,8067,12694,26411,16427,12694,3733,92177,50688,474880,4153,4,3469,715,8028,7997,95695,50688,482877,283.09765625,1,1
53,cn3525,37.743244764,8067,12694,26411,16427,12694,3733,75867,41472,391232,8753,5,3445,5403,17094,17051,83212,41472,408283,269.6875,1,1
54,cn3526,37.736943303,8067,12694,26411,16427,12694,3733,93757,51712,482944,4305,4,2143,2194,8318,8236,97443,51712,491180,285.828125,1,1
55,cn3527,37.738461278,8067,12694,26411,16427,12694,3733,68197,38912,349312,11856,8,0,11856,23206,23309,78112,38912,372621,301.29296875,1,1
56,cn3528,37.6995554,8067,12694,26411,16427,12694,3733,64595,28672,343360,3049,1,3049,0,5998,5916,67132,28672,349276,267.10546875,1,1
57,cn3529,37.74536323,8067,12694,26411,16427,12694,3733,63897,36352,327424,6642,5,2799,3939,12857,12984,69484,36352,340408,267.04296875,1,1
58,cn3530,37.806814205,8067,12694,26411,16427,12694,3733,94859,45568,499008,7497,9,2474,5072,14701,14756,101425,45568,513764,304.8125,1,1
59,cn3531,37.803405667,8067,12694,26411,16427,12694,3733,98233,40960,528128,6849,8,2235,4708,13521,13437,103973,40960,541565,348.99609375,1,1
60,cn3532,37.770899891,8067,12694,26411,16427,12694,3733,63575,34304,328640,10257,8,4894,5415,20224,20225,72263,34304,348865,266.62890625,1,1
61,cn3533,37.784605762,8067,12694,26411,16427,12694,3733,88215,49152,453440,8313,9,744,7601,16225,16271,95211,49152,469711,305.08203125,1,1
62,cn3534,37.73525684,8067,12694,26411,16427,12694,3733,67551,33792,353216,5058,3,3697,1361,9814,9878,71709,33792,363094,282.796875,1,1
63,cn3535,37.76101976,8067,12694,26411,16427,12694,3733,75296,42496,386112,5482,4,0,5482,10651,10595,79837,42496,396707,270.421875,1,1
64,cn3536,37.747104862,8067,12694,26411,16427,12694,3733,71255,39424,366784,8617,6,8667,65,16813,16819,78576,39424,383603,269.9375,1,1
65,cn3537,37.742418108,8067,12694,26411,16427,12694,3733,92355,49664,477632,3777,3,2145,1649,7225,7172,95530,49664,484804,284.9921875,1,1
66,cn3538,37.739418731,8067,12694,26411,16427,12694,3733,71131,35840,371648,8464,5,5620,2959,16461,16578,78218,35840,388226,259.7421875,1,1
67,cn3539,37.764630871,8067,12694,26411,16427,12694,3733,89823,48640,463808,7505,6,4469,3100,14509,14439,96149,48640,478247,276.93359375,1,1
68,cn3540,37.776457502,8067,12694,26411,16427,12694,3733,77061,45056,392960,12760,9,8693,4200,25078,25130,87806,45056,418090,300.20703125,1,1
69,cn3541,37.70810168,8067,12694,26411,16427,12694,3733,73127,39424,377920,4273,3,1814,2506,8324,8229,76868,39424,386149,276.8125,1,1
70,cn3542,37.716064364,8067,12694,26411,16427,12694,3733,72445,45568,364288,4833,4,3385,1481,9309,9373,76377,45568,373661,275.49609375,1,1
71,cn3543,37.735882877,8067,12694,26411,16427,12694,3733,67337,37376,346368,8872,7,980,7923,17343,17345,74815,37376,363713,289.44140625,1,1
72,cn3544,37.73362317,8067,12694,26411,16427,12694,3733,72309,42496,368384,7001,6,4932,2165,13790,13729,78207,42496,382113,299.7734375,1,1
73,cn3545,37.762445187,8067,12694,26411,16427,12694,3733,89549,44544,468736,5841,4,3329,2548,11373,11336,94540,44544,480072,271.203125,1,1
74,cn3546,37.691536572,8067,12694,26411,16427,12694,3733,75747,35840,399296,3969,1,3969,0,7769,7759,78884,35840,407055,279.5390625,1,1
75,cn3547,37.675835345,8067,12694,26411,16427,12694,3733,58171,31744,300096,5210,3,0,5210,10081,10073,62598,31744,310169,265.84765625,1,1
76,cn3548,37.738062195,8067,12694,26411,16427,12694,3733,81603,47104,416832,5841,5,2928,2962,11344,11332,86646,47104,428164,282.5390625,1,1
77,cn3549,37.754289401,8067,12694,26411,16427,12694,3733,82621,46080,424704,8209,6,2973,5315,16021,16017,89578,46080,440721,266.5234375,1,1
78,cn3550,37.740112801,8067,12694,26411,16427,12694,3733,61345,35840,312832,11160,9,1855,9321,21914,22072,70855,35840,334904,296.3828125,1,1
79,cn3551,37.749277307,8067,12694,26411,16427,12694,3733,86687,45056,450880,5041,5,0,5041,9854,9808,90988,45056,460688,299.5234375,1,1
80,cn3552,37.772595348,8067,12694,26411,16427,12694,3733,105701,51712,554752,3929,4,3097,865,7445,7474,109061,51712,562226,350.34375,1,1
81,cn3553,37.780200742,8067,12694,26411,16427,12694,3733,91970,51712,471936,9417,11,7157,2426,18330,18214,100018,51712,490150,302.02734375,1,1
82,cn3554,37.738864548,8067,12694,26411,16427,12694,3733,72095,41984,367552,7185,5,6844,440,13942,13901,78273,41984,381453,271.6796875,1,1
83,cn3555,37.723390623,8067,12694,26411,16427,12694,3733,72885,38912,377344,5753,5,272,5497,11126,11098,77622,38912,388442,283.171875,1,1
84,cn3556,37.727066876,8067,12694,26411,16427,12694,3733,77931,42496,401984,3761,5,2718,1091,7183,7249,81103,42496,409233,264.12890625,1,1
85,cn3557,37.74171623,8067,12694,26411,16427,12694,3733,60231,35328,306752,11671,8,7621,4168,23006,23064,70139,35328,329816,258.22265625,1,1
86,cn3558,37.733297781,8067,12694,26411,16427,12694,3733,65909,36864,338560,8344,5,3215,5193,16301,16283,72981,36864,354843,258.5,1,1
87,cn3559,37.734205979,8067,12694,26411,16427,12694,3733,63805,35840,327552,9984,7,0,9984,19674,19767,72160,35840,347319,263.15234375,1,1
88,cn3560,37.750016471,8067,12694,26411,16427,12694,3733,60805,36352,308736,12487,10,10404,2228,24516,24488,71488,36352,333224,290.69921875,1,1
89,cn3561,37.740723569,8067,12694,26411,16427,12694,3733,74691,37888,389696,9264,6,3013,6302,18075,18055,82472,37888,407751,278.73046875,1,1
90,cn3562,37.781266945,8067,12694,26411,16427,12694,3733,107389,52736,563072,4881,6,1940,2976,9278,9254,111558,52736,572326,350.27734375,1,1
91,cn3563,37.747882448,8067,12694,26411,16427,12694,3733,85350,51712,432128,5786,7,1454,4335,11126,11075,90208,51712,443203,296.26171875,1,1
92,cn3564,37.730500456,8067,12694,26411,16427,12694,3733,72847,38400,378048,7889,2,7844,47,15562,15645,79195,38400,393693,276.83984375,1,1
93,cn3565,37.692154193,8067,12694,26411,16427,12694,3733,58997,28672,309888,4873,2,726,4194,9582,9524,63061,28672,319412,262.65234375,1,1
94,cn3566,37.754434275,8067,12694,26411,16427,12694,3733,83891,46592,431680,7850,5,2841,5026,15304,15289,90374,46592,446969,271.4296875,1,1
95,cn3567,37.724558082,8067,12694,26411,16427,12694,3733,64919,33792,337472,7440,8,2176,5329,14427,14441,71247,33792,351913,293.58203125,1,1
96,cn3568,37.684917564,8067,12694,26411,16427,12694,3733,75689,34304,401408,2265,1,2265,0,4393,4419,77545,34304,405827,285.171875,1,1
97,cn3569,37.761288501,8067,12694,26411,16427,12694,3733,72771,44544,367936,6026,4,3773,2284,11659,11638,77639,44544,379574,265.296875,1,1
98,cn3570,37.759959565,8067,12694,26411,16427,12694,3733,65075,35328,336064,8872,6,5439,3502,17238,17308,72433,35328,353372,258.66796875,1,1
99,cn3571,37.800468648,8067,12694,26411,16427,12694,3733,109279,53760,572864,3401,3,0,3401,6436,6436,112161,53760,579300,349.91796875,1,1
100,cn3572,37.7764425,8067,12694,26411,16427,12694,3733,59807,37376,301120,13360,9,8735,4818,26328,26381,71011,37376,327501,291.9453125,1,1
101,cn3573,37.779798634,8067,12694,26411,16427,12694,3733,74151,45568,374464,9217,6,4292,5039,18120,18016,81934,45568,392480,266.06640625,1,1
102,cn3574,37.741290579,8067,12694,26411,16427,12694,3733,67167,40960,339648,4409,4,3622,818,8512,8484,70940,40960,348132,266.81640625,1,1
103,cn3575,37.770663083,8067,12694,26411,16427,12694,3733,77765,39936,405248,8689,6,184,8538,17070,17086,85164,39936,422334,278.72265625,1,1
104,cn3576,37.766586322,8067,12694,26411,16427,12694,3733,67619,35840,350400,9505,10,6003,3569,18553,18620,75696,35840,369020,296.88671875,1,1
105,cn3577,37.781641146,8067,12694,26411,16427,12694,3733,87445,45568,454656,6369,4,1814,4602,12436,12408,92809,45568,467064,264.703125,1,1
106,cn3578,37.781255571,8067,12694,26411,16427,12694,3733,84301,44032,437888,7409,6,6402,1104,14581,14515,90453,44032,452403,264.75,1,1
107,cn3579,37.742857729,8067,12694,26411,16427,12694,3733,74179,39936,383424,3761,2,0,3761,7212,7212,77352,39936,390636,270.84375,1,1
108,cn3580,37.721647147,8067,12694,26411,16427,12694,3733,58227,33792,297408,9152,7,7124,2151,18147,18183,65650,33792,315591,264.43359375,1,1
109,cn3581,37.806989467,8067,12694,26411,16427,12694,3733,50127,33280,249408,13264,8,8039,5372,26331,26404,61234,33280,275812,314.25390625,1,1
110,cn3582,37.803613289,8067,12694,26411,16427,12694,3733,89657,47104,465536,9418,8,3916,5536,18282,18293,97590,47104,483829,299.40234375,1,1
111,cn3583,37.73355708,8067,12694,26411,16427,12694,3733,59632,36864,300736,10377,5,3624,6774,20389,20425,68148,36864,321161,265.1640625,1,1
112,cn3584,37.715468858,8067,12694,26411,16427,12694,3733,54309,30720,278528,9377,7,9364,161,18674,18649,62236,30720,297177,283.30859375,1,1
113,cn3585,37.753407066,8067,12694,26411,16427,12694,3733,63151,37888,320576,14272,9,9800,4681,28453,28431,75155,37888,349007,299.875,1,1
114,cn3586,37.710051735,8067,12694,26411,16427,12694,3733,65149,40448,328448,5089,8,2783,2326,9843,9813,69263,40448,338261,267.03515625,1,1
115,cn3587,37.698610547,8067,12694,26411,16427,12694,3733,51883,31232,263104,9832,5,2718,7194,19466,19371,60089,31232,282475,265.7578125,1,1
116,cn3588,37.716127961,8067,12694,26411,16427,12694,3733,62559,32768,324928,8505,7,5370,3261,16760,16805,69636,32768,341733,262.66796875,1,1
117,cn3589,37.723138482,8067,12694,26411,16427,12694,3733,54751,32768,277952,11128,6,5859,5353,22032,21932,63987,32768,299884,267.296875,1,1
118,cn3590,37.720153734,8067,12694,26411,16427,12694,3733,55333,31744,283136,10824,9,3047,7825,21420,21377,64291,31744,304513,279.08203125,1,1
119,cn3591,37.723846979,8067,12694,26411,16427,12694,3733,52455,33280,263616,11264,8,882,10432,22222,22289,61717,33280,285905,285.38671875,1,1
120,cn3592,37.746212604,8067,12694,26411,16427,12694,3733,72861,39424,376448,9929,8,7054,2960,19301,19345,81225,39424,395793,294.984375,1,1
121,cn3593,37.735108745,8067,12694,26411,16427,12694,3733,61329,35328,313472,11702,11,4364,7483,22931,23009,71328,35328,336481,291.5078125,1,1
122,cn3594,37.767062772,8067,12694,26411,16427,12694,3733,105199,53760,548416,3689,6,820,2871,6912,6930,108245,53760,555346,350.26953125,1,1
123,cn3595,37.767963837,8067,12694,26411,16427,12694,3733,107215,53760,560448,3689,3,0,3689,6940,6944,110322,53760,567392,350.10546875,1,1
124,cn3596,37.708893642,8067,12694,26411,16427,12694,3733,74913,45568,379136,4289,5,2254,2038,8252,8299,78469,45568,387435,291.30078125,1,1
125,cn3597,37.731939547,8067,12694,26411,16427,12694,3733,75973,43008,389632,6489,4,2417,4105,12776,12641,81550,43008,402273,263.9375,1,1
126,cn3598,37.744728096,8067,12694,26411,16427,12694,3733,70723,39936,362816,10033,7,2718,7346,19643,19688,79242,39936,382504,299.81640625,1,1
127,cn3599,37.716358526,8067,12694,26411,16427,12694,3733,72339,41472,369984,4289,3,0,4289,8261,8267,75895,41472,378251,272.9375,1,1
