rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn2832,geometry_load,io,1.743223572,1,0,0,0,0,0,0,6278,0,1035093,0,0,0,2,7,0,0,0,0
0,cn2832,coarse_local_size,setup,0.454528023,1,0,0,0,0,0,0,9056,0,0,0,0,0,106,56,0,0,0,0
0,cn2832,coarse_edge_mesh,setup,0.012593504,1,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,coarse_surface_mesh,setup,8.17315608,1,0,0,0,0,0,0,17667,0,0,0,0,0,0,26,0,0,0,0
0,cn2832,coarse_volume_mesh,setup,13.997057785,1,0,0,0,0,0,0,18498,0,0,0,0,0,88766,2744755,0,0,0,0
0,cn2832,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,submesh_initialization,setup,0.000115441000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,metis_partition,compute,0.117643112,1,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,face_map_setup,compute,0.007412745,1,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,face_local_extract,compute,0.15405475,1,0,0,0,0,0,0,186,0,0,0,0,0,0,1,0,0,0,0
0,cn2832,face_pre_collective_wait,synchronization,0.020982061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,face_collective_setup,compute,0.000113161000002,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,face_allgatherv,communication,0.059805808,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,1,303600,4859624
0,cn2832,face_global_merge,compute,0.073335442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,part_face_create,compute,0.018407692,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,surface_refine,compute,0.053194211,1,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,local_volume_mesh,compute,45.28899523,1,0,0,0,0,0,0,21023,0,0,0,0,0,109710,4360688,0,0,0,0
0,cn2832,volume_refine,compute,4.174620151,1,0,0,0,0,0,0,17292,0,0,0,0,0,0,13,0,0,0,0
0,cn2832,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,adjacency_build,compute,0.003202277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,vertex_numbering_local,compute,0.044250188,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,vertex_count_allgather,communication,0.000137320999997,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,4,64
0,cn2832,element_count_allgather,communication,0.000426845000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,64
0,cn2832,vertex_exchange_prepare,compute,6.56000000276e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,vertex_exchange,communication,0.00272633199999,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,291500,0
0,cn2832,vertex_exchange_unpack,compute,9.7999999582e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,volume_exchange_pack,compute,1.048192325,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
0,cn2832,volume_size_exchange,communication,8.24809999926e-05,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,8,8
0,cn2832,volume_payload_prepare,compute,0.000242362999998,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,volume_payload_exchange,communication,0.046527594,1,0,0,0,0,0,0,301,0,0,0,0,0,0,0,2,2,3105720,3113040
0,cn2832,volume_exchange_unpack,compute,0.809550443,1,0,0,0,0,0,0,36630,0,0,0,0,0,0,3,0,0,0,0
0,cn2832,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2832,quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,geometry_load,io,1.736931003,1,0,0,0,0,0,0,5850,0,1035092,0,0,0,2,14,0,0,0,0
1,cn2833,coarse_local_size,setup,0.459577382,1,0,0,0,0,0,0,9233,0,0,0,0,0,125,61,0,0,0,0
1,cn2833,coarse_edge_mesh,setup,0.012787352,1,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,coarse_surface_mesh,setup,8.237391783,1,0,0,0,0,0,0,17636,0,0,0,0,0,0,72,0,0,0,0
1,cn2833,coarse_volume_mesh,setup,13.926917074,1,0,0,0,0,0,0,20719,0,0,0,0,0,85391,2591470,0,0,0,0
1,cn2833,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,submesh_initialization,setup,0.000132282000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,metis_partition,compute,0.116313544,1,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,0,0,0
1,cn2833,face_map_setup,compute,0.00672261,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,face_local_extract,compute,0.157293556,1,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0
1,cn2833,face_pre_collective_wait,synchronization,0.019748505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,face_collective_setup,compute,0.000124161999999,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,face_allgatherv,communication,0.059720903,1,0,0,0,0,0,0,717,0,0,0,0,0,0,1,1,1,303600,4859624
1,cn2833,face_global_merge,compute,0.073777132,1,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,part_face_create,compute,0.018393708,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1,cn2833,surface_refine,compute,0.039033005,1,0,0,0,0,0,0,973,0,0,0,0,0,0,1,0,0,0,0
1,cn2833,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
