experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,16,5,20260812-214420,81.9332182124,82.337115143,0.88547080775,1.303380726,98.919277398,24.3521713726,24.727686776,46.1750772841,55.091759703,0,0,0.219161193,0.409811461,8.532251928,18.3732233,0.267487592678,0.497723851859,10.4136662933,22.314630854,10.681153886,22.671517849,1.769085627,1.811339737,2.19990672961,16,16,5.26713610704e+12,127419828083,2.4191481954,1.3962499601e+13,2.29788646406e+13,0.607623562755,2384691,0,16562881,0,0,0,916.610839844,996.6640625,2953740,3571520,1.20915178723,1
