rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn2448,geometry_load,io,1.744553453,1,1394832697,23471010,1.68271148579,3314934376,3757246885,0.882277496652,6709,0,1035181,0,0,0,0,14,0,0,0,0
0,cn2448,coarse_local_size,setup,0.495836179,1,265786944,6175403,2.32344106413,632095420,888666548,0.711285263773,7778,0,0,0,0,0,90,49,0,0,0,0
0,cn2448,coarse_edge_mesh,setup,0.0132691869999,1,6273197,165237,2.63401579769,12757172,25962416,0.491370756866,500,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,coarse_surface_mesh,setup,8.775915554,1,5671564786,163925554,2.89030558911,15310895015,19091181991,0.801987798462,17294,0,0,0,0,0,0,9,0,0,0,0
0,cn2448,coarse_volume_mesh,setup,15.116888007,1,5330800675,129121943,2.42218666336,13447506992,22566882493,0.595895644698,31462,0,0,0,0,0,86286,2834145,0,0,0,0
0,cn2448,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,submesh_initialization,setup,0.000246883000273,1,4644121503,118877340,2.55973793802,11526636032,19728853324,0.584252710621,2,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,metis_partition,compute,0.148668471,1,4728001224,124506613,2.63338791809,11721675773,20053045972,0.584533431448,305,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_map_setup,compute,0.00803376099975,1,4647164044,118945268,2.55952376275,11534529070,19745683241,0.584154467041,206,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_local_extract,compute,0.171271555,1,4705485294,121043560,2.5723926957,11690560943,20101160818,0.581586359556,735,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_pre_collective_wait,synchronization,0.02310485,1,4674936514,118873079,2.54277418836,11587848431,19779351436,0.585855833974,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_collective_setup,compute,0.000117261000014,1,4644042141,118873726,2.55970386122,11526490182,19728728672,0.584249009332,16,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_allgatherv,communication,0.0713977179998,1,4768778375,119374048,2.50324168189,11768904894,19859459253,0.59260953403,958,0,0,0,0,0,1,4,1,1,151800,4859624
0,cn2448,face_global_merge,compute,0.085217632,1,4662277374,119744745,2.56837453876,11570993344,19913117955,0.581073911687,511,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,part_face_create,compute,0.0203492959999,1,4648692317,119050904,2.56095469181,11537176783,19772923451,0.583483611394,3,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,surface_refine,compute,0.0252932779999,1,4652865836,119182230,2.56148004694,11544755700,19783638835,0.583550670141,35,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,local_volume_mesh,compute,20.132705105,1,11898165054,301162169,2.5311648278,31348535745,53708393294,0.583680386293,21529,0,0,0,0,0,74777,2821173,0,0,0,0
0,cn2448,volume_refine,compute,1.676311314,1,11587342762,312033538,2.69288260828,30078830633,53912158332,0.557922953998,9251,0,0,0,0,0,0,3,0,0,0,0
0,cn2448,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,adjacency_build,compute,0.00372282700027,1,11044457332,288134341,2.60885919823,29029760413,50574601009,0.573998802439,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_numbering_local,compute,0.022386441,1,11052723919,288326340,2.60864509159,29049437762,50615544894,0.573923244783,7,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_count_pre_collective_wait,synchronization,8.17245168,1,22044086460,288114014,1.306990038,50856651342,68526752729,0.742143021764,65,0,0,0,0,0,0,9,0,0,0,0
0,cn2448,vertex_count_allgather,communication,0.00032602400006,1,11043981144,288102304,2.6086815999,29028723563,50567076445,0.57406371109,26,0,0,0,0,0,0,0,1,1,4,128
0,cn2448,element_count_pre_collective_wait,synchronization,0.0019601250001,1,11045998171,288120293,2.60836810345,29032730944,50570643725,0.574102459559,2,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,element_count_allgather,communication,0.000124002000121,1,11043752218,288101822,2.60873131082,29028271594,50566674724,0.574059333592,6,0,0,0,0,0,0,0,1,1,4,128
0,cn2448,vertex_exchange_prepare,compute,7.50809999772e-05,1,11043685032,288101225,2.60874177564,29028138831,50566572314,0.574057870697,11,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_exchange,communication,0.00537144800001,1,11050946241,288145308,2.60742656526,29042561733,50576983716,0.574224866712,109,0,0,0,0,0,0,0,4,2,259006,2376
0,cn2448,vertex_exchange_unpack,compute,0.000208463000035,1,11043699742,288101680,2.60874242084,29028170853,50566671510,0.574057377837,133,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,volume_exchange_pack,compute,0.47600295,2,22370271872,581222864,2.59819311685,58861810010,102167534837,0.576130275668,2130,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,volume_size_exchange,communication,0.192570443,1,11300758544,288741841,2.55506601504,29537980493,50989641641,0.5792937456,11,0,0,0,0,0,0,0,3,3,12,12
0,cn2448,volume_payload_prepare,compute,0.000370145000034,1,11043685330,288101344,2.60874278279,29028179233,50566632566,0.574057985671,69,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,volume_payload_exchange,communication,0.00360414500028,1,11044007807,288114755,2.60878804176,29028827987,50568525640,0.574049324547,538,0,0,0,0,0,1,0,3,3,2796960,2793480
0,cn2448,volume_exchange_unpack,compute,0.371137591,1,11277864798,293953808,2.60646685578,29690964761,51291461588,0.578867590078,14771,0,0,0,0,0,0,2,0,0,0,0
0,cn2448,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_volume_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_rank_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,geometry_load,io,1.757157352,1,1400317978,23804207,1.6999144033,3316075676,3782303228,0.876734485869,6711,0,1035180,0,0,0,2,3,0,0,0,0
1,cn2448,coarse_local_size,setup,0.504236686,1,267544049,6133788,2.2926273348,632506362,898678170,0.703818544964,7733,0,0,0,0,0,112,55,0,0,0,0
1,cn2448,coarse_edge_mesh,setup,0.0139010749999,1,6306795,166503,2.64005727156,12810891,27232599,0.470424838995,508,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,coarse_surface_mesh,setup,8.786837952,1,5674874463,163092849,2.87394637649,15314869153,19124284475,0.800807432718,15201,0,0,0,0,0,0,11,0,0,0,0
1,cn2448,coarse_volume_mesh,setup,14.771890566,1,5337626871,126854610,2.37661067485,13473698891,22482850829,0.599287830244,27569,0,0,0,0,0,84851,2616804,0,0,0,0
1,cn2448,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,submesh_initialization,setup,0.000183642000138,1,3942379114,108051209,2.74076150151,9659339515,17085017396,0.565369018428,55,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,metis_partition,compute,0.153814055,1,4025098633,113646484,2.82344594163,9854377208,17416679169,0.565801156029,1786,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_map_setup,compute,0.00843804599981,1,3945467941,108127876,2.74055898101,9667237807,17101857644,0.565274136193,619,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_local_extract,compute,0.16842462,1,4003815109,110220817,2.75289477659,9823266209,17450810255,0.562911753979,857,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_pre_collective_wait,synchronization,0.0204252570002,1,3969815301,108046942,2.72171206486,9713328347,17129593239,0.567049562209,5,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_collective_setup,compute,0.000105940999674,1,3942298650,108047588,2.74072559165,9659193781,17084881565,0.565364983319,16,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_allgatherv,communication,0.0712218970002,1,4077325684,108728158,2.66665374382,9922352896,17232866711,0.575780748636,1357,0,0,0,0,0,0,1,1,1,151800,4859624
1,cn2448,face_global_merge,compute,0.084452482,1,3960602614,108964569,2.75121186394,9703697395,17267616559,0.561959281517,691,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,part_face_create,compute,0.0205737779997,1,3947008158,108237025,2.74225490972,9670159321,17129425350,0.56453495219,33,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,surface_refine,compute,0.0403853480002,1,3954649377,108514456,2.74397160545,9684133578,17165721739,0.56415533965,987,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,local_volume_mesh,compute,23.848525364,1,12762269494,328712747,2.57566059982,33503885969,57708799979,0.580568058618,26010,0,0,0,0,0,88906,3312682,0,0,0,0
