rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn4335,geometry_load,io,1.746492311,1,1402240846,28360440,2.02250847855,3317386807,3781954833,0.877161931722,5825,0,1035181,0,0,0,2,4,0,0,0,0
0,cn4335,coarse_local_size,setup,0.439604861,1,266326017,6684315,2.5098242655,631646927,869647653,0.72632510974,7506,0,0,0,0,0,113,83,0,0,0,0
0,cn4335,coarse_edge_mesh,setup,0.0125713580001,1,6255612,169755,2.71364336535,12803213,24640424,0.519601976005,572,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,coarse_surface_mesh,setup,8.206032964,1,5671571100,170532514,3.00679496022,15310039730,17929151055,0.853918832132,14461,0,0,0,0,0,0,21,0,0,0,0
0,cn4335,coarse_volume_mesh,setup,14.338638012,1,5305919053,125768849,2.37034993832,13407884291,21478151532,0.624256899902,26156,0,0,0,0,0,88102,2655776,0,0,0,0
0,cn4335,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,submesh_initialization,setup,0.000128841999867,1,4336813106,106367172,2.45265750218,10714005953,17278204399,0.620087927286,3,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,metis_partition,compute,0.375230535,1,4633052839,115659767,2.49640509226,11390853175,18098199590,0.629391510374,348,0,0,0,0,0,0,1,0,0,0,0
0,cn4335,face_map_setup,compute,0.00734322000017,1,4339855478,106440930,2.45263766362,10721892556,17293558688,0.619993417748,224,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_local_extract,compute,0.160313998,1,4397702933,108536470,2.4680264141,10876661979,17628028360,0.617009557557,608,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_pre_collective_wait,synchronization,0.0554180480003,1,4408657534,106956133,2.42604766134,10856617949,17399806000,0.623950516977,1,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_collective_setup,compute,0.000114681000014,1,4336733903,106363678,2.45262172822,10713860255,17278102769,0.620083142127,16,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_allgatherv,communication,0.0649279919999,1,4469040587,106976707,2.39372869674,10971904774,17418667689,0.629893455108,643,0,0,0,0,0,0,0,1,1,18952,4859624
0,cn4335,face_global_merge,compute,0.0785063809999,1,4354734005,107211088,2.4619434362,10757972248,17449314551,0.616526925259,349,0,0,0,0,0,0,0,0,0,0,0
