rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
22,cn4357,34.609924549,8067,12694,26411,18116,12694,5422,32585,19456,165504,5536,6,3365,2207,10892,10878,37290,19456,176382,241.4609375,1,1
23,cn4358,34.625733485,8067,12694,26411,18116,12694,5422,39591,23040,202048,7120,8,3701,3519,13985,14089,45497,23040,216137,249.90625,1,1
24,cn4359,34.632214468,8067,12694,26411,18116,12694,5422,34379,23552,169920,8775,11,7090,1818,17322,17347,41680,23552,187267,245.6328125,1,1
25,cn4360,34.645092761,8067,12694,26411,18116,12694,5422,37783,25088,187968,9392,10,4320,5190,18547,18660,45581,25088,206628,245.67578125,1,1
26,cn4361,34.638000279,8067,12694,26411,18116,12694,5422,40227,22016,207296,5569,10,3760,1890,10872,10835,44952,22016,218131,242.7265625,1,1
27,cn4362,34.63445993,8067,12694,26411,18116,12694,5422,31147,20992,154304,8096,10,2135,6089,16107,15995,38161,20992,170299,241.69921875,1,1
28,cn4363,34.637049733,8067,12694,26411,18116,12694,5422,34439,23552,170176,7752,11,1679,6138,15207,15277,41018,23552,185453,242.3515625,1,1
29,cn4364,34.625716067,8067,12694,26411,18116,12694,5422,53751,25088,283584,2705,5,680,2025,5153,5147,56059,25088,288731,261.0859375,1,1
30,cn4365,34.635125916,8067,12694,26411,18116,12694,5422,42804,28160,213056,4234,6,936,3298,7989,7996,46454,28160,221052,242.72265625,1,1
31,cn4366,34.589857268,8067,12694,26411,18116,12694,5422,33957,20480,172032,2041,4,0,2041,3885,3847,35668,20480,175879,241.69140625,1,1
32,cn4367,34.626201387,8067,12694,26411,18116,12694,5422,31405,19968,157568,5417,6,3667,1861,10588,10574,36019,19968,168142,247.703125,1,1
33,cn4368,34.60529687,8067,12694,26411,18116,12694,5422,33553,20992,168832,2177,4,1223,970,4117,4124,35383,20992,172956,228.90625,1,1
34,cn4369,34.639037293,8067,12694,26411,18116,12694,5422,31487,20992,156480,7960,8,4198,3846,15801,15741,38135,20992,172221,241.82421875,1,1
35,cn4370,34.645912627,8067,12694,26411,18116,12694,5422,32377,20992,161664,8216,13,4165,4151,16296,16288,39367,20992,177952,247.91796875,1,1
36,cn4371,34.663879107,8067,12694,26411,18116,12694,5422,34991,25088,171072,10159,11,8775,1594,20160,20192,43606,25088,191264,252.85546875,1,1
37,cn4372,34.627451459,8067,12694,26411,18116,12694,5422,34085,22528,169728,6712,9,1510,5265,13150,13159,39672,22528,182887,241.68359375,1,1
38,cn4373,34.622988059,8067,12694,26411,18116,12694,5422,28695,18432,143680,7129,10,5285,2040,14191,14200,34765,18432,157880,241.12109375,1,1
39,cn4374,34.637336271,8067,12694,26411,18116,12694,5422,31065,19456,156288,7897,8,3566,4463,15794,15723,37869,19456,172011,241.21875,1,1
40,cn4375,34.629026086,8067,12694,26411,18116,12694,5422,32845,23552,160768,8024,7,8084,100,15763,15820,39474,23552,176588,242.46875,1,1
41,cn4376,34.64331989,8067,12694,26411,18116,12694,5422,32025,20480,160512,8200,10,4561,3785,16346,16261,39064,20480,176773,247.82421875,1,1
42,cn4377,34.63614277,8067,12694,26411,18116,12694,5422,33355,23552,163776,8264,10,864,7465,16358,16302,40349,23552,180078,243.3203125,1,1
43,cn4378,34.647542441,8067,12694,26411,18116,12694,5422,53931,27648,280896,3353,4,408,2945,6449,6429,56828,27648,287325,271.46484375,1,1
44,cn4379,34.65017835,8067,12694,26411,18116,12694,5422,31797,22528,155904,10305,13,5223,5279,20672,20758,40596,22528,176662,244.78125,1,1
45,cn4380,34.625044897,8067,12694,26411,18116,12694,5422,30021,19968,149248,8153,8,2219,5984,16395,16239,36964,19968,165487,241.5390625,1,1
46,cn4381,34.617284024,8067,12694,26411,18116,12694,5422,30387,20480,150720,6785,9,3571,3286,13375,13508,35886,20480,164228,247.87890625,1,1
47,cn4382,34.615661513,8067,12694,26411,18116,12694,5422,35187,22016,177088,6393,7,165,6258,12670,12668,40512,22016,189756,241.625,1,1
48,cn4383,34.646327251,8067,12694,26411,18116,12694,5422,43359,27136,218176,6881,7,5346,1633,13397,13407,49191,27136,231583,244.80078125,1,1
49,cn4384,34.629357693,8067,12694,26411,18116,12694,5422,43103,27136,216640,4289,8,347,4003,8275,8289,46711,27136,224929,243.65234375,1,1
50,cn4385,34.62886353,8067,12694,26411,18116,12694,5422,39595,24576,199616,7001,7,5345,1753,13722,13745,45442,24576,213361,243.75390625,1,1
51,cn4386,34.599536851,8067,12694,26411,18116,12694,5422,37421,20480,193408,1905,2,0,1905,3631,3609,39024,20480,197017,221.7265625,1,1
52,cn4387,34.632733048,8067,12694,26411,18116,12694,5422,47913,28672,243072,4681,7,1888,2825,9055,9044,51965,28672,252116,245.046875,1,1
53,cn4388,34.623950149,8067,12694,26411,18116,12694,5422,51681,27648,267392,2841,4,1526,1362,5414,5420,54063,27648,272812,260.6640625,1,1
54,cn4389,34.680404453,8067,12694,26411,18116,12694,5422,49895,27136,257472,4529,7,3417,1150,8816,8749,53830,27136,266221,294.16796875,1,1
55,cn4390,34.629201311,8067,12694,26411,18116,12694,5422,35983,23552,179520,8624,14,1631,7073,17025,17116,43338,23552,196636,244.1484375,1,1
56,cn4391,34.604096485,8067,12694,26411,18116,12694,5422,42201,23040,217600,2961,4,2010,985,5648,5650,44788,23040,223250,240.890625,1,1
57,cn4392,34.613989855,8067,12694,26411,18116,12694,5422,46461,23552,242432,3353,4,2129,1241,6463,6449,49300,23552,248881,241.9921875,1,1
58,cn4393,34.620286511,8067,12694,26411,18116,12694,5422,40795,26112,204480,5961,7,4518,1528,11653,11650,45836,26112,216130,243.46484375,1,1
59,cn4394,34.59210576,8067,12694,26411,18116,12694,5422,32269,22016,159488,2825,4,1332,1512,5428,5463,34552,22016,164951,241.328125,1,1
60,cn4395,34.620275191,8067,12694,26411,18116,12694,5422,35841,20480,183424,6080,11,4585,1647,11864,11875,41206,20480,195299,247.8046875,1,1
61,cn4396,34.668170875,8067,12694,26411,18116,12694,5422,50675,27648,261184,2465,4,576,1905,4616,4623,52760,27648,265807,295.96875,1,1
62,cn4397,34.622010044,8067,12694,26411,18116,12694,5422,30573,20992,150912,7720,10,2139,5643,15276,15287,37118,20992,166199,246.8359375,1,1
63,cn4398,34.625366626,8067,12694,26411,18116,12694,5422,35357,22528,177280,7719,10,2443,5387,15289,15299,41878,22528,192579,249.6640625,1,1
64,cn4399,34.625088243,8067,12694,26411,18116,12694,5422,37723,22016,192320,7224,12,7088,254,14123,14232,43883,22016,206552,243.0625,1,1
65,cn4400,34.617194402,8067,12694,26411,18116,12694,5422,48565,26624,250240,2977,4,1954,1072,5671,5640,51176,26624,255880,242.67578125,1,1
66,cn4401,34.625300248,8067,12694,26411,18116,12694,5422,52943,27648,275008,2841,4,1496,1377,5413,5395,55297,27648,280403,285.1015625,1,1
67,cn4402,34.626120209,8067,12694,26411,18116,12694,5422,44611,27648,224832,5433,7,3689,1890,10613,10619,49276,27648,235451,250.74609375,1,1
68,cn4403,34.617855855,8067,12694,26411,18116,12694,5422,33849,21504,169856,7616,10,5205,2508,15026,15043,40321,21504,184899,248.36328125,1,1
69,cn4404,34.623583166,8067,12694,26411,18116,12694,5422,40493,25600,203392,6265,9,3970,2389,12132,12122,45682,25600,215514,243.1171875,1,1
70,cn4405,34.598463463,8067,12694,26411,18116,12694,5422,35751,21504,181184,2689,2,968,1737,5149,5155,37983,21504,186339,222.08203125,1,1
71,cn4406,34.599629545,8067,12694,26411,18116,12694,5422,35965,21504,182528,2689,4,1210,1496,5164,5173,38174,21504,187701,221.82421875,1,1
72,cn4407,34.640865785,8067,12694,26411,18116,12694,5422,37703,25088,187328,8568,10,7791,864,16883,16896,44859,25088,204224,250.45703125,1,1
73,cn4408,34.616353034,8067,12694,26411,18116,12694,5422,34679,20480,176448,5897,7,2431,3578,11627,11653,39637,20480,188101,241.23828125,1,1
74,cn4409,34.602797849,8067,12694,26411,18116,12694,5422,36199,20992,184640,2673,3,2688,17,5139,5132,38436,20992,189772,229.76171875,1,1
75,cn4410,34.613250493,8067,12694,26411,18116,12694,5422,36115,22528,181824,5721,5,544,5193,11150,11114,40864,22528,192938,249.421875,1,1
76,cn4411,34.617499382,8067,12694,26411,18116,12694,5422,30739,20480,152768,6936,6,5501,1552,13759,13651,36812,20480,166419,247.15625,1,1
77,cn4412,34.64137717,8067,12694,26411,18116,12694,5422,42877,26624,216576,8416,10,1348,7088,16600,16602,49970,26624,233178,253.2265625,1,1
78,cn4413,34.621305894,8067,12694,26411,18116,12694,5422,40083,25600,200896,5481,6,1088,4393,10586,10575,44797,25600,211471,249.09765625,1,1
79,cn4414,34.631499124,8067,12694,26411,18116,12694,5422,54073,28672,280192,3417,5,1404,2043,6400,6450,56900,28672,286642,271.4296875,1,1
80,cn4415,34.613790555,8067,12694,26411,18116,12694,5422,33051,23040,162752,6625,6,5793,882,12999,12993,38515,23040,175745,241.5625,1,1
81,cn4416,34.616674239,8067,12694,26411,18116,12694,5422,49529,26112,256768,2721,5,2121,665,5146,5131,51862,26112,261899,249.5,1,1
82,cn4417,34.610701433,8067,12694,26411,18116,12694,5422,35163,22528,176192,6488,6,3480,3069,12672,12729,40508,22528,188921,241.9453125,1,1
83,cn4418,34.608653177,8067,12694,26411,18116,12694,5422,33835,21504,169664,6592,7,1725,4902,12931,12888,39508,21504,182552,241.49609375,1,1
84,cn4419,34.590833373,8067,12694,26411,18116,12694,5422,34447,20480,174912,4737,3,4722,48,9377,9274,38375,20480,184186,228.31640625,1,1
85,cn4420,34.59445382,8067,12694,26411,18116,12694,5422,32879,21504,164032,5385,3,2763,2688,10568,10591,37373,21504,174623,227.6796875,1,1
86,cn4421,34.605115469,8067,12694,26411,18116,12694,5422,36733,22016,186368,6185,5,1859,4436,12145,12170,41852,22016,198538,248.7890625,1,1
87,cn4422,34.59969747,8067,12694,26411,18116,12694,5422,36445,22016,184704,5777,4,0,5777,11392,11428,41432,22016,196132,221.96875,1,1
88,cn4423,34.627341596,8067,12694,26411,18116,12694,5422,36589,23552,183040,7904,11,5192,2842,15501,15568,43327,23552,198608,243.4453125,1,1
89,cn4424,34.616522025,8067,12694,26411,18116,12694,5422,34059,21504,171072,7312,9,3942,3454,14530,14475,40351,21504,185547,242.265625,1,1
90,cn4425,34.615081947,8067,12694,26411,18116,12694,5422,46597,28160,236032,3505,6,548,2959,6757,6704,49554,28160,242736,243.26953125,1,1
91,cn4426,34.604207176,8067,12694,26411,18116,12694,5422,41277,22528,212736,2057,4,0,2057,3852,3845,43051,22528,216581,242.91796875,1,1
92,cn4427,34.622061467,8067,12694,26411,18116,12694,5422,52313,27136,272000,2721,5,2045,712,5158,5155,54618,27136,277155,270.11328125,1,1
93,cn4428,34.668685048,8067,12694,26411,18116,12694,5422,50323,26112,261696,3113,5,1753,1378,5975,5928,53018,26112,267624,294.890625,1,1
94,cn4429,34.630985347,8067,12694,26411,18116,12694,5422,37271,26112,183232,8327,9,1915,6474,16330,16311,44276,26112,199543,250.33984375,1,1
95,cn4430,34.614204068,8067,12694,26411,18116,12694,5422,32917,22016,163456,7872,10,0,7872,15476,15521,39655,22016,178977,241.9765625,1,1
96,cn4431,34.638038207,8067,12694,26411,18116,12694,5422,40269,25600,202112,7784,10,7692,161,15239,15266,46918,25600,217378,245.1171875,1,1
97,cn4432,34.632461707,8067,12694,26411,18116,12694,5422,39027,23552,197696,7240,9,5325,2129,14151,14261,45094,23552,211957,243.87890625,1,1
98,cn4433,34.662046747,8067,12694,26411,18116,12694,5422,49757,25600,259072,2721,5,1366,1359,5214,5160,52052,25600,264232,294.9375,1,1
99,cn4434,34.618527867,8067,12694,26411,18116,12694,5422,48189,27136,247168,2601,5,860,1771,4883,4896,50411,27136,252064,242.36328125,1,1
100,cn4435,34.63528583,8067,12694,26411,18116,12694,5422,45555,27648,230592,6009,9,5271,835,11628,11603,50686,27648,242195,244.98828125,1,1
101,cn4436,34.611898272,8067,12694,26411,18116,12694,5422,43051,24064,221120,2313,2,1104,1225,4380,4396,44934,24064,225516,229.5546875,1,1
102,cn4437,34.621033005,8067,12694,26411,18116,12694,5422,29197,19968,144256,8048,7,7132,1064,16036,16083,36081,19968,160339,240.50390625,1,1
103,cn4438,34.635547213,8067,12694,26411,18116,12694,5422,38509,24576,193152,8400,9,1946,6548,16609,16629,45551,24576,209781,244.34375,1,1
104,cn4439,34.582820789,8067,12694,26411,18116,12694,5422,35429,19456,182528,4209,3,4208,49,8285,8237,39001,19456,190765,221.78515625,1,1
105,cn4440,34.596222939,8067,12694,26411,18116,12694,5422,41551,24064,212160,4497,3,2550,1994,8733,8764,45276,24064,220924,223.28515625,1,1
106,cn4441,34.612182682,8067,12694,26411,18116,12694,5422,38447,23040,195136,5793,5,3625,2233,11395,11436,43298,23040,206572,234.40625,1,1
107,cn4442,34.590436317,8067,12694,26411,18116,12694,5422,34669,22016,174080,5673,5,414,5263,11127,11103,39442,22016,185183,228.2578125,1,1
108,cn4443,34.613938625,8067,12694,26411,18116,12694,5422,51947,27136,269760,2329,6,1405,971,4365,4371,53861,27136,274131,269.015625,1,1
109,cn4444,34.620209966,8067,12694,26411,18116,12694,5422,36457,19968,187904,5824,7,2282,3592,11365,11318,41531,19968,199222,240.7421875,1,1
110,cn4445,34.630469231,8067,12694,26411,18116,12694,5422,38675,24064,194880,7136,7,2815,4358,13958,13932,44673,24064,208812,243.80078125,1,1
111,cn4446,34.611719566,8067,12694,26411,18116,12694,5422,47083,29184,237376,3145,6,440,2721,5888,5888,49769,29184,243264,242.484375,1,1
112,cn4447,34.615595918,8067,12694,26411,18116,12694,5422,44553,25088,228480,2705,4,2660,48,5215,5191,46819,25088,233671,223.52734375,1,1
113,cn4448,34.609445643,8067,12694,26411,18116,12694,5422,40453,23552,206336,2569,3,1633,953,4901,4922,42592,23552,211258,221.8203125,1,1
114,cn4449,34.636375647,8067,12694,26411,18116,12694,5422,40617,25600,204160,7512,9,6113,1562,14728,14787,46946,25600,218947,244.7265625,1,1
115,cn4450,34.616904229,8067,12694,26411,18116,12694,5422,36911,20480,189760,5177,6,908,4288,10092,10008,41480,20480,199768,241.0703125,1,1
116,cn4451,34.639708211,8067,12694,26411,18116,12694,5422,38853,26624,192000,8822,10,6726,2242,17239,17288,46194,26624,209288,245.5859375,1,1
117,cn4452,34.619065808,8067,12694,26411,18116,12694,5422,36429,20992,186112,5385,6,1948,3531,10633,10578,41023,20992,196690,247.5625,1,1
118,cn4453,34.613833127,8067,12694,26411,18116,12694,5422,35101,22528,175744,5361,6,1464,3897,10288,10326,39607,22528,186070,247.25390625,1,1
119,cn4454,34.610893318,8067,12694,26411,18116,12694,5422,41157,23040,211328,2569,3,0,2569,4881,4878,43330,23040,216206,247.6015625,1,1
120,cn4455,34.638446548,8067,12694,26411,18116,12694,5422,37625,24576,187776,8040,9,4703,3410,15721,15759,44572,24576,203535,250.3828125,1,1
121,cn4456,34.610982167,8067,12694,26411,18116,12694,5422,34375,20992,173760,4737,6,1877,2972,9307,9287,38314,20992,183047,246.31640625,1,1
122,cn4457,34.621344681,8067,12694,26411,18116,12694,5422,42923,23552,221120,4833,5,2739,2128,9260,9259,47011,23552,230379,224.09375,1,1
123,cn4458,34.623122768,8067,12694,26411,18116,12694,5422,49155,27136,252992,2873,5,0,2873,5417,5405,51604,27136,258397,242.61328125,1,1
124,cn4459,34.623330595,8067,12694,26411,18116,12694,5422,31227,20992,154816,7208,10,2293,4979,14238,14193,37657,20992,169009,246.71875,1,1
125,cn4460,34.630828236,8067,12694,26411,18116,12694,5422,34541,21504,173952,7630,10,1091,6558,14972,14956,41068,21504,188908,248.8125,1,1
126,cn4461,34.626908476,8067,12694,26411,18116,12694,5422,52439,29184,269504,2329,4,848,1497,4365,4390,54397,29184,273894,269.3125,1,1
127,cn4462,34.625208767,8067,12694,26411,18116,12694,5422,52121,28672,268416,2601,4,0,2601,4909,4885,54336,28672,273301,269.96875,1,1
128,cn4463,34.623240316,8067,12694,26411,18116,12694,5422,34723,21504,175040,6321,3,6275,64,12432,12431,39918,21504,187471,222.03125,1,1
129,cn4464,34.583256422,8067,12694,26411,18116,12694,5422,34047,20480,172736,3817,2,426,3408,7533,7507,37153,20480,180243,221.79296875,1,1
130,cn4465,34.614583801,8067,12694,26411,18116,12694,5422,36235,20480,185792,3985,3,1934,2098,7719,7785,39587,20480,193577,221.87109375,1,1
131,cn4466,34.639862977,8067,12694,26411,18116,12694,5422,46543,29184,234176,6178,7,3096,3099,11878,11897,51713,29184,246073,245.58984375,1,1
132,cn4467,34.650774376,8067,12694,26411,18116,12694,5422,41087,24064,209344,7480,15,7537,130,14668,14683,47529,24064,224027,250.83203125,1,1
133,cn4468,34.628791293,8067,12694,26411,18116,12694,5422,48317,29184,244736,2873,5,925,1951,5376,5399,50766,29184,250135,243.1171875,1,1
134,cn4469,34.63546894,8067,12694,26411,18116,12694,5422,34221,22528,170496,7120,7,5678,1528,14053,13943,40206,22528,184439,248.31640625,1,1
135,cn4470,34.645171893,8067,12694,26411,18116,12694,5422,38687,25088,193344,8911,15,2797,6230,17644,17600,46281,25088,210944,245.1171875,1,1
136,cn4471,34.637350866,8067,12694,26411,18116,12694,5422,49301,27648,253056,4137,6,4137,65,7982,7959,52840,27648,261015,244.59375,1,1
137,cn4472,34.645239549,8067,12694,26411,18116,12694,5422,37273,24064,186368,8880,15,6091,3026,17491,17587,44902,24064,203955,250.51171875,1,1
138,cn4473,34.626620187,8067,12694,26411,18116,12694,5422,45347,24064,234944,3081,5,1629,1483,5936,5975,47904,24064,240919,243.0546875,1,1
139,cn4474,34.627596149,8067,12694,26411,18116,12694,5422,34285,22528,170880,7000,9,3614,3454,13635,13650,40157,22528,184530,241.43359375,1,1
140,cn4475,34.621570011,8067,12694,26411,18116,12694,5422,41895,22016,217408,4481,3,4478,34,8782,8746,45605,22016,226154,230.09765625,1,1
141,cn4476,34.594809709,8067,12694,26411,18116,12694,5422,27763,16384,141248,3425,3,1044,2399,6709,6692,30643,16384,147940,214.24609375,1,1
142,cn4477,34.611731621,8067,12694,26411,18116,12694,5422,37763,23040,190912,4513,3,1937,2625,8749,8800,41478,23040,199712,223.4375,1,1
143,cn4478,34.620765539,8067,12694,26411,18116,12694,5422,34665,23552,171520,5754,8,3,5753,11098,11074,39587,23552,182594,247.32421875,1,1
144,cn4479,34.625724886,8067,12694,26411,18116,12694,5422,35867,22528,180288,7256,7,7296,95,14227,14241,42029,22528,194529,243.27734375,1,1
145,cn4480,34.632477189,8067,12694,26411,18116,12694,5422,34861,23552,172800,7664,10,5671,2168,15024,15036,41135,23552,187836,248.8359375,1,1
146,cn4481,34.623894858,8067,12694,26411,18116,12694,5422,51837,27136,269056,2449,4,1122,1344,4685,4652,53955,27136,273708,260.81640625,1,1
147,cn4482,34.619685708,8067,12694,26411,18116,12694,5422,48723,27136,250304,2737,6,1251,1516,5138,5146,51114,27136,255450,243.41015625,1,1
148,cn4483,34.631322366,8067,12694,26411,18116,12694,5422,35017,22016,176000,7511,10,5165,2432,14675,14792,41330,22016,190792,242.4765625,1,1
149,cn4484,34.625409709,8067,12694,26411,18116,12694,5422,49187,27136,253248,2449,3,1260,1207,4688,4634,51310,27136,257882,223.5234375,1,1
150,cn4485,34.619728881,8067,12694,26411,18116,12694,5422,54537,27648,284544,2705,6,1239,1482,5181,5159,56853,27648,289703,270.4296875,1,1
151,cn4486,34.632046407,8067,12694,26411,18116,12694,5422,47836,29696,240832,5273,9,2740,2585,10101,10049,52353,29696,250881,245.62890625,1,1
152,cn4487,34.626513828,8067,12694,26411,18116,12694,5422,27043,19968,131392,8680,15,6494,2392,17373,17308,34724,19968,148700,241.16796875,1,1
153,cn4488,34.621537179,8067,12694,26411,18116,12694,5422,37635,22016,191808,5265,11,3552,1842,10309,10291,42099,22016,202099,241.62890625,1,1
154,cn4489,34.632460933,8067,12694,26411,18116,12694,5422,32109,21504,159232,7704,14,2632,5217,15269,15199,38891,21504,174431,248.1796875,1,1
155,cn4490,34.629204099,8067,12694,26411,18116,12694,5422,44103,25088,225856,5177,9,0,5177,10041,10073,48469,25088,235929,249.48828125,1,1
156,cn4491,34.637228931,8067,12694,26411,18116,12694,5422,40243,27136,199488,7224,13,3042,4260,14305,14230,46472,27136,213718,250.234375,1,1
157,cn4492,34.629680907,8067,12694,26411,18116,12694,5422,33749,21504,169344,7073,13,3861,3360,13957,13977,39738,21504,183321,247.87109375,1,1
158,cn4493,34.62734853,8067,12694,26411,18116,12694,5422,34249,24064,168320,7632,9,2458,5175,14915,14982,40599,24064,183302,242.73828125,1,1
159,cn4494,34.61058659,8067,12694,26411,18116,12694,5422,31399,19968,157504,5897,7,0,5897,11629,11642,36397,19968,169146,241.0546875,1,1
160,cn4495,34.63536406,8067,12694,26411,18116,12694,5422,30141,21504,147712,8680,11,8558,269,17350,17404,37468,21504,165116,242.0703125,1,1
161,cn4496,34.622815575,8067,12694,26411,18116,12694,5422,33751,20992,170048,6017,7,3789,2295,11974,11914,38879,20992,181962,240.9609375,1,1
162,cn4497,34.624452879,8067,12694,26411,18116,12694,5422,47473,27136,242816,2465,4,2435,32,4637,4616,49660,27136,247432,242.19140625,1,1
163,cn4498,34.643503999,8067,12694,26411,18116,12694,5422,40071,26112,200128,8280,11,4066,4453,16244,16288,47116,26112,216416,245.23046875,1,1
164,cn4499,34.631344531,8067,12694,26411,18116,12694,5422,31669,23040,154496,8624,10,5707,3110,17064,17113,38931,23040,171609,242.75,1,1
165,cn4500,34.616412652,8067,12694,26411,18116,12694,5422,34053,19968,173312,4481,7,2396,2148,8778,8751,37920,19968,182063,241.01171875,1,1
166,cn4501,34.643272284,8067,12694,26411,18116,12694,5422,47577,26112,245120,5177,9,3054,2235,10120,10027,52066,26112,255147,252.11328125,1,1
167,cn4502,34.627446332,8067,12694,26411,18116,12694,5422,47695,27648,243392,3113,4,1367,1766,5908,5919,50366,27648,249311,242.7265625,1,1
168,cn4503,34.627860285,8067,12694,26411,18116,12694,5422,38235,24064,192192,7632,7,4557,3127,15031,15082,44579,24064,207274,243.9140625,1,1
169,cn4504,34.62701888,8067,12694,26411,18116,12694,5422,35711,20480,182592,6608,8,2762,3940,13009,12899,41452,20480,195491,248.890625,1,1
170,cn4505,34.61858238,8067,12694,26411,18116,12694,5422,36909,20992,188928,6560,7,2479,4178,12893,12894,42380,20992,201822,242.07421875,1,1
171,cn4506,34.622981452,8067,12694,26411,18116,12694,5422,36809,23040,185216,7000,10,1342,5674,13666,13714,42777,23040,198930,242.13671875,1,1
172,cn4507,34.61732584,8067,12694,26411,18116,12694,5422,46143,27648,234048,3145,6,816,2329,5956,5935,48784,27648,239983,242.19140625,1,1
173,cn4508,34.676533116,8067,12694,26411,18116,12694,5422,51338,31232,259584,4114,9,820,3296,7727,7738,54752,31232,267322,294.43359375,1,1
174,cn4509,34.625808074,8067,12694,26411,18116,12694,5422,51125,28160,263296,3521,7,680,2841,6687,6754,54092,28160,270050,276.37890625,1,1
175,cn4510,34.591670885,8067,12694,26411,18116,12694,5422,34917,17920,181760,1377,3,0,1377,2583,2579,36117,17920,184339,247.5,1,1
176,cn4511,34.647102119,8067,12694,26411,18116,12694,5422,42873,29184,211968,7984,13,5311,2840,15469,15501,49816,29184,227469,252.62890625,1,1
177,cn4512,34.64561834,8067,12694,26411,18116,12694,5422,45587,26112,233152,6656,11,3579,3219,12947,12933,51339,26112,246085,245.61328125,1,1
178,cn4513,34.623109342,8067,12694,26411,18116,12694,5422,28521,19968,140288,7041,18,3022,4104,13933,14056,34339,19968,154344,245.16796875,1,1
