algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
baseline,natural,2048,1,adjacency_build,0.010800847859864682,0.021190103000208182,2048
baseline,natural,2048,1,element_count_allgather,0.0021097912646534933,0.004310295999857772,2048
baseline,natural,2048,1,face_allgatherv,0.8011266218569328,1.5137246650001543,2048
baseline,natural,2048,1,face_collective_setup,0.00018090366406076086,0.0008103089999167423,2048
baseline,natural,2048,1,face_global_merge,0.08932148087255931,0.10067483300008462,2048
baseline,natural,2048,1,face_local_extract,0.17366125089551687,0.18704787499973463,2048
baseline,natural,2048,1,face_map_setup,0.007790599980964208,0.010390330000063841,2048
baseline,natural,2048,1,face_pipeline_total,1.076905061309565,1.7876492949999374,2048
baseline,natural,2048,1,local_volume_mesh,6.484664541828124,8.833973233000052,2048
baseline,natural,2048,1,metis_partition,2.103212443616207,2.104488224000306,2048
baseline,natural,2048,1,metis_seed,0.0008144313403319892,1.6679553849999138,1
baseline,natural,2048,1,part_face_create,0.025084949042477156,0.030784555000082037,2048
baseline,natural,2048,1,partition_cost_balance,1.548065332035442e-05,0.03170437800008585,1
baseline,natural,2048,1,partition_cost_setup,0.00019290096874979845,0.39506118399958723,1
baseline,natural,2048,1,partition_distribution,2.102059965983405,2.1043877830002202,2048
baseline,natural,2048,1,submesh_initialization,0.0001739250048828911,0.024663650000093185,2048
baseline,natural,2048,1,surface_refine,0.00709707524951253,0.012061860999892815,2048
baseline,natural,2048,1,vertex_count_allgather,2.5274166690722657,4.818338102000325,2048
baseline,natural,2048,1,vertex_exchange,0.021600723528317323,0.0383506370003488,2048
baseline,natural,2048,1,vertex_exchange_prepare,0.0002939970727464658,0.0009288710002692824,2048
baseline,natural,2048,1,vertex_exchange_unpack,0.006269153261223348,0.019873828000072535,2048
baseline,natural,2048,1,vertex_numbering_local,0.03782886440087507,0.06729683300000033,2048
baseline,natural,2048,1,volume_exchange_pack,0.5113816628085945,0.8096586460001163,2048
baseline,natural,2048,1,volume_exchange_unpack,0.5426186872895591,0.9500329020002027,2048
baseline,natural,2048,1,volume_payload_exchange,0.03738407473730976,0.06928408699968713,2048
baseline,natural,2048,1,volume_payload_prepare,0.004788524151856599,0.026032673999907274,2048
baseline,natural,2048,1,volume_refine,1.5924318884453148,2.1443545880001693,2048
baseline,natural,2048,1,volume_size_exchange,0.30543685517969066,0.5379573099999106,2048
baseline,natural,2048,2,adjacency_build,0.010825820959479593,0.03803657900016333,2048
baseline,natural,2048,2,element_count_allgather,0.0027985624687485444,0.004721954000160622,2048
baseline,natural,2048,2,face_allgatherv,0.8168914247700216,1.5213413179999407,2048
baseline,natural,2048,2,face_collective_setup,0.00017809452246275725,0.0008835899998302921,2048
baseline,natural,2048,2,face_global_merge,0.08930730788183938,0.09685130299976663,2048
baseline,natural,2048,2,face_local_extract,0.17374291438671463,0.18704571699981898,2048
baseline,natural,2048,2,face_map_setup,0.00773972231543385,0.009208209000007628,2048
baseline,natural,2048,2,face_pipeline_total,1.0926325188056594,1.7940785430000687,2048
baseline,natural,2048,2,local_volume_mesh,6.4852866918510745,8.865583294999851,2048
baseline,natural,2048,2,metis_partition,2.101862733434567,2.112524883000333,2048
baseline,natural,2048,2,metis_seed,0.0008132470771484712,1.665530014000069,1
baseline,natural,2048,2,part_face_create,0.025039890738293158,0.030886464000104752,2048
baseline,natural,2048,2,partition_cost_balance,1.5524091308671828e-05,0.031793339000159904,1
baseline,natural,2048,2,partition_cost_setup,0.00018903717480456272,0.38714813399974446,1
baseline,natural,2048,2,partition_distribution,2.100737883283693,2.112429362000057,2048
baseline,natural,2048,2,submesh_initialization,0.00013057954931916527,0.00032116300008055987,2048
baseline,natural,2048,2,surface_refine,0.007094519890628037,0.011643122999885236,2048
baseline,natural,2048,2,vertex_count_allgather,2.5019822085566377,4.823363135999898,2048
baseline,natural,2048,2,vertex_exchange,0.021695673635738322,0.03894138399982694,2048
baseline,natural,2048,2,vertex_exchange_prepare,0.0002980804453160957,0.002657499999713764,2048
baseline,natural,2048,2,vertex_exchange_unpack,0.006304676846685675,0.018574436000108108,2048
baseline,natural,2048,2,vertex_numbering_local,0.03802742896874367,0.09547337000003608,2048
baseline,natural,2048,2,volume_exchange_pack,0.510121613695316,0.7592388829998526,2048
baseline,natural,2048,2,volume_exchange_unpack,0.5425364825376,0.9008540330000869,2048
baseline,natural,2048,2,volume_payload_exchange,0.0371592710546893,0.06250975500006462,2048
baseline,natural,2048,2,volume_payload_prepare,0.004753423020995129,0.010962140999708936,2048
baseline,natural,2048,2,volume_refine,1.592625985049314,2.1488263799997185,2048
baseline,natural,2048,2,volume_size_exchange,0.24833923625488485,0.4929452669998682,2048
baseline,natural,2048,3,adjacency_build,0.01086495780712382,0.04686455599994588,2048
baseline,natural,2048,3,element_count_allgather,0.01018784791357552,0.0457174599996506,2048
baseline,natural,2048,3,face_allgatherv,0.852408885796873,1.5557806760002677,2048
baseline,natural,2048,3,face_collective_setup,0.00018089141015864563,0.0008186089999071555,2048
