stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.753874129,1.77689606512,1.817906179,1.02307963571,0.667394879032,0,0,0,0,0,0,54601,0,8280742,0,65536,0,0,0,0,0,0,0
coarse_local_size,setup,0.455267989,0.4895971705,0.672769757,1.37412917708,0.246989143761,0,0,0,0,0,0,61534,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012378313,0.012527207125,0.0126819919999,1.01235589652,0.00465584891808,0,0,0,0,0,0,4043,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.170582935,8.28047428812,8.415784332,1.01634085672,3.08962664361,0,0,0,0,0,0,123729,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.249886162,13.3869571206,13.442049026,1.00411534189,4.93488321195,0,0,0,0,0,0,219841,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.034635283125,0.277082265,8,0.101723228001,0,0,0,0,0,0,502,0,111,3191042,0,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000116660999993,0.000126751375007,0.000167882000142,1.32449845324,6.16333166533e-05,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.109491724,0.118817481375,0.125019826,1.05220060679,0.0458976335598,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00672700399991,0.00720912925001,0.00749193199999,1.03922841999,0.00275045935187,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.155019511,0.161757662375,0.16585001,1.02529925053,0.0608873266619,0,0,0,0,0,0,5992,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.3540000004e-05,0.00843800062503,0.0250262320001,2.96589596424,0.00918770136285,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000112761000082,0.000124214250008,0.000132961999952,1.07042468915,4.88133870159e-05,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.0481196800001,0.0499821800001,0.0503474029999,1.00730706424,0.0184836815689,0,0,0,0,0,0,6084,0,0,0,0,0,8,8,4859624,38876992,607936,4859624
face_global_merge,compute,0.07385262,0.07801076425,0.0796457499998,1.02095846343,0.0292397739227,0,0,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.0188427550002,0.02085917325,0.021649348,1.03788140309,0.00794797011886,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.0598890660001,0.075202093875,0.0853607050001,1.1350841526,0.031337864432,0,0,0,0,0,0,28100,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.096473862,0.12028485775,0.13719121,1.14055262288,0.050366026619,0,0,0,0,0,0,91,0,853,14546051,0,14561280,0,0,0,0,0,0
local_volume_mesh,compute,57.301988365,66.4041430946,78.526963781,1.18256120961,28.8290419488,0,0,0,0,0,0,372866,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,6.248772557,7.52968414425,9.340297539,1.24046339263,3.42903655765,0,0,0,0,0,0,1356128,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,11.305665066,14.3052636396,18.501709499,1.29334977426,6.79240013353,0,0,0,0,0,0,8861,0,909,2330799127,0,2330812416,0,0,0,0,0,0
adjacency_build,compute,0.00305491799986,0.00321474574997,0.00349996599994,1.08872249072,0.00128491745731,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.053247803,0.06990918425,0.0820360989999,1.17346668939,0.0301173256358,0,0,0,0,0,0,29088,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000137402000064,13.2140807735,26.221539501,1.98436349455,9.62652604709,0,0,0,0,0,0,231,0,0,0,0,0,8,8,32,256,4,32
element_count_allgather,communication,3.68399998933e-05,0.00100671537498,0.001783402,1.77150567511,0.000654727606851,0,0,0,0,0,0,7,0,0,0,0,0,8,8,32,256,4,32
vertex_exchange_prepare,compute,6.74000011713e-06,9.11312500307e-05,0.000298064000162,3.27071120019,0.000109426102199,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.00225704700006,0.01015413875,0.020484289,2.01733396642,0.00752025035019,0,0,0,0,0,0,843,0,0,0,0,0,8,8,1465090,1465090,346236,603086
vertex_exchange_unpack,compute,8.9999980446e-07,0.00279389837502,0.00985508999997,3.52736165642,0.00361802862786,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,50.4839583,63.5583055801,83.215204363,1.30927348682,30.5502021452,0,0,0,0,0,0,3309288,0,949,2728842436,0,2728947712,0,0,0,0,0,0
volume_exchange_pack,compute,1.497159929,1.97082290987,2.558204518,1.29803875588,0.939175307589,0,0,0,0,0,0,108716,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,2.82599999082e-05,9.57795710038,22.163263374,2.31398649438,8.13664019042,0,0,0,0,0,0,32,0,0,0,0,0,16,16,64,64,12,12
volume_payload_prepare,compute,0.000202483000066,0.00033065949998,0.000539067999853,1.63028130111,0.000197904174983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
