algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,4096,-1,1,adjacency_build,0.00011591986792136577,0.0003517639997880906,4096
sparse,natural,4096,-1,1,element_count_allgather,0.011216861461179728,0.01365488200008258,4096
sparse,natural,4096,-1,1,face_local_extract,0.17889477188818603,0.23495246699985728,4096
sparse,natural,4096,-1,1,face_map_setup,0.00855150168383545,0.018419140999867523,4096
sparse,natural,4096,-1,1,face_pipeline_total,0.5565134821044888,0.569883980999748,4096
sparse,natural,4096,-1,1,face_sparse_context,0.07413819849852576,0.24363387099992906,4096
sparse,natural,4096,-1,1,face_sparse_deliver,0.03624755004467117,0.049270670999703725,4096
sparse,natural,4096,-1,1,face_sparse_directory,0.09738712728588828,0.11630827099997987,4096
sparse,natural,4096,-1,1,face_sparse_match,0.1572856381074198,0.22934873100030018,4096
sparse,natural,4096,-1,1,face_sparse_total,0.3660699324357839,0.5361217629997554,4096
sparse,natural,4096,-1,1,local_volume_mesh,5.560300185025634,8.930797499000164,4096
sparse,natural,4096,-1,1,metis_partition,2.497402894285408,2.5233707530001084,4096
sparse,natural,4096,-1,1,metis_seed,0.0004978296083985034,2.03911007600027,1
sparse,natural,4096,-1,1,part_face_create,0.011436630740721099,0.020512051999958203,4096
sparse,natural,4096,-1,1,partition_cost_balance,9.546112304748e-06,0.03910087600024781,1
sparse,natural,4096,-1,1,partition_cost_setup,9.630105126945399e-05,0.3944491059996835,1
sparse,natural,4096,-1,1,partition_distribution,2.4966492896633277,2.52320573399993,4096
sparse,natural,4096,-1,1,submesh_initialization,0.00021779021069290305,0.0033770559998629324,4096
sparse,natural,4096,-1,1,surface_refine,0.00527550918237174,0.012752215000091383,4096
sparse,natural,4096,-1,1,vertex_count_allgather,3.364793082387454,5.838737914999911,4096
sparse,natural,4096,-1,1,vertex_exchange,0.011544084952390565,0.02964561799990406,4096
sparse,natural,4096,-1,1,vertex_exchange_prepare,8.981717992850857e-05,0.0005861859999640728,4096
sparse,natural,4096,-1,1,vertex_exchange_unpack,0.004037769570315319,0.013019849000102113,4096
sparse,natural,4096,-1,1,vertex_numbering_local,0.020775259498528653,0.03734008700030245,4096
sparse,natural,4096,-1,1,volume_exchange_pack,0.262429775308588,0.4666527600002155,4096
sparse,natural,4096,-1,1,volume_exchange_unpack,0.30162030215820435,0.6982618689999072,4096
sparse,natural,4096,-1,1,volume_payload_exchange,0.028830802820798196,0.054525357999864354,4096
sparse,natural,4096,-1,1,volume_payload_prepare,0.0020060227338826175,0.007097365999925387,4096
sparse,natural,4096,-1,1,volume_refine,0.8099961603513154,1.245620499999859,4096
sparse,natural,4096,-1,1,volume_size_exchange,0.21404516404663032,0.3303808090004168,4096
sparse,natural,4096,-1,2,adjacency_build,0.0001111106655272559,0.0003561040000192861,4096
sparse,natural,4096,-1,2,element_count_allgather,0.01670746429272449,0.04821026299998721,4096
sparse,natural,4096,-1,2,face_local_extract,0.17910425408544928,0.26028977599999337,4096
sparse,natural,4096,-1,2,face_map_setup,0.008588771775390653,0.03176264900000092,4096
sparse,natural,4096,-1,2,face_pipeline_total,0.6023700631643066,0.6346816500000045,4096
sparse,natural,4096,-1,2,face_sparse_context,0.09372264379736331,0.26582787399999575,4096
sparse,natural,4096,-1,2,face_sparse_deliver,0.04376084839721674,0.06753200399998605,4096
sparse,natural,4096,-1,2,face_sparse_directory,0.10845690044140624,0.13358193700001664,4096
sparse,natural,4096,-1,2,face_sparse_match,0.16457622607006842,0.23724091900000133,4096
sparse,natural,4096,-1,2,face_sparse_total,0.4116041898666993,0.584774680999999,4096
sparse,natural,4096,-1,2,local_volume_mesh,5.555961768828613,8.90367174100001,4096
sparse,natural,4096,-1,2,metis_partition,2.5505828141706544,2.596049048999987,4096
sparse,natural,4096,-1,2,metis_seed,0.0005079446882324222,2.0805414430000013,1
sparse,natural,4096,-1,2,part_face_create,0.011523705411132845,0.02745034399998758,4096
sparse,natural,4096,-1,2,partition_cost_balance,9.524910888670385e-06,0.039014034999993896,1
sparse,natural,4096,-1,2,partition_cost_setup,9.64825329589844e-05,0.3951924550000001,1
sparse,natural,4096,-1,2,partition_distribution,2.5498170525500488,2.595878927000001,4096
sparse,natural,4096,-1,2,submesh_initialization,0.00020290828222655627,0.021315592000007655,4096
sparse,natural,4096,-1,2,surface_refine,0.005256933527099515,0.008636753999979874,4096
sparse,natural,4096,-1,2,vertex_count_allgather,3.453292527912842,5.730917765000015,4096
sparse,natural,4096,-1,2,vertex_exchange,0.01333754571484376,0.039835334999992256,4096
sparse,natural,4096,-1,2,vertex_exchange_prepare,7.218031127894514e-05,0.016943564999991167,4096
sparse,natural,4096,-1,2,vertex_exchange_unpack,0.004049316898681696,0.021094399999981306,4096
sparse,natural,4096,-1,2,vertex_numbering_local,0.020647183340820073,0.03840077899999983,4096
sparse,natural,4096,-1,2,volume_exchange_pack,0.26309470130175777,0.4796089660000007,4096
sparse,natural,4096,-1,2,volume_exchange_unpack,0.30222586170654286,0.6847924870000099,4096
sparse,natural,4096,-1,2,volume_payload_exchange,0.026600685910156123,0.053593069999976706,4096
sparse,natural,4096,-1,2,volume_payload_prepare,0.0023062023630372394,0.02469881299998633,4096
sparse,natural,4096,-1,2,volume_refine,0.8094239877924804,1.2771113290000073,4096
sparse,natural,4096,-1,2,volume_size_exchange,0.22915598261840833,0.3493814509999993,4096
sparse,natural,4096,-1,3,adjacency_build,0.00011526739575175304,0.00035840499998585074,4096
sparse,natural,4096,-1,3,element_count_allgather,0.017277128399414303,0.04010812499998906,4096
sparse,natural,4096,-1,3,face_local_extract,0.17880388917504864,0.3172592790000124,4096
sparse,natural,4096,-1,3,face_map_setup,0.008405082115234622,0.02881218000001695,4096
sparse,natural,4096,-1,3,face_pipeline_total,0.7131289601245117,0.756919651000004,4096
sparse,natural,4096,-1,3,face_sparse_context,0.14588693445581072,0.32860343600000874,4096
sparse,natural,4096,-1,3,face_sparse_deliver,0.04008854623681659,0.042530317999990075,4096
sparse,natural,4096,-1,3,face_sparse_directory,0.11143573127880851,0.14033868299998176,4096
sparse,natural,4096,-1,3,face_sparse_match,0.2242778106269529,0.3171005540000067,4096
sparse,natural,4096,-1,3,face_sparse_total,0.5228429563444824,0.6925496689999875,4096
sparse,natural,4096,-1,3,local_volume_mesh,5.56013189820581,8.897070878999983,4096
sparse,natural,4096,-1,3,metis_partition,2.5258157462968747,2.5726355870000077,4096
sparse,natural,4096,-1,3,metis_seed,0.0005003076037597629,2.0492599449999886,1
sparse,natural,4096,-1,3,part_face_create,0.011453932944580109,0.04195717799998988,4096
sparse,natural,4096,-1,3,partition_cost_balance,9.470491455075558e-06,0.038791132999989486,1
sparse,natural,4096,-1,3,partition_cost_setup,9.745544067382705e-05,0.3991774849999956,1
sparse,natural,4096,-1,3,partition_distribution,2.5250643499899903,2.5724611040000127,4096
sparse,natural,4096,-1,3,submesh_initialization,0.0001970375236813801,0.0012495349999994687,4096
sparse,natural,4096,-1,3,surface_refine,0.005255937458496507,0.015618784999986701,4096
sparse,natural,4096,-1,3,vertex_count_allgather,3.3840032348576656,5.782048191000001,4096
sparse,natural,4096,-1,3,vertex_exchange,0.014692662985107394,0.03938979000000131,4096
sparse,natural,4096,-1,3,vertex_exchange_prepare,5.101143090824323e-05,0.00040588499999216765,4096
sparse,natural,4096,-1,3,vertex_exchange_unpack,0.00408190393237319,0.01331997200000501,4096
sparse,natural,4096,-1,3,vertex_numbering_local,0.02074355153491187,0.040601727999984405,4096
sparse,natural,4096,-1,3,volume_exchange_pack,0.2633859275197753,0.4905212580000011,4096
sparse,natural,4096,-1,3,volume_exchange_unpack,0.3028413922604982,0.6983084309999867,4096
sparse,natural,4096,-1,3,volume_payload_exchange,0.026599495702880845,0.056641305999988845,4096
sparse,natural,4096,-1,3,volume_payload_prepare,0.002330142659179829,0.024511916999983896,4096
sparse,natural,4096,-1,3,volume_refine,0.8094983694819335,1.2975992600000268,4096
sparse,natural,4096,-1,3,volume_size_exchange,0.22711198679125968,0.3386013409999862,4096
sparse,natural,4096,17,1,adjacency_build,0.0001096629018582096,0.0003695229997902061,4096
sparse,natural,4096,17,1,element_count_allgather,0.021587182991937626,0.04682122700023683,4096
sparse,natural,4096,17,1,face_local_extract,0.17931270777612696,0.2642267090000132,4096
sparse,natural,4096,17,1,face_map_setup,0.008674699736331504,0.06703891300003306,4096
sparse,natural,4096,17,1,face_pipeline_total,0.6117389094599601,0.6323001929999919,4096
sparse,natural,4096,17,1,face_sparse_context,0.10704935352514688,0.28276036800025395,4096
sparse,natural,4096,17,1,face_sparse_deliver,0.03619315874560525,0.03945041399992988,4096
sparse,natural,4096,17,1,face_sparse_directory,0.11926301326561828,0.14491212700022515,4096
sparse,natural,4096,17,1,face_sparse_match,0.15721549407397972,0.21311640700014323,4096
sparse,natural,4096,17,1,face_sparse_total,0.4207356526997089,0.5978494870000759,4096
sparse,natural,4096,17,1,local_volume_mesh,5.554960683654777,8.692610856999636,4096
sparse,natural,4096,17,1,metis_partition,2.5574876825017103,2.6129923710000185,4096
sparse,natural,4096,17,1,metis_seed,0.0005056839221191378,2.0712813449999885,1
sparse,natural,4096,17,1,part_face_create,0.01142661496117714,0.015556670000023587,4096
sparse,natural,4096,17,1,partition_cost_balance,9.536717773483971e-06,0.03906239600019035,1
sparse,natural,4096,17,1,partition_cost_setup,9.567399243159969e-05,0.3918806729998323,1
sparse,natural,4096,17,1,partition_distribution,2.5567258456352584,2.612846089999948,4096
sparse,natural,4096,17,1,submesh_initialization,0.00021036662573625797,0.011964679999891814,4096
sparse,natural,4096,17,1,surface_refine,0.0052735487319334196,0.015688926000166248,4096
sparse,natural,4096,17,1,vertex_count_allgather,3.561193534158209,6.246692938999786,4096
sparse,natural,4096,17,1,vertex_exchange,0.013891143516352567,0.10545423300027323,4096
sparse,natural,4096,17,1,vertex_exchange_prepare,6.13373593786326e-05,0.00040838499990059063,4096
sparse,natural,4096,17,1,vertex_exchange_unpack,0.004044756060550658,0.013893849999931263,4096
sparse,natural,4096,17,1,vertex_numbering_local,0.020714114393555527,0.04101047199992536,4096
sparse,natural,4096,17,1,volume_exchange_pack,0.26219255023217536,0.4449329020003461,4096
sparse,natural,4096,17,1,volume_exchange_unpack,0.3018728772355943,0.6667660870002692,4096
sparse,natural,4096,17,1,volume_payload_exchange,0.02625684325415345,0.05739964399981545,4096
sparse,natural,4096,17,1,volume_payload_prepare,0.0023323997561019993,0.021677614000054746,4096
sparse,natural,4096,17,1,volume_refine,0.8087593531264649,1.2710398760000317,4096
sparse,natural,4096,17,1,volume_size_exchange,0.20355711638842233,0.31247691799990207,4096
sparse,natural,4096,17,2,adjacency_build,0.00010821637988297356,0.000332224000004544,4096
sparse,natural,4096,17,2,element_count_allgather,0.01586295264111292,0.03653980799998635,4096
sparse,natural,4096,17,2,face_local_extract,0.1795120555234374,0.26631313900000464,4096
sparse,natural,4096,17,2,face_map_setup,0.008725806620361348,0.031523672999981045,4096
sparse,natural,4096,17,2,face_pipeline_total,0.6078425615466309,0.6432492289999914,4096
sparse,natural,4096,17,2,face_sparse_context,0.12157316787231426,0.2887362840000094,4096
sparse,natural,4096,17,2,face_sparse_deliver,0.041521458350097504,0.06758877799998686,4096
sparse,natural,4096,17,2,face_sparse_directory,0.10040862015087887,0.12641921299999126,4096
sparse,natural,4096,17,2,face_sparse_match,0.15203821368334927,0.24283718199998816,4096
sparse,natural,4096,17,2,face_sparse_total,0.41656260306884774,0.5952260130000013,4096
sparse,natural,4096,17,2,local_volume_mesh,5.544285833292725,8.664282251000003,4096
sparse,natural,4096,17,2,metis_partition,2.5685254674074707,2.661822510999997,4096
sparse,natural,4096,17,2,metis_seed,0.0005131389289550828,2.101817053000019,1
sparse,natural,4096,17,2,part_face_create,0.011458576299072216,0.014979412000002412,4096
sparse,natural,4096,17,2,partition_cost_balance,9.555687744140784e-06,0.03914009700000065,1
sparse,natural,4096,17,2,partition_cost_setup,9.703162670898074e-05,0.39744154299998513,1
sparse,natural,4096,17,2,partition_distribution,2.567754802021484,2.66164464900001,4096
sparse,natural,4096,17,2,submesh_initialization,0.00019987854809570132,0.0144669899999883,4096
sparse,natural,4096,17,2,surface_refine,0.0052681318061523555,0.015224900999982083,4096
sparse,natural,4096,17,2,vertex_count_allgather,3.5353107203767093,6.0021920429999795,4096
sparse,natural,4096,17,2,vertex_exchange,0.013530066370117326,0.07226924299999382,4096
sparse,natural,4096,17,2,vertex_exchange_prepare,7.069309375008076e-05,0.0005005659999994805,4096
sparse,natural,4096,17,2,vertex_exchange_unpack,0.004125119335449526,0.02362687600000868,4096
sparse,natural,4096,17,2,vertex_numbering_local,0.020682151168212974,0.0390523150000206,4096
sparse,natural,4096,17,2,volume_exchange_pack,0.2629046160195313,0.46804351199997996,4096
sparse,natural,4096,17,2,volume_exchange_unpack,0.3022460917714844,0.668946238999979,4096
sparse,natural,4096,17,2,volume_payload_exchange,0.026754018572753634,0.0639284770000188,4096
sparse,natural,4096,17,2,volume_payload_prepare,0.002349964829101568,0.030807237999994186,4096
sparse,natural,4096,17,2,volume_refine,0.807731953449951,1.4401792079999893,4096
sparse,natural,4096,17,2,volume_size_exchange,0.20898473685620136,0.31301436100000046,4096
sparse,natural,4096,17,3,adjacency_build,0.0001070592871086351,0.0003126039999870045,4096
sparse,natural,4096,17,3,element_count_allgather,0.019217650489746108,0.04493035900003406,4096
sparse,natural,4096,17,3,face_local_extract,0.1794801121833498,0.27213300099998605,4096
sparse,natural,4096,17,3,face_map_setup,0.008597065273193663,0.03551443499998186,4096
sparse,natural,4096,17,3,face_pipeline_total,0.7339738953850098,0.7686769449999815,4096
sparse,natural,4096,17,3,face_sparse_context,0.11817684177539005,0.30811878399998704,4096
sparse,natural,4096,17,3,face_sparse_deliver,0.059283480346679754,0.060090925999986666,4096
sparse,natural,4096,17,3,face_sparse_directory,0.14488420285327108,0.1720823250000194,4096
sparse,natural,4096,17,3,face_sparse_match,0.21919130251464816,0.30991747000001624,4096
sparse,natural,4096,17,3,face_sparse_total,0.5428207676171877,0.7226800509999975,4096
sparse,natural,4096,17,3,local_volume_mesh,5.550824664246338,8.326164471000027,4096
sparse,natural,4096,17,3,metis_partition,2.5393080786140136,2.6052072460000204,4096
sparse,natural,4096,17,3,metis_seed,0.0005056744199218727,2.0712424239999905,1
sparse,natural,4096,17,3,part_face_create,0.011506970734374872,0.03390732799999796,4096
sparse,natural,4096,17,3,partition_cost_balance,9.524505615240986e-06,0.03901237500002708,1
sparse,natural,4096,17,3,partition_cost_setup,9.66840541992281e-05,0.3960178860000383,1
sparse,natural,4096,17,3,partition_distribution,2.5385444963793944,2.6050365039999974,4096
sparse,natural,4096,17,3,submesh_initialization,0.00019812391674817187,0.009698102000015751,4096
sparse,natural,4096,17,3,surface_refine,0.005260801470947804,0.012838014999999814,4096
sparse,natural,4096,17,3,vertex_count_allgather,3.1792545742746587,5.839215900999989,4096
sparse,natural,4096,17,3,vertex_exchange,0.014749952010253503,0.044471869999995306,4096
sparse,natural,4096,17,3,vertex_exchange_prepare,8.22251889644049e-05,0.00043798500001912544,4096
sparse,natural,4096,17,3,vertex_exchange_unpack,0.004016173347899665,0.016291061999993417,4096
sparse,natural,4096,17,3,vertex_numbering_local,0.02067813118945311,0.04076856799997586,4096
sparse,natural,4096,17,3,volume_exchange_pack,0.26257202098608445,0.457681894000018,4096
sparse,natural,4096,17,3,volume_exchange_unpack,0.301922139745605,0.6734393520000026,4096
sparse,natural,4096,17,3,volume_payload_exchange,0.026991342538574534,0.05591076600001088,4096
