experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,1,5,20260812-233825,722.08238128,722.08238128,5.485847198,5.485847198,99.2402740546,22.943018594,22.943018594,691.777795887,691.777795887,0,0,0.0454335599998,0.0454335599998,1.73000005361e-05,1.73000005361e-05,0.0062920189133,0.0062920189133,2.395848588e-06,2.395848588e-06,0.00629441476189,0.00629441476189,1.830268741,1.830268741,0.253470904214,1,1,4.74122238788e+12,136829017517,2.88594388373,1.2349443118e+13,1.99298246308e+13,0.619646351471,4003054,0,1035187,0,1748992,0,12560.1289062,12560.1289062,46570944,46570944,1,1
