rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn4988,geometry_load,io,1.76140604,1,0,0,0,0,0,0,5898,0,1035093,0,0,0,2,3,0,0,0,0
0,cn4988,coarse_local_size,setup,0.490990896,1,0,0,0,0,0,0,8395,0,0,0,0,0,126,24,0,0,0,0
0,cn4988,coarse_edge_mesh,setup,0.0126980810001,1,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,coarse_surface_mesh,setup,8.221448988,1,0,0,0,0,0,0,17256,0,0,0,0,0,0,10,0,0,0,0
0,cn4988,coarse_volume_mesh,setup,13.485341752,1,0,0,0,0,0,0,27728,0,0,0,0,0,39064,1737753,0,0,0,0
0,cn4988,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,submesh_initialization,setup,0.000124602000142,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,metis_partition,compute,0.236849018,1,0,0,0,0,0,0,510,0,0,0,0,0,0,1,0,0,0,0
0,cn4988,face_map_setup,compute,0.00726471200005,1,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,face_local_extract,compute,0.160188688,1,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,face_pre_collective_wait,synchronization,0.0880139339997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,face_collective_setup,compute,0.000108621999971,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,face_allgatherv,communication,0.0914124770002,1,0,0,0,0,0,0,698,0,0,0,0,0,0,0,1,1,37904,4859624
0,cn4988,face_global_merge,compute,0.078049708,1,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,part_face_create,compute,0.019065681,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,surface_refine,compute,0.00947069999984,1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn4988,local_volume_mesh,compute,7.891924596,1,0,0,0,0,0,0,5139,0,0,0,0,0,8117,441363,0,0,0,0
