experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_full_io_l2_r2_20260811-160928,4,3,20260811-163614,524.651360217,540.839447818,16.8807048595,20.846788008,96.782490976,23.1883127983,23.503514065,149.909907299,168.052401414,52.0906525132,60.378608097,66.342245887,104.940155453,0.01048815375,0.0288800140002,12.6470145838,19.4049008626,216.229048707,274.544371437,50.7626380703,4,0,0,0,0,0,0,0,8945558,0,4143587,8293368209,33902592,8293511168,6219.43945312,8429.46875,13360288,16995712,1.27210670908,0
