stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,2.0215412,2.50704820563,3.657868599,1.45903401091,1.35340230216,0,0,0,0,0,0,56162,0,8280793,0,103526400,0,0,0,0,0,0,0
coarse_local_size,setup,0.490186545,0.66597800075,1.610727975,2.41859036362,0.595965352642,0,0,0,0,0,0,63736,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.014951606,0.01578106925,0.016346279,1.0358156815,0.00604808265569,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.328620707,8.65159398738,8.789265105,1.01591280379,3.25200627236,0,0,0,0,0,0,135029,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.25207335,13.5191508011,13.701440185,1.01348378952,5.06949885909,0,0,0,0,0,0,233599,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.03629639125,0.29037113,8,0.107436597348,0,0,0,0,0,0,652,0,113,3191042,540672,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000214903000028,0.000261895750015,0.000298604000022,1.14016359565,0.000110482738821,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.128432671,0.1380838735,0.146091997,1.05799463252,0.0540536762642,0,0,0,0,0,0,10286,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00733710200006,0.00791436624999,0.00884672799998,1.11780624254,0.00327326740087,0,0,0,0,0,0,4847,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.163510435,0.166246002625,0.171330038,1.03058139922,0.063391688789,0,0,0,0,0,0,7445,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,6.42009999865e-05,0.00638315937499,0.017855901,2.7973453193,0.00660663904853,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
