rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
227,cn9974,34.768181569,8067,12694,26411,18116,12694,5422,34287,20480,174016,6728,8,1627,5147,13180,13123,40124,20480,187139,240.81640625,1,1
228,cn9975,34.782019197,8067,12694,26411,18116,12694,5422,47365,26112,243840,4985,6,4305,730,9523,9506,51658,26112,253346,243.90234375,1,1
229,cn9976,34.769386898,8067,12694,26411,18116,12694,5422,33913,21504,170240,6848,7,2461,4482,13440,13454,39826,21504,183694,240.8046875,1,1
230,cn9977,34.760062772,8067,12694,26411,18116,12694,5422,45611,25600,234176,2057,4,2073,17,3849,3848,47328,25600,238024,241.30859375,1,1
231,cn9978,34.766162111,8067,12694,26411,18116,12694,5422,33343,20480,168384,6200,7,1199,5038,12152,12133,38623,20480,180517,241.12109375,1,1
232,cn9979,34.767407148,8067,12694,26411,18116,12694,5422,41657,24064,212736,4050,3,4062,3,7814,7833,44994,24064,220569,221.9609375,1,1
233,cn9980,34.774071792,8067,12694,26411,18116,12694,5422,51765,29696,264576,3826,4,0,3826,7218,7225,54996,29696,271801,270.8125,1,1
234,cn9981,34.769761037,8067,12694,26411,18116,12694,5422,40607,22528,208832,4680,2,2269,2414,9100,9100,44545,22528,217932,221.875,1,1
235,cn9982,34.839675918,8067,12694,26411,18116,12694,5422,50270,30720,253952,4866,7,1497,3386,9332,9283,54463,30720,263235,296.16015625,1,1
236,cn9983,34.765500333,8067,12694,26411,18116,12694,5422,47189,24064,246016,2057,4,1105,969,3848,3865,48928,24064,249881,242.8671875,1,1
237,cn9984,34.7771299,8067,12694,26411,18116,12694,5422,39269,22016,201600,6728,9,3424,3369,13130,13205,45028,22016,214805,251.01953125,1,1
238,cn9985,34.781851561,8067,12694,26411,18116,12694,5422,42917,27648,214656,6536,6,4166,2435,12652,12639,48391,27648,227295,252.38671875,1,1
239,cn9986,34.825169183,8067,12694,26411,18116,12694,5422,50445,27136,260736,2841,4,2,2840,5484,5376,52977,27136,266112,294.34375,1,1
240,cn9987,34.752608774,8067,12694,26411,18116,12694,5422,36019,22528,181312,2553,3,1225,1345,4910,4957,38042,22528,186269,241.2109375,1,1
241,cn9988,34.753342723,8067,12694,26411,18116,12694,5422,34217,22528,170368,3081,3,2159,954,5963,5915,36769,22528,176283,221.49609375,1,1
242,cn9989,34.781928339,8067,12694,26411,18116,12694,5422,36887,23040,185664,7992,13,2598,5446,15744,15806,43755,23040,201470,243.7734375,1,1
243,cn9990,34.780175253,8067,12694,26411,18116,12694,5422,37197,22528,188416,7104,10,1767,5386,13992,13977,43312,22528,202393,249.75,1,1
244,cn9991,34.772291355,8067,12694,26411,18116,12694,5422,34773,23552,172288,7528,8,2489,5040,14668,14801,41032,23552,187089,242.48828125,1,1
245,cn9992,34.74558203,8067,12694,26411,18116,12694,5422,30301,18432,153216,2417,2,968,1465,4726,4640,32393,18432,157856,221.2421875,1,1
246,cn9993,34.750201687,8067,12694,26411,18116,12694,5422,38727,19968,201536,2025,4,1919,138,3848,3865,40334,19968,205401,243.046875,1,1
247,cn9994,34.756595417,8067,12694,26411,18116,12694,5422,32511,20480,163392,4936,8,255,4681,9555,9584,36629,20480,172976,241.046875,1,1
248,cn9995,34.833944411,8067,12694,26411,18116,12694,5422,38087,24576,190528,7768,9,5499,2424,15234,15239,44663,24576,205767,244.078125,1,1
249,cn9996,34.819059686,8067,12694,26411,18116,12694,5422,34151,22016,170944,7344,9,2690,4736,14505,14504,40351,22016,185448,243.01171875,1,1
250,cn9997,34.806945086,8067,12694,26411,18116,12694,5422,37505,22016,190976,2689,4,1196,1495,5181,5150,39811,22016,196126,228.19921875,1,1
251,cn9998,34.805975818,8067,12694,26411,18116,12694,5422,37881,22528,192512,3609,5,0,3609,6957,6982,40757,22528,199494,249.32421875,1,1
252,cn9999,34.775639729,8067,12694,26411,18116,12694,5422,36841,22528,186240,6457,7,2372,4180,12691,12631,42402,22528,198871,241.9453125,1,1
253,cn10000,34.842079882,8067,12694,26411,18116,12694,5422,36697,22016,186112,6096,8,1228,4887,11840,11858,42011,22016,197970,242.6015625,1,1
254,cn10001,34.77165853,8067,12694,26411,18116,12694,5422,48897,27648,250624,2329,3,816,1513,4370,4374,50856,27648,254998,224.046875,1,1
255,cn10002,34.780309934,8067,12694,26411,18116,12694,5422,49158,30720,247168,3826,8,0,3826,7196,7210,52414,30720,254378,244.3125,1,1
