experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only,source_file
strong_scaling_core_cache_l2_r2_20260811-153051,1,1,20260811-154310,728.853476417,728.853476417,5.647594616,5.647594616,99.225139922,23.905708067,23.905708067,697.000057162,697.000057162,0,0,0.0480119030001,0.0480119030001,2.14000010601e-06,2.14000010601e-06,0.00658761253856,0.00658761253856,2.252102529,2.252102529,0.308992493261,1,1,4.22744007443e+12,124077801223,2.93505760078,1.09690715861e+13,1.81577908553e+13,0.604097253544,3771339,0,1035188,0,12951552,0,12562.6796875,12562.6796875,46570944,46570944,1,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00001/repeat_01_20260811-154310/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,1,2,20260811-155515,716.713973779,716.713973779,5.424583271,5.424583271,99.2431313649,22.737038809,22.737038809,686.770541457,686.770541457,0,0,0.0466854910005,0.0466854910005,2.00000022232e-06,2.00000022232e-06,0.00651410363252,0.00651410363252,1.735122751,1.735122751,0.242094170684,1,1,4.32541610604e+12,123177827569,2.8477682736,1.12499507651e+13,1.80572459806e+13,0.623015867271,3878385,0,1035181,0,0,0,12562.7929688,12562.7929688,46570944,46570944,1,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00001/repeat_02_20260811-155515/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,20260811-160718,715.941064465,715.941064465,5.678823314,5.678823314,99.2068029624,22.945200937,22.945200937,685.5419514,685.5419514,0,0,0.0470478760003,0.0470478760003,1.89999991562e-06,1.89999991562e-06,0.00657173869966,0.00657173869966,1.728039038,1.728039038,0.241366101732,1,1,4.15441232449e+12,120941296299,2.91115293458,1.07937435846e+13,1.76295519867e+13,0.612252857742,3885016,0,1035181,0,0,0,12560.921875,12560.921875,46570944,46570944,1,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00001/repeat_03_20260811-160718/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,2,1,20260811-153708,367.576310691,368.573283643,3.299158421,3.768339333,99.1024561907,23.982991001,24.021894184,311.582150249,335.356231289,0,0,26.5301171425,50.881216762,0.000416875999917,0.000802190999821,7.21769418945,13.8051294576,2.181477001,2.192185672,0.594776064703,2,2,3.30394469881e+12,86331881961,2.61299415793,8.31066676369e+12,1.23850036027e+13,0.671026592345,3486778,0,2070375,0,25890816,0,6402.62109375,6429.73046875,27030848,30363968,1.12330800721,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00002/repeat_01_20260811-153708/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,2,2,20260811-154319,362.932283947,365.930654194,3.3614098575,3.899650551,99.0738189998,22.9864378545,23.146803745,309.775921007,329.971198431,0,0,25.0798788725,47.899498561,0.000467045999812,0.000905470999896,6.91047532222,13.0900222441,1.7281693095,1.732454554,0.473437940808,2,2,2.80104925138e+12,81517650162,2.91025408146,7.23017307208e+12,1.1715240072e+13,0.617159616674,3514811,0,2070361,0,0,0,6402.77148438,6430.625,27030848,30363968,1.12330800721,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00002/repeat_02_20260811-154319/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,20260811-154929,363.525078312,365.468423377,3.221022806,3.404145107,99.1139475656,23.0608066815,23.134948945,308.764289378,331.406276025,0,0,26.7462415865,51.072066259,0.00020373250004,0.000379945000077,7.35752411999,13.9745167947,1.7325141275,1.73458039,0.474618401768,2,2,2.82880925011e+12,81504839479,2.88124197402,7.33789222748e+12,1.18469825727e+13,0.619389129888,3531660,0,2070361,0,0,0,6402.0546875,6429.875,27030848,30363968,1.12330800721,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00002/repeat_03_20260811-154929/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,4,1,20260811-153415,196.340429928,197.093331689,2.138110777,3.151471376,98.9110185927,23.5730514743,24.073238017,149.632760503,167.008215441,0,0,18.8666060083,47.434954934,0.01818383375,0.040749025,9.61839079651,24.0781983664,2.111717332,2.213690945,1.1231688693,4,4,3.46711447331e+12,92298837448,2.66212258518,9.05048121958e+12,1.42042654554e+13,0.637166437647,2919331,0,4140749,0,51769344,0,3916.31835938,5856.2109375,13360288,16995712,1.27210670908,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00004/repeat_01_20260811-153415/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,4,2,20260811-153736,195.851303997,197.366603215,1.841111595,2.200178004,99.0599441732,23.113510668,23.360216925,149.104889719,166.363493415,0,0,20.018974411,48.337585177,0.0106852199998,0.0234657319997,10.2269728218,24.4976587474,1.76213238425,1.805611562,0.914851617542,4,4,2.66697506722e+12,69357715134,2.60061355603,6.89902943231e+12,1.06247285807e+13,0.649337004696,2929151,0,4140732,0,761856,0,3917.40234375,5863.6875,13360288,16995712,1.27210670908,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00004/repeat_02_20260811-153736/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,20260811-154055,193.716427242,195.720459714,1.6995786245,1.869174011,99.1226461025,23.0288805828,23.18129569,149.0014693,165.808096315,0,0,18.228841934,45.799650401,0.0106888137501,0.0245867460003,9.41558287413,23.4012642127,1.746967987,1.760094231,0.899289851236,4,4,3.42902919598e+12,94009889453,2.74158906443,8.8769504166e+12,1.39831337667e+13,0.634832689489,2911383,0,4140721,0,0,0,3922.42285156,5865.12109375,13360288,16995712,1.27210670908,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00004/repeat_03_20260811-154055/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,8,1,20260811-153300,121.010463205,122.358262476,1.91523323662,2.740055871,98.4172994749,23.5001565838,24.226705702,79.3801861526,92.77622947,0,0,13.9070488761,23.59322159,0.018874001125,0.0377094159999,11.5080320399,19.2895576583,2.28896435462,3.30310295,2.69953404303,8,8,4.19299691844e+12,110004710776,2.62353426238,1.09919515392e+13,1.73970850012e+13,0.631827201997,1738590,0,8281497,0,103526400,0,1715.71191406,1732.8046875,6091584,8020864,1.31671236907,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00008/repeat_01_20260811-153300/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,8,2,20260811-153501,117.864562819,118.918651726,1.110348981,1.386849249,99.0579450223,22.8823493693,23.23981914,78.5389326554,91.753833957,0,0,13.5750095882,24.366620509,0.0108816795,0.021989651,11.5266972047,20.508148013,1.7470405455,1.790029679,1.50525561215,8,8,3.7619632005e+12,95203179084,2.53067810635,1.00141274201e+13,1.55554736344e+13,0.643768724466,1571681,0,8281446,0,245760,0,1714.34179688,1733.98046875,6091584,8020864,1.31671236907,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00008/repeat_02_20260811-153501/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,8,3,20260811-153702,117.54004965,118.52048303,0.991139913,1.104323708,99.1567640851,22.8259609276,23.107510024,78.5731083361,91.685633946,0,0,13.3965340852,24.202365961,0.011571484125,0.0218263429997,11.4072655314,20.4312916611,1.74173490425,1.78069094,1.50243307695,8,8,3.80177682103e+12,97058934936,2.55298876039,9.99533655381e+12,1.53583247642e+13,0.650809037266,1588627,0,8281441,0,0,0,1714.12841797,1733.83203125,6091584,8020864,1.31671236907,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00008/repeat_03_20260811-153702/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,16,1,20260811-153239,82.4914375671,82.934307192,4.91237914094,5.991600814,94.0449829875,22.8594293505,23.249126174,42.5469539859,52.453640748,0,0,9.63996211769,18.541197617,0.0239628676875,0.055054469,11.7150643393,22.379351345,2.50875010431,6.822642279,8.22656209475,16,16,5.48845052628e+12,132821903071,2.42002551422,1.42951933877e+13,2.32708395411e+13,0.614296418591,2366939,0,16562993,0,207040512,0,949.760009766,1027.56640625,2953740,3571520,1.20915178723,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00016/repeat_01_20260811-153239/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,16,2,20260811-153357,75.9148736669,76.145883148,0.861732235875,1.168348632,98.8648703551,22.2436199265,22.564214442,42.0356258463,51.040420141,0,0,8.98495369906,18.206402451,0.0336451985625,0.0450491660001,11.8798839569,23.9681001434,1.75529676063,1.919789114,2.52119882866,16,16,4.91699526486e+12,114673107154,2.33217851507,1.30343637853e+13,2.08872007997e+13,0.624035930436,2149917,0,16562881,0,0,0,948.732910156,1034.23046875,2953740,3571520,1.20915178723,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00016/repeat_02_20260811-153357/run_summary.csv
strong_scaling_core_cache_l2_r2_20260811-153051,16,3,20260811-153515,76.4475472771,76.658870691,0.668683405625,0.9086309,99.1253043041,22.1789437578,22.465516493,42.1445996951,51.821994366,0,0,9.70284286088,18.902582565,0.00745887431245,0.0152228399998,12.7019140326,24.6774362934,1.74501868338,1.764059294,2.30118090457,16,16,5.06110347704e+12,119637632380,2.3638645786,1.31784540329e+13,2.11555786187e+13,0.622930446407,2266036,0,16562881,0,0,0,948.57421875,1028.4609375,2953740,3571520,1.20915178723,1,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_core_cache_l2_r2_20260811-153051/p00016/repeat_03_20260811-153515/run_summary.csv
