experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,partition_result_io,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,quality_evaluation,postprocess,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,refined_surface_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,refined_volume_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,submesh_initialization,setup,0.000172460999693,0.000172460999693,1.0,2.40627371591e-05,3,2.4344809423,0.611118577757,3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,surface_refine,compute,0.57476371,0.57476371,1.0,0.0801303330363,3,2.47578375431,0.598045546058,3,11864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,testout_io,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,vertex_count_allgather,communication,8.30200001474e-05,8.30200001474e-05,1.0,1.15959265738e-05,3,2.91914664222,0.613699495125,3,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,vertex_exchange,communication,7.7999993664e-07,7.7999993664e-07,1.0,1.08947506346e-07,3,2.9191465043,0.613699540578,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,vertex_exchange_prepare,compute,2.18000013774e-06,2.18000013774e-06,1.0,2.99099916276e-07,3,2.91914651134,0.61369953323,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,vertex_exchange_unpack,compute,1.79999960892e-06,1.79999960892e-06,1.0,2.46963164362e-07,3,2.91914650804,0.613699539965,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,vertex_numbering_local,compute,0.309481976,0.309481976,1.0,0.0431806811814,3,2.91985939189,0.613461934484,3,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_exchange_pack,compute,5.840688524,5.840688524,1.0,0.815805771438,3,2.92342283055,0.611840216217,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_exchange_unpack,compute,20.749278771,20.749278771,1.0,2.89505709811,3,2.93533887576,0.611358607102,3,472350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
