rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn2448,geometry_load,io,1.771982338,1,1401851412,24455182,1.74449173362,3316907933,3819367524,0.868444294024,6708,0,1035181,0,0,0,0,2,0,0,0,0
0,cn2448,coarse_local_size,setup,0.506279251,1,267432199,6014525,2.24899059369,631964579,902029255,0.700603196068,7765,0,0,0,0,0,110,49,0,0,0,0
0,cn2448,coarse_edge_mesh,setup,0.0138282940002,1,6287839,166701,2.65116520954,12752813,27361370,0.466088247774,475,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,coarse_surface_mesh,setup,8.765202332,1,5675650231,160431121,2.82665623269,15312077853,19065780634,0.803118327381,17748,0,0,0,0,0,0,8,0,0,0,0
0,cn2448,coarse_volume_mesh,setup,15.061880225,1,5330144467,126660691,2.37630878083,13455772303,22756155376,0.591302532465,29388,0,0,0,0,0,85568,2777208,0,0,0,0
0,cn2448,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,submesh_initialization,setup,0.000214943000174,1,4608727869,112684354,2.44502077803,11439400896,19612828246,0.583261157061,55,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,metis_partition,compute,0.150584543,1,4692691977,118308112,2.52111394866,11634431503,19936830287,0.583564756058,2059,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_map_setup,compute,0.00831386500022,1,4611764294,112755398,2.4449514505,11447284515,19628992115,0.583182490875,825,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_local_extract,compute,0.175197953,1,4670101227,114850067,2.45926290283,11603326927,19992642075,0.580379865926,969,0,0,0,0,0,0,1,0,0,0,0
0,cn2448,face_pre_collective_wait,synchronization,0.00955328000009,1,4621431861,112680024,2.43820589352,11464633975,19633495999,0.583932376363,5,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_collective_setup,compute,0.000110361999759,1,4608647784,112680718,2.44498437028,11439255159,19612677040,0.583258223019,16,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,face_allgatherv,communication,0.0731787039999,1,4735396594,113168044,2.38983244072,11685753038,19746404303,0.591791440036,1088,0,0,0,0,0,2,3,1,1,151800,4859624
0,cn2448,face_global_merge,compute,0.0835017750001,1,4626829630,113550517,2.45417545232,11483758554,19794138486,0.580159553906,560,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,part_face_create,compute,0.0201592939998,1,4613230951,112858801,2.44641558593,11449934728,19656379414,0.582504767884,32,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,surface_refine,compute,0.024796273,1,4617420393,112982908,2.44688372259,11457492938,19666292540,0.582595469619,6,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,local_volume_mesh,compute,20.114268995,1,11842070749,291397973,2.46070116601,31214723868,53460188900,0.583887272198,17960,0,0,0,0,0,71107,2902087,0,0,0,0
0,cn2448,volume_refine,compute,1.696646034,1,11281274060,297263975,2.63502130539,29135210777,52499026059,0.554966691082,9284,0,0,0,0,0,0,2,0,0,0,0
0,cn2448,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,adjacency_build,compute,0.00373186700017,1,10729750849,273630047,2.55019944872,28086128592,49110873067,0.571892268209,9,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_numbering_local,compute,0.023429936,1,10737994272,273795416,2.54978172892,28105788899,49154048679,0.571789906515,7,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_count_pre_collective_wait,synchronization,7.75629507,1,21098492586,273601872,1.29678398058,48664008997,66146579358,0.735699554978,65,0,0,0,0,0,0,9,0,0,0,0
0,cn2448,vertex_count_allgather,communication,0.000436826000168,1,10729402777,273597004,2.54997421279,28085337191,49103553419,0.571961400662,30,0,0,0,0,0,0,0,1,1,4,128
0,cn2448,element_count_pre_collective_wait,synchronization,0.000597686999754,1,10729655302,273596383,2.54990841084,28085839277,49103987200,0.571966572951,3,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,element_count_allgather,communication,0.000116720999813,1,10729092973,273596315,2.55004142185,28084723080,49102952072,0.571955898676,1,0,0,0,0,0,0,0,1,1,4,128
0,cn2448,vertex_exchange_prepare,compute,5.83799997003e-05,1,10728983363,273596163,2.55006605699,28084507022,49102801937,0.571953247353,7,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,vertex_exchange,communication,0.00258011200003,1,10732653165,273609785,2.54932103734,28091796242,49107149388,0.572051047395,110,0,0,0,0,0,0,0,4,2,259006,2376
0,cn2448,vertex_exchange_unpack,compute,0.000255184000252,1,10728998158,273596598,2.55006659495,28084538813,49102919344,0.571952527227,130,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,volume_exchange_pack,compute,0.473788186001,2,21740804679,550680022,2.53293302677,56974546423,99232399450,0.574152663231,2022,0,0,0,0,0,0,2,0,0,0,0
0,cn2448,volume_size_exchange,communication,0.0820859369996,1,10838539530,273596397,2.52429209897,28301886051,49283153308,0.574271006446,1,0,0,0,0,0,0,0,3,3,12,12
0,cn2448,volume_payload_prepare,compute,0.000239302999944,1,10728983641,273596258,2.55006687637,28084547387,49102849886,0.57195351089,68,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,volume_payload_exchange,communication,0.030735028,1,10764803241,273611625,2.54172434809,28155653495,49163556564,0.572693585712,562,0,0,0,0,0,0,0,3,3,2796960,2793480
0,cn2448,volume_exchange_unpack,compute,0.366798594,1,10963625281,279100614,2.5456963992,28747334114,49814208339,0.577091056398,14762,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_volume_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2448,quality_rank_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,geometry_load,io,1.748177959,1,1399700697,23796130,1.70008702939,3314905866,3764291469,0.880618807895,6710,0,1035180,0,0,0,0,2,0,0,0,0
1,cn2448,coarse_local_size,setup,0.486770085,1,266467994,6098989,2.28882610194,632112247,885708710,0.713679610309,7279,0,0,0,0,0,103,59,0,0,0,0
1,cn2448,coarse_edge_mesh,setup,0.0129449430001,1,6306774,163542,2.59311654421,12804013,25091052,0.51030195944,508,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,coarse_surface_mesh,setup,8.74137617,1,5676103970,164070910,2.89055505091,15315190000,19015606408,0.805401083268,16992,0,0,0,0,0,0,7,0,0,0,0
1,cn2448,coarse_volume_mesh,setup,14.88650049,1,5305364299,135380951,2.55177483336,13401324920,22365897311,0.599185659026,31640,0,0,0,0,0,86072,2776493,0,0,0,0
1,cn2448,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,submesh_initialization,setup,0.000442706000285,1,4808874637,127324476,2.64769796701,12072461846,20329278171,0.593846064993,6,0,0,0,0,0,1,0,0,0,0,0
1,cn2448,metis_partition,compute,0.150521642,1,4893041465,133035684,2.71887505862,12267496901,20657159300,0.593861756248,334,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_map_setup,compute,0.00766999699999,1,4811904500,127391323,2.64742001841,12080357465,20345189750,0.593769712322,220,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_local_extract,compute,0.171121482,1,4870276980,129469181,2.65835355015,12236388652,20701290786,0.591093027893,752,0,0,0,0,0,0,1,0,0,0,0
1,cn2448,face_pre_collective_wait,synchronization,0.0141826990002,1,4825414022,127320324,2.63853678502,12105044342,20356205251,0.594661145962,46,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_collective_setup,compute,0.000133141999868,1,4808791560,127320827,2.64766782697,12072316166,20329142220,0.593842870267,16,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,face_allgatherv,communication,0.0729463809998,1,4946242488,127764873,2.58306933617,12340098853,20482308706,0.60247597232,1609,0,0,0,0,0,1,0,1,1,151800,4859624
1,cn2448,face_global_merge,compute,0.084231624,1,4827048142,128181521,2.65548461978,12116818087,20510896027,0.590750305157,860,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,part_face_create,compute,0.020934225,1,4813498932,127510788,2.64902495672,12083278326,20373881478,0.593076893033,306,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,surface_refine,compute,0.0404862119999,1,4821018150,127780304,2.650483778,12097244024,20409520042,0.592725551562,999,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,local_volume_mesh,compute,23.924775896,1,13627857981,362713041,2.66155577425,35907780092,60884888488,0.589765062953,22475,0,0,0,0,0,91508,3359657,0,0,0,0
1,cn2448,volume_refine,compute,2.191160203,1,10339866011,248835923,2.40656815799,26807407092,44862893237,0.597540754904,14314,0,0,0,0,0,0,2,0,0,0,0
1,cn2448,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,adjacency_build,compute,0.00424407399987,1,9701760786,224874020,2.31786811652,25568349483,40498601974,0.63133906448,8,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,vertex_numbering_local,compute,0.050393816,1,9712146719,225084678,2.31755846068,25593447434,40597206950,0.630423848259,300,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,vertex_count_pre_collective_wait,synchronization,3.406296554,1,14256841779,224835575,1.57703633445,34572146108,47976233246,0.720609847187,30,0,0,0,0,0,0,4,0,0,0,0
1,cn2448,vertex_count_allgather,communication,0.000482305999867,1,9701060986,224828705,2.31756820542,25566853492,40489809991,0.631439206499,44,0,0,0,0,0,1,0,1,1,4,128
1,cn2448,element_count_pre_collective_wait,synchronization,0.000350623999566,1,9701325757,224827946,2.3174971301,25567376029,40490160895,0.631446639476,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,element_count_allgather,communication,0.000184102000276,1,9701092317,224827930,2.31755273173,25566915371,40489740465,0.631441819023,1,0,0,0,0,0,0,0,1,1,4,128
1,cn2448,vertex_exchange_prepare,compute,0.000190502999885,1,9700909526,224827809,2.31759515329,25566564237,40489477429,0.631437248896,30,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,vertex_exchange,communication,0.00314200000003,1,9705789746,224844883,2.31660574651,25576161915,40495075231,0.631586971233,96,0,0,0,0,0,0,0,5,2,216524,109956
1,cn2448,vertex_exchange_unpack,compute,0.00169036099987,1,9701547347,224839134,2.31755951868,25568094554,40493104065,0.631418488268,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,volume_exchange_pack,compute,0.553608214,2,19729350432,454255807,2.30243671005,52068893191,82168698788,0.6336828252,3546,0,0,0,0,0,0,1,0,0,0,0
1,cn2448,volume_size_exchange,communication,0.026715258,1,9736219635,224828140,2.30919338746,25636406243,40547990685,0.632248498875,27,0,0,0,0,0,0,0,5,5,20,20
1,cn2448,volume_payload_prepare,compute,0.0003488440002,1,9700910416,224827865,2.31759551793,25566690738,40489771251,0.631435791018,34,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,volume_payload_exchange,communication,0.00408085200024,1,9701026749,224845508,2.31774959308,25566903513,40491793772,0.631409506256,391,0,0,0,0,0,1,0,5,5,3443280,3438840
1,cn2448,volume_exchange_unpack,compute,0.410347324,1,9964896374,230960352,2.3177396265,26311778283,41282857214,0.637353615003,16756,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_surface_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_reduce_pre_collective_wait,synchronization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_reduce,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_summary_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_volume_compute,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2448,quality_rank_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,geometry_load,io,1.767874866,1,1397982046,23616461,1.68932505733,3315405962,3810873752,0.869985776952,6710,0,1035180,0,0,0,0,16,0,0,0,0
2,cn2448,coarse_local_size,setup,0.496646769,1,266695256,6382455,2.39316405388,632269340,892962417,0.708058175756,7714,0,0,0,0,0,117,104,0,0,0,0
2,cn2448,coarse_edge_mesh,setup,0.0142243989999,1,6291426,167287,2.65896793509,12806269,27753760,0.46142465021,523,0,0,0,0,0,0,1,0,0,0,0
2,cn2448,coarse_surface_mesh,setup,8.788755069,1,5676048139,162102244,2.85589973923,15315012537,19121328682,0.800938720928,15610,0,0,0,0,0,0,83,0,0,0,0
2,cn2448,coarse_volume_mesh,setup,15.128598908,1,5333241344,130534298,2.44756030302,13453532464,22747331933,0.591433426286,27000,0,0,0,0,0,85261,2778538,0,0,0,0
2,cn2448,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,submesh_initialization,setup,0.000292543999876,1,3946575985,101779485,2.57893134167,9720680216,16799532410,0.578628022421,1,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,metis_partition,compute,0.148692638,1,4030220076,107381772,2.6644145971,9915702646,17123533063,0.579068735962,323,0,0,0,0,0,0,1,0,0,0,0
2,cn2448,face_map_setup,compute,0.00791902000037,1,3949616854,101841820,2.57852403827,9728578205,16816036471,0.578529799324,228,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,face_local_extract,compute,0.172670962,1,4008070799,103936467,2.59317941754,9884607455,17174730374,0.575532031057,751,0,0,0,0,0,0,2,0,0,0,0
2,cn2448,face_pre_collective_wait,synchronization,0.0142918200004,1,3964552859,101974200,2.57214883057,9756251243,16830621122,0.579672679474,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,face_collective_setup,compute,0.000128041000153,1,3946495971,101776041,2.57889636143,9720534490,16799425798,0.578623020029,16,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,face_allgatherv,communication,0.072926581,1,4085858180,102446295,2.50733849504,9991973466,16954374750,0.589344851305,842,0,0,0,0,0,0,1,1,1,151800,4859624
2,cn2448,face_global_merge,compute,0.0853106180002,1,3964677539,102638391,2.58882065415,9765037332,16984355519,0.574943059869,550,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,part_face_create,compute,0.0213526299999,1,3951157004,101962100,2.5805631084,9731430774,16845617838,0.577683221096,3,0,0,0,0,0,0,1,0,0,0,0
2,cn2448,surface_refine,compute,0.0396594210001,1,3958131858,102231066,2.58281102469,9744139568,16877882555,0.5773318742,987,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,local_volume_mesh,compute,24.550288297,1,13213243033,330216778,2.49913497523,34791073153,58698958953,0.592703410308,13074,0,0,0,0,0,82849,3248545,0,0,0,0
2,cn2448,volume_refine,compute,2.253704952,1,12769731898,339408933,2.65791745442,33124845456,58790233205,0.563441300539,14270,0,0,0,0,0,0,21,0,0,0,0
2,cn2448,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,adjacency_build,compute,0.00404815100001,1,12127182907,314118723,2.59020355683,31876771821,54297558497,0.587075601618,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2448,vertex_numbering_local,compute,0.0298893579998,1,12135908718,314350339,2.59024969868,31897615990,54351473650,0.586876745889,576,0,0,0,0,0,0,1,0,0,0,0
2,cn2448,vertex_count_pre_collective_wait,synchronization,2.738769181,1,15447868133,369403923,2.3912938654,38448645776,60310124100,0.637515613668,29,0,0,0,0,0,0,21,0,0,0,0
