rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn4335,geometry_load,io,1.942962706,1,1399899453,22209103,1.58647843975,3315751312,3737412976,0.887178198741,5876,0,1035188,0,12951552,0,226,3,0,0,0,0
0,cn4335,coarse_local_size,setup,0.472838985,1,267327804,6320955,2.36449591304,631189311,886535418,0.711973033659,7552,0,0,0,0,0,168,48,0,0,0,0
0,cn4335,coarse_edge_mesh,setup,0.0156301909999,1,6281804,175764,2.79798605623,12806353,24864461,0.515046475369,572,0,0,0,0,0,3,0,0,0,0,0
0,cn4335,coarse_surface_mesh,setup,8.228959775,1,5671481090,165609372,2.92003745357,15313094712,17924464947,0.854312514057,14159,0,0,0,0,0,28,24,0,0,0,0
0,cn4335,coarse_volume_mesh,setup,14.515484591,1,5355644055,123569934,2.30728429169,13517923668,21714138702,0.62254017318,29084,0,0,0,0,0,84655,2743154,0,0,0,0
0,cn4335,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,submesh_initialization,setup,0.000270702999842,1,4469542690,102792410,2.29984177643,11119385679,17638815249,0.630393001006,57,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,metis_partition,compute,0.38208029,1,4765835945,111959005,2.34919972681,11796323414,18460937459,0.638988320078,1731,0,0,0,0,0,1,0,0,0,0,0
0,cn4335,face_map_setup,compute,0.00759358300002,1,4472562576,102856433,2.29972037847,11127268811,17653942347,0.63029937406,551,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_local_extract,compute,0.160603981,1,4530383343,104987079,2.31739945721,11282040169,17988435664,0.627182951299,897,0,0,0,0,0,0,0,0,0,0,0
0,cn4335,face_pre_collective_wait,synchronization,0.125636858,1,4636875280,102788524,2.21676275063,11451394196,17912917129,0.639281369613,10,0,0,0,0,0,0,1,0,0,0,0
0,cn4335,face_collective_setup,compute,0.000157040999966,1,4469462061,102788819,2.29980292029,11119239610,17638706781,0.630388596401,16,0,0,0,0,0,0,0,0,0,0,0
