rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
28,cn4363,53.206550921,8067,12694,26411,18116,12694,5422,34439,23552,170176,7752,11,1679,6138,15207,15277,41018,23552,185453,248.65625,1,1
29,cn4364,53.204526213,8067,12694,26411,18116,12694,5422,53751,25088,283584,2705,5,680,2025,5153,5147,56059,25088,288731,263.12109375,1,1
30,cn4365,53.201580438,8067,12694,26411,18116,12694,5422,42804,28160,213056,4234,6,936,3298,7989,7996,46454,28160,221052,242.8984375,1,1
31,cn4366,53.173534995,8067,12694,26411,18116,12694,5422,33957,20480,172032,2041,4,0,2041,3885,3847,35668,20480,175879,241.3671875,1,1
32,cn4367,53.195884722,8067,12694,26411,18116,12694,5422,31405,19968,157568,5417,6,3667,1861,10588,10574,36019,19968,168142,241.32421875,1,1
33,cn4368,53.174200607,8067,12694,26411,18116,12694,5422,33553,20992,168832,2177,4,1223,970,4117,4124,35383,20992,172956,228.35546875,1,1
34,cn4369,53.205015846,8067,12694,26411,18116,12694,5422,31487,20992,156480,7960,8,4198,3846,15801,15741,38135,20992,172221,248.828125,1,1
35,cn4370,53.215909615,8067,12694,26411,18116,12694,5422,32377,20992,161664,8216,13,4165,4151,16296,16288,39367,20992,177952,243.04296875,1,1
36,cn4371,53.21721085,8067,12694,26411,18116,12694,5422,34991,25088,171072,10159,11,8775,1594,20160,20192,43606,25088,191264,252.44140625,1,1
37,cn4372,53.197641011,8067,12694,26411,18116,12694,5422,34085,22528,169728,6712,9,1510,5265,13150,13159,39672,22528,182887,241.87890625,1,1
38,cn4373,53.191693118,8067,12694,26411,18116,12694,5422,28695,18432,143680,7129,10,5285,2040,14191,14200,34765,18432,157880,241.94921875,1,1
39,cn4374,53.199771228,8067,12694,26411,18116,12694,5422,31065,19456,156288,7897,8,3566,4463,15794,15723,37869,19456,172011,247.75,1,1
40,cn4375,53.203544022,8067,12694,26411,18116,12694,5422,32845,23552,160768,8024,7,8084,100,15763,15820,39474,23552,176588,243.16015625,1,1
41,cn4376,53.203375289,8067,12694,26411,18116,12694,5422,32025,20480,160512,8200,10,4561,3785,16346,16261,39064,20480,176773,242.34765625,1,1
42,cn4377,53.207779217,8067,12694,26411,18116,12694,5422,33355,23552,163776,8264,10,864,7465,16358,16302,40349,23552,180078,243.2890625,1,1
43,cn4378,53.209610516,8067,12694,26411,18116,12694,5422,53931,27648,280896,3353,4,408,2945,6449,6429,56828,27648,287325,271.1875,1,1
44,cn4379,53.215884769,8067,12694,26411,18116,12694,5422,31797,22528,155904,10305,13,5223,5279,20672,20758,40596,22528,176662,245.1015625,1,1
45,cn4380,53.200100831,8067,12694,26411,18116,12694,5422,30021,19968,149248,8153,8,2219,5984,16395,16239,36964,19968,165487,248.0078125,1,1
46,cn4381,53.188811486,8067,12694,26411,18116,12694,5422,30387,20480,150720,6785,9,3571,3286,13375,13508,35886,20480,164228,241.76953125,1,1
47,cn4382,53.195739775,8067,12694,26411,18116,12694,5422,35187,22016,177088,6393,7,165,6258,12670,12668,40512,22016,189756,241.7734375,1,1
48,cn4383,53.21668098,8067,12694,26411,18116,12694,5422,43359,27136,218176,6881,7,5346,1633,13397,13407,49191,27136,231583,253.51171875,1,1
49,cn4384,53.196637211,8067,12694,26411,18116,12694,5422,43103,27136,216640,4289,8,347,4003,8275,8289,46711,27136,224929,250.7265625,1,1
50,cn4385,53.213062723,8067,12694,26411,18116,12694,5422,39595,24576,199616,7001,7,5345,1753,13722,13745,45442,24576,213361,250.12890625,1,1
51,cn4386,53.178725284,8067,12694,26411,18116,12694,5422,37421,20480,193408,1905,2,0,1905,3631,3609,39024,20480,197017,228.66015625,1,1
52,cn4387,53.205700083,8067,12694,26411,18116,12694,5422,47913,28672,243072,4681,7,1888,2825,9055,9044,51965,28672,252116,251.87109375,1,1
53,cn4388,53.203400443,8067,12694,26411,18116,12694,5422,51681,27648,267392,2841,4,1526,1362,5414,5420,54063,27648,272812,269.62109375,1,1
54,cn4389,53.265598236,8067,12694,26411,18116,12694,5422,49895,27136,257472,4529,7,3417,1150,8816,8749,53830,27136,266221,295.984375,1,1
55,cn4390,53.222454036,8067,12694,26411,18116,12694,5422,35983,23552,179520,8624,14,1631,7073,17025,17116,43338,23552,196636,250.72265625,1,1
56,cn4391,53.244131751,8067,12694,26411,18116,12694,5422,42201,23040,217600,2961,4,2010,985,5648,5650,44788,23040,223250,249.49609375,1,1
57,cn4392,53.255864289,8067,12694,26411,18116,12694,5422,46461,23552,242432,3353,4,2129,1241,6463,6449,49300,23552,248881,255.52734375,1,1
58,cn4393,53.260722658,8067,12694,26411,18116,12694,5422,40795,26112,204480,5961,7,4518,1528,11653,11650,45836,26112,216130,250.51171875,1,1
59,cn4394,53.232826439,8067,12694,26411,18116,12694,5422,32269,22016,159488,2825,4,1332,1512,5428,5463,34552,22016,164951,247.7265625,1,1
60,cn4395,53.253695969,8067,12694,26411,18116,12694,5422,35841,20480,183424,6080,11,4585,1647,11864,11875,41206,20480,195299,248.0546875,1,1
61,cn4396,53.255647619,8067,12694,26411,18116,12694,5422,50675,27648,261184,2465,4,576,1905,4616,4623,52760,27648,265807,294.765625,1,1
62,cn4397,53.25173867,8067,12694,26411,18116,12694,5422,30573,20992,150912,7720,10,2139,5643,15276,15287,37118,20992,166199,241.765625,1,1
63,cn4398,53.267578009,8067,12694,26411,18116,12694,5422,35357,22528,177280,7719,10,2443,5387,15289,15299,41878,22528,192579,250.4140625,1,1
64,cn4399,53.217452189,8067,12694,26411,18116,12694,5422,37723,22016,192320,7224,12,7088,254,14123,14232,43883,22016,206552,243.57421875,1,1
65,cn4400,53.203264259,8067,12694,26411,18116,12694,5422,48565,26624,250240,2977,4,1954,1072,5671,5640,51176,26624,255880,243.2734375,1,1
66,cn4401,53.213291581,8067,12694,26411,18116,12694,5422,52943,27648,275008,2841,4,1496,1377,5413,5395,55297,27648,280403,267.75,1,1
67,cn4402,53.214094807,8067,12694,26411,18116,12694,5422,44611,27648,224832,5433,7,3689,1890,10613,10619,49276,27648,235451,244.89453125,1,1
68,cn4403,53.205454693,8067,12694,26411,18116,12694,5422,33849,21504,169856,7616,10,5205,2508,15026,15043,40321,21504,184899,248.4453125,1,1
69,cn4404,53.210699654,8067,12694,26411,18116,12694,5422,40493,25600,203392,6265,9,3970,2389,12132,12122,45682,25600,215514,249.77734375,1,1
70,cn4405,53.180077023,8067,12694,26411,18116,12694,5422,35751,21504,181184,2689,2,968,1737,5149,5155,37983,21504,186339,228.78515625,1,1
71,cn4406,53.179462518,8067,12694,26411,18116,12694,5422,35965,21504,182528,2689,4,1210,1496,5164,5173,38174,21504,187701,222.57421875,1,1
72,cn4407,53.218049816,8067,12694,26411,18116,12694,5422,37703,25088,187328,8568,10,7791,864,16883,16896,44859,25088,204224,251.1953125,1,1
73,cn4408,53.197955384,8067,12694,26411,18116,12694,5422,34679,20480,176448,5897,7,2431,3578,11627,11653,39637,20480,188101,248.12109375,1,1
74,cn4409,53.182655669,8067,12694,26411,18116,12694,5422,36199,20992,184640,2673,3,2688,17,5139,5132,38436,20992,189772,222.41796875,1,1
75,cn4410,53.193166982,8067,12694,26411,18116,12694,5422,36115,22528,181824,5721,5,544,5193,11150,11114,40864,22528,192938,247.97265625,1,1
76,cn4411,53.202303975,8067,12694,26411,18116,12694,5422,30739,20480,152768,6936,6,5501,1552,13759,13651,36812,20480,166419,241.81640625,1,1
77,cn4412,53.230441037,8067,12694,26411,18116,12694,5422,42877,26624,216576,8416,10,1348,7088,16600,16602,49970,26624,233178,254.796875,1,1
78,cn4413,53.203665097,8067,12694,26411,18116,12694,5422,40083,25600,200896,5481,6,1088,4393,10586,10575,44797,25600,211471,242.875,1,1
79,cn4414,53.219376126,8067,12694,26411,18116,12694,5422,54073,28672,280192,3417,5,1404,2043,6400,6450,56900,28672,286642,277.91015625,1,1
80,cn4415,53.252860138,8067,12694,26411,18116,12694,5422,33051,23040,162752,6625,6,5793,882,12999,12993,38515,23040,175745,248.05078125,1,1
81,cn4416,53.26007723,8067,12694,26411,18116,12694,5422,49529,26112,256768,2721,5,2121,665,5146,5131,51862,26112,261899,249.46484375,1,1
82,cn4417,53.251544399,8067,12694,26411,18116,12694,5422,35163,22528,176192,6488,6,3480,3069,12672,12729,40508,22528,188921,242.47265625,1,1
83,cn4418,53.252416929,8067,12694,26411,18116,12694,5422,33835,21504,169664,6592,7,1725,4902,12931,12888,39508,21504,182552,250.11328125,1,1
84,cn4419,53.172764762,8067,12694,26411,18116,12694,5422,34447,20480,174912,4737,3,4722,48,9377,9274,38375,20480,184186,228.3203125,1,1
85,cn4420,53.170642772,8067,12694,26411,18116,12694,5422,32879,21504,164032,5385,3,2763,2688,10568,10591,37373,21504,174623,222.4140625,1,1
86,cn4421,53.204771658,8067,12694,26411,18116,12694,5422,36733,22016,186368,6185,5,1859,4436,12145,12170,41852,22016,198538,242.45703125,1,1
87,cn4422,53.202310288,8067,12694,26411,18116,12694,5422,36445,22016,184704,5777,4,0,5777,11392,11428,41432,22016,196132,222.38671875,1,1
88,cn4423,53.264105769,8067,12694,26411,18116,12694,5422,36589,23552,183040,7904,11,5192,2842,15501,15568,43327,23552,198608,244.30859375,1,1
89,cn4424,53.255109604,8067,12694,26411,18116,12694,5422,34059,21504,171072,7312,9,3942,3454,14530,14475,40351,21504,185547,242.51953125,1,1
90,cn4425,53.255658169,8067,12694,26411,18116,12694,5422,46597,28160,236032,3505,6,548,2959,6757,6704,49554,28160,242736,243.3359375,1,1
91,cn4426,53.190341219,8067,12694,26411,18116,12694,5422,41277,22528,212736,2057,4,0,2057,3852,3845,43051,22528,216581,241.35546875,1,1
92,cn4427,53.261358612,8067,12694,26411,18116,12694,5422,52313,27136,272000,2721,5,2045,712,5158,5155,54618,27136,277155,270.08984375,1,1
93,cn4428,53.258872504,8067,12694,26411,18116,12694,5422,50323,26112,261696,3113,5,1753,1378,5975,5928,53018,26112,267624,301.40234375,1,1
94,cn4429,53.266391875,8067,12694,26411,18116,12694,5422,37271,26112,183232,8327,9,1915,6474,16330,16311,44276,26112,199543,251.87109375,1,1
95,cn4430,53.257668045,8067,12694,26411,18116,12694,5422,32917,22016,163456,7872,10,0,7872,15476,15521,39655,22016,178977,248.546875,1,1
96,cn4431,53.219864833,8067,12694,26411,18116,12694,5422,40269,25600,202112,7784,10,7692,161,15239,15266,46918,25600,217378,251.328125,1,1
97,cn4432,53.212583499,8067,12694,26411,18116,12694,5422,39027,23552,197696,7240,9,5325,2129,14151,14261,45094,23552,211957,252.63671875,1,1
98,cn4433,53.251397166,8067,12694,26411,18116,12694,5422,49757,25600,259072,2721,5,1366,1359,5214,5160,52052,25600,264232,303.01953125,1,1
99,cn4434,53.203190386,8067,12694,26411,18116,12694,5422,48189,27136,247168,2601,5,860,1771,4883,4896,50411,27136,252064,249.32421875,1,1
100,cn4435,53.221807137,8067,12694,26411,18116,12694,5422,45555,27648,230592,6009,9,5271,835,11628,11603,50686,27648,242195,245.203125,1,1
101,cn4436,53.194999569,8067,12694,26411,18116,12694,5422,43051,24064,221120,2313,2,1104,1225,4380,4396,44934,24064,225516,224.19921875,1,1
102,cn4437,53.204898423,8067,12694,26411,18116,12694,5422,29197,19968,144256,8048,7,7132,1064,16036,16083,36081,19968,160339,247.9453125,1,1
103,cn4438,53.217604784,8067,12694,26411,18116,12694,5422,38509,24576,193152,8400,9,1946,6548,16609,16629,45551,24576,209781,244.75390625,1,1
104,cn4439,53.17124487,8067,12694,26411,18116,12694,5422,35429,19456,182528,4209,3,4208,49,8285,8237,39001,19456,190765,222.59375,1,1
105,cn4440,53.180624044,8067,12694,26411,18116,12694,5422,41551,24064,212160,4497,3,2550,1994,8733,8764,45276,24064,220924,222.2734375,1,1
106,cn4441,53.197571575,8067,12694,26411,18116,12694,5422,38447,23040,195136,5793,5,3625,2233,11395,11436,43298,23040,206572,223.93359375,1,1
107,cn4442,53.175537375,8067,12694,26411,18116,12694,5422,34669,22016,174080,5673,5,414,5263,11127,11103,39442,22016,185183,222.12109375,1,1
108,cn4443,53.201145241,8067,12694,26411,18116,12694,5422,51947,27136,269760,2329,6,1405,971,4365,4371,53861,27136,274131,275.85546875,1,1
109,cn4444,53.201225611,8067,12694,26411,18116,12694,5422,36457,19968,187904,5824,7,2282,3592,11365,11318,41531,19968,199222,241.69140625,1,1
110,cn4445,53.212079948,8067,12694,26411,18116,12694,5422,38675,24064,194880,7136,7,2815,4358,13958,13932,44673,24064,208812,243.83203125,1,1
111,cn4446,53.197006923,8067,12694,26411,18116,12694,5422,47083,29184,237376,3145,6,440,2721,5888,5888,49769,29184,243264,243.1328125,1,1
112,cn4447,53.199407849,8067,12694,26411,18116,12694,5422,44553,25088,228480,2705,4,2660,48,5215,5191,46819,25088,233671,224.33984375,1,1
113,cn4448,53.190778597,8067,12694,26411,18116,12694,5422,40453,23552,206336,2569,3,1633,953,4901,4922,42592,23552,211258,228.71875,1,1
114,cn4449,53.219157327,8067,12694,26411,18116,12694,5422,40617,25600,204160,7512,9,6113,1562,14728,14787,46946,25600,218947,251.33203125,1,1
115,cn4450,53.197661463,8067,12694,26411,18116,12694,5422,36911,20480,189760,5177,6,908,4288,10092,10008,41480,20480,199768,241.76953125,1,1
116,cn4451,53.221162774,8067,12694,26411,18116,12694,5422,38853,26624,192000,8822,10,6726,2242,17239,17288,46194,26624,209288,252.01171875,1,1
117,cn4452,53.200534829,8067,12694,26411,18116,12694,5422,36429,20992,186112,5385,6,1948,3531,10633,10578,41023,20992,196690,247.9765625,1,1
118,cn4453,53.189438198,8067,12694,26411,18116,12694,5422,35101,22528,175744,5361,6,1464,3897,10288,10326,39607,22528,186070,249.55078125,1,1
119,cn4454,53.185312275,8067,12694,26411,18116,12694,5422,41157,23040,211328,2569,3,0,2569,4881,4878,43330,23040,216206,241.83984375,1,1
120,cn4455,53.214147336,8067,12694,26411,18116,12694,5422,37625,24576,187776,8040,9,4703,3410,15721,15759,44572,24576,203535,250.859375,1,1
121,cn4456,53.191486111,8067,12694,26411,18116,12694,5422,34375,20992,173760,4737,6,1877,2972,9307,9287,38314,20992,183047,241.65625,1,1
122,cn4457,53.205327248,8067,12694,26411,18116,12694,5422,42923,23552,221120,4833,5,2739,2128,9260,9259,47011,23552,230379,222.16015625,1,1
123,cn4458,53.203960684,8067,12694,26411,18116,12694,5422,49155,27136,252992,2873,5,0,2873,5417,5405,51604,27136,258397,249.53125,1,1
124,cn4459,53.200609649,8067,12694,26411,18116,12694,5422,31227,20992,154816,7208,10,2293,4979,14238,14193,37657,20992,169009,247.8046875,1,1
125,cn4460,53.21003193,8067,12694,26411,18116,12694,5422,34541,21504,173952,7630,10,1091,6558,14972,14956,41068,21504,188908,248.83203125,1,1
126,cn4461,53.206861964,8067,12694,26411,18116,12694,5422,52439,29184,269504,2329,4,848,1497,4365,4390,54397,29184,273894,270.12109375,1,1
127,cn4462,53.209149114,8067,12694,26411,18116,12694,5422,52121,28672,268416,2601,4,0,2601,4909,4885,54336,28672,273301,270.05078125,1,1
128,cn4463,53.205618828,8067,12694,26411,18116,12694,5422,34723,21504,175040,6321,3,6275,64,12432,12431,39918,21504,187471,228.44921875,1,1
129,cn4464,53.18408359,8067,12694,26411,18116,12694,5422,34047,20480,172736,3817,2,426,3408,7533,7507,37153,20480,180243,222.00390625,1,1
130,cn4465,53.193346883,8067,12694,26411,18116,12694,5422,36235,20480,185792,3985,3,1934,2098,7719,7785,39587,20480,193577,222.328125,1,1
131,cn4466,53.225189707,8067,12694,26411,18116,12694,5422,46543,29184,234176,6178,7,3096,3099,11878,11897,51713,29184,246073,252.2421875,1,1
132,cn4467,53.227231435,8067,12694,26411,18116,12694,5422,41087,24064,209344,7480,15,7537,130,14668,14683,47529,24064,224027,251.5703125,1,1
133,cn4468,53.211587048,8067,12694,26411,18116,12694,5422,48317,29184,244736,2873,5,925,1951,5376,5399,50766,29184,250135,250.1484375,1,1
134,cn4469,53.213884864,8067,12694,26411,18116,12694,5422,34221,22528,170496,7120,7,5678,1528,14053,13943,40206,22528,184439,248.78515625,1,1
135,cn4470,53.229165551,8067,12694,26411,18116,12694,5422,38687,25088,193344,8911,15,2797,6230,17644,17600,46281,25088,210944,251.71875,1,1
136,cn4471,53.222635052,8067,12694,26411,18116,12694,5422,49301,27648,253056,4137,6,4137,65,7982,7959,52840,27648,261015,244.875,1,1
137,cn4472,53.225803847,8067,12694,26411,18116,12694,5422,37273,24064,186368,8880,15,6091,3026,17491,17587,44902,24064,203955,251.46875,1,1
138,cn4473,53.205425974,8067,12694,26411,18116,12694,5422,45347,24064,234944,3081,5,1629,1483,5936,5975,47904,24064,240919,242.4453125,1,1
139,cn4474,53.205762751,8067,12694,26411,18116,12694,5422,34285,22528,170880,7000,9,3614,3454,13635,13650,40157,22528,184530,242.2890625,1,1
140,cn4475,53.18730012,8067,12694,26411,18116,12694,5422,41895,22016,217408,4481,3,4478,34,8782,8746,45605,22016,226154,224.01171875,1,1
141,cn4476,53.162057163,8067,12694,26411,18116,12694,5422,27763,16384,141248,3425,3,1044,2399,6709,6692,30643,16384,147940,214.5546875,1,1
142,cn4477,53.179913614,8067,12694,26411,18116,12694,5422,37763,23040,190912,4513,3,1937,2625,8749,8800,41478,23040,199712,222.6171875,1,1
143,cn4478,53.198468916,8067,12694,26411,18116,12694,5422,34665,23552,171520,5754,8,3,5753,11098,11074,39587,23552,182594,247.90234375,1,1
144,cn4479,53.206843215,8067,12694,26411,18116,12694,5422,35867,22528,180288,7256,7,7296,95,14227,14241,42029,22528,194529,249.73828125,1,1
145,cn4480,53.202378268,8067,12694,26411,18116,12694,5422,34861,23552,172800,7664,10,5671,2168,15024,15036,41135,23552,187836,243.84765625,1,1
146,cn4481,53.201223524,8067,12694,26411,18116,12694,5422,51837,27136,269056,2449,4,1122,1344,4685,4652,53955,27136,273708,261.26953125,1,1
147,cn4482,53.198868404,8067,12694,26411,18116,12694,5422,48723,27136,250304,2737,6,1251,1516,5138,5146,51114,27136,255450,249.3984375,1,1
148,cn4483,53.20768207,8067,12694,26411,18116,12694,5422,35017,22016,176000,7511,10,5165,2432,14675,14792,41330,22016,190792,243.26171875,1,1
149,cn4484,53.205228099,8067,12694,26411,18116,12694,5422,49187,27136,253248,2449,3,1260,1207,4688,4634,51310,27136,257882,223.3984375,1,1
150,cn4485,53.208347714,8067,12694,26411,18116,12694,5422,54537,27648,284544,2705,6,1239,1482,5181,5159,56853,27648,289703,270.890625,1,1
151,cn4486,53.21024307,8067,12694,26411,18116,12694,5422,47836,29696,240832,5273,9,2740,2585,10101,10049,52353,29696,250881,252.30078125,1,1
152,cn4487,53.212090788,8067,12694,26411,18116,12694,5422,27043,19968,131392,8680,15,6494,2392,17373,17308,34724,19968,148700,241.91015625,1,1
153,cn4488,53.212126553,8067,12694,26411,18116,12694,5422,37635,22016,191808,5265,11,3552,1842,10309,10291,42099,22016,202099,248.578125,1,1
154,cn4489,53.211623232,8067,12694,26411,18116,12694,5422,32109,21504,159232,7704,14,2632,5217,15269,15199,38891,21504,174431,248.6015625,1,1
155,cn4490,53.210572411,8067,12694,26411,18116,12694,5422,44103,25088,225856,5177,9,0,5177,10041,10073,48469,25088,235929,249.453125,1,1
156,cn4491,53.224213151,8067,12694,26411,18116,12694,5422,40243,27136,199488,7224,13,3042,4260,14305,14230,46472,27136,213718,252.875,1,1
157,cn4492,53.215340513,8067,12694,26411,18116,12694,5422,33749,21504,169344,7073,13,3861,3360,13957,13977,39738,21504,183321,250.53125,1,1
158,cn4493,53.212749752,8067,12694,26411,18116,12694,5422,34249,24064,168320,7632,9,2458,5175,14915,14982,40599,24064,183302,249.29296875,1,1
159,cn4494,53.200536656,8067,12694,26411,18116,12694,5422,31399,19968,157504,5897,7,0,5897,11629,11642,36397,19968,169146,248.484375,1,1
160,cn4495,53.221451918,8067,12694,26411,18116,12694,5422,30141,21504,147712,8680,11,8558,269,17350,17404,37468,21504,165116,251.09765625,1,1
161,cn4496,53.205434152,8067,12694,26411,18116,12694,5422,33751,20992,170048,6017,7,3789,2295,11974,11914,38879,20992,181962,241.6640625,1,1
162,cn4497,53.213101095,8067,12694,26411,18116,12694,5422,47473,27136,242816,2465,4,2435,32,4637,4616,49660,27136,247432,248.59765625,1,1
163,cn4498,53.236992254,8067,12694,26411,18116,12694,5422,40071,26112,200128,8280,11,4066,4453,16244,16288,47116,26112,216416,252.015625,1,1
164,cn4499,53.220265712,8067,12694,26411,18116,12694,5422,31669,23040,154496,8624,10,5707,3110,17064,17113,38931,23040,171609,242.4296875,1,1
165,cn4500,53.200761763,8067,12694,26411,18116,12694,5422,34053,19968,173312,4481,7,2396,2148,8778,8751,37920,19968,182063,241.72265625,1,1
166,cn4501,53.222898387,8067,12694,26411,18116,12694,5422,47577,26112,245120,5177,9,3054,2235,10120,10027,52066,26112,255147,245.30859375,1,1
167,cn4502,53.211646929,8067,12694,26411,18116,12694,5422,47695,27648,243392,3113,4,1367,1766,5908,5919,50366,27648,249311,249.2265625,1,1
168,cn4503,53.221420597,8067,12694,26411,18116,12694,5422,38235,24064,192192,7632,7,4557,3127,15031,15082,44579,24064,207274,244.1015625,1,1
169,cn4504,53.210359731,8067,12694,26411,18116,12694,5422,35711,20480,182592,6608,8,2762,3940,13009,12899,41452,20480,195491,242.75,1,1
170,cn4505,53.210883648,8067,12694,26411,18116,12694,5422,36909,20992,188928,6560,7,2479,4178,12893,12894,42380,20992,201822,242.44140625,1,1
171,cn4506,53.21367052,8067,12694,26411,18116,12694,5422,36809,23040,185216,7000,10,1342,5674,13666,13714,42777,23040,198930,242.87890625,1,1
172,cn4507,53.205611343,8067,12694,26411,18116,12694,5422,46143,27648,234048,3145,6,816,2329,5956,5935,48784,27648,239983,243.40625,1,1
173,cn4508,53.274057174,8067,12694,26411,18116,12694,5422,51338,31232,259584,4114,9,820,3296,7727,7738,54752,31232,267322,295.375,1,1
174,cn4509,53.218131845,8067,12694,26411,18116,12694,5422,51125,28160,263296,3521,7,680,2841,6687,6754,54092,28160,270050,277.43359375,1,1
175,cn4510,53.17462806,8067,12694,26411,18116,12694,5422,34917,17920,181760,1377,3,0,1377,2583,2579,36117,17920,184339,241.546875,1,1
176,cn4511,53.231313657,8067,12694,26411,18116,12694,5422,42873,29184,211968,7984,13,5311,2840,15469,15501,49816,29184,227469,246.20703125,1,1
177,cn4512,53.227246625,8067,12694,26411,18116,12694,5422,45587,26112,233152,6656,11,3579,3219,12947,12933,51339,26112,246085,246.296875,1,1
178,cn4513,53.203995385,8067,12694,26411,18116,12694,5422,28521,19968,140288,7041,18,3022,4104,13933,14056,34339,19968,154344,241.3984375,1,1
