rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn3185,geometry_load,io,1.716303115,1,1393234045,22026534,1.58096438133,3315661245,3712808432,0.893033213463,4974,0,1035181,0,0,0,2,5,0,0,0,0
0,cn3185,coarse_local_size,setup,0.457204151,1,266247327,5979227,2.24574160701,632984475,877353167,0.721470553488,10167,0,0,0,0,0,124,21,0,0,0,0
0,cn3185,coarse_edge_mesh,setup,0.012462103,1,6279285,196458,3.12866831176,12754871,24685016,0.516704992211,492,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,coarse_surface_mesh,setup,8.228664822,1,5667553192,165269659,2.9160671881,15312579574,17897965434,0.85554861699,15958,0,0,0,0,0,0,9,0,0,0,0
0,cn3185,coarse_volume_mesh,setup,13.642313318,1,5568775456,122446063,2.19879691626,13936674114,23724483461,0.587438463599,22272,0,0,0,0,0,43120,1756795,0,0,0,0
0,cn3185,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,submesh_initialization,setup,0.000121342000057,1,3899894149,73128062,1.87512940624,10439608736,17879263080,0.583894799763,1,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,metis_partition,compute,0.117775327,1,3968881259,78557837,1.97934460301,10601361684,18136929664,0.584517990663,106,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,face_map_setup,compute,0.00674179700013,1,3902975061,73187861,1.87518136437,10447504099,17893780940,0.583862300205,3,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,face_local_extract,compute,0.15641699,1,3961850158,75291547,1.90041379652,10604985582,18220348435,0.582040767213,786,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,face_pre_collective_wait,synchronization,0.0404389829998,1,3952980070,73123913,1.84984269349,10544952915,17967913461,0.586876875709,0,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,face_collective_setup,compute,0.000117182000167,1,3899814214,73124573,1.87507837521,10439462846,17879162230,0.583889933527,16,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,face_allgatherv,communication,0.0534188709998,1,4016543258,73592619,1.83223767984,10666546141,17993470959,0.59280092014,1143,0,0,0,0,0,0,0,1,1,303600,4859624
0,cn3185,face_global_merge,compute,0.0741772280001,1,3918139301,74013511,1.88899641677,10484029659,18041450194,0.581107923491,136,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,part_face_create,compute,0.0187181140002,1,3904766363,73313570,1.87754050267,10451136612,17919946848,0.583212478287,12,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,surface_refine,compute,0.0537360139999,1,3920897943,73925606,1.885425407,10482022627,17984233243,0.582845122467,1820,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn3185,local_volume_mesh,compute,44.593325543,1,24224228596,588945528,2.43122510864,65839372800,103983325456,0.633172410204,15736,0,0,0,0,0,51294,3683298,0,0,0,0
