experiment,processes,repetitions,core_only,total_wall_max_s,speedup,ideal_speedup,parallel_efficiency_percent,total_time_cv_percent,profile_coverage_percent,unprofiled_max_s,communication_fraction_max_percent,communication_max_s,synchronization_max_s,io_fraction_max_percent,io_max_s,io_valid_repetitions,io_counter_available_ranks,cache_valid_repetitions,cache_available_ranks,cache_miss_rate_percent,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,setup_max_s,compute_max_s,postprocess_max_s
strong_scaling_core_timing_l2_r2_20260810-225842,1,3,1,719.439647495,1.0,1.0,100.0,0.9664373814052258,99.2233301674,5.614798941,0.0066958183679,0.047720682,2.12000009014e-06,0.308188731983,2.217231927,3,1.0,0,0.0,nan,nan,3798310.0,0.0,1035100.0,0.0,9183232.0,0.0,12561.71875,46570944.0,46570944.0,1.0,23.426646734,688.101458016,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,2,3,1,359.545072026,2.000972071292844,2.0,100.0486035646422,0.5933457301599914,99.1078918385,3.460719193,15.382887174,55.182520828,0.00491362399998,0.488429143836,1.756122917,3,2.0,0,0.0,nan,nan,2449266.0,0.0,2070185.0,0.0,0.0,0.0,6431.58203125,27030848.0,30363968.0,1.12330800721,22.65355659,326.823328874,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,4,3,1,193.52073102,3.7176360574033143,4.0,92.94090143508285,0.29269099575078505,99.1168988065,1.919043914,23.888078413,46.089824603,0.0130440099997,0.917450393584,1.770911661,3,4.0,0,0.0,nan,nan,3533891.0,0.0,4140369.0,0.0,0.0,0.0,5863.38671875,13360288.0,16995712.0,1.27210670908,22.110720769,162.851460546,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,8,3,1,117.923651132,6.100893591648397,8.0,76.26116989560497,3.232278965512237,98.4421312698,2.19355294,19.2490467782,23.335039421,0.023071909,2.61407561961,3.082613414,3,8.0,0,0.0,nan,nan,2223068.0,0.0,8280744.0,0.0,9764864.0,0.0,1739.71484375,6091584.0,8020864.0,1.31671236907,22.582243667,90.659231395,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,16,3,1,76.87546472,9.358507946786172,16.0,58.49067466741358,5.129105699900447,99.0192656629,1.048610964,23.2612077834,18.067320072,0.025124696,2.30360580717,1.768856653,3,16.0,0,0.0,nan,nan,2119021.0,0.0,16561473.0,0.0,0.0,0.0,1028.7734375,2953740.0,3571520.0,1.20915178723,23.018476133,51.79322163,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,32,3,1,53.921041888,13.342465618326816,32.0,41.6952050572713,1.8561619202341948,97.600659124,1.581091256,21.8567574637,11.871988385,0.047040809,3.68418718082,1.986552113,3,32.0,0,0.0,nan,nan,3399907.0,0.0,33122945.0,0.0,0.0,0.0,598.88671875,1482478.0,1918144.0,1.29387687372,22.853026377,28.996161661,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,64,3,1,42.887442986,16.775065086763295,64.0,26.21103919806765,23.400899128404152,97.2192298276,1.546938969,16.9048910059,7.256730304,0.028021746,4.61372227914,1.978707512,3,64.0,0,0.0,nan,nan,5151071.0,0.0,66245889.0,0.0,0.0,0.0,529.66015625,754856.0,1099584.0,1.45668047946,22.83036278,17.845616378,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,128,3,1,37.716922522,19.074717643661312,128.0,14.9021231591104,8.858207479564367,97.3741273425,1.323175283,13.4609131708,4.998453842,0.088482367,4.95565902363,1.844749447,3,128.0,0,0.0,nan,nan,9232195.0,0.0,132491777.0,0.0,0.0,0.0,360.74609375,383532.0,585152.0,1.5256927714,22.929234946,12.70743747,0.0
strong_scaling_core_timing_l2_r2_20260810-225842,256,3,1,34.611440166,20.78618063982585,256.0,8.119601812431974,28.154199269785966,97.3589353901,1.437133193,10.4827795813,3.579388866,0.094544477,5.6697115046,1.962368805,3,256.0,0,0.0,nan,nan,16305183.0,0.0,264983553.0,0.0,0.0,0.0,301.30078125,196490.0,292544.0,1.48884930531,23.023933529,9.470734249,0.0
