algorithm,timing,ranks,repeat,core_seconds,face_pipeline_seconds,face_exchange_seconds,vertex_wait_seconds,compute_imbalance,element_imbalance,volume_elements_sum,face_payload_receive_bytes,predicted_actual_correlation,compute_wait_correlation,cut_before,cut_after,partition_moves,compute_max_seconds,compute_mean_seconds,vertex_wait_mean_seconds,face_completion_spread,vertex_arrival_spread,post_face_compute_max_seconds,face_completion_wait_correlation,partition_adopted,partition_proposed_moves,closure_total_before,closure_total_after,closure_max_before,closure_max_after,candidate_closure_total,candidate_closure_max,seed_max_seconds,candidate_max_seconds,partition_rejection_flags,metis_partition_seconds,partition_cost_setup_seconds,partition_cost_balance_seconds,phase_0_max_seconds,phase_0_prediction_wape,phase_1_max_seconds,phase_1_prediction_wape,phase_2_max_seconds,phase_2_prediction_wape,phase_3_max_seconds,phase_3_prediction_wape
sparse,natural,4096,4,14.376133087999733,0.7658692089999022,0.41983520599978874,,1.5303063738910925,1.6539991294710623,2799585280,40708528,0.18390799714572223,,20315,20315,0,9.796907296999052,6.40192543411328,,0.056748438000340684,5.7589671139999155,9.797966309000003,,0,0,0,0,0,0,0,0,0,0,0,2.533491305000098,0.39140932500004055,0.032209365000198886,0.03006576000007044,,8.95176806399968,,1.2854898559999128,,0.044814885999585385,
sparse,natural,4096,5,14.262690217,0.6639608450000196,0.35774263700022857,,1.541683646853207,1.6539991294710623,2799585280,40708528,0.18122063246198825,,20315,20315,0,9.87104488300065,6.402769402885501,,0.009312997000051837,5.956256900999506,9.871596269999827,,0,0,0,0,0,0,0,0,0,0,0,2.5450169649998315,0.3942359459997533,0.03207934400006707,0.03747513500047717,,8.925750596999933,,1.288291389999813,,0.04208819100040273,
sparse,split,4096,1,14.216230675999668,0.6735189660003016,0.317764346000331,5.793060756000159,1.5346689898623198,1.6539991294710623,2799585280,40708528,0.18317640172355948,-0.9999997087629467,20315,20315,0,9.822904444999494,6.4006665345344205,3.4218559829172346,0.03622874500024409,5.7928153919997385,9.823665333000008,-0.003234105499746677,0,0,0,0,0,0,0,0,0,0,0,2.5044006180000906,0.3928462019998733,0.03242908799984434,0.020847933999903034,,8.878334561000429,,1.2925479720001931,,0.05331518499997401,
sparse,split,4096,2,14.213455162999708,0.6354650029998083,0.3117109619997791,5.849464617000194,1.52669068690118,1.6539991294710623,2799585280,40708528,0.1804981222386613,-0.9999979462929262,20315,20315,0,9.771941616999356,6.400734412570552,3.3712455921018107,0.032175753000046825,5.849289826000131,9.773023731000194,-0.028599007940182285,0,0,0,0,0,0,0,0,0,0,0,2.5667108440002266,0.39486726899986024,0.0325569690003249,0.03777703800005838,,8.942035675999705,,1.2849213439999403,,0.04166729600046892,
sparse,split,4096,3,14.286704819000079,0.6578493500001059,0.29580296499989345,5.7757595609996315,1.536780172372793,1.6539991294710623,2799585280,40708528,0.17970130203239795,-0.9999997454040402,20315,20315,0,9.840387986999758,6.403250226612549,3.4373638555852084,0.02883363199998712,5.775466270999914,9.841423199000019,-0.018977301157285825,0,0,0,0,0,0,0,0,0,0,0,2.5247851479998644,0.3947656069999539,0.03257063000000926,0.026596761000291735,,9.013814075000028,,1.2543713760001083,,0.04166895999969711,
sparse,split,4096,4,14.284700324999903,0.7496934319997308,0.3501385099998515,5.803642265000235,1.5229791471562253,1.6539991294710623,2799585280,40708528,0.18255216866383434,-0.9999958720272861,20315,20315,0,9.751575742999648,6.402960776717282,3.3489632787412154,0.02632190000031187,5.803331216000515,9.752606596000078,-0.0066840449130856384,0,0,0,0,0,0,0,0,0,0,0,2.5566840080000475,0.39371761999973387,0.03205214400031764,0.05468248799979847,,8.917957401999956,,1.2864619470001344,,0.043761100999745395,
sparse,split,4096,5,14.324601299000278,0.708193879999726,0.34193930999981603,5.823423432999789,1.536946322948827,1.6539991294710623,2799585280,40708528,0.18347757876447204,-0.9999931660568959,20315,20315,0,9.836559697000212,6.400067165733883,3.436079278903076,0.039902151999740454,5.823154114000317,9.837619911000274,0.003318625569203871,0,0,0,0,0,0,0,0,0,0,0,2.5401115869999558,0.3894748059997255,0.03210282400004871,0.037139832000320894,,8.996010110000043,,1.2891877769998246,,0.040014176000568114,
baseline,natural,8192,1,18.201191825000024,6.532909134999954,6.249303313999917,,1.6432355543194683,2.4651436516174496,3225937920,39805180184,0.1063077252237519,,27897,27897,0,8.460158477000277,5.148475795062734,,6.142620537000312,10.749586562999866,8.460938026999884,,0,0,0,0,0,0,0,0,0,0,0,2.8214016560000346,0.3898126089998186,0.03324760400028026,0.05353269699980956,,7.646961783999814,,0.8159968579998349,,0.06442114699984813,
baseline,natural,8192,2,18.45364028699987,6.675916147999942,6.4015901759999,,1.6740743040253743,2.4651436516174496,3225937920,39805180184,0.10740866328182068,,27897,27897,0,8.626223249999384,5.1528317645502995,,6.2113710050007285,11.145327379000264,8.626981340999919,,0,0,0,0,0,0,0,0,0,0,0,2.8888935330001004,0.3901327730000048,0.03410555599975851,0.057488873999773205,,7.757048214999941,,0.8218200490000527,,0.0670464700001503,
baseline,natural,8192,3,18.27686789499967,6.47432522400004,6.196540277000167,,1.6729672599273335,2.4651436516174496,3225937920,39805180184,0.10787415574976486,,27897,27897,0,8.616021309000189,5.15014341008349,,6.02678086700007,11.086305184000139,8.616805578999902,,0,0,0,0,0,0,0,0,0,0,0,2.8723505390003083,0.3848474350002107,0.03438097900016146,0.047881651999887254,,7.737229689000287,,0.8190358749998268,,0.054110922000290884,
baseline,natural,8192,4,18.447630179000043,6.619161435000024,6.337982733999979,,1.6639104476970175,2.4651436516174496,3225937920,39805180184,0.10616636382687943,,27897,27897,0,8.573242676999598,5.152466401581671,,6.091852517000007,10.988816685999609,8.574005968000165,,0,0,0,0,0,0,0,0,0,0,0,2.8992617650001193,0.38663131400016937,0.033969533999879786,0.05916031600008864,,7.747288796999783,,0.8183244870001545,,0.05140401499966174,
baseline,natural,8192,5,18.551116147000357,6.630552482999974,6.341916020000099,,1.663771012717652,2.4651436516174496,3225937920,39805180184,0.10570972405203782,,27897,27897,0,8.567820559999745,5.14963927999011,,6.172855561000233,11.077809809999962,8.568537650000053,,0,0,0,0,0,0,0,0,0,0,0,2.872583674999987,0.3916542249999111,0.032959524000034435,0.05825090500002261,,7.818623537999883,,0.8185041020001336,,0.054473198000323464,
baseline,split,8192,1,18.422644390000187,6.675514407999799,6.32740436999984,11.060423377999996,1.666475032011537,2.4651436516174496,3225937920,39805180184,0.10622610596323846,-0.5661148103735424,27897,27897,0,8.58249038699978,5.150086393217779,6.108625034356324,6.223412556999847,11.06012656699977,8.583224536000216,-0.869178011307687,0,0,0,0,0,0,0,0,0,0,0,2.8618601499997567,0.3829021169999578,0.03433491900023,0.051306882000062615,,7.721406829999978,,0.8162133210003049,,0.05227552199994534,
baseline,split,8192,2,18.517494228000032,6.662281508999968,6.310859077000259,10.951075625000158,1.6667912141862797,2.4651436516174496,3225937920,39805180184,0.10576493881815302,-0.5547937642507262,27897,27897,0,8.584171537000657,5.150118061542226,5.903047095258055,6.178262044999883,10.9507761509999,8.58494676600003,-0.8653674728727601,0,0,0,0,0,0,0,0,0,0,0,2.873660603999724,0.38933938300033333,0.03338252799994734,0.061239902999659535,,7.714940947999821,,0.8132834950001779,,0.0766759699999966,
baseline,split,8192,3,18.648383856000237,6.706776100999832,6.3626153469999736,11.08239550999997,1.6576681760541723,2.4651436516174496,3225937920,39805180184,0.1062240426111666,-0.5472553668418928,27897,27897,0,8.538761623000028,5.151068076438105,5.997238692290653,6.2515539819996775,11.08203518099981,8.539579791999586,-0.8681881810804799,0,0,0,0,0,0,0,0,0,0,0,2.874392892999822,0.3871060790002048,0.033901633999903424,0.0562985030001073,,7.780172366999977,,0.8227600620002704,,0.05523338099965258,
baseline,split,8192,4,18.657108166999933,6.841721054000118,6.437869000999854,11.139488347999759,1.668433249389222,2.4651436516174496,3225937920,39805180184,0.10604960991998098,-0.5604553497220156,27897,27897,0,8.594073519999256,5.150984328048703,6.1311373763810995,6.320313189999524,11.139212810999652,8.59533727600001,-0.8740670296530054,0,0,0,0,0,0,0,0,0,0,0,2.9853917530003855,0.3893044619999273,0.03402787499999249,0.05695777699975224,,7.714896574999784,,0.8218753629998901,,0.055967925999993895,
baseline,split,8192,5,18.56742098399991,6.726327322000088,6.366654357000243,11.05482284000027,1.670833437243639,2.4651436516174496,3225937920,39805180184,0.10564172815722647,-0.5493197612631618,27897,27897,0,8.605734594000296,5.15056402521912,5.90532044894873,6.236119297999721,11.054453145000025,8.606543666000107,-0.8683336930203217,0,0,0,0,0,0,0,0,0,0,0,2.8934142759999304,0.3861361270000998,0.034019714999885764,0.06163144300035128,,7.729179511999973,,0.813887177000197,,0.06439908699985608,
sparse,natural,8192,1,13.01814032600032,0.7602965450000738,0.4826062490001277,,1.6704656297618088,2.4651436516174496,3225937920,65856952,0.1075239733230735,,27897,27897,0,8.556196608999926,5.1220428942437755,,0.0448018659999434,6.612317967999843,8.556797939999797,,0,0,0,0,0,0,0,0,0,0,0,2.9171294339998894,0.38634257300009267,0.03348010600029738,0.04078168400019422,,7.823007248000067,,0.8311204319998069,,0.043041899999934685,
sparse,natural,8192,2,12.96605418099989,0.7420965739997882,0.4714002799996706,,1.676043668283898,2.4651436516174496,3225937920,65856952,0.1061706244012083,,27897,27897,0,8.583249248000357,5.121137002825678,,0.01592502699986653,6.501517851999779,8.583839476999856,,0,0,0,0,0,0,0,0,0,0,0,2.883060846999797,0.38970788799997536,0.03386125399993034,0.019751739999719575,,7.7262357970002995,,0.8256239060001462,,0.04962507799973537,
sparse,natural,8192,3,13.135256244000175,0.8018026200002168,0.4667084550005711,,1.6833299371686652,2.4651436516174496,3225937920,65856952,0.10743776375091658,,27897,27897,0,8.622897681999802,5.122523809267827,,0.0402622789997622,6.814147306999985,8.62355313099988,,0,0,0,0,0,0,0,0,0,0,0,2.9852563220001684,0.38919580099991435,0.03388385300013397,0.030499035000502772,,7.770102852000036,,0.8214311269998689,,0.03927313600024718,
sparse,natural,8192,4,12.91735225399998,0.7028730289998748,0.4541899559999365,,1.666513620146667,2.4651436516174496,3225937920,65856952,0.10750185410052727,,27897,27897,0,8.537436093999986,5.122932084556633,,0.03628296099986983,6.680664906999937,8.53816910500018,,0,0,0,0,0,0,0,0,0,0,0,2.8566011060001983,0.38254931199981,0.03410033599993767,0.020494874000178243,,7.727830276000077,,0.824773069999992,,0.04053738799984785,
sparse,natural,8192,5,13.061843556999975,0.7552199700003257,0.4751906440001221,,1.6679293027087596,2.4651436516174496,3225937920,65856952,0.10772776050483748,,27897,27897,0,8.541891613000189,5.121255198963134,,0.04610277000028873,6.607286670000121,8.542466221000268,,0,0,0,0,0,0,0,0,0,0,0,2.9397666290001325,0.38503293600024335,0.0339826939998602,0.02962361099980626,,7.697444562999863,,0.8287472080000953,,0.049620902000242495,
sparse,split,8192,1,13.199836620000042,0.8379429659999005,0.5077423380007531,6.641528130000097,1.677804696219743,2.4651436516174496,3225937920,65856952,0.10717569988108128,-0.9999990772468292,27897,27897,0,8.593982843000504,5.122159249144779,3.471848011768065,0.04911257200001273,6.641247392999958,8.594615429999976,0.0029091573505170693,0,0,0,0,0,0,0,0,0,0,0,2.907689412000309,0.38873513800035653,0.03298506400005863,0.021229269999821554,,7.76067748100013,,0.8287932220000584,,0.03361720699967918,
sparse,split,8192,2,13.025193389999913,0.7414250580000044,0.47363575599956675,6.495733297000243,1.6769872458086468,2.4651436516174496,3225937920,65856952,0.10644084605936656,-0.9999999555737906,27897,27897,0,8.587500841999827,5.120790789234008,3.466965676141604,0.016695343999344914,6.495467183000073,8.588082828999632,-0.03239975321052744,0,0,0,0,0,0,0,0,0,0,0,2.845434763999947,0.38788314699968396,0.03420645699998204,0.019710883000243484,,7.737909469999977,,0.8350943690002168,,0.029697410999688145,
sparse,split,8192,3,13.14949677200002,0.8520120639996094,0.4914549289997012,6.478649716000291,1.656553259538395,2.4651436516174496,3225937920,65856952,0.10673367563928712,-0.999999244163856,27897,27897,0,8.482028443999752,5.120287195814822,3.3617893567786847,0.03859515499971167,6.478523456000403,8.482640532000005,-0.008371312938438479,0,0,0,0,0,0,0,0,0,0,0,2.963599494000391,0.38828511099973184,0.03398673499987126,0.02035461999957988,,7.6820938259998,,0.825496782999835,,0.04353939500015258,
sparse,split,8192,4,13.060564596999939,0.7828679399999601,0.48279221100028735,6.7258788740000455,1.6641184380268987,2.4651436516174496,3225937920,65856952,0.10846718146237154,-0.9999995474826229,27897,27897,0,8.521818782999617,5.1209208360816625,3.4011935257984627,0.026350636000188388,6.725763984999503,8.522423591999996,-0.0019586838890494006,0,0,0,0,0,0,0,0,0,0,0,2.950595318000069,0.3915642229999321,0.03317412599972158,0.031092654000076436,,7.719632771999841,,0.8220190249999177,,0.03040992800015374,
sparse,split,8192,5,13.127515191999919,0.858632469999975,0.48903387500013196,6.53927344900012,1.6661169144281749,2.4651436516174496,3225937920,65856952,0.10657391192989119,-0.9999996315632597,27897,27897,0,8.532548928000779,5.12121859763318,3.4114436486107187,0.032678901000053884,6.538971867999862,8.533204635999937,-0.020605469530041148,0,0,0,0,0,0,0,0,0,0,0,2.9092559140003686,0.3857407229997989,0.03365025099992636,0.0197831500004213,,7.677991650999957,,0.8295451089998096,,0.03834732099994653,
