algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,1024,1,element_count_allgather,0.0027060580820252866,0.005522238000139623,1024
sparse,natural,1024,1,face_local_extract,0.17512276460156784,0.2221121719999246,1024
sparse,natural,1024,1,face_map_setup,0.008164257797861563,0.009257966999939526,1024
sparse,natural,1024,1,face_pipeline_total,0.5004429850195309,0.5122082060001958,1024
sparse,natural,1024,1,face_sparse_context,0.052002350288083754,0.22571818900041762,1024
sparse,natural,1024,1,face_sparse_deliver,0.011510082431640534,0.012331442999766296,1024
sparse,natural,1024,1,face_sparse_directory,0.023179408201170926,0.026270786999702977,1024
sparse,natural,1024,1,face_sparse_match,0.22617285880664095,0.24778796300006434,1024
sparse,natural,1024,1,face_sparse_total,0.3140954581679738,0.4896026060000622,1024
sparse,natural,1024,1,local_volume_mesh,7.5721303501445325,11.024345862000246,1024
sparse,natural,1024,1,metis_partition,1.695247984312493,1.718344419999994,1024
sparse,natural,1024,1,metis_seed,0.0012309308017579568,1.2604731410001477,1
sparse,natural,1024,1,part_face_create,0.01158353371094778,0.015227571000195894,1024
sparse,natural,1024,1,partition_cost_balance,3.013249804695306e-05,0.030855678000079934,1
sparse,natural,1024,1,partition_cost_setup,0.00037880470507811737,0.3878960179999922,1
sparse,natural,1024,1,partition_distribution,1.693477642626949,1.718180238000059,1024
sparse,natural,1024,1,submesh_initialization,0.00013178174903494266,0.00037694599996029865,1024
sparse,natural,1024,1,surface_refine,0.011407855227544061,0.01528887999984363,1024
sparse,natural,1024,1,vertex_count_allgather,3.713909834488281,7.104869960000087,1024
sparse,natural,1024,1,vertex_exchange,0.00912702486523509,0.02295934899984786,1024
sparse,natural,1024,1,vertex_exchange_prepare,0.00030902165919366453,0.001030313999763166,1024
sparse,natural,1024,1,vertex_exchange_unpack,0.00843084229589497,0.027419966999786993,1024
sparse,natural,1024,1,vertex_numbering_local,0.05806721973729978,0.12188280300006227,1024
sparse,natural,1024,1,volume_exchange_pack,0.9552672811787137,1.562743178999881,1024
sparse,natural,1024,1,volume_exchange_unpack,1.0087178304375009,1.7300493479997385,1024
sparse,natural,1024,1,volume_payload_exchange,0.05272291246582528,0.089520180999898,1024
sparse,natural,1024,1,volume_payload_prepare,0.006329615203133354,0.014089702000092075,1024
sparse,natural,1024,1,volume_refine,3.037479492559567,4.155407944999752,1024
