algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,natural,8192,2,face_collective_setup,0.00017985528613262414,0.0009351509997941321,8192
balance,natural,8192,2,face_global_merge,0.09218437590283174,0.11928834600030314,8192
balance,natural,8192,2,face_local_extract,0.17526570216198928,0.21712745000013456,8192
balance,natural,8192,2,face_map_setup,0.00849338434216379,0.010809094999785884,8192
balance,natural,8192,2,face_pipeline_total,3.4253519385859366,6.671363764000034,8192
balance,natural,8192,2,local_volume_mesh,5.385036783836551,7.730121030000191,8192
balance,natural,8192,2,metis_partition,3.099130587487181,3.150556566999967,8192
balance,natural,8192,2,metis_seed,0.0002899828026123319,2.375539119000223,1
balance,natural,8192,2,part_face_create,0.029935122086179877,0.04612923500008037,8192
balance,natural,8192,2,partition_cost_balance,3.8425733764668735e-05,0.3147836110001663,1
balance,natural,8192,2,partition_cost_setup,4.676928149410786e-05,0.3831339539997316,1
balance,natural,8192,2,partition_distribution,3.09862332106238,3.1504429500000697,8192
balance,natural,8192,2,submesh_initialization,0.00022594123950375744,0.022092890000294574,8192
balance,natural,8192,2,surface_refine,0.004336088805420635,0.008099798000330338,8192
balance,natural,8192,2,vertex_count_allgather,5.402158859556273,12.077573194999786,8192
balance,natural,8192,2,vertex_exchange,0.009195005178956772,0.034780975000103354,8192
balance,natural,8192,2,vertex_exchange_prepare,8.893384716790464e-05,0.0005908060002184357,8192
balance,natural,8192,2,vertex_exchange_unpack,0.0031760080302743465,0.01105357999995249,8192
balance,natural,8192,2,vertex_numbering_local,0.013795443864500878,0.027745212000354513,8192
balance,natural,8192,2,volume_exchange_pack,0.16230399966052178,0.3122424709999905,8192
balance,natural,8192,2,volume_exchange_unpack,0.1882861886036386,0.41526126100006877,8192
balance,natural,8192,2,volume_payload_exchange,0.019716504589477934,0.03594767899994622,8192
balance,natural,8192,2,volume_payload_prepare,0.002674861442259646,0.005457321999983833,8192
balance,natural,8192,2,volume_refine,0.4429091888214113,0.7504432569999153,8192
balance,natural,8192,2,volume_size_exchange,0.16483726851794228,0.2608404430002338,8192
balance,natural,8192,3,adjacency_build,0.014950560707884197,0.02948207999997976,8192
balance,natural,8192,3,element_count_allgather,0.007831720269528442,0.010833725999873423,8192
balance,natural,8192,3,face_allgatherv,3.3114199743604735,6.298767818000215,8192
balance,natural,8192,3,face_collective_setup,0.00018109590283266197,0.0008861910000632633,8192
balance,natural,8192,3,face_global_merge,0.09223243723645108,0.12953395400018053,8192
balance,natural,8192,3,face_local_extract,0.17527169330138903,0.24024457499990604,8192
balance,natural,8192,3,face_map_setup,0.008505917651490114,0.01135856100017918,8192
balance,natural,8192,3,face_pipeline_total,3.5913339784238305,6.573201851000249,8192
balance,natural,8192,3,local_volume_mesh,5.386517220184812,7.78560848799998,8192
balance,natural,8192,3,metis_partition,3.1581796496818844,3.2414432659998056,8192
balance,natural,8192,3,metis_seed,0.00029870731164549635,2.447010296999906,1
balance,natural,8192,3,part_face_create,0.029950200915647318,0.05541167499995936,8192
balance,natural,8192,3,partition_cost_balance,3.826847387694565e-05,0.3134953379999388,1
balance,natural,8192,3,partition_cost_setup,4.632001611332148e-05,0.3794535720003296,1
balance,natural,8192,3,partition_distribution,3.1576616384918217,3.2413039840002966,8192
balance,natural,8192,3,submesh_initialization,0.0002264054731437315,0.021549724999658793,8192
balance,natural,8192,3,surface_refine,0.0043447790192859825,0.026326185000016267,8192
balance,natural,8192,3,vertex_count_allgather,5.253623559623168,11.981655214000057,8192
balance,natural,8192,3,vertex_exchange,0.009172216474978512,0.035861074999957054,8192
balance,natural,8192,3,vertex_exchange_prepare,8.962238684212531e-05,0.0006699089999528951,8192
balance,natural,8192,3,vertex_exchange_unpack,0.003175494389892841,0.011031150999770034,8192
balance,natural,8192,3,vertex_numbering_local,0.01382671918444961,0.05137511799966887,8192
balance,natural,8192,3,volume_exchange_pack,0.16222049190929821,0.3015139590002036,8192
balance,natural,8192,3,volume_exchange_unpack,0.18817220683655,0.42935802399961176,8192
balance,natural,8192,3,volume_payload_exchange,0.019804591255247805,0.04551915599995482,8192
balance,natural,8192,3,volume_payload_prepare,0.0026911373518080373,0.02126985099994272,8192
balance,natural,8192,3,volume_refine,0.4430241269549578,0.7356137490000947,8192
balance,natural,8192,3,volume_size_exchange,0.15540859815111874,0.25038894799990885,8192
balance,natural,8192,4,adjacency_build,0.01499092667883234,0.029057279000426206,8192
balance,natural,8192,4,element_count_allgather,0.010347658237424506,0.020999023000058514,8192
balance,natural,8192,4,face_allgatherv,3.4159371748006584,6.40384995300019,8192
balance,natural,8192,4,face_collective_setup,0.00018027781823592992,0.0008814899997560133,8192
balance,natural,8192,4,face_global_merge,0.09228276974145572,0.12720793100015726,8192
balance,natural,8192,4,face_local_extract,0.17528240183642085,0.21751942799983226,8192
balance,natural,8192,4,face_map_setup,0.008508793508055001,0.03305806899970776,8192
balance,natural,8192,4,face_pipeline_total,3.695914712869752,6.679826864000006,8192
balance,natural,8192,4,local_volume_mesh,5.387808986752807,7.732350820999727,8192
balance,natural,8192,4,metis_partition,3.235656948247679,3.286779347999982,8192
balance,natural,8192,4,metis_seed,0.00030413745397944725,2.491494022999632,1
balance,natural,8192,4,part_face_create,0.029973394075071047,0.05279059399981634,8192
balance,natural,8192,4,partition_cost_balance,3.8454527954145945e-05,0.3150194930003636,1
balance,natural,8192,4,partition_cost_setup,4.6353517456076965e-05,0.3797280150001825,1
balance,natural,8192,4,partition_distribution,3.2351457922325455,3.2866903270000876,8192
balance,natural,8192,4,submesh_initialization,0.00018920410290579337,0.020959462000064377,8192
balance,natural,8192,4,surface_refine,0.004340480901855126,0.02434037199964223,8192
balance,natural,8192,4,vertex_count_allgather,5.214838402042847,12.104178989000047,8192
balance,natural,8192,4,vertex_exchange,0.009245148294313388,0.03833239599998706,8192
balance,natural,8192,4,vertex_exchange_prepare,8.878488012575847e-05,0.002210270999967179,8192
balance,natural,8192,4,vertex_exchange_unpack,0.003164073496582376,0.011633712000275409,8192
balance,natural,8192,4,vertex_numbering_local,0.013827914683592235,0.026276217000031465,8192
balance,natural,8192,4,volume_exchange_pack,0.16224983559606643,0.31649539499994717,8192
balance,natural,8192,4,volume_exchange_unpack,0.1883039982913836,0.42756124400011686,8192
balance,natural,8192,4,volume_payload_exchange,0.019754888923949998,0.04638968100016427,8192
balance,natural,8192,4,volume_payload_prepare,0.0026817878124993366,0.005488712999976997,8192
balance,natural,8192,4,volume_refine,0.44306438259509234,0.7443040889997974,8192
balance,natural,8192,4,volume_size_exchange,0.16541435223511075,0.26349168100023235,8192
balance,natural,8192,5,adjacency_build,0.015001756713379034,0.03673593799999253,8192
balance,natural,8192,5,element_count_allgather,0.003060542483886864,0.007761252000022978,8192
balance,natural,8192,5,face_allgatherv,3.132931301569458,6.357827025999995,8192
balance,natural,8192,5,face_collective_setup,0.00018185639184594218,0.0015387620000240076,8192
balance,natural,8192,5,face_global_merge,0.09222662067016617,0.11933838199999514,8192
balance,natural,8192,5,face_local_extract,0.17532095154357896,0.22355904099998725,8192
balance,natural,8192,5,face_map_setup,0.008502734132080123,0.010606241000004957,8192
balance,natural,8192,5,face_pipeline_total,3.4128637997424316,6.635631842999999,8192
balance,natural,8192,5,local_volume_mesh,5.3858569605084226,7.824197602999988,8192
balance,natural,8192,5,metis_partition,3.1551548802470704,3.2242615210000167,8192
balance,natural,8192,5,metis_seed,0.0002969071219482422,2.432263143,1
balance,natural,8192,5,part_face_create,0.029945169433105476,0.04548544700000434,8192
balance,natural,8192,5,partition_cost_balance,3.800987939453146e-05,0.3113769320000017,1
balance,natural,8192,5,partition_cost_setup,4.656896166992455e-05,0.38149293400002193,1
balance,natural,8192,5,partition_distribution,3.1546400765865474,3.2241291389999844,8192
balance,natural,8192,5,submesh_initialization,0.00023112161816391322,0.021215442999988454,8192
balance,natural,8192,5,surface_refine,0.004335421552368341,0.008413077000000158,8192
balance,natural,8192,5,vertex_count_allgather,5.494980783079345,12.172033102,8192
balance,natural,8192,5,vertex_exchange,0.009156086825561266,0.04320108999999661,8192
balance,natural,8192,5,vertex_exchange_prepare,8.38725574950766e-05,0.0005578670000261354,8192
balance,natural,8192,5,vertex_exchange_unpack,0.003162519800781402,0.010706075000001647,8192
balance,natural,8192,5,vertex_numbering_local,0.01383791704748523,0.045083779999998796,8192
balance,natural,8192,5,volume_exchange_pack,0.16222183693957504,0.30462998199999447,8192
balance,natural,8192,5,volume_exchange_unpack,0.18837565054577649,0.43583807400000296,8192
balance,natural,8192,5,volume_payload_exchange,0.019571901624023346,0.03808518699997876,8192
balance,natural,8192,5,volume_payload_prepare,0.002664290131225683,0.020911750000010443,8192
balance,natural,8192,5,volume_refine,0.4429683161530761,0.7402825119999932,8192
balance,natural,8192,5,volume_size_exchange,0.1564373841541749,0.24960965299999316,8192
balance,split,8192,1,adjacency_build,0.014975591848265413,0.047277400999973906,8192
balance,split,8192,1,element_count_allgather,0.01388676776318351,0.017701437999903646,8192
balance,split,8192,1,element_count_pre_collective_wait,0.00961873576623365,0.02267154500009383,8192
balance,split,8192,1,face_allgatherv,3.1519237807587883,6.419334354000057,8192
balance,split,8192,1,face_collective_setup,0.00016876299829243768,0.0008290700000088691,8192
balance,split,8192,1,face_global_merge,0.09224418592968933,0.12360886600004051,8192
balance,split,8192,1,face_local_extract,0.17522289241088831,0.2278780750000351,8192
balance,split,8192,1,face_map_setup,0.008531206873656966,0.010555713000030664,8192
balance,split,8192,1,face_pipeline_total,3.487589284980469,6.75816517599992,8192
balance,split,8192,1,face_pre_collective_wait,0.055775611905396455,0.22507121100011318,8192
balance,split,8192,1,local_volume_mesh,5.38831447398889,7.748527309999872,8192
balance,split,8192,1,metis_partition,3.1329324467620845,3.17866452699991,8192
balance,split,8192,1,metis_seed,0.00029342908215332364,2.4037710410000273,1
balance,split,8192,1,part_face_create,0.029973470506957006,0.0560653090001324,8192
balance,split,8192,1,partition_cost_balance,3.826436743162298e-05,0.31346169799985546,1
balance,split,8192,1,partition_cost_setup,4.608303857420171e-05,0.3775122519998604,1
balance,split,8192,1,partition_distribution,0.030132078946289304,0.07575203200008218,8192
balance,split,8192,1,partition_pre_collective_wait,3.102264350556397,3.1094861089998176,8192
balance,split,8192,1,submesh_initialization,0.00023936903784141372,0.02454315300019516,8192
balance,split,8192,1,surface_refine,0.004336095583131777,0.020840073000044868,8192
balance,split,8192,1,vertex_count_allgather,0.010944972897949351,0.02032230800000434,8192
balance,split,8192,1,vertex_count_pre_collective_wait,5.431898122934083,12.118340379000074,8192
balance,split,8192,1,vertex_exchange,0.00921024927758804,0.035414908000120704,8192
balance,split,8192,1,vertex_exchange_prepare,9.272838024890206e-05,0.0006868479999866395,8192
balance,split,8192,1,vertex_exchange_unpack,0.0031852268912336,0.01112752900007763,8192
balance,split,8192,1,vertex_numbering_local,0.013816773451295561,0.037974634999955015,8192
balance,split,8192,1,volume_exchange_pack,0.16229426307714834,0.30561179500000435,8192
balance,split,8192,1,volume_exchange_unpack,0.18834780381396424,0.41426911200005634,8192
balance,split,8192,1,volume_payload_exchange,0.0196561820817866,0.039425946999926964,8192
balance,split,8192,1,volume_payload_prepare,0.002652996247803213,0.005728685000121914,8192
balance,split,8192,1,volume_refine,0.44325286512036277,0.7355344960001275,8192
balance,split,8192,1,volume_size_exchange,0.030347987728272546,0.04327695000006315,8192
balance,split,8192,1,volume_size_exchange_pre_collective_wait,0.15429446381799317,0.24893759099995805,8192
balance,split,8192,2,adjacency_build,0.014957631100098734,0.030224306999571127,8192
balance,split,8192,2,element_count_allgather,0.009059786218992505,0.014596054999856278,8192
balance,split,8192,2,element_count_pre_collective_wait,0.0026557190654318275,0.01091360700002042,8192
balance,split,8192,2,face_allgatherv,3.3864691907606237,6.344422862000101,8192
balance,split,8192,2,face_collective_setup,0.00016994264124226,0.0008356689995707711,8192
balance,split,8192,2,face_global_merge,0.09210893531018044,0.12036450300001889,8192
balance,split,8192,2,face_local_extract,0.17488714195019545,0.21501358100022117,8192
balance,split,8192,2,face_map_setup,0.008408694649046422,0.029795996000302694,8192
balance,split,8192,2,face_pipeline_total,3.763415734577145,6.726279031000104,8192
balance,split,8192,2,face_pre_collective_wait,0.09769149552282447,0.26474371299991617,8192
balance,split,8192,2,local_volume_mesh,5.386139827009275,7.704674516000068,8192
balance,split,8192,2,metis_partition,3.197493753261846,3.2648140629999034,8192
balance,split,8192,2,metis_seed,0.00030121247387693284,2.467532585999834,1
balance,split,8192,2,part_face_create,0.02993965274280075,0.05581802899996546,8192
balance,split,8192,2,partition_cost_balance,3.831979028318111e-05,0.31391572199981965,1
balance,split,8192,2,partition_cost_setup,4.6626650512693324e-05,0.3819655209999837,1
balance,split,8192,2,partition_distribution,0.02593920402355937,0.09314853899968512,8192
balance,split,8192,2,partition_pre_collective_wait,3.1710224500557853,3.1784310379998715,8192
balance,split,8192,2,submesh_initialization,0.00021632957055567337,0.02158220200044525,8192
balance,split,8192,2,surface_refine,0.004326271855952579,0.0075518319999901,8192
balance,split,8192,2,vertex_count_allgather,0.012431844180051999,0.014016020000326535,8192
balance,split,8192,2,vertex_count_pre_collective_wait,5.15331149268616,12.091607625000051,8192
balance,split,8192,2,vertex_exchange,0.009221459821411038,0.03620242100032556,8192
balance,split,8192,2,vertex_exchange_prepare,8.673123840374775e-05,0.0005628680000882014,8192
balance,split,8192,2,vertex_exchange_unpack,0.0031041452198515285,0.011427485999774945,8192
balance,split,8192,2,vertex_numbering_local,0.013821533983153944,0.02647938800009797,8192
balance,split,8192,2,volume_exchange_pack,0.16200874404736249,0.31590388799986613,8192
balance,split,8192,2,volume_exchange_unpack,0.18833000359790275,0.41745834699986517,8192
balance,split,8192,2,volume_payload_exchange,0.019646371285279185,0.03672277099985877,8192
balance,split,8192,2,volume_payload_prepare,0.002678699323239553,0.02016300700006468,8192
balance,split,8192,2,volume_refine,0.4429569869887695,0.7439013749999503,8192
balance,split,8192,2,volume_size_exchange,0.024664986016970092,0.026494706999983464,8192
balance,split,8192,2,volume_size_exchange_pre_collective_wait,0.1585843733785406,0.25113858299982894,8192
balance,split,8192,3,adjacency_build,0.014893992194579875,0.04764426900010221,8192
balance,split,8192,3,element_count_allgather,0.002367293629394418,0.007004858000073,8192
balance,split,8192,3,element_count_pre_collective_wait,0.00159774501562443,0.002806136999879527,8192
balance,split,8192,3,face_allgatherv,3.42916696855652,6.454467284999737,8192
balance,split,8192,3,face_collective_setup,0.00016728447888308962,0.0016288399997392844,8192
balance,split,8192,3,face_global_merge,0.09227749743213143,0.1208052739998493,8192
balance,split,8192,3,face_local_extract,0.17516763462012463,0.22952629800010982,8192
balance,split,8192,3,face_map_setup,0.008517622189943674,0.0103943670001172,8192
balance,split,8192,3,face_pipeline_total,3.77522948256897,6.803367226999853,8192
balance,split,8192,3,face_pre_collective_wait,0.06613468993530386,0.23625789500010796,8192
balance,split,8192,3,local_volume_mesh,5.386368526669191,7.678103495999949,8192
balance,split,8192,3,metis_partition,3.213950845769898,3.27077302600037,8192
balance,split,8192,3,metis_seed,0.00030343285632328243,2.4857219590003297,1
balance,split,8192,3,part_face_create,0.029994560659789393,0.05178282799988665,8192
balance,split,8192,3,partition_cost_balance,3.8379759033202454e-05,0.3144069859999945,1
balance,split,8192,3,partition_cost_setup,4.6074766723636085e-05,0.3774444890000268,1
balance,split,8192,3,partition_distribution,0.028130030572386167,0.08491031799985649,8192
balance,split,8192,3,partition_pre_collective_wait,3.185276280346311,3.1967533490001188,8192
balance,split,8192,3,submesh_initialization,0.00022667862841296849,0.02067339399991397,8192
balance,split,8192,3,surface_refine,0.004340234620117456,0.008203775000310998,8192
balance,split,8192,3,vertex_count_allgather,0.02156740957470482,0.02303273999996236,8192
balance,split,8192,3,vertex_count_pre_collective_wait,5.2064817248460695,12.127848037000149,8192
balance,split,8192,3,vertex_exchange,0.009230129062254233,0.03656530699981886,8192
balance,split,8192,3,vertex_exchange_prepare,8.881601489224566e-05,0.0005519070000445936,8192
balance,split,8192,3,vertex_exchange_unpack,0.0031391232171629757,0.011930293000204983,8192
balance,split,8192,3,vertex_numbering_local,0.013802717408084753,0.03602822700031538,8192
balance,split,8192,3,volume_exchange_pack,0.1623225519112581,0.3075951969999551,8192
balance,split,8192,3,volume_exchange_unpack,0.18836716161267297,0.4137575240001752,8192
balance,split,8192,3,volume_payload_exchange,0.01973711288952723,0.038504431000092154,8192
balance,split,8192,3,volume_payload_prepare,0.0026449400715347626,0.006320977000086714,8192
balance,split,8192,3,volume_refine,0.44270524626439844,0.7587055770000006,8192
balance,split,8192,3,volume_size_exchange,0.02977926636242717,0.04207343899997795,8192
balance,split,8192,3,volume_size_exchange_pre_collective_wait,0.15502495889721274,0.24800381900013235,8192
balance,split,8192,4,adjacency_build,0.015070857143064942,0.04504218000010951,8192
balance,split,8192,4,element_count_allgather,0.0030692950546891695,0.0059967679999317625,8192
balance,split,8192,4,element_count_pre_collective_wait,0.002687789008424424,0.00594888700015872,8192
balance,split,8192,4,face_allgatherv,3.245300562802122,6.245257102000323,8192
balance,split,8192,4,face_collective_setup,0.00017023409301808456,0.001672663000135799,8192
balance,split,8192,4,face_global_merge,0.09212092533472105,0.12024184399979276,8192
balance,split,8192,4,face_local_extract,0.17497120909912345,0.20690488499985804,8192
balance,split,8192,4,face_map_setup,0.008452532848386263,0.01057955199985372,8192
balance,split,8192,4,face_pipeline_total,3.568434403599,6.5701523100001396,8192
balance,split,8192,4,face_pre_collective_wait,0.04375804342370587,0.21009602300000552,8192
balance,split,8192,4,local_volume_mesh,5.386920858197876,7.753213035000044,8192
balance,split,8192,4,metis_partition,3.1207195933231193,3.158785797999826,8192
balance,split,8192,4,metis_seed,0.0002935824559325839,2.4050274789997275,1
balance,split,8192,4,part_face_create,0.029936667119507654,0.046327521999955934,8192
balance,split,8192,4,partition_cost_balance,3.808284167483578e-05,0.3119746390002547,1
balance,split,8192,4,partition_cost_setup,4.6534051635738205e-05,0.3812069509999674,1
balance,split,8192,4,partition_distribution,0.014229596276247092,0.0522480770000584,8192
balance,split,8192,4,partition_pre_collective_wait,3.105963454412354,3.1132378069996776,8192
balance,split,8192,4,submesh_initialization,0.00021467527856428026,0.019572707999941485,8192
balance,split,8192,4,surface_refine,0.004330388605101765,0.02696001599997544,8192
balance,split,8192,4,vertex_count_allgather,0.022197038547482617,0.02486319799982084,8192
balance,split,8192,4,vertex_count_pre_collective_wait,5.23464118325659,12.04109119199984,8192
balance,split,8192,4,vertex_exchange,0.009202775616088454,0.036375283999859676,8192
balance,split,8192,4,vertex_exchange_prepare,9.003933202983427e-05,0.0006536270002470701,8192
balance,split,8192,4,vertex_exchange_unpack,0.003149076703612641,0.01452836299995397,8192
balance,split,8192,4,vertex_numbering_local,0.013832284048707066,0.028833530000156316,8192
balance,split,8192,4,volume_exchange_pack,0.16232274769006205,0.32161709100000735,8192
balance,split,8192,4,volume_exchange_unpack,0.18842084685827398,0.42818315800013806,8192
balance,split,8192,4,volume_payload_exchange,0.028478631287108258,0.060431396999774734,8192
balance,split,8192,4,volume_payload_prepare,0.0023261120572506955,0.005851001999872096,8192
balance,split,8192,4,volume_refine,0.44323527029638565,0.7413937540000006,8192
balance,split,8192,4,volume_size_exchange,0.039958978341068485,0.053778293000050326,8192
balance,split,8192,4,volume_size_exchange_pre_collective_wait,0.17028854286120926,0.26633992899996883,8192
balance,split,8192,5,adjacency_build,0.014978042609008854,0.0379539760000398,8192
balance,split,8192,5,element_count_allgather,0.0027517153376464265,0.005635277999999744,8192
balance,split,8192,5,element_count_pre_collective_wait,0.0020921810999755056,0.0037923080000155096,8192
balance,split,8192,5,face_allgatherv,3.1563052471600344,6.3884149729999535,8192
balance,split,8192,5,face_collective_setup,0.00016777560974120392,0.000983670999971764,8192
balance,split,8192,5,face_global_merge,0.09223356720483403,0.1324836499999833,8192
balance,split,8192,5,face_local_extract,0.17516062382214365,0.2209657799999718,8192
balance,split,8192,5,face_map_setup,0.008531843721802025,0.011308986000017285,8192
balance,split,8192,5,face_pipeline_total,3.519537748718506,6.755393271000003,8192
balance,split,8192,5,face_pre_collective_wait,0.08341813804162576,0.2534424060000333,8192
balance,split,8192,5,local_volume_mesh,5.387140245093383,7.774546538000038,8192
balance,split,8192,5,metis_partition,3.179323680342407,3.2415086500000143,8192
balance,split,8192,5,metis_seed,0.0002993863170165992,2.4525727089999805,1
balance,split,8192,5,part_face_create,0.029959174797240917,0.05305506700000251,8192
balance,split,8192,5,partition_cost_balance,3.828704077148831e-05,0.31364743800003225,1
balance,split,8192,5,partition_cost_setup,4.6004231201171586e-05,0.37686666199999763,1
balance,split,8192,5,partition_distribution,0.02809395130505371,0.09022294800001873,8192
balance,split,8192,5,partition_pre_collective_wait,3.150684942562256,3.1625462380000045,8192
balance,split,8192,5,submesh_initialization,0.0002324290812992305,0.02440692600004013,8192
balance,split,8192,5,surface_refine,0.004334829535888561,0.008439414999998007,8192
balance,split,8192,5,vertex_count_allgather,0.0059173844868163905,0.00790302400002929,8192
balance,split,8192,5,vertex_count_pre_collective_wait,5.438791823143677,12.25234171599999,8192
balance,split,8192,5,vertex_exchange,0.009224567919067707,0.036581385000033606,8192
balance,split,8192,5,vertex_exchange_prepare,9.284219006362726e-05,0.0005400059999942641,8192
balance,split,8192,5,vertex_exchange_unpack,0.0031817090629881056,0.010923724000008406,8192
balance,split,8192,5,vertex_numbering_local,0.013814154566772575,0.026443958000015755,8192
balance,split,8192,5,volume_exchange_pack,0.16216198454992675,0.3157806479999863,8192
balance,split,8192,5,volume_exchange_unpack,0.18840761393359445,0.4333915710000156,8192
balance,split,8192,5,volume_payload_exchange,0.019540488061401566,0.03658071900002824,8192
balance,split,8192,5,volume_payload_prepare,0.0026702414183353285,0.005929615000013655,8192
balance,split,8192,5,volume_refine,0.44314436703735327,0.7535114880000151,8192
balance,split,8192,5,volume_size_exchange,0.007622584586181279,0.010685098000010385,8192
balance,split,8192,5,volume_size_exchange_pre_collective_wait,0.15851316676806654,0.2505459240000505,8192
baseline,natural,8192,1,adjacency_build,0.014739113943848442,0.04000005800003237,8192
baseline,natural,8192,1,element_count_allgather,0.003111517677125558,0.007338445999948817,8192
baseline,natural,8192,1,face_allgatherv,3.3443366720566425,6.3021796059999815,8192
baseline,natural,8192,1,face_collective_setup,0.00017935422167994486,0.0008419309999680991,8192
baseline,natural,8192,1,face_global_merge,0.0917097893358152,0.11794858899997962,8192
baseline,natural,8192,1,face_local_extract,0.17520840603637772,0.20735685699992246,8192
baseline,natural,8192,1,face_map_setup,0.008488346071653774,0.011104263000106585,8192
baseline,natural,8192,1,face_pipeline_total,3.623614968845582,6.584367119000035,8192
baseline,natural,8192,1,local_volume_mesh,5.4102976736198745,8.151574394000136,8192
baseline,natural,8192,1,metis_partition,2.8915630463370356,2.923303498999985,8192
baseline,natural,8192,1,metis_seed,0.00030117316015626505,2.4672105280001233,1
baseline,natural,8192,1,part_face_create,0.029723481555176845,0.05319347199997537,8192
baseline,natural,8192,1,partition_cost_balance,3.8054404296883337e-06,0.03117416800000683,1
baseline,natural,8192,1,partition_cost_setup,4.61129022216733e-05,0.3777568949999477,1
baseline,natural,8192,1,partition_distribution,2.8910819834305417,2.923178099000097,8192
baseline,natural,8192,1,submesh_initialization,0.00020988759045417749,0.022929594000061115,8192
baseline,natural,8192,1,surface_refine,0.0042956147847901804,0.008705978000079995,8192
baseline,natural,8192,1,vertex_count_allgather,5.170023047369507,11.057494730999906,8192
baseline,natural,8192,1,vertex_exchange,0.008864719859009135,0.03780135400006657,8192
baseline,natural,8192,1,vertex_exchange_prepare,8.97774819327013e-05,0.000544226000101844,8192
baseline,natural,8192,1,vertex_exchange_unpack,0.0031068477647723525,0.011025003999975524,8192
baseline,natural,8192,1,vertex_numbering_local,0.013586132811646973,0.029532889999927647,8192
baseline,natural,8192,1,volume_exchange_pack,0.16126708179870675,0.3262027759999455,8192
baseline,natural,8192,1,volume_exchange_unpack,0.18713740505529558,0.42113763199995446,8192
baseline,natural,8192,1,volume_payload_exchange,0.0187996765491944,0.04580312699999922,8192
baseline,natural,8192,1,volume_payload_prepare,0.0026353406820076863,0.006175593000079971,8192
baseline,natural,8192,1,volume_refine,0.43758246598474193,0.8204210569999759,8192
baseline,natural,8192,1,volume_size_exchange,0.1788121019552,0.2554972220000309,8192
baseline,natural,8192,2,adjacency_build,0.01467293363207861,0.032969702999707806,8192
baseline,natural,8192,2,element_count_allgather,0.008491538643920604,0.013252195999939431,8192
baseline,natural,8192,2,face_allgatherv,3.2976162130397992,6.280249929999627,8192
baseline,natural,8192,2,face_collective_setup,0.00018051252599809997,0.0008372510001208866,8192
baseline,natural,8192,2,face_global_merge,0.0917401161929905,0.11985946400000103,8192
baseline,natural,8192,2,face_local_extract,0.17521200993737646,0.22077189699984956,8192
baseline,natural,8192,2,face_map_setup,0.008459763021967603,0.010760261000086757,8192
baseline,natural,8192,2,face_pipeline_total,3.5768935342901624,6.55609922099984,8192
baseline,natural,8192,2,local_volume_mesh,5.410582004543824,8.128159662000144,8192
baseline,natural,8192,2,metis_partition,2.8266131302055726,2.9024822529995618,8192
baseline,natural,8192,2,metis_seed,0.0002924854039306757,2.396040429000095,1
