rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
27,cn4740,42.809457075,8067,12694,26411,15125,12694,2431,167980,77824,888128,4882,4,1272,3658,9258,9257,172214,77824,897385,373.2421875,0,1
28,cn4741,42.840996168,8067,12694,26411,15125,12694,2431,170885,77824,905856,9369,5,5310,4139,18324,18385,178638,77824,924241,381.6953125,0,1
29,cn4742,42.792943006,8067,12694,26411,15125,12694,2431,148829,72192,782208,8721,5,2675,6080,17072,17054,155972,72192,799262,380.5625,0,1
30,cn4743,42.794968151,8067,12694,26411,15125,12694,2431,145873,68096,770560,9777,4,4601,5225,19182,19039,154041,68096,789599,376.12109375,0,1
31,cn4744,42.749271473,8067,12694,26411,15125,12694,2431,101627,53248,527680,14792,6,0,14792,29125,29348,113774,53248,557028,349.94921875,0,1
32,cn4745,42.857310392,8067,12694,26411,15125,12694,2431,139795,75776,722112,13065,4,7531,5568,25690,25754,150600,75776,747866,369.90625,0,1
33,cn4746,42.856591899,8067,12694,26411,15125,12694,2431,158717,74240,838144,8073,4,2944,5178,15850,15796,165460,74240,853940,371.26171875,0,1
34,cn4747,42.87831907,8067,12694,26411,15125,12694,2431,153949,74240,809600,12520,6,7229,5343,24661,24721,164272,74240,834321,371.48828125,0,1
35,cn4748,42.865728711,8067,12694,26411,15125,12694,2431,156169,76288,819840,10425,5,5834,4685,20433,20438,164870,76288,840278,373.3984375,0,1
36,cn4749,42.82714213,8067,12694,26411,15125,12694,2431,102675,57344,528064,17744,7,14175,3838,35100,35215,117103,57344,563279,350.0625,0,1
37,cn4750,42.797716169,8067,12694,26411,15125,12694,2431,121451,66048,627008,8857,3,3324,5551,17443,17353,128790,66048,644361,369.6796875,0,1
38,cn4751,42.804088473,8067,12694,26411,15125,12694,2431,125387,67072,649280,12897,5,10182,2771,25324,25378,135988,67072,674658,369.26953125,0,1
39,cn4752,42.803947899,8067,12694,26411,15125,12694,2431,111425,56832,580992,13257,4,0,13257,26176,26066,122530,56832,607058,350.171875,0,1
40,cn4753,42.782366331,8067,12694,26411,15125,12694,2431,104667,53760,545344,14240,6,14214,130,27959,28138,116572,53760,573482,350.140625,0,1
41,cn4754,42.866163777,8067,12694,26411,15125,12694,2431,173500,87552,906176,8714,6,4958,3835,16884,16810,180751,87552,922986,377.0078125,0,1
42,cn4755,42.843149807,8067,12694,26411,15125,12694,2431,162251,80384,849984,9329,4,6287,3122,18072,18130,170000,80384,868114,375.46875,0,1
43,cn4756,42.887442986,8067,12694,26411,15125,12694,2431,202704,77824,1099584,5274,3,0,5274,10188,10024,207252,77824,1109608,529.60546875,0,1
44,cn4757,42.767749252,8067,12694,26411,15125,12694,2431,105077,53760,547840,12729,5,8095,4666,25212,25172,115656,53760,573012,349.9765625,0,1
45,cn4758,42.778742461,8067,12694,26411,15125,12694,2431,102781,52224,536320,15032,5,3891,11219,29919,29820,115200,52224,566140,349.75390625,0,1
46,cn4759,42.81963941,8067,12694,26411,15125,12694,2431,151997,71680,801920,8825,5,2738,6093,17271,17405,159163,71680,819325,381.09375,0,1
47,cn4760,42.85053032,8067,12694,26411,15125,12694,2431,162072,88064,836800,10554,6,0,10554,20482,20389,170976,88064,857189,381.20703125,0,1
48,cn4761,42.802677682,8067,12694,26411,15125,12694,2431,123159,61440,644544,13137,8,13045,208,25792,25842,134060,61440,670386,357.19921875,0,1
49,cn4762,42.834493376,8067,12694,26411,15125,12694,2431,131653,64512,690944,14385,9,10971,3608,28307,28419,143701,64512,719363,351.12890625,0,1
50,cn4763,42.869425035,8067,12694,26411,15125,12694,2431,181077,87552,951936,8977,5,4498,4529,17630,17577,188687,87552,969513,374.62890625,0,1
51,cn4764,42.834670432,8067,12694,26411,15125,12694,2431,155871,80384,811712,11361,7,0,11361,22234,22246,165304,80384,833958,373.5078125,0,1
52,cn4765,42.822598481,8067,12694,26411,15125,12694,2431,152189,78336,792832,8786,6,5548,3289,17032,16992,159390,78336,809824,373.0703125,0,1
53,cn4766,42.807093828,8067,12694,26411,15125,12694,2431,127457,62464,668672,13848,8,5500,8431,27201,27139,139230,62464,695811,357.09375,0,1
54,cn4767,42.77694918,8067,12694,26411,15125,12694,2431,143862,61440,768512,3146,4,984,2178,5927,5943,146486,61440,774455,351.24609375,0,1
55,cn4768,42.741629308,8067,12694,26411,15125,12694,2431,125741,54272,671104,2449,3,0,2449,4656,4684,127729,54272,675788,349.64453125,0,1
56,cn4769,42.820197134,8067,12694,26411,15125,12694,2431,134289,61440,711424,13640,6,8520,5206,26510,26709,145685,61440,738133,351.0546875,0,1
57,cn4770,42.879683206,8067,12694,26411,15125,12694,2431,188082,100352,973696,9258,6,2689,6602,17899,17776,195866,100352,991472,382.94921875,0,1
58,cn4771,42.789411096,8067,12694,26411,15125,12694,2431,112561,58880,584960,14416,8,10412,4196,28480,28625,124304,58880,613585,350.625,0,1
59,cn4772,42.850448373,8067,12694,26411,15125,12694,2431,162439,76288,857536,11721,6,2536,9217,22992,22912,172289,76288,880448,373.41796875,0,1
60,cn4773,42.764414272,8067,12694,26411,15125,12694,2431,140763,49152,771648,1785,1,1785,0,3363,3340,142275,49152,774988,349,0,1
61,cn4774,42.852823838,8067,12694,26411,15125,12694,2431,165511,81920,867008,10370,9,2461,7972,20175,20099,174653,81920,887107,379.5859375,0,1
62,cn4775,42.835871943,8067,12694,26411,15125,12694,2431,145999,79872,753088,13417,9,1904,11513,26212,26145,157327,79872,779233,380.04296875,0,1
63,cn4776,42.729052338,8067,12694,26411,15125,12694,2431,118573,56320,624768,2329,2,0,2329,4354,4363,120621,56320,629131,356.4140625,0,1
