experiment,processes,repetitions,graph_capture_repetitions,volume_alltoall_wait_p95_s,volume_alltoall_wait_p99_s,volume_alltoall_wait_max_s,volume_alltoall_p95_s,volume_alltoall_p99_s,volume_alltoall_max_s,volume_payload_p95_s,volume_payload_p99_s,volume_payload_max_s,volume_waitall_p95_s,volume_waitall_p99_s,volume_waitall_max_s,volume_send_neighbors_avg,volume_send_neighbors_p95,volume_send_neighbors_p99,volume_send_neighbors_max,volume_receive_neighbors_avg,volume_receive_neighbors_p95,volume_receive_neighbors_p99,volume_receive_neighbors_max,volume_send_bytes_avg,volume_send_bytes_p95,volume_send_bytes_p99,volume_send_bytes_max,volume_receive_bytes_avg,volume_receive_bytes_p95,volume_receive_bytes_p99,volume_receive_bytes_max,volume_directed_edges,volume_possible_directed_edges,volume_edge_density,volume_edge_density_percent,zero_edge_sparsity_percent,num_s_num_r_different_ranks,asymmetric_ranks,rank_asymmetry_avg,rank_asymmetry_p95,rank_asymmetry_p99,rank_asymmetry_max,count_mismatch_edges,missing_sender_edges,missing_receiver_edges,send_items_total,receive_items_total,send_bytes_total,receive_bytes_total
core_timing,1024,6,0,0.7781957234,0.848706519845,0.9538240099999999,0.018992827525,0.01902378449505,0.0209840350001,0.09498627400005,0.10582087274,0.110470339,0.09283449972495,0.103667072005,0.10854649350000001,6.705078125,11.0,13.0,15.0,6.705078125,11.0,13.0,15.0,10456354.9219,15246966.0,16730982.0,20661240.0,10456354.9219,15256182.0,16755546.0,20682360.0,6866.0,1047552,0.00655432856794,0.655432856794,99.34456714320599,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
core_timing,2048,6,0,0.3791889055,0.418788289305,0.48166046500000004,0.01652965192495,0.01658360646505,0.01673844050005,0.07327795177515001,0.08766266844005,0.09223662499995,0.0717407643749,0.08576122557509999,0.091187621,6.65625,10.0,12.0,15.0,6.65625,11.0,12.0,15.0,7141893.69141,9846036.0,10824190.8,11808960.0,7141893.69141,9847512.0,10832654.4,11833320.0,13632.0,4192256,0.00325170981925,0.325170981925,99.674829018075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
core_timing,4096,6,0,0.265765917375,0.290982840425,0.3196464565,0.02269344549995,0.022754541500049998,0.03533793099995,0.061349524374950004,0.0710022629252,0.08189236999989999,0.0598360020001,0.0695581751002,0.08083506649975,6.2880859375,9.0,10.0,13.0,6.2880859375,9.0,10.0,13.0,4880201.74805,6881280.0,6898800.0,8856840.0,4880201.74805,6886590.0,6901230.0,8878800.0,25756.0,16773120,0.00153555212149,0.153555212149,99.846444787851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
core_timing,8192,6,0,0.234233386925,0.247183279645,0.26442575749999997,0.0215170260749,0.0218259577151,0.02259703000005,0.04093744459985,0.04797659035,0.05554877249985,0.03973078970005,0.04675247868,0.05473433349995,5.44567871094,8.0,9.0,11.0,5.44567871094,8.0,9.0,11.0,3349832.70996,4423680.0,4915320.0,5898240.0,3349832.70996,4428150.0,4923840.0,5906880.0,44611.0,67100672,0.000664836858862,0.0664836858862,99.9335163141138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
