experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_core_timing_l2_r2_20260810-225842,256,1,20260810-225947,54.6594526575,54.725808771,19.8000963041,21.19671467,63.7755313281,22.7730107694,39.052917775,7.5997375858,9.494842626,0,0,2.02041342125,3.637381622,0.0462863494453,0.074214754,3.78104732158,6.76096607632,2.4199082275,11.553004859,21.110706481,256,0,0,0,0,0,0,0,17446112,0,264984640,0,2669678592,0,246.562866211,304.9609375,196490,292544,1.48884930531,1
