algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
baseline,natural,8192,2,vertex_exchange_unpack,0.003118014304200889,0.010324930000024324,8192
baseline,natural,8192,2,vertex_numbering_local,0.013427966961548188,0.04438281700004154,8192
baseline,natural,8192,2,volume_exchange_pack,0.16347875596093547,0.3291959970001699,8192
baseline,natural,8192,2,volume_exchange_unpack,0.1880063659077158,0.4371999549998691,8192
baseline,natural,8192,2,volume_payload_exchange,0.019029846665897243,0.04376964199991562,8192
baseline,natural,8192,2,volume_payload_prepare,0.0026986118995372954,0.031934157999785384,8192
baseline,natural,8192,2,volume_refine,0.429858705025392,0.8218200490000527,8192
baseline,natural,8192,2,volume_size_exchange,0.17941940427245961,0.2494503419998182,8192
baseline,natural,8192,3,adjacency_build,0.014315000967770886,0.03539899099996546,8192
baseline,natural,8192,3,element_count_allgather,0.0041365636074241485,0.026114088000213087,8192
baseline,natural,8192,3,face_allgatherv,3.185649959059082,6.196540277000167,8192
baseline,natural,8192,3,face_collective_setup,0.00017975341381931687,0.0008639489997221972,8192
baseline,natural,8192,3,face_global_merge,0.09169622056225457,0.12436862899994594,8192
baseline,natural,8192,3,face_local_extract,0.1753675783758581,0.215956591000122,8192
baseline,natural,8192,3,face_map_setup,0.00836032709582607,0.010194407000199135,8192
baseline,natural,8192,3,face_pipeline_total,3.464915443944948,6.47432522400004,8192
baseline,natural,8192,3,local_volume_mesh,4.658882310179197,7.737229689000287,8192
baseline,natural,8192,3,metis_partition,2.8476630528635294,2.8723505390003083,8192
baseline,natural,8192,3,metis_seed,0.0002943607349853439,2.411403140999937,1
baseline,natural,8192,3,part_face_create,0.02966850130615173,0.043350883000130125,8192
baseline,natural,8192,3,partition_cost_balance,4.196896850605647e-06,0.03438097900016146,1
baseline,natural,8192,3,partition_cost_setup,4.6978446655299155e-05,0.3848474350002107,1
baseline,natural,8192,3,partition_distribution,2.8471790797618417,2.872205417999794,8192
baseline,natural,8192,3,submesh_initialization,0.0001322155490721677,0.008646815000247443,8192
baseline,natural,8192,3,surface_refine,0.004241201310057063,0.008646872000099393,8192
baseline,natural,8192,3,vertex_count_allgather,5.929739934626709,11.087230567999995,8192
baseline,natural,8192,3,vertex_exchange,0.01342220228320129,0.04330408700025146,8192
baseline,natural,8192,3,vertex_exchange_prepare,8.190608654662368e-05,0.0005142069999237719,8192
baseline,natural,8192,3,vertex_exchange_unpack,0.003103423430423191,0.01163632099996903,8192
baseline,natural,8192,3,vertex_numbering_local,0.013418062459714608,0.03603418300008343,8192
baseline,natural,8192,3,volume_exchange_pack,0.16348614870434058,0.34719358700021985,8192
baseline,natural,8192,3,volume_exchange_unpack,0.18792790440710233,0.4591044620001412,8192
baseline,natural,8192,3,volume_payload_exchange,0.01917432668969976,0.042024890999982745,8192
baseline,natural,8192,3,volume_payload_prepare,0.002715541630859186,0.03094416999965688,8192
baseline,natural,8192,3,volume_refine,0.42961833386059844,0.8190358749998268,8192
baseline,natural,8192,3,volume_size_exchange,0.19285062576928458,0.2658133659997475,8192
baseline,natural,8192,4,adjacency_build,0.014333692113646657,0.02899830500018652,8192
baseline,natural,8192,4,element_count_allgather,0.014193383202023346,0.03274790399973426,8192
baseline,natural,8192,4,face_allgatherv,3.365910090644041,6.337982733999979,8192
baseline,natural,8192,4,face_collective_setup,0.00018386237853840193,0.0015345019996857445,8192
baseline,natural,8192,4,face_global_merge,0.09177976088524892,0.12545755300016026,8192
baseline,natural,8192,4,face_local_extract,0.17549008421130385,0.23686904299984235,8192
baseline,natural,8192,4,face_map_setup,0.008348394737550502,0.010308759000054124,8192
baseline,natural,8192,4,face_pipeline_total,3.6453876662518327,6.619161435000024,8192
baseline,natural,8192,4,local_volume_mesh,4.6609290264818135,7.747288796999783,8192
baseline,natural,8192,4,metis_partition,2.860963518830567,2.8992617650001193,8192
baseline,natural,8192,4,metis_seed,0.0002922338695068305,2.3939798589999555,1
baseline,natural,8192,4,part_face_create,0.029700835439697315,0.05543824500000483,8192
baseline,natural,8192,4,partition_cost_balance,4.1466716308447005e-06,0.033969533999879786,1
baseline,natural,8192,4,partition_cost_setup,4.71962053222863e-05,0.38663131400016937,1
baseline,natural,8192,4,partition_distribution,2.8604809559699693,2.8991179829999965,8192
baseline,natural,8192,4,submesh_initialization,0.00013191424011260722,0.011147368999900209,8192
baseline,natural,8192,4,surface_refine,0.0042456482449976796,0.02001365199976135,8192
baseline,natural,8192,4,vertex_count_allgather,5.929834979017451,10.989705029000106,8192
baseline,natural,8192,4,vertex_exchange,0.008957731391356694,0.03725441000005958,8192
baseline,natural,8192,4,vertex_exchange_prepare,9.127129931374434e-05,0.0005766260001109913,8192
baseline,natural,8192,4,vertex_exchange_unpack,0.0031058584724109606,0.011778224999943632,8192
baseline,natural,8192,4,vertex_numbering_local,0.013430745284670864,0.03246094799987986,8192
baseline,natural,8192,4,volume_exchange_pack,0.1633869290054939,0.3408111590001681,8192
baseline,natural,8192,4,volume_exchange_unpack,0.18780521257848926,0.43150695900021674,8192
baseline,natural,8192,4,volume_payload_exchange,0.01895213449524019,0.04008710700009033,8192
baseline,natural,8192,4,volume_payload_prepare,0.002692024897338219,0.027394479000122374,8192
baseline,natural,8192,4,volume_refine,0.4298264540168443,0.8183244870001545,8192
baseline,natural,8192,4,volume_size_exchange,0.19314419790051146,0.26580832999979975,8192
baseline,natural,8192,5,adjacency_build,0.01432521213781529,0.029997770999671047,8192
baseline,natural,8192,5,element_count_allgather,0.0018621487420635852,0.004384931999993569,8192
baseline,natural,8192,5,face_allgatherv,3.387771346084719,6.341916020000099,8192
baseline,natural,8192,5,face_collective_setup,0.00018022094408748357,0.001435596000192163,8192
baseline,natural,8192,5,face_global_merge,0.09173692273779183,0.11436556599983305,8192
baseline,natural,8192,5,face_local_extract,0.17556039317016509,0.22387472299988076,8192
baseline,natural,8192,5,face_map_setup,0.008389542315552667,0.01038294499994663,8192
baseline,natural,8192,5,face_pipeline_total,3.6673001129859615,6.630552482999974,8192
baseline,natural,8192,5,local_volume_mesh,4.658053635018919,7.818623537999883,8192
baseline,natural,8192,5,metis_partition,2.834577956758667,2.872583674999987,8192
baseline,natural,8192,5,metis_seed,0.0002916927858886975,2.38954730200021,1
baseline,natural,8192,5,part_face_create,0.029684908697634405,0.05447870099987995,8192
baseline,natural,8192,5,partition_cost_balance,4.0233793945354535e-06,0.032959524000034435,1
baseline,natural,8192,5,partition_cost_setup,4.780935363768446e-05,0.3916542249999111,1
baseline,natural,8192,5,partition_distribution,2.834095016530517,2.8724650630001634,8192
baseline,natural,8192,5,submesh_initialization,0.00013323321301367264,0.0003211840003132238,8192
baseline,natural,8192,5,surface_refine,0.004246464486447998,0.01684821800017744,8192
baseline,natural,8192,5,vertex_count_allgather,6.013036580813475,11.07873534700002,8192
baseline,natural,8192,5,vertex_exchange,0.008871719074710793,0.030316459000005125,8192
baseline,natural,8192,5,vertex_exchange_prepare,9.344878210432173e-05,0.0007034680002107052,8192
baseline,natural,8192,5,vertex_exchange_unpack,0.003103725101441468,0.010483172000022023,8192
baseline,natural,8192,5,vertex_numbering_local,0.013389163073240506,0.030382725999970717,8192
baseline,natural,8192,5,volume_exchange_pack,0.16329584706555378,0.353550671999983,8192
baseline,natural,8192,5,volume_exchange_unpack,0.1878333900882571,0.4587254180000855,8192
baseline,natural,8192,5,volume_payload_exchange,0.01861236884362749,0.03290257900016513,8192
baseline,natural,8192,5,volume_payload_prepare,0.0026829898540040586,0.007225424000353087,8192
baseline,natural,8192,5,volume_refine,0.4299398965760526,0.8185041020001336,8192
baseline,natural,8192,5,volume_size_exchange,0.20538784445360958,0.27651444200000697,8192
baseline,split,8192,1,adjacency_build,0.014343728864016747,0.028808847999698628,8192
baseline,split,8192,1,element_count_allgather,0.0017870727791749474,0.006729536999955599,8192
baseline,split,8192,1,element_count_pre_collective_wait,0.002054569390504468,0.0025970360002247617,8192
baseline,split,8192,1,face_allgatherv,3.119031950572638,6.32740436999984,8192
baseline,split,8192,1,face_collective_setup,0.00016859702380850328,0.001909039000111079,8192
baseline,split,8192,1,face_global_merge,0.09161960598095875,0.11728617800008578,8192
baseline,split,8192,1,face_local_extract,0.17516960917138863,0.21338898099975268,8192
baseline,split,8192,1,face_map_setup,0.00831640284545826,0.01051467799970851,8192
baseline,split,8192,1,face_pipeline_total,3.447138019095702,6.675514407999799,8192
baseline,split,8192,1,face_pre_collective_wait,0.04921429926684667,0.22048014200026955,8192
baseline,split,8192,1,local_volume_mesh,4.658719667444582,7.721406829999978,8192
baseline,split,8192,1,metis_partition,2.82467023121765,2.8618601499997567,8192
baseline,split,8192,1,metis_seed,0.0002908292980956517,2.382473609999579,1
baseline,split,8192,1,part_face_create,0.029642652376587142,0.04720615499991254,8192
baseline,split,8192,1,partition_cost_balance,4.191274292020264e-06,0.03433491900023,1
baseline,split,8192,1,partition_cost_setup,4.674098107909641e-05,0.3829021169999578,1
baseline,split,8192,1,partition_distribution,0.015842027021487404,0.053053864000048634,8192
baseline,split,8192,1,partition_pre_collective_wait,2.808332751333003,2.8170289010004126,8192
baseline,split,8192,1,submesh_initialization,0.0001306763652323406,0.0003132430001642206,8192
baseline,split,8192,1,surface_refine,0.004231513953979693,0.008404469000197423,8192
baseline,split,8192,1,vertex_count_allgather,0.025225290085816032,0.027193132999855152,8192
baseline,split,8192,1,vertex_count_pre_collective_wait,6.108625034356324,11.060423377999996,8192
baseline,split,8192,1,vertex_exchange,0.008777793573976178,0.030942713000058575,8192
baseline,split,8192,1,vertex_exchange_prepare,8.302699353024412e-05,0.0005655260001731222,8192
baseline,split,8192,1,vertex_exchange_unpack,0.003112270845702869,0.011168666000230587,8192
baseline,split,8192,1,vertex_numbering_local,0.013413501033691266,0.03022145399972942,8192
baseline,split,8192,1,volume_exchange_pack,0.1634330520648194,0.32940340000004653,8192
baseline,split,8192,1,volume_exchange_unpack,0.18810036202172942,0.42508397200026593,8192
baseline,split,8192,1,volume_payload_exchange,0.0189530388160416,0.0390669909997996,8192
baseline,split,8192,1,volume_payload_prepare,0.0026821273872067453,0.006435491000047477,8192
baseline,split,8192,1,volume_refine,0.4297353295449224,0.8162133210003049,8192
baseline,split,8192,1,volume_size_exchange,0.028455924245236963,0.058194332999846665,8192
baseline,split,8192,1,volume_size_exchange_pre_collective_wait,0.17495814933764636,0.24528045700026269,8192
baseline,split,8192,2,adjacency_build,0.014347824580686175,0.043180868000035844,8192
baseline,split,8192,2,element_count_allgather,0.013630767383791875,0.021692627999982506,8192
baseline,split,8192,2,element_count_pre_collective_wait,0.00814587634338182,0.0194130849999965,8192
baseline,split,8192,2,face_allgatherv,3.368182939316403,6.310859077000259,8192
baseline,split,8192,2,face_collective_setup,0.0001672102745366444,0.0011566729999685776,8192
baseline,split,8192,2,face_global_merge,0.09172704237121554,0.12392258099998799,8192
baseline,split,8192,2,face_local_extract,0.17536845668395679,0.2319992790003198,8192
baseline,split,8192,2,face_map_setup,0.008394759513549066,0.010390711999662017,8192
baseline,split,8192,2,face_pipeline_total,3.7051817756320804,6.662281508999968,8192
baseline,split,8192,2,face_pre_collective_wait,0.05769259605737337,0.22731191200000467,8192
baseline,split,8192,2,local_volume_mesh,4.658620328281367,7.714940947999821,8192
baseline,split,8192,2,metis_partition,2.8375408621523466,2.873660603999724,8192
baseline,split,8192,2,metis_seed,0.00029041092565917914,2.3790463029999955,1
baseline,split,8192,2,part_face_create,0.029682438619383522,0.05704184099977283,8192
baseline,split,8192,2,partition_cost_balance,4.075015624993572e-06,0.03338252799994734,1
baseline,split,8192,2,partition_cost_setup,4.752678015140788e-05,0.38933938300033333,1
baseline,split,8192,2,partition_distribution,0.026768189696044997,0.06274698500010345,8192
baseline,split,8192,2,partition_pre_collective_wait,2.8102714357839385,2.8235069639999892,8192
baseline,split,8192,2,submesh_initialization,0.00013083652978440607,0.00032730400016589556,8192
baseline,split,8192,2,surface_refine,0.004243628536132693,0.015213316999961535,8192
baseline,split,8192,2,vertex_count_allgather,0.023119025272341887,0.029340850999687973,8192
baseline,split,8192,2,vertex_count_pre_collective_wait,5.903047095258055,10.951075625000158,8192
baseline,split,8192,2,vertex_exchange,0.009783338249145457,0.03225445599991872,8192
baseline,split,8192,2,vertex_exchange_prepare,8.120689880491971e-05,0.00054516699992746,8192
baseline,split,8192,2,vertex_exchange_unpack,0.003141141658936475,0.01256796999996368,8192
baseline,split,8192,2,vertex_numbering_local,0.01344591994726585,0.06496488600032535,8192
baseline,split,8192,2,volume_exchange_pack,0.16355349995031576,0.33010314900002413,8192
baseline,split,8192,2,volume_exchange_unpack,0.18797994142370333,0.44834034999985306,8192
baseline,split,8192,2,volume_payload_exchange,0.019071003324464264,0.03965467699981673,8192
baseline,split,8192,2,volume_payload_prepare,0.0026443253714603654,0.026486977999866212,8192
baseline,split,8192,2,volume_refine,0.42977792157739064,0.8132834950001779,8192
baseline,split,8192,2,volume_size_exchange,0.030699829339843054,0.05139797899983023,8192
baseline,split,8192,2,volume_size_exchange_pre_collective_wait,0.1731499555167224,0.24307886100041287,8192
baseline,split,8192,3,adjacency_build,0.01433552948363942,0.04268872200009355,8192
baseline,split,8192,3,element_count_allgather,0.0037822040793467626,0.012298705999910453,8192
baseline,split,8192,3,element_count_pre_collective_wait,0.006255770965450824,0.008631781000076444,8192
baseline,split,8192,3,face_allgatherv,3.393807207841674,6.3626153469999736,8192
baseline,split,8192,3,face_collective_setup,0.00016845093896172836,0.000797208999756549,8192
baseline,split,8192,3,face_global_merge,0.091751027731935,0.12056457799963027,8192
baseline,split,8192,3,face_local_extract,0.17527145492297536,0.20922346299994388,8192
baseline,split,8192,3,face_map_setup,0.008385433739014236,0.010549889000230905,8192
baseline,split,8192,3,face_pipeline_total,3.7186172332270475,6.706776100999832,8192
baseline,split,8192,3,face_pre_collective_wait,0.045552969805913,0.21445793700013382,8192
baseline,split,8192,3,local_volume_mesh,4.6595458360626205,7.780172366999977,8192
baseline,split,8192,3,metis_partition,2.851278744962282,2.874392892999822,8192
baseline,split,8192,3,metis_seed,0.00029331208398436504,2.4028125919999184,1
baseline,split,8192,3,part_face_create,0.029690005718628898,0.05153829500022766,8192
baseline,split,8192,3,partition_cost_balance,4.138383056628836e-06,0.033901633999903424,1
baseline,split,8192,3,partition_cost_setup,4.7254160034204684e-05,0.3871060790002048,1
baseline,split,8192,3,partition_distribution,0.018220690569213105,0.04132686299999477,8192
baseline,split,8192,3,partition_pre_collective_wait,2.83255372104724,2.8384139019999566,8192
baseline,split,8192,3,submesh_initialization,0.00013101105639895527,0.00031396400027006166,8192
baseline,split,8192,3,surface_refine,0.004243408164302798,0.008265147000201978,8192
baseline,split,8192,3,vertex_count_allgather,0.02321791630297959,0.027660684999773366,8192
baseline,split,8192,3,vertex_count_pre_collective_wait,5.997238692290653,11.08239550999997,8192
baseline,split,8192,3,vertex_exchange,0.008809834182618492,0.0313100790003773,8192
baseline,split,8192,3,vertex_exchange_prepare,9.135415845007433e-05,0.0006074460002309934,8192
baseline,split,8192,3,vertex_exchange_unpack,0.0031287593074955655,0.011958361999859335,8192
baseline,split,8192,3,vertex_numbering_local,0.013420778072753936,0.029131619000054343,8192
baseline,split,8192,3,volume_exchange_pack,0.1634697866597925,0.3641022030001295,8192
baseline,split,8192,3,volume_exchange_unpack,0.18783006222302123,0.42792655800030843,8192
baseline,split,8192,3,volume_payload_exchange,0.01900752849438203,0.035445233000245935,8192
baseline,split,8192,3,volume_payload_prepare,0.0026934314406768523,0.025059369999780756,8192
baseline,split,8192,3,volume_refine,0.4298325189361596,0.8227600620002704,8192
baseline,split,8192,3,volume_size_exchange,0.026015657531860747,0.02845334899984664,8192
baseline,split,8192,3,volume_size_exchange_pre_collective_wait,0.20988967385730078,0.2836779999997816,8192
baseline,split,8192,4,adjacency_build,0.014344312120850244,0.03795937299992147,8192
baseline,split,8192,4,element_count_allgather,0.007030823851681689,0.012759298000219133,8192
baseline,split,8192,4,element_count_pre_collective_wait,0.0018470542115478494,0.0031387919998451252,8192
baseline,split,8192,4,face_allgatherv,3.164585399054686,6.437869000999854,8192
baseline,split,8192,4,face_collective_setup,0.00016799723095639596,0.0008706499997970241,8192
baseline,split,8192,4,face_global_merge,0.09179919150830035,0.1249929659998088,8192
baseline,split,8192,4,face_local_extract,0.175117771017822,0.2020330250002189,8192
baseline,split,8192,4,face_map_setup,0.008279348400023645,0.010133491000033246,8192
baseline,split,8192,4,face_pipeline_total,3.5278937364704563,6.841721054000118,8192
baseline,split,8192,4,face_pre_collective_wait,0.084208847110474,0.26970315400012623,8192
baseline,split,8192,4,local_volume_mesh,4.659467675237058,7.714896574999784,8192
baseline,split,8192,4,metis_partition,2.9254630632569567,2.9853917530003855,8192
baseline,split,8192,4,metis_seed,0.00029866416857909917,2.4466568689999804,1
baseline,split,8192,4,part_face_create,0.029728694156737068,0.05308642699992561,8192
baseline,split,8192,4,partition_cost_balance,4.153793334960021e-06,0.03402787499999249,1
baseline,split,8192,4,partition_cost_setup,4.75225173339755e-05,0.3893044619999273,1
baseline,split,8192,4,partition_distribution,0.04616751084668136,0.10597342299979573,8192
baseline,split,8192,4,partition_pre_collective_wait,2.878792345931641,2.890775738999764,8192
baseline,split,8192,4,submesh_initialization,0.0001312033249559197,0.0003214240000488644,8192
baseline,split,8192,4,surface_refine,0.004240461797121564,0.01642747899995811,8192
baseline,split,8192,4,vertex_count_allgather,0.023290934668093566,0.02464843400002792,8192
baseline,split,8192,4,vertex_count_pre_collective_wait,6.1311373763810995,11.139488347999759,8192
baseline,split,8192,4,vertex_exchange,0.011489530007567306,0.041412892999687756,8192
baseline,split,8192,4,vertex_exchange_prepare,7.37354272493107e-05,0.011649562999991758,8192
baseline,split,8192,4,vertex_exchange_unpack,0.003153227314938334,0.011163315999965562,8192
baseline,split,8192,4,vertex_numbering_local,0.013448007250364713,0.036668502999873454,8192
baseline,split,8192,4,volume_exchange_pack,0.16364567523108392,0.34111209999991843,8192
baseline,split,8192,4,volume_exchange_unpack,0.18814204365331694,0.4425184070000796,8192
baseline,split,8192,4,volume_payload_exchange,0.01872468582482706,0.04873525499988318,8192
baseline,split,8192,4,volume_payload_prepare,0.00269991302771011,0.03750461199979327,8192
baseline,split,8192,4,volume_refine,0.42975517748657155,0.8218753629998901,8192
baseline,split,8192,4,volume_size_exchange,0.029401883695677977,0.031943862000389345,8192
baseline,split,8192,4,volume_size_exchange_pre_collective_wait,0.18747398581945762,0.26329765499986024,8192
baseline,split,8192,5,adjacency_build,0.01437140325073194,0.0519993070001874,8192
baseline,split,8192,5,element_count_allgather,0.017509474096436328,0.035770420000062586,8192
baseline,split,8192,5,element_count_pre_collective_wait,0.008273767059937431,0.014140808000320249,8192
baseline,split,8192,5,face_allgatherv,3.3789511355909467,6.366654357000243,8192
baseline,split,8192,5,face_collective_setup,0.00016740118127445136,0.0015298180001082073,8192
baseline,split,8192,5,face_global_merge,0.09175423003308042,0.121186335999937,8192
baseline,split,8192,5,face_local_extract,0.17532721544604563,0.22309129699988262,8192
baseline,split,8192,5,face_map_setup,0.008391755052730043,0.010229882999738038,8192
baseline,split,8192,5,face_pipeline_total,3.7178993195589594,6.726327322000088,8192
baseline,split,8192,5,face_pre_collective_wait,0.059630738039673614,0.22916040999962206,8192
baseline,split,8192,5,local_volume_mesh,4.658849751668947,7.729179511999973,8192
baseline,split,8192,5,metis_partition,2.8412313421191415,2.8934142759999304,8192
baseline,split,8192,5,metis_seed,0.0002914060885009784,2.387198677000015,1
baseline,split,8192,5,part_face_create,0.029688971612424675,0.05793160400025954,8192
baseline,split,8192,5,partition_cost_balance,4.152797241196993e-06,0.034019714999885764,1
baseline,split,8192,5,partition_cost_setup,4.713575769044187e-05,0.3861361270000998,1
baseline,split,8192,5,partition_distribution,0.024696711184446274,0.07678678599995692,8192
baseline,split,8192,5,partition_pre_collective_wait,2.8160313100395493,2.8177635319998444,8192
baseline,split,8192,5,submesh_initialization,0.0001323077570751785,0.010930913000265718,8192
baseline,split,8192,5,surface_refine,0.004240338846683012,0.008454870999685227,8192
baseline,split,8192,5,vertex_count_allgather,0.023289196954466906,0.024671677000242198,8192
baseline,split,8192,5,vertex_count_pre_collective_wait,5.90532044894873,11.05482284000027,8192
baseline,split,8192,5,vertex_exchange,0.016111168257935293,0.04548089900026753,8192
baseline,split,8192,5,vertex_exchange_prepare,7.336728405760162e-05,0.002568613000221376,8192
baseline,split,8192,5,vertex_exchange_unpack,0.003152875164300628,0.011293636999653245,8192
baseline,split,8192,5,vertex_numbering_local,0.013439626894163725,0.028356889999940904,8192
baseline,split,8192,5,volume_exchange_pack,0.16354383132275313,0.34772732100009307,8192
baseline,split,8192,5,volume_exchange_unpack,0.1879423640097666,0.45311077299993485,8192
baseline,split,8192,5,volume_payload_exchange,0.018810463963866875,0.04477237099990816,8192
baseline,split,8192,5,volume_payload_prepare,0.0027328371789577255,0.032242189000044164,8192
baseline,split,8192,5,volume_refine,0.42997393294617053,0.813887177000197,8192
baseline,split,8192,5,volume_size_exchange,0.025565111070433577,0.02915828099958162,8192
baseline,split,8192,5,volume_size_exchange_pre_collective_wait,0.1955114532782002,0.26406202199996187,8192
sparse,natural,8192,1,adjacency_build,9.810574584906417e-05,0.00032654400001774775,8192
sparse,natural,8192,1,element_count_allgather,0.01510901438268819,0.04068040700030906,8192
sparse,natural,8192,1,face_local_extract,0.17516289630932713,0.21806454499983374,8192
sparse,natural,8192,1,face_map_setup,0.008296032104367468,0.010397435999948357,8192
sparse,natural,8192,1,face_pipeline_total,0.730440869367309,0.7602965450000738,8192
sparse,natural,8192,1,face_sparse_context,0.08777763217675444,0.2566317519999757,8192
sparse,natural,8192,1,face_sparse_deliver,0.09874676464208998,0.1256972199998927,8192
sparse,natural,8192,1,face_sparse_directory,0.18780033906359905,0.22015787300006195,8192
sparse,natural,8192,1,face_sparse_match,0.16859629212121763,0.24867570600008548,8192
sparse,natural,8192,1,face_sparse_total,0.5439540168984407,0.7133012720000806,8192
sparse,natural,8192,1,local_volume_mesh,4.655924242753051,7.823007248000067,8192
sparse,natural,8192,1,metis_partition,2.833619355009766,2.9171294339998894,8192
sparse,natural,8192,1,metis_seed,0.0002901112652587967,2.3765914850000627,1
sparse,natural,8192,1,part_face_create,0.011380861632448558,0.035974617000192666,8192
sparse,natural,8192,1,partition_cost_balance,4.086927001989427e-06,0.03348010600029738,1
sparse,natural,8192,1,partition_cost_setup,4.7160958618175375e-05,0.38634257300009267,1
sparse,natural,8192,1,partition_distribution,2.8331430872172843,2.9170260320001944,8192
sparse,natural,8192,1,submesh_initialization,0.00013154150537086906,0.0003336039999339846,8192
sparse,natural,8192,1,surface_refine,0.004333053967164491,0.014052482999886706,8192
sparse,natural,8192,1,vertex_count_allgather,3.4465699203198232,6.612859678999939,8192
sparse,natural,8192,1,vertex_exchange,0.020968435343628744,0.04839917199979027,8192
sparse,natural,8192,1,vertex_exchange_prepare,6.945943090946871e-05,0.0005250260001048446,8192
sparse,natural,8192,1,vertex_exchange_unpack,0.0030827663911107694,0.013049776000116253,8192
sparse,natural,8192,1,vertex_numbering_local,0.01339544776416024,0.04294581899966943,8192
sparse,natural,8192,1,volume_exchange_pack,0.16249882986889558,0.33359969100001763,8192
sparse,natural,8192,1,volume_exchange_unpack,0.18896669654211856,0.43567220400018414,8192
sparse,natural,8192,1,volume_payload_exchange,0.018759123689573665,0.0486755679999078,8192
sparse,natural,8192,1,volume_payload_prepare,0.0026790305651828716,0.02243204100022922,8192
sparse,natural,8192,1,volume_refine,0.436911182381102,0.8311204319998069,8192
sparse,natural,8192,1,volume_size_exchange,0.1843241998179943,0.2692842319997908,8192
sparse,natural,8192,2,adjacency_build,9.975017871410863e-05,0.0003233839997847099,8192
