experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,32,1,20260812-213802,58.870798959,59.080897691,0.952332413719,1.490711324,98.3823348238,24.485205518,25.14818434,25.0775277886,31.411545355,0,0,0.20926468725,0.345278468999,6.1204535155,11.983230872,0.355464323485,0.584416423063,10.3964166,20.2827501618,10.7518809234,20.7719459328,2.02601503591,2.049379745,3.46876879854,32,32,7.88184424387e+12,190253543051,2.41382013098,2.03526652083e+13,3.37291467139e+13,0.603414767083,3422655,0,33125941,0,22487040,0,560.922485352,596.01953125,1482478,1918144,1.29387687372,1
