algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,8192,-1,1,adjacency_build,9.803538867431127e-05,0.0031771380004101957,8192
sparse,natural,8192,-1,1,element_count_allgather,0.019465470615600944,0.0551101920000292,8192
sparse,natural,8192,-1,1,face_local_extract,0.17586754055847137,0.3306491579996873,8192
sparse,natural,8192,-1,1,face_map_setup,0.008587675987546506,0.016516395000053308,8192
sparse,natural,8192,-1,1,face_pipeline_total,0.8258622458892825,0.8548966809999001,8192
sparse,natural,8192,-1,1,face_sparse_context,0.2897314861075429,0.45443686299995534,8192
sparse,natural,8192,-1,1,face_sparse_deliver,0.050646893977540186,0.05562534999990021,8192
sparse,natural,8192,-1,1,face_sparse_directory,0.1249128277391357,0.15580155499992543,8192
sparse,natural,8192,-1,1,face_sparse_match,0.17221627489343333,0.23849349700003586,8192
sparse,natural,8192,-1,1,face_sparse_total,0.6383744151160888,0.8090921329999219,8192
sparse,natural,8192,-1,1,local_volume_mesh,5.419415508575074,8.531775424999978,8192
sparse,natural,8192,-1,1,metis_partition,2.8523231767607404,2.999370185999851,8192
sparse,natural,8192,-1,1,metis_seed,0.0002902150991211383,2.377442092000365,1
sparse,natural,8192,-1,1,part_face_create,0.011412775703003364,0.029587823999918328,8192
sparse,natural,8192,-1,1,partition_cost_balance,5.008752685498052e-06,0.041031701999600045,1
sparse,natural,8192,-1,1,partition_cost_setup,4.85819041748381e-05,0.3979829590002737,1
sparse,natural,8192,-1,1,partition_distribution,2.851821910818482,2.999207042999842,8192
sparse,natural,8192,-1,1,submesh_initialization,0.00017489103417978047,0.0009553109998705622,8192
sparse,natural,8192,-1,1,surface_refine,0.0043703757232658735,0.00775827899997239,8192
sparse,natural,8192,-1,1,vertex_count_allgather,3.1450775370280764,6.0110069239999575,8192
sparse,natural,8192,-1,1,vertex_exchange,0.026187868338867548,0.057788953999988735,8192
sparse,natural,8192,-1,1,vertex_exchange_prepare,8.19464686280802e-05,0.0005176069998924504,8192
sparse,natural,8192,-1,1,vertex_exchange_unpack,0.0032114354884064666,0.022460949000105757,8192
sparse,natural,8192,-1,1,vertex_numbering_local,0.013580930014649994,0.036592797999674076,8192
sparse,natural,8192,-1,1,volume_exchange_pack,0.17158176127649127,0.340947973999846,8192
sparse,natural,8192,-1,1,volume_exchange_unpack,0.18665908436462497,0.4125900230001207,8192
sparse,natural,8192,-1,1,volume_payload_exchange,0.018495989661987233,0.037046164000003046,8192
sparse,natural,8192,-1,1,volume_payload_prepare,0.002626859154419847,0.0054955010000412585,8192
sparse,natural,8192,-1,1,volume_refine,0.44218376317725083,0.8297064759999557,8192
sparse,natural,8192,-1,1,volume_size_exchange,0.1749117504377426,0.2659068359998855,8192
sparse,natural,8192,-1,2,adjacency_build,9.57194274906481e-05,0.00030608399993070634,8192
sparse,natural,8192,-1,2,element_count_allgather,0.024764346338868648,0.05729107700017266,8192
sparse,natural,8192,-1,2,face_local_extract,0.17587263001135178,0.26742904100001397,8192
sparse,natural,8192,-1,2,face_map_setup,0.008595432766235145,0.010382832999766833,8192
sparse,natural,8192,-1,2,face_pipeline_total,0.7766147446440435,0.8059316409999155,8192
sparse,natural,8192,-1,2,face_sparse_context,0.20730004981384237,0.37228193800001463,8192
sparse,natural,8192,-1,2,face_sparse_deliver,0.08441062754224005,0.09437277799997901,8192
sparse,natural,8192,-1,2,face_sparse_directory,0.13087792913049495,0.15996406900012516,8192
sparse,natural,8192,-1,2,face_sparse_match,0.16566702992163035,0.24137010699996608,8192
sparse,natural,8192,-1,2,face_sparse_total,0.5891229886925067,0.7581501740000931,8192
sparse,natural,8192,-1,2,local_volume_mesh,5.4169708868839095,8.097272931000134,8192
sparse,natural,8192,-1,2,metis_partition,2.944833046158815,3.0592225380000855,8192
sparse,natural,8192,-1,2,metis_seed,0.0003021190599364898,2.4749593389997244,1
sparse,natural,8192,-1,2,part_face_create,0.011374904250002427,0.01499132400022063,8192
sparse,natural,8192,-1,2,partition_cost_balance,4.985478515628916e-06,0.04084104000003208,1
sparse,natural,8192,-1,2,partition_cost_setup,4.8298272949220955e-05,0.39565945200001806,1
sparse,natural,8192,-1,2,partition_distribution,2.9443158199919433,3.059081636999963,8192
sparse,natural,8192,-1,2,submesh_initialization,0.00018298845117625806,0.0013986769999974058,8192
sparse,natural,8192,-1,2,surface_refine,0.004388765122806226,0.014112908999777574,8192
sparse,natural,8192,-1,2,vertex_count_allgather,2.999116118429322,5.916276484000264,8192
sparse,natural,8192,-1,2,vertex_exchange,0.018770828649292914,0.050430544999926497,8192
sparse,natural,8192,-1,2,vertex_exchange_prepare,6.587829748683216e-05,0.0004032250003547233,8192
sparse,natural,8192,-1,2,vertex_exchange_unpack,0.003177025034183767,0.013582673999735562,8192
sparse,natural,8192,-1,2,vertex_numbering_local,0.013546672995728981,0.03699486299956334,8192
sparse,natural,8192,-1,2,volume_exchange_pack,0.17140185195166252,0.3490027149996422,8192
sparse,natural,8192,-1,2,volume_exchange_unpack,0.18654913670825035,0.4135057059997962,8192
sparse,natural,8192,-1,2,volume_payload_exchange,0.018439588522704498,0.051107971999954316,8192
sparse,natural,8192,-1,2,volume_payload_prepare,0.002628292955806577,0.023576203000175155,8192
sparse,natural,8192,-1,2,volume_refine,0.4418377985955817,0.874673969000014,8192
sparse,natural,8192,-1,2,volume_size_exchange,0.18522207357458603,0.25967359700007364,8192
sparse,natural,8192,-1,3,adjacency_build,9.673526818854139e-05,0.0003298240003459796,8192
sparse,natural,8192,-1,3,element_count_allgather,0.015478139380490086,0.04596934600021996,8192
sparse,natural,8192,-1,3,face_local_extract,0.17560309678881653,0.3157578990003458,8192
sparse,natural,8192,-1,3,face_map_setup,0.008483693559813654,0.031006973000330618,8192
sparse,natural,8192,-1,3,face_pipeline_total,0.8096116517175289,0.8300367910001114,8192
sparse,natural,8192,-1,3,face_sparse_context,0.27620389821911745,0.4437781779997749,8192
sparse,natural,8192,-1,3,face_sparse_deliver,0.04661609938244382,0.06222632200024236,8192
sparse,natural,8192,-1,3,face_sparse_directory,0.1244422051146224,0.15269552499967176,8192
sparse,natural,8192,-1,3,face_sparse_match,0.17424918720068255,0.24423582200006422,8192
sparse,natural,8192,-1,3,face_sparse_total,0.6225098517714835,0.7934657490000063,8192
sparse,natural,8192,-1,3,local_volume_mesh,5.417883354386721,8.152950357999998,8192
sparse,natural,8192,-1,3,metis_partition,2.8576534536981204,2.989108462999866,8192
sparse,natural,8192,-1,3,metis_seed,0.00028993872387694797,2.3751780259999578,1
sparse,natural,8192,-1,3,part_face_create,0.011377500843256727,0.01439738600038254,8192
sparse,natural,8192,-1,3,partition_cost_balance,4.981311035157088e-06,0.04080690000000686,1
sparse,natural,8192,-1,3,partition_cost_setup,4.8751034668004234e-05,0.3993684760002907,1
sparse,natural,8192,-1,3,partition_distribution,2.857154611987304,2.9889442400003645,8192
sparse,natural,8192,-1,3,submesh_initialization,0.0001730853690170009,0.0003779839998969692,8192
sparse,natural,8192,-1,3,surface_refine,0.004379699740232057,0.0240462869996918,8192
sparse,natural,8192,-1,3,vertex_count_allgather,3.059209302616333,6.043131061000167,8192
sparse,natural,8192,-1,3,vertex_exchange,0.01966270574768364,0.047634649999963585,8192
sparse,natural,8192,-1,3,vertex_exchange_prepare,7.852665503554901e-05,0.0004987460001757427,8192
sparse,natural,8192,-1,3,vertex_exchange_unpack,0.003174822420290213,0.025228821999917272,8192
sparse,natural,8192,-1,3,vertex_numbering_local,0.01356310733349858,0.03360978199998499,8192
sparse,natural,8192,-1,3,volume_exchange_pack,0.17144545525073257,0.3399986370000079,8192
sparse,natural,8192,-1,3,volume_exchange_unpack,0.18668613733886685,0.4078112530000908,8192
sparse,natural,8192,-1,3,volume_payload_exchange,0.018618435215088436,0.04276173200014455,8192
sparse,natural,8192,-1,3,volume_payload_prepare,0.0026305673721918055,0.007628086999829975,8192
sparse,natural,8192,-1,3,volume_refine,0.4418183378297085,0.8163955790000728,8192
sparse,natural,8192,-1,3,volume_size_exchange,0.18465213865014912,0.26060487599988846,8192
sparse,natural,8192,17,1,adjacency_build,9.902361780056435e-05,0.0014865020002616802,8192
sparse,natural,8192,17,1,element_count_allgather,0.01611652172241329,0.04606036599989238,8192
sparse,natural,8192,17,1,face_local_extract,0.1756762207174113,0.3599601320001966,8192
sparse,natural,8192,17,1,face_map_setup,0.008522253490843235,0.022670190000098955,8192
sparse,natural,8192,17,1,face_pipeline_total,0.8822724266109631,0.9104571200000464,8192
sparse,natural,8192,17,1,face_sparse_context,0.32913041705456664,0.49506958199981455,8192
sparse,natural,8192,17,1,face_sparse_deliver,0.06224812189111362,0.06680855200011138,8192
sparse,natural,8192,17,1,face_sparse_directory,0.12682968817895418,0.16723899299995537,8192
sparse,natural,8192,17,1,face_sparse_match,0.1759675472615982,0.250284185000055,8192
sparse,natural,8192,17,1,face_sparse_total,0.695036338951784,0.8662553059998572,8192
sparse,natural,8192,17,1,local_volume_mesh,5.417175983384766,8.092438578999918,8192
sparse,natural,8192,17,1,metis_partition,2.871710792745117,3.009125359000336,8192
sparse,natural,8192,17,1,metis_seed,0.0002919257325439406,2.3914556009999615,1
sparse,natural,8192,17,1,part_face_create,0.011398948841182366,0.0322343680004451,8192
sparse,natural,8192,17,1,partition_cost_balance,4.981149902327786e-06,0.040805579999869224,1
sparse,natural,8192,17,1,partition_cost_setup,4.759354541017391e-05,0.38988632400014467,1
sparse,natural,8192,17,1,partition_distribution,2.8712208606307357,3.008975257000202,8192
sparse,natural,8192,17,1,submesh_initialization,0.0001720563414270293,0.0011427330000515212,8192
sparse,natural,8192,17,1,surface_refine,0.004388007940062055,0.00816340700021101,8192
sparse,natural,8192,17,1,vertex_count_allgather,2.9951987297783185,5.98428481000019,8192
sparse,natural,8192,17,1,vertex_exchange,0.022523459843015348,0.048761320000267006,8192
sparse,natural,8192,17,1,vertex_exchange_prepare,6.114042004207176e-05,0.0004807059999620833,8192
sparse,natural,8192,17,1,vertex_exchange_unpack,0.002883134494868711,0.023701485999936267,8192
sparse,natural,8192,17,1,vertex_numbering_local,0.013560042647953019,0.03290527999979531,8192
sparse,natural,8192,17,1,volume_exchange_pack,0.17112087670763954,0.3466120849998333,8192
sparse,natural,8192,17,1,volume_exchange_unpack,0.1864821432341282,0.4139545569996699,8192
sparse,natural,8192,17,1,volume_payload_exchange,0.026464097693847666,0.055991114000335074,8192
sparse,natural,8192,17,1,volume_payload_prepare,0.0023702227061743186,0.005790164999780245,8192
sparse,natural,8192,17,1,volume_refine,0.4421978185307616,0.8156911849996504,8192
sparse,natural,8192,17,1,volume_size_exchange,0.1994241802113027,0.29003398899976673,8192
sparse,natural,8192,17,2,adjacency_build,0.00010045186169266307,0.0003240439996261557,8192
sparse,natural,8192,17,2,element_count_allgather,0.020060084524538946,0.05141459300011775,8192
sparse,natural,8192,17,2,face_local_extract,0.17572303942797446,0.27517583400003787,8192
sparse,natural,8192,17,2,face_map_setup,0.00850282078515524,0.010303300000032323,8192
sparse,natural,8192,17,2,face_pipeline_total,1.3115114273656032,1.3820852029998605,8192
sparse,natural,8192,17,2,face_sparse_context,0.26537702273974456,0.4328006680002545,8192
sparse,natural,8192,17,2,face_sparse_deliver,0.29251913215661607,0.3079903060001925,8192
sparse,natural,8192,17,2,face_sparse_directory,0.38738355755541926,0.5235719529996459,8192
sparse,natural,8192,17,2,face_sparse_match,0.17768367036096144,0.2537241840000206,8192
sparse,natural,8192,17,2,face_sparse_total,1.1242944986308552,1.2905883140001606,8192
sparse,natural,8192,17,2,local_volume_mesh,5.418899787552491,8.143051611000374,8192
sparse,natural,8192,17,2,metis_partition,2.880281390262695,3.009369402000175,8192
sparse,natural,8192,17,2,metis_seed,0.000292278480346686,2.394345311000052,1
sparse,natural,8192,17,2,part_face_create,0.011537721806639978,0.027973079000275902,8192
sparse,natural,8192,17,2,partition_cost_balance,4.994587524398408e-06,0.04091566099987176,1
sparse,natural,8192,17,2,partition_cost_setup,4.7919249999972546e-05,0.3925544959997751,1
sparse,natural,8192,17,2,partition_distribution,2.879783748926271,3.009228599999915,8192
sparse,natural,8192,17,2,submesh_initialization,0.00016914722900523982,0.0011479530003271066,8192
sparse,natural,8192,17,2,surface_refine,0.004230369354491725,0.013127329999861104,8192
sparse,natural,8192,17,2,vertex_count_allgather,3.0327844797005596,5.993371079999633,8192
sparse,natural,8192,17,2,vertex_exchange,0.02038694034314148,0.05388799000002109,8192
sparse,natural,8192,17,2,vertex_exchange_prepare,7.944110315161179e-05,0.00048836600035429,8192
sparse,natural,8192,17,2,vertex_exchange_unpack,0.003056569349004057,0.012176998000086314,8192
sparse,natural,8192,17,2,vertex_numbering_local,0.013605805468871524,0.04020378099994559,8192
sparse,natural,8192,17,2,volume_exchange_pack,0.1713664430715327,0.37389503599979435,8192
sparse,natural,8192,17,2,volume_exchange_unpack,0.18667864292882946,0.4482543260000966,8192
sparse,natural,8192,17,2,volume_payload_exchange,0.022809611808107477,0.08213852300013968,8192
sparse,natural,8192,17,2,volume_payload_prepare,0.0023111838795156214,0.02068675299960887,8192
sparse,natural,8192,17,2,volume_refine,0.44262162211889694,0.8296647910001411,8192
sparse,natural,8192,17,2,volume_size_exchange,0.2417886646010754,0.3345453550000457,8192
sparse,natural,8192,17,3,adjacency_build,9.662037023855374e-05,0.0002928240000983351,8192
sparse,natural,8192,17,3,element_count_allgather,0.020975902641112876,0.05326609800022197,8192
sparse,natural,8192,17,3,face_local_extract,0.17531131838903685,0.32624314300028345,8192
sparse,natural,8192,17,3,face_map_setup,0.008346812913206936,0.010393855000074836,8192
sparse,natural,8192,17,3,face_pipeline_total,0.8069046415364975,0.8344789929997205,8192
sparse,natural,8192,17,3,face_sparse_context,0.2636261940968011,0.43160981499977424,8192
sparse,natural,8192,17,3,face_sparse_deliver,0.05327919450634666,0.06511429000011049,8192
sparse,natural,8192,17,3,face_sparse_directory,0.12555288055249003,0.15954710500000147,8192
sparse,natural,8192,17,3,face_sparse_match,0.1766538161287844,0.24495522200004416,8192
sparse,natural,8192,17,3,face_sparse_total,0.6202043031818876,0.7897537650001141,8192
sparse,natural,8192,17,3,local_volume_mesh,5.419416745134273,8.078286188999755,8192
sparse,natural,8192,17,3,metis_partition,2.9162887853549795,3.019532969000011,8192
sparse,natural,8192,17,3,metis_seed,0.0002949381160888276,2.4161330469996756,1
sparse,natural,8192,17,3,part_face_create,0.011399824126220537,0.04190180599971427,8192
sparse,natural,8192,17,3,partition_cost_balance,5.065765136702538e-06,0.04149874799986719,1
sparse,natural,8192,17,3,partition_cost_setup,4.774650366207167e-05,0.39113935799969113,1
sparse,natural,8192,17,3,partition_distribution,2.915794316788573,3.0193883870001628,8192
sparse,natural,8192,17,3,submesh_initialization,0.00017213414917499614,0.022330157999931544,8192
sparse,natural,8192,17,3,surface_refine,0.004375930506711867,0.007897928000147658,8192
sparse,natural,8192,17,3,vertex_count_allgather,2.9782426654503182,5.945411541999874,8192
sparse,natural,8192,17,3,vertex_exchange,0.0179501762631864,0.04915081099989038,8192
sparse,natural,8192,17,3,vertex_exchange_prepare,6.889512365781947e-05,0.0005085059997327335,8192
sparse,natural,8192,17,3,vertex_exchange_unpack,0.003114985238890311,0.021636241000123846,8192
sparse,natural,8192,17,3,vertex_numbering_local,0.013557851510013097,0.036126954999872396,8192
sparse,natural,8192,17,3,volume_exchange_pack,0.17127371554370285,0.36266438400025436,8192
sparse,natural,8192,17,3,volume_exchange_unpack,0.18664375124743315,0.41389337099963086,8192
sparse,natural,8192,17,3,volume_payload_exchange,0.018510817563721138,0.043685869999990246,8192
sparse,natural,8192,17,3,volume_payload_prepare,0.0026264519084482907,0.006631021999965014,8192
sparse,natural,8192,17,3,volume_refine,0.44201826158764684,0.8421680870001182,8192
sparse,natural,8192,17,3,volume_size_exchange,0.19378396517614666,0.26766059200008385,8192
sparse,natural,8192,41,1,adjacency_build,9.974866955453354e-05,0.00027962400008618715,8192
sparse,natural,8192,41,1,element_count_allgather,0.015228652055661651,0.05289436899965949,8192
sparse,natural,8192,41,1,face_local_extract,0.17554417855895654,0.29947688499987635,8192
sparse,natural,8192,41,1,face_map_setup,0.008475265368285134,0.011041533000025083,8192
sparse,natural,8192,41,1,face_pipeline_total,0.7072719829799821,0.7325806419999026,8192
sparse,natural,8192,41,1,face_sparse_context,0.1786188084218761,0.34197982100022273,8192
sparse,natural,8192,41,1,face_sparse_deliver,0.05180181332421896,0.06476668400000563,8192
sparse,natural,8192,41,1,face_sparse_directory,0.12151000316100968,0.14838290299985601,8192
sparse,natural,8192,41,1,face_sparse_match,0.16752418852880852,0.2175602910001544,8192
sparse,natural,8192,41,1,face_sparse_total,0.5202705894440923,0.6926515029999791,8192
sparse,natural,8192,41,1,local_volume_mesh,5.416496099736202,8.474560180000026,8192
sparse,natural,8192,41,1,metis_partition,2.888952041956913,2.989487227999689,8192
sparse,natural,8192,41,1,metis_seed,0.00029533402172848833,2.4193763059997764,1
sparse,natural,8192,41,1,part_face_create,0.01139297836670311,0.037116685999990295,8192
sparse,natural,8192,41,1,partition_cost_balance,5.056394897451355e-06,0.0414219869999215,1
sparse,natural,8192,41,1,partition_cost_setup,4.78303768310373e-05,0.3918264469998576,1
sparse,natural,8192,41,1,partition_distribution,2.888450877769775,2.9893177859999014,8192
sparse,natural,8192,41,1,submesh_initialization,0.00017334662438955872,0.000972772000295663,8192
sparse,natural,8192,41,1,surface_refine,0.004366088098997245,0.022035042999959842,8192
sparse,natural,8192,41,1,vertex_count_allgather,3.01756456673816,6.066149754000435,8192
sparse,natural,8192,41,1,vertex_exchange,0.02526930283764811,0.06627304399989953,8192
sparse,natural,8192,41,1,vertex_exchange_prepare,5.570962597750695e-05,0.0004813059999833058,8192
sparse,natural,8192,41,1,vertex_exchange_unpack,0.002923190355955785,0.012272568000298634,8192
sparse,natural,8192,41,1,vertex_numbering_local,0.01356653226318344,0.05265198999995846,8192
sparse,natural,8192,41,1,volume_exchange_pack,0.17119198427856375,0.35004084799993507,8192
sparse,natural,8192,41,1,volume_exchange_unpack,0.18690294637939442,0.4220388140001887,8192
sparse,natural,8192,41,1,volume_payload_exchange,0.03965101489550704,0.07591815000023416,8192
sparse,natural,8192,41,1,volume_payload_prepare,0.002355785266234811,0.0059334210000088206,8192
sparse,natural,8192,41,1,volume_refine,0.442473368127197,0.8334052230002271,8192
sparse,natural,8192,41,1,volume_size_exchange,0.19256052156738218,0.3212199019999389,8192
sparse,natural,8192,41,2,adjacency_build,9.620286913925025e-05,0.010189681999690947,8192
sparse,natural,8192,41,2,element_count_allgather,0.010971710336672491,0.039065354999820556,8192
sparse,natural,8192,41,2,face_local_extract,0.1754941605259996,0.288096387999758,8192
sparse,natural,8192,41,2,face_map_setup,0.008502068798337314,0.02241040899980362,8192
sparse,natural,8192,41,2,face_pipeline_total,0.7871300697810066,0.8181304179997824,8192
sparse,natural,8192,41,2,face_sparse_context,0.24380756198889353,0.41209354500006157,8192
sparse,natural,8192,41,2,face_sparse_deliver,0.05867980796484484,0.06708350300004895,8192
sparse,natural,8192,41,2,face_sparse_directory,0.13323287281945823,0.16548190899993642,8192
sparse,natural,8192,41,2,face_sparse_match,0.1631769495378449,0.266894300000331,8192
sparse,natural,8192,41,2,face_sparse_total,0.5999016471790797,0.7719908159997431,8192
sparse,natural,8192,41,2,local_volume_mesh,5.421054524446533,8.066128208999999,8192
sparse,natural,8192,41,2,metis_partition,2.8684747924549545,2.9893462660002115,8192
sparse,natural,8192,41,2,metis_seed,0.0002914546816406016,2.3875967519998085,1
sparse,natural,8192,41,2,part_face_create,0.011509382804932577,0.03098969099983151,8192
sparse,natural,8192,41,2,partition_cost_balance,4.98306640622781e-06,0.040821279999818216,1
sparse,natural,8192,41,2,partition_cost_setup,4.819019799801039e-05,0.3947741019997011,1
sparse,natural,8192,41,2,partition_distribution,2.8679793873360575,2.9892087049997826,8192
sparse,natural,8192,41,2,submesh_initialization,0.00017022779345604588,0.00035980399979962385,8192
sparse,natural,8192,41,2,surface_refine,0.00437788512206938,0.008054577000166319,8192
sparse,natural,8192,41,2,vertex_count_allgather,2.9640110942413327,5.935855764999815,8192
sparse,natural,8192,41,2,vertex_exchange,0.01755950361205938,0.04867198100009773,8192
sparse,natural,8192,41,2,vertex_exchange_prepare,9.022376416167877e-05,0.0005703070000890875,8192
sparse,natural,8192,41,2,vertex_exchange_unpack,0.0032214565197707934,0.021570758000052592,8192
sparse,natural,8192,41,2,vertex_numbering_local,0.013558760322505192,0.03673827800002982,8192
sparse,natural,8192,41,2,volume_exchange_pack,0.17159506065637298,0.35119144200007213,8192
sparse,natural,8192,41,2,volume_exchange_unpack,0.1865982172733162,0.40816830699986895,8192
sparse,natural,8192,41,2,volume_payload_exchange,0.018509225362062565,0.03899444599983326,8192
sparse,natural,8192,41,2,volume_payload_prepare,0.00262581755285507,0.010148497000045609,8192
sparse,natural,8192,41,2,volume_refine,0.44196178063464525,0.869786030999876,8192
sparse,natural,8192,41,2,volume_size_exchange,0.18661808106225725,0.26626507599985416,8192
sparse,natural,8192,41,3,adjacency_build,9.939114038320929e-05,0.020184502999654796,8192
sparse,natural,8192,41,3,element_count_allgather,0.019209965007077945,0.04738005000035628,8192
sparse,natural,8192,41,3,face_local_extract,0.1754891736839591,0.2857870970001386,8192
sparse,natural,8192,41,3,face_map_setup,0.008525393273802251,0.010597497000162548,8192
