experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,1,4,20260812-232615,719.746765071,719.746765071,5.651690306,5.651690306,99.2147668346,22.873857982,22.873857982,689.446186454,689.446186454,0,0,0.0478312279998,0.0478312279998,1.78200001528e-05,1.78200001528e-05,0.00664556345663,0.00664556345663,2.47587082258e-06,2.47587082258e-06,0.00664803932745,0.00664803932745,1.727181281,1.727181281,0.239970690362,1,1,4.73408064838e+12,137528742320,2.90507814578,1.22931753372e+13,1.99287638504e+13,0.616855888778,3790348,0,1035181,0,0,0,12557.0273438,12557.0273438,46570944,46570944,1,1
