rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
35,cn5023,43.514218936,8067,12694,26411,16427,12694,3733,99607,45056,530240,8977,9,6082,3084,17657,17630,107290,45056,547870,361.41015625,0,1
36,cn5024,43.415649441,8067,12694,26411,16427,12694,3733,86305,45568,447616,6689,8,4753,1985,12907,12888,91970,45568,460504,296.2109375,0,1
37,cn5025,43.456892489,8067,12694,26411,16427,12694,3733,56535,34816,285376,12047,12,8518,3636,23778,23747,66817,34816,309123,288.73828125,0,1
38,cn5026,43.304507274,8067,12694,26411,16427,12694,3733,62547,28672,331200,3425,1,3425,0,6788,6704,65317,28672,337904,268.765625,0,1
39,cn5027,43.389643302,8067,12694,26411,16427,12694,3733,73463,36864,383936,6010,4,712,5314,11589,11720,78326,36864,395656,263.37890625,0,1
40,cn5028,43.399368318,8067,12694,26411,16427,12694,3733,92957,47616,484480,5073,5,4575,518,9831,9765,97357,47616,494245,271.36328125,0,1
41,cn5029,43.427188728,8067,12694,26411,16427,12694,3733,75775,40960,391616,10632,10,5903,4907,20907,20985,84682,40960,412601,294.75390625,0,1
42,cn5030,43.411729524,8067,12694,26411,16427,12694,3733,68093,39424,347904,11705,9,7776,4106,23058,23021,78017,39424,370925,277.49609375,0,1
43,cn5031,43.459577261,8067,12694,26411,16427,12694,3733,58703,36864,295360,10929,7,155,10792,21700,21735,67831,36864,317095,262.93359375,0,1
44,cn5032,43.401961543,8067,12694,26411,16427,12694,3733,96515,46592,507456,5585,5,3137,2449,10883,10802,101257,46592,518258,265.51953125,0,1
45,cn5033,43.333866024,8067,12694,26411,16427,12694,3733,81749,41984,425728,2873,4,2070,835,5401,5414,84176,41984,431142,279.3046875,0,1
46,cn5034,43.38226459,8067,12694,26411,16427,12694,3733,80501,43008,416640,7425,8,4865,2674,14499,14439,86830,43008,431079,303.66015625,0,1
47,cn5035,43.381320161,8067,12694,26411,16427,12694,3733,65351,35328,337600,10120,8,3003,7151,19804,19932,73835,35328,357532,290.0546875,0,1
48,cn5036,43.471110527,8067,12694,26411,16427,12694,3733,80323,42496,416576,8585,8,8513,175,16789,16767,87509,42496,433343,296.359375,0,1
49,cn5037,43.469540891,8067,12694,26411,16427,12694,3733,67255,37376,345920,10735,9,7433,3464,21222,21186,76491,37376,367106,292.25390625,0,1
50,cn5038,43.468488689,8067,12694,26411,16427,12694,3733,61333,37888,309632,11640,8,8468,3288,23100,23159,70911,37888,332791,291.24609375,0,1
51,cn5039,43.494018288,8067,12694,26411,16427,12694,3733,67131,44032,334912,14967,12,3701,11415,29822,29790,79843,44032,364702,302,0,1
52,cn5040,43.367476631,8067,12694,26411,16427,12694,3733,92177,50688,474880,4153,4,3469,715,8028,7997,95695,50688,482877,283.90625,0,1
53,cn5041,43.38128997,8067,12694,26411,16427,12694,3733,75867,41472,391232,8753,5,3445,5403,17094,17051,83212,41472,408283,264.0546875,0,1
54,cn5042,43.374971314,8067,12694,26411,16427,12694,3733,93757,51712,482944,4305,4,2143,2194,8318,8236,97443,51712,491180,279.5859375,0,1
55,cn5043,43.373546569,8067,12694,26411,16427,12694,3733,68197,38912,349312,11856,8,0,11856,23206,23309,78112,38912,372621,301.29296875,0,1
56,cn5044,43.416413794,8067,12694,26411,16427,12694,3733,64595,28672,343360,3049,1,3049,0,5998,5916,67132,28672,349276,258.75390625,0,1
57,cn5045,43.438273305,8067,12694,26411,16427,12694,3733,63897,36352,327424,6642,5,2799,3939,12857,12984,69484,36352,340408,259.11328125,0,1
58,cn5046,43.505643342,8067,12694,26411,16427,12694,3733,94859,45568,499008,7497,9,2474,5072,14701,14756,101425,45568,513764,299.15625,0,1
59,cn5047,43.499928416,8067,12694,26411,16427,12694,3733,98233,40960,528128,6849,8,2235,4708,13521,13437,103973,40960,541565,348.9609375,0,1
60,cn5048,43.463679598,8067,12694,26411,16427,12694,3733,63575,34304,328640,10257,8,4894,5415,20224,20225,72263,34304,348865,266.7734375,0,1
61,cn5049,43.505987596,8067,12694,26411,16427,12694,3733,88215,49152,453440,8313,9,744,7601,16225,16271,95211,49152,469711,305.47265625,0,1
62,cn5050,43.435661791,8067,12694,26411,16427,12694,3733,67551,33792,353216,5058,3,3697,1361,9814,9878,71709,33792,363094,264.9375,0,1
63,cn5051,43.455580637,8067,12694,26411,16427,12694,3733,75296,42496,386112,5482,4,0,5482,10651,10595,79837,42496,396707,265.97265625,0,1
64,cn5052,43.36469852,8067,12694,26411,16427,12694,3733,71255,39424,366784,8617,6,8667,65,16813,16819,78576,39424,383603,277.36328125,0,1
65,cn5053,43.390039383,8067,12694,26411,16427,12694,3733,92355,49664,477632,3777,3,2145,1649,7225,7172,95530,49664,484804,283.37890625,0,1
66,cn5054,43.374313718,8067,12694,26411,16427,12694,3733,71131,35840,371648,8464,5,5620,2959,16461,16578,78218,35840,388226,259.1640625,0,1
67,cn5055,43.407612393,8067,12694,26411,16427,12694,3733,89823,48640,463808,7505,6,4469,3100,14509,14439,96149,48640,478247,283.71484375,0,1
68,cn5056,43.408077804,8067,12694,26411,16427,12694,3733,77061,45056,392960,12760,9,8693,4200,25078,25130,87806,45056,418090,300.26953125,0,1
69,cn5057,43.33995786,8067,12694,26411,16427,12694,3733,73127,39424,377920,4273,3,1814,2506,8324,8229,76868,39424,386149,277.15234375,0,1
70,cn5058,43.358896922,8067,12694,26411,16427,12694,3733,72445,45568,364288,4833,4,3385,1481,9309,9373,76377,45568,373661,265.56640625,0,1
71,cn5059,43.372679241,8067,12694,26411,16427,12694,3733,67337,37376,346368,8872,7,980,7923,17343,17345,74815,37376,363713,297.05859375,0,1
72,cn5060,43.373288048,8067,12694,26411,16427,12694,3733,72309,42496,368384,7001,6,4932,2165,13790,13729,78207,42496,382113,290.78515625,0,1
73,cn5061,43.393664269,8067,12694,26411,16427,12694,3733,89549,44544,468736,5841,4,3329,2548,11373,11336,94540,44544,480072,264.9375,0,1
74,cn5062,43.322398897,8067,12694,26411,16427,12694,3733,75747,35840,399296,3969,1,3969,0,7769,7759,78884,35840,407055,279.359375,0,1
75,cn5063,43.307498193,8067,12694,26411,16427,12694,3733,58171,31744,300096,5210,3,0,5210,10081,10073,62598,31744,310169,259.71484375,0,1
76,cn5064,43.381839426,8067,12694,26411,16427,12694,3733,81603,47104,416832,5841,5,2928,2962,11344,11332,86646,47104,428164,265.59375,0,1
77,cn5065,43.382524639,8067,12694,26411,16427,12694,3733,82621,46080,424704,8209,6,2973,5315,16021,16017,89578,46080,440721,273.83203125,0,1
78,cn5066,43.371472893,8067,12694,26411,16427,12694,3733,61345,35840,312832,11160,9,1855,9321,21914,22072,70855,35840,334904,295.6640625,0,1
79,cn5067,43.379605439,8067,12694,26411,16427,12694,3733,86687,45056,450880,5041,5,0,5041,9854,9808,90988,45056,460688,294.1171875,0,1
80,cn5068,43.410809731,8067,12694,26411,16427,12694,3733,105701,51712,554752,3929,4,3097,865,7445,7474,109061,51712,562226,350.23046875,0,1
81,cn5069,43.420469462,8067,12694,26411,16427,12694,3733,91970,51712,471936,9417,11,7157,2426,18330,18214,100018,51712,490150,302.1015625,0,1
82,cn5070,43.374763003,8067,12694,26411,16427,12694,3733,72095,41984,367552,7185,5,6844,440,13942,13901,78273,41984,381453,265.24609375,0,1
83,cn5071,43.368668981,8067,12694,26411,16427,12694,3733,72885,38912,377344,5753,5,272,5497,11126,11098,77622,38912,388442,268.8984375,0,1
84,cn5072,43.363752375,8067,12694,26411,16427,12694,3733,77931,42496,401984,3761,5,2718,1091,7183,7249,81103,42496,409233,264.6171875,0,1
85,cn5073,43.394824686,8067,12694,26411,16427,12694,3733,60231,35328,306752,11671,8,7621,4168,23006,23064,70139,35328,329816,258.5234375,0,1
86,cn5074,43.366029744,8067,12694,26411,16427,12694,3733,65909,36864,338560,8344,5,3215,5193,16301,16283,72981,36864,354843,269.08203125,0,1
87,cn5075,43.374462848,8067,12694,26411,16427,12694,3733,63805,35840,327552,9984,7,0,9984,19674,19767,72160,35840,347319,266.0234375,0,1
88,cn5076,43.388075902,8067,12694,26411,16427,12694,3733,60805,36352,308736,12487,10,10404,2228,24516,24488,71488,36352,333224,290.49609375,0,1
89,cn5077,43.377017173,8067,12694,26411,16427,12694,3733,74691,37888,389696,9264,6,3013,6302,18075,18055,82472,37888,407751,285.37890625,0,1
90,cn5078,43.415131124,8067,12694,26411,16427,12694,3733,107389,52736,563072,4881,6,1940,2976,9278,9254,111558,52736,572326,356.6328125,0,1
91,cn5079,43.375802754,8067,12694,26411,16427,12694,3733,85350,51712,432128,5786,7,1454,4335,11126,11075,90208,51712,443203,304.87109375,0,1
92,cn5080,43.363908453,8067,12694,26411,16427,12694,3733,72847,38400,378048,7889,2,7844,47,15562,15645,79195,38400,393693,277.46875,0,1
93,cn5081,43.333504033,8067,12694,26411,16427,12694,3733,58997,28672,309888,4873,2,726,4194,9582,9524,63061,28672,319412,259.6484375,0,1
94,cn5082,43.392410197,8067,12694,26411,16427,12694,3733,83891,46592,431680,7850,5,2841,5026,15304,15289,90374,46592,446969,273.1640625,0,1
95,cn5083,43.363523951,8067,12694,26411,16427,12694,3733,64919,33792,337472,7440,8,2176,5329,14427,14441,71247,33792,351913,287.25,0,1
96,cn5084,43.324885143,8067,12694,26411,16427,12694,3733,75689,34304,401408,2265,1,2265,0,4393,4419,77545,34304,405827,277.984375,0,1
97,cn5085,43.352468144,8067,12694,26411,16427,12694,3733,72771,44544,367936,6026,4,3773,2284,11659,11638,77639,44544,379574,264.96484375,0,1
98,cn5086,43.361567594,8067,12694,26411,16427,12694,3733,65075,35328,336064,8872,6,5439,3502,17238,17308,72433,35328,353372,265.0390625,0,1
99,cn5087,43.404034818,8067,12694,26411,16427,12694,3733,109279,53760,572864,3401,3,0,3401,6436,6436,112161,53760,579300,349.9765625,0,1
100,cn5088,43.394084276,8067,12694,26411,16427,12694,3733,59807,37376,301120,13360,9,8735,4818,26328,26381,71011,37376,327501,291.3671875,0,1
101,cn5089,43.389815023,8067,12694,26411,16427,12694,3733,74151,45568,374464,9217,6,4292,5039,18120,18016,81934,45568,392480,265.54296875,0,1
102,cn5090,43.355752554,8067,12694,26411,16427,12694,3733,67167,40960,339648,4409,4,3622,818,8512,8484,70940,40960,348132,266.875,0,1
103,cn5091,43.378439345,8067,12694,26411,16427,12694,3733,77765,39936,405248,8689,6,184,8538,17070,17086,85164,39936,422334,285.4296875,0,1
104,cn5092,43.377318059,8067,12694,26411,16427,12694,3733,67619,35840,350400,9505,10,6003,3569,18553,18620,75696,35840,369020,301.25,0,1
105,cn5093,43.397148528,8067,12694,26411,16427,12694,3733,87445,45568,454656,6369,4,1814,4602,12436,12408,92809,45568,467064,266.7265625,0,1
106,cn5094,43.39426198,8067,12694,26411,16427,12694,3733,84301,44032,437888,7409,6,6402,1104,14581,14515,90453,44032,452403,272.9140625,0,1
107,cn5095,43.356383961,8067,12694,26411,16427,12694,3733,74179,39936,383424,3761,2,0,3761,7212,7212,77352,39936,390636,268.8046875,0,1
108,cn5096,43.363624014,8067,12694,26411,16427,12694,3733,58227,33792,297408,9152,7,7124,2151,18147,18183,65650,33792,315591,268.34375,0,1
109,cn5097,43.420830585,8067,12694,26411,16427,12694,3733,50127,33280,249408,13264,8,8039,5372,26331,26404,61234,33280,275812,304.58984375,0,1
110,cn5098,43.425838814,8067,12694,26411,16427,12694,3733,89657,47104,465536,9418,8,3916,5536,18282,18293,97590,47104,483829,298.890625,0,1
111,cn5099,43.369360319,8067,12694,26411,16427,12694,3733,59632,36864,300736,10377,5,3624,6774,20389,20425,68148,36864,321161,265.140625,0,1
112,cn5100,43.353892442,8067,12694,26411,16427,12694,3733,54309,30720,278528,9377,7,9364,161,18674,18649,62236,30720,297177,283.92578125,0,1
113,cn5101,43.399343662,8067,12694,26411,16427,12694,3733,63151,37888,320576,14272,9,9800,4681,28453,28431,75155,37888,349007,299.92578125,0,1
114,cn5102,43.352666921,8067,12694,26411,16427,12694,3733,65149,40448,328448,5089,8,2783,2326,9843,9813,69263,40448,338261,266.84765625,0,1
115,cn5103,43.347065582,8067,12694,26411,16427,12694,3733,51883,31232,263104,9832,5,2718,7194,19466,19371,60089,31232,282475,265.828125,0,1
116,cn5104,43.361588175,8067,12694,26411,16427,12694,3733,62559,32768,324928,8505,7,5370,3261,16760,16805,69636,32768,341733,261.01953125,0,1
117,cn5105,43.3675758,8067,12694,26411,16427,12694,3733,54751,32768,277952,11128,6,5859,5353,22032,21932,63987,32768,299884,262.50390625,0,1
118,cn5106,43.361610875,8067,12694,26411,16427,12694,3733,55333,31744,283136,10824,9,3047,7825,21420,21377,64291,31744,304513,279.1328125,0,1
119,cn5107,43.365063703,8067,12694,26411,16427,12694,3733,52455,33280,263616,11264,8,882,10432,22222,22289,61717,33280,285905,291.96484375,0,1
120,cn5108,43.383085902,8067,12694,26411,16427,12694,3733,72861,39424,376448,9929,8,7054,2960,19301,19345,81225,39424,395793,301.3828125,0,1
121,cn5109,43.380582644,8067,12694,26411,16427,12694,3733,61329,35328,313472,11702,11,4364,7483,22931,23009,71328,35328,336481,289.91015625,0,1
122,cn5110,43.407546866,8067,12694,26411,16427,12694,3733,105199,53760,548416,3689,6,820,2871,6912,6930,108245,53760,555346,350.28515625,0,1
123,cn5111,43.408421498,8067,12694,26411,16427,12694,3733,107215,53760,560448,3689,3,0,3689,6940,6944,110322,53760,567392,350.10546875,0,1
124,cn5112,43.351945384,8067,12694,26411,16427,12694,3733,74913,45568,379136,4289,5,2254,2038,8252,8299,78469,45568,387435,293.65625,0,1
125,cn5113,43.374626811,8067,12694,26411,16427,12694,3733,75973,43008,389632,6489,4,2417,4105,12776,12641,81550,43008,402273,263.6796875,0,1
126,cn5114,43.383037468,8067,12694,26411,16427,12694,3733,70723,39936,362816,10033,7,2718,7346,19643,19688,79242,39936,382504,303.921875,0,1
127,cn5115,43.35396856,8067,12694,26411,16427,12694,3733,72339,41472,369984,4289,3,0,4289,8261,8267,75895,41472,378251,269.390625,0,1
