rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn2624,geometry_load,io,1.730091788,1,0,0,0,0,0,0,6184,0,1035093,0,0,0,2,3,0,0,0,0
0,cn2624,coarse_local_size,setup,0.466452887,1,0,0,0,0,0,0,8760,0,0,0,0,0,100,22,0,0,0,0
0,cn2624,coarse_edge_mesh,setup,0.012428172,1,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,coarse_surface_mesh,setup,8.19980237,1,0,0,0,0,0,0,17290,0,0,0,0,0,0,11,0,0,0,0
0,cn2624,coarse_volume_mesh,setup,13.301499988,1,0,0,0,0,0,0,34159,0,0,0,0,0,37813,1538175,0,0,0,0
0,cn2624,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,submesh_initialization,setup,0.000131661999973,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,metis_partition,compute,0.116644538,1,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,face_map_setup,compute,0.00734660200001,1,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,face_local_extract,compute,0.163256184,1,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,face_pre_collective_wait,synchronization,0.016264786,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,face_collective_setup,compute,0.000120522000003,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,face_allgatherv,communication,0.054405054,1,0,0,0,0,0,0,633,0,0,0,0,0,0,0,1,1,607384,4859624
0,cn2624,face_global_merge,compute,0.078078183,1,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,part_face_create,compute,0.020432883,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,surface_refine,compute,0.066413681,1,0,0,0,0,0,0,2855,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,local_volume_mesh,compute,59.187071412,1,0,0,0,0,0,0,45415,0,0,0,0,0,49439,4272720,0,0,0,0
0,cn2624,volume_refine,compute,6.534137654,1,0,0,0,0,0,0,106067,0,0,0,0,0,0,9,0,0,0,0
0,cn2624,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,adjacency_build,compute,0.00325764500002,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,vertex_numbering_local,compute,0.058717294,1,0,0,0,0,0,0,2242,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,vertex_count_allgather,communication,20.751110831,1,0,0,0,0,0,0,33,0,0,0,0,0,0,33,1,1,4,32
0,cn2624,element_count_allgather,communication,0.00104325399997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,32
0,cn2624,vertex_exchange_prepare,compute,1.25799999751e-05,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,vertex_exchange,communication,0.00800853099997,1,0,0,0,0,0,0,149,0,0,0,0,0,0,0,2,0,346236,0
0,cn2624,vertex_exchange_unpack,compute,7.2000000273e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,volume_exchange_pack,compute,1.69810785,2,0,0,0,0,0,0,2023,0,0,0,0,0,0,1,0,0,0,0
0,cn2624,volume_size_exchange,communication,0.35335956,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,8,8
0,cn2624,volume_payload_prepare,compute,0.000284283999974,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,volume_payload_exchange,communication,0.248164162,1,0,0,0,0,0,0,271,0,0,0,0,0,0,0,2,2,3693000,3702000
0,cn2624,volume_exchange_unpack,compute,1.342464777,1,0,0,0,0,0,0,52599,0,0,0,0,0,0,3,0,0,0,0
0,cn2624,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn2624,quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,geometry_load,io,1.826573634,1,0,0,0,0,0,0,6711,0,1035092,0,0,0,2,3,0,0,0,0
1,cn2625,coarse_local_size,setup,0.472212679,1,0,0,0,0,0,0,7655,0,0,0,0,0,106,23,0,0,0,0
1,cn2625,coarse_edge_mesh,setup,0.012691179,1,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,coarse_surface_mesh,setup,8.471279789,1,0,0,0,0,0,0,14441,0,0,0,0,0,0,10,0,0,0,0
1,cn2625,coarse_volume_mesh,setup,13.393622141,1,0,0,0,0,0,0,28260,0,0,0,0,0,38164,1671647,0,0,0,0
1,cn2625,coarse_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,submesh_initialization,setup,0.000131162000002,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,metis_partition,compute,0.132711909,1,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,face_map_setup,compute,0.007405713,1,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,face_local_extract,compute,0.163397255,1,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,face_pre_collective_wait,synchronization,3.4439999979e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,face_collective_setup,compute,0.000125681999975,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,face_allgatherv,communication,0.054440485,1,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,1,1,607384,4859624
1,cn2625,face_global_merge,compute,0.079763403,1,0,0,0,0,0,0,417,0,0,0,0,0,0,1,0,0,0,0
1,cn2625,part_face_create,compute,0.021914835,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,surface_refine,compute,0.081522945,1,0,0,0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,refined_surface_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,local_volume_mesh,compute,78.822623566,1,0,0,0,0,0,0,56246,0,0,0,0,0,66838,4840334,0,0,0,0
1,cn2625,volume_refine,compute,7.615171141,1,0,0,0,0,0,0,20806,0,0,0,0,0,0,8,0,0,0,0
1,cn2625,refined_volume_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,adjacency_build,compute,0.00332238199996,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,vertex_numbering_local,compute,0.0746541189999,1,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,vertex_count_allgather,communication,0.000134101000015,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,4,32
1,cn2625,element_count_allgather,communication,0.000745209000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,32
1,cn2625,vertex_exchange_prepare,compute,6.29409999533e-05,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,vertex_exchange,communication,0.00410445099999,1,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1,1,176044,229350
1,cn2625,vertex_exchange_unpack,compute,0.00330254099998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,partition_result_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,volume_exchange_pack,compute,2.047408292,2,0,0,0,0,0,0,3279,0,0,0,0,0,0,2,0,0,0,0
1,cn2625,volume_size_exchange,communication,4.95410000099e-05,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,2,8,8
1,cn2625,volume_payload_prepare,compute,0.000306363999982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,volume_payload_exchange,communication,0.38797558,1,0,0,0,0,0,0,40,0,0,0,0,0,0,1,2,2,4339320,4319040
1,cn2625,volume_exchange_unpack,compute,1.51298357,1,0,0,0,0,0,0,65685,0,0,0,0,0,0,1,0,0,0,0
1,cn2625,final_mesh_save,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,testout_io,io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,final_count_exchange,communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,cn2625,quality_evaluation,postprocess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,cn2626,geometry_load,io,1.755434437,1,0,0,0,0,0,0,6709,0,1035092,0,0,0,2,3,0,0,0,0
2,cn2626,coarse_local_size,setup,0.454459441,1,0,0,0,0,0,0,7772,0,0,0,0,0,101,21,0,0,0,0
2,cn2626,coarse_edge_mesh,setup,0.012428208,1,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0
2,cn2626,coarse_surface_mesh,setup,8.178645193,1,0,0,0,0,0,0,14810,0,0,0,0,0,0,8,0,0,0,0
2,cn2626,coarse_volume_mesh,setup,13.269669828,1,0,0,0,0,0,0,27238,0,0,0,0,0,38066,1606796,0,0,0,0
