experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_core_cache_l2_r2_20260811-153051,8,1,20260811-153300,121.010463205,122.358262476,1.91523323662,2.740055871,98.4172994749,23.5001565838,24.226705702,79.3801861526,92.77622947,0,0,13.9070488761,23.59322159,0.018874001125,0.0377094159999,11.5080320399,19.2895576583,2.28896435462,3.30310295,2.69953404303,8,8,4.19299691844e+12,110004710776,2.62353426238,1.09919515392e+13,1.73970850012e+13,0.631827201997,1738590,0,8281497,0,103526400,0,1715.71191406,1732.8046875,6091584,8020864,1.31671236907,1
