stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.727639206,1.79931222894,2.069027069,1.14989885342,2.26615038958,0,0,0,0,0,0,206800,0,33122945,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.446360463,0.477892688844,0.575870361,1.20502023664,0.630735509689,0,0,0,0,0,0,266685,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.012125334,0.0126135534687,0.012945003,1.02627725265,0.0141783179307,0,0,0,0,0,0,16267,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.070730338,8.37960001697,8.883239873,1.06010309024,9.72957666941,0,0,0,0,0,0,450642,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.150032504,13.4377346417,13.715102175,1.02064094438,15.0217871011,0,0,0,0,0,0,767150,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.008673099,0.277539168,32,0.3039812785,0,0,0,0,0,0,515,0,106,3191042,0,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000113481999961,0.00012699962501,0.000166442000022,1.310570799,0.000182299501463,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.131125246,0.142864281531,0.163939451,1.14751881466,0.179558525994,0,0,0,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00666479999995,0.00697204437501,0.00797849100002,1.14435459255,0.00873862926147,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.151775456,0.159842767594,0.185245495,1.15892322054,0.202894470039,0,0,0,0,0,0,10516,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,3.61009999779e-05,0.0232369234688,0.0432851229999,1.86277340278,0.0474090454489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000102260999938,0.000113385593743,0.000133460999905,1.17705429323,0.000146176288101,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0
