arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,cache_available_ranks,cache_miss_rate_percent,cache_misses_total,cache_references_total,communication_avg_s,communication_fraction_avg_percent,communication_fraction_max_percent,communication_max_s,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,compute_avg_s,compute_max_s,core_only,cycles_total,experiment,instructions_total,io_avg_s,io_counter_available_ranks,io_fraction_max_percent,io_max_s,ipc,local_volume_elements_avg,local_volume_elements_max,logical_read_total_bytes,logical_write_total_bytes,major_faults_total,minor_faults_total,peak_rss_avg_mib,peak_rss_max_mib,physical_read_total_bytes,physical_write_total_bytes,postprocess_avg_s,postprocess_max_s,processes,profile_coverage_percent,repeat,setup_avg_s,setup_max_s,source_file,synchronization_avg_s,synchronization_max_s,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,volume_imbalance_max_over_avg
9.33926237128,17.6493072545,0,0,0,0,0.4480988665,0.380826304809,0.712699789012,0.844236372,9.72008867609,17.8248474011,79.9676438008,91.127179519,1,0,core_cache,0,1.74073316312,8,1.49191011421,1.767258531,0,6091584,8020864,8280737,0,0,2005013,1680.53027344,1701.8203125,0,0,0,0,8,98.839444194,5,23.1538179173,23.698276693,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00008/repeat_05_20260812-214907/run_summary.csv,10.9890331357,20.906680982,20260812-214907,117.664893638,118.456099611,1.36556675475,1.782730794,1.31671236907
9.272053911,17.6565304695,0,0,0,0,0.42098613125,0.35896661088,0.75871559835,0.895687637999,9.63102052188,17.7277732745,79.8235140826,90.787857213,1,0,core_cache,0,1.741493968,8,1.49487639172,1.764748619,0,6091584,8020864,8280737,0,0,1875411,1680.7890625,1701.9453125,0,0,0,0,8,98.9656696239,6,23.2042021548,23.607749174,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00008/repeat_06_20260812-215107/run_summary.csv,10.8740088532,20.844089809,20260812-215107,117.2772393,118.053146653,1.21303411037,1.572537635,1.31671236907
10.6001955984,22.4731189435,16,2.58764376571,152766125230,5.90367682192e+12,0.27829842575,0.336581215544,0.774311894845,0.641889816,10.9367768139,22.952299468,46.2627403152,55.110046218,1,2.64236918975e+13,core_cache,1.55418814225e+13,2.03255235581,16,2.49471583185,2.068071919,0.588179785125,2953740,3571520,16562970,0,0,2378404,916.666503906,997.36328125,11563008,0,0,0,16,98.8901258138,1,24.4279534156,24.84332421,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_01_20260812-213843/run_summary.csv,8.76465355594,18.62978766,20260812-213843,82.6838851659,82.898095751,0.917687097625,1.300547449,1.20915178723
10.2481428342,22.1014020821,16,2.48337788888,136074158551,5.47939800707e+12,0.28819331575,0.351045854136,0.647290818998,0.532700268,10.5991886883,22.7048819305,46.2292699435,54.737693831,1,2.44718118931e+13,core_cache,1.45954862047e+13,1.76937880119,16,2.18425756233,1.797576228,0.596420333256,2953740,3571520,16562881,0,0,2367891,916.479980469,997.109375,0,0,0,0,16,98.7662301612,2,24.3826419687,24.870601601,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_02_20260812-214007/run_summary.csv,8.41327772106,18.188768428,20260812-214007,82.095632908,82.296898452,1.01287115781,1.566924371,1.20915178723
9.35540558374,21.6200155374,16,2.51164168311,130673505429,5.20271288328e+12,0.162108327937,0.199628043341,0.405953408572,0.330991235,9.55503362708,22.025968946,46.2266379833,54.002556729,1,2.30669983117e+13,core_cache,1.37345082566e+13,1.76738901975,16,2.1890858507,1.784855636,0.595418097796,2953740,3571520,16562881,0,0,2358742,916.497558594,997.046875,0,0,0,0,16,98.7008531157,3,24.3970033253,24.928225571,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_03_20260812-214131/run_summary.csv,7.59707469438,17.627726464,20260812-214131,81.2051880207,81.534291377,1.05497467006,1.467717919,1.20915178723
10.0128083057,22.1077687067,16,2.49295860473,132138523112,5.30047000626e+12,0.205752963375,0.25103242911,0.458742152342,0.377336291,10.2638407348,22.566510859,46.2422107081,54.574996035,1,2.39279439255e+13,core_cache,1.42400463874e+13,1.76504162194,16,2.18332078632,1.795880678,0.595122022676,2953740,3571520,16562881,0,0,2362987,916.615478516,996.81640625,0,0,0,0,16,98.6012442232,4,24.3964710018,25.005297016,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_04_20260812-214256/run_summary.csv,8.2067682965,18.184645565,20260812-214256,81.9627026296,82.254549549,1.14645803788,1.561001016,1.20915178723
10.4136662933,22.314630854,16,2.4191481954,127419828083,5.26713610704e+12,0.219161193,0.267487592678,0.497723851859,0.409811461,10.681153886,22.671517849,46.1750772841,55.091759703,1,2.29788646406e+13,core_cache,1.3962499601e+13,1.769085627,16,2.19990672961,1.811339737,0.607623562755,2953740,3571520,16562881,0,0,2384691,916.610839844,996.6640625,0,0,0,0,16,98.919277398,5,24.3521713726,24.727686776,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_05_20260812-214420/run_summary.csv,8.532251928,18.3732233,20260812-214420,81.9332182124,82.337115143,0.88547080775,1.303380726,1.20915178723
10.2499676496,22.6715118157,16,2.4634751807,129806048842,5.26922494932e+12,0.187311648438,0.227812443928,0.463776480278,0.382924177001,10.4777800935,23.135288296,46.235541271,54.869131576,1,2.35741497732e+13,core_cache,1.40971985968e+13,1.763498709,16,2.1713261466,1.792788796,0.597993935409,2953740,3571520,16562881,0,0,2325881,916.640380859,996.4609375,0,0,0,0,16,98.5105240911,6,24.3831271675,25.086802622,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00016/repeat_06_20260812-214545/run_summary.csv,8.42771493856,18.719082085,20260812-214545,82.2218686601,82.566536529,1.22467492556,1.556490866,1.20915178723
10.3964166,20.2827501618,32,2.41382013098,190253543051,7.88184424387e+12,0.20926468725,0.355464323485,0.584416423063,0.345278468999,10.7518809234,20.7719459328,25.0775277886,31.411545355,1,3.37291467139e+13,core_cache,2.03526652083e+13,2.02601503591,32,3.46876879854,2.049379745,0.603414767083,1482478,1918144,33125941,0,0,3422655,560.922485352,596.01953125,22487040,0,0,0,32,98.3823348238,1,24.485205518,25.14818434,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_01_20260812-213802/run_summary.csv,6.1204535155,11.983230872,20260812-213802,58.870798959,59.080897691,0.952332413719,1.490711324,1.29387687372
10.1889598463,20.3067362567,32,2.32649427865,165896683985,7.13075830477e+12,0.208974157906,0.358894374413,0.722819224129,0.422155245,10.5478542207,20.790715942,25.0500892485,31.191340828,1,3.07652307677e+13,core_cache,1.87248898943e+13,1.76534266144,32,3.07812618162,1.797748412,0.60863804454,1482478,1918144,33125761,0,0,3469461,560.448120117,595.65625,0,0,0,0,32,98.4347054334,2,24.3586238362,24.977204964,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_02_20260812-213902/run_summary.csv,5.93274638897,11.859943584,20260812-213902,58.2272035464,58.403986904,0.911427253375,1.480399296,1.29387687372
