experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
strong_scaling_core_cache_l2_r2_20260811-153051,32,2,20260811-153258,53.9081489568,54.103457641,0.7669191395,1.03448002,98.5773595378,22.2316869385,22.575434759,22.8314258465,29.101751567,0,0,6.29303986894,11.873576211,0.0375187088437,0.0519273509999,11.7432312188,22.021102801,1.74755845453,1.968089215,3.63764036683,32,32,7.18677969858e+12,162627163427,2.2628655705,1.83921260381e+13,3.05151451239e+13,0.602721237713,3395415,0,33125761,0,0,0,559.673950195,597.4375,1482478,1918144,1.29387687372,1
