stage,category,time_min_s,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,rchar_total_bytes,wchar_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
geometry_load,io,1.723517853,1.7264568055,1.729395758,1.00170230294,0.174328278713,0,0,0,0,0,0,9758,0,2070185,0,0,0,0,0,0,0,0,0
coarse_local_size,setup,0.45513059,0.456854341,0.458578092,1.00377308662,0.0462260469093,0,0,0,0,0,0,20492,0,0,0,0,0,0,0,0,0,0,0
coarse_edge_mesh,setup,0.0125361190001,0.012550169,0.012564219,1.00111950683,0.00126651095419,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0
coarse_surface_mesh,setup,8.197111511,8.197115059,8.197118607,1.00000043284,0.826294138029,0,0,0,0,0,0,34624,0,0,0,0,0,0,0,0,0,0,0
coarse_volume_mesh,setup,13.885632295,13.980168039,14.074703783,1.00676213217,1.41877235014,0,0,0,0,0,0,41342,0,0,0,0,0,0,0,0,0,0,0
coarse_mesh_save,io,0,0.1427377865,0.285475573,2,0.0287767938747,0,0,0,0,0,0,552,0,106,3191042,106496,3194880,0,0,0,0,0,0
submesh_initialization,setup,0.000117821999993,0.000120501500021,0.000123181000049,1.02223623795,1.2417014214e-05,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
metis_partition,compute,0.113481079,0.114299898,0.115118717,1.00716377717,0.0116043119046,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0
face_map_setup,compute,0.00702502900003,0.00715008049997,0.0072751319999,1.01748952336,0.000733355123076,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0
face_local_extract,compute,0.168343554,0.1702448565,0.172146159,1.01116804665,0.0173528490785,0,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0
face_pre_collective_wait,synchronization,2.73399999742e-05,0.00261309299998,0.00519884599998,1.98953730312,0.000524059267684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
face_collective_setup,compute,0.000152561999926,0.000153032000014,0.000153502000103,1.00307125365,1.54734619495e-05,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
face_allgatherv,communication,0.048870439,0.048874809,0.048879179,1.00008941211,0.00492716782759,0,0,0,0,0,0,1594,0,0,0,0,0,2,2,4859624,9719248,2429904,4859624
face_global_merge,compute,0.077268858,0.07736639,0.077463922,1.00126065078,0.00780859564514,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
part_face_create,compute,0.031079153,0.0315588095,0.032038466,1.01519881477,0.00322957345337,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
surface_refine,compute,0.283254365,0.288070099,0.292885833,1.01671722965,0.0295237703054,0,0,0,0,0,0,14775,0,0,0,0,0,0,0,0,0,0,0
refined_surface_save,io,0.416661854,0.4307596375,0.444857421,1.03272772626,0.0448429621254,0,0,0,0,0,0,11,0,223,13799625,0,13803520,0,0,0,0,0,0
local_volume_mesh,compute,223.100657957,252.619302875,282.137947793,1.11685031422,28.4403512446,0,0,0,0,0,0,281200,0,0,0,0,0,0,0,0,0,0,0
volume_refine,compute,33.692833069,37.264872229,40.836911389,1.09585539803,4.11648313435,0,0,0,0,0,0,2561954,0,0,0,0,0,0,0,0,0,0,0
refined_volume_save,io,57.009977254,65.229100912,73.44822457,1.12600393909,7.40380130147,0,0,0,0,0,0,1379,0,233,2722928700,0,2722942976,0,0,0,0,0,0
adjacency_build,compute,0.002868616,0.00287975650002,0.00289089700004,1.00386855626,0.000291411087152,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
vertex_numbering_local,compute,0.232311166,0.243676147,0.255041128,1.04663969428,0.0257089105485,0,0,0,0,0,0,51904,0,0,0,0,0,0,0,0,0,0,0
vertex_count_allgather,communication,0.000122841000007,17.719591754,35.439060667,1.9999930675,3.57236359388,0,0,0,0,0,0,26,0,0,0,0,0,2,2,8,16,4,8
element_count_allgather,communication,4.75409999581e-05,0.00267838399998,0.005309227,1.982250118,0.000535186003508,0,0,0,0,0,0,2,0,0,0,0,0,2,2,8,16,4,8
vertex_exchange_prepare,compute,5.7800000377e-06,4.86705000071e-05,9.15609999765e-05,1.88124223016,9.22962338109e-06,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
vertex_exchange,communication,0.002182468,0.017856376,0.033530284,1.87777654324,0.0033799531816,0,0,0,0,0,0,92,0,0,0,0,0,1,1,237116,237116,237116,237116
vertex_exchange_unpack,compute,1.19999992876e-06,0.00179027249993,0.00357934499993,1.99932971102,0.000360808710137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partition_result_io,io,263.04705692,304.918274262,346.789491604,1.13731947501,34.9574207451,0,0,0,0,0,0,6087921,27,247,3011407845,51851264,3011452928,0,0,0,0,0,0
volume_exchange_pack,compute,7.149818759,9.065115357,10.980411955,1.21128209875,1.10685845436,0,0,0,0,0,0,1019132,0,0,0,0,0,0,0,0,0,0,0
volume_size_exchange,communication,0.013697013,49.4205445275,98.827392042,1.99972284779,9.96209749256,0,0,0,0,0,0,49,0,0,0,0,0,2,2,8,8,4,4
volume_payload_prepare,compute,0.000294882999924,0.000295633499945,0.000296383999967,1.0025386163,2.98763960264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volume_payload_exchange,communication,0.047401519,0.0496125674999,0.0518236159999,1.04456629865,0.00522397590729,0,0,0,0,0,0,107,0,0,0,0,0,2,2,5032440,5032440,2525280,2525280
volume_exchange_unpack,compute,8.656937875,8.718326223,8.779714571,1.00704129972,0.885021558355,0,0,0,0,0,0,288934,0,0,0,0,0,0,0,0,0,0,0
final_mesh_save,io,57.924308062,65.8885709445,73.852833827,1.12087472483,7.44458712797,0,0,0,0,0,0,126202,0,258,2725667613,360448,2725679104,0,0,0,0,0,0
testout_io,io,0.00897391299986,0.010596994,0.0122200750002,1.15316428415,0.00123182020696,0,0,0,0,0,0,29,0,644,599,69632,16384,0,0,0,0,0,0
final_count_exchange,communication,0.00108713400004,8.0460328145,16.090978495,1.99986488571,1.62201888774,0,0,0,0,0,0,12,0,0,0,0,0,1,1,4,4,4,4
quality_evaluation,postprocess,85.204112396,97.926598776,110.649085156,1.12991859759,11.1537596107,0,0,0,0,0,0,1129421,0,0,0,0,0,0,0,0,0,0,0
