rank,host,stage,category,time_s,calls,cache_references,cache_misses,cache_miss_rate_percent,instructions,cycles,ipc,minor_faults,major_faults,rchar_bytes,wchar_bytes,physical_read_bytes,physical_write_bytes,voluntary_context_switches,involuntary_context_switches,send_messages,receive_messages,send_bytes,receive_bytes
0,cn10254,geometry_load,io,2.122680245,1,0,0,0,0,0,0,7167,0,1035100,0,9396224,0,155,3,0,0,0,0
0,cn10254,coarse_local_size,setup,0.535516047,1,0,0,0,0,0,0,8005,0,0,0,0,0,227,44,0,0,0,0
0,cn10254,coarse_edge_mesh,setup,0.0155226639999,1,0,0,0,0,0,0,522,0,0,0,0,0,2,0,0,0,0,0
0,cn10254,coarse_surface_mesh,setup,8.708219787,1,0,0,0,0,0,0,17470,0,0,0,0,0,16,8,0,0,0,0
0,cn10254,coarse_volume_mesh,setup,14.373130653,1,0,0,0,0,0,0,34851,0,0,0,0,0,83189,2861532,0,0,0,0
0,cn10254,coarse_mesh_save,io,0.326029286,1,0,0,0,0,0,0,918,0,113,3191042,544768,3194880,10,0,0,0,0,0
0,cn10254,submesh_initialization,setup,0.000128680999751,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,metis_partition,compute,0.107356208,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,face_map_setup,compute,0.00755836000008,1,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,face_local_extract,compute,0.182545318,1,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,face_pre_collective_wait,synchronization,2.50000039159e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,face_collective_setup,compute,0.000163661999977,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,face_allgatherv,communication,0.0483289479998,1,0,0,0,0,0,0,739,0,0,0,0,0,1,0,1,1,4859624,4859624
0,cn10254,face_global_merge,compute,0.0802083429999,1,0,0,0,0,0,0,294,0,0,0,0,0,0,1,0,0,0,0
0,cn10254,part_face_create,compute,0.0469834539999,1,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,surface_refine,compute,0.524614053,1,0,0,0,0,0,0,12414,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,refined_surface_save,io,0.854169515,1,0,0,0,0,0,0,0,0,120,13660306,0,13664256,5,9,0,0,0,0
0,cn10254,local_volume_mesh,compute,583.159245395,1,0,0,0,0,0,0,315343,0,0,0,0,0,1109470,7293777,0,0,0,0
0,cn10254,volume_refine,compute,68.166749074,1,0,0,0,0,0,0,3015568,0,0,0,0,0,0,75,0,0,0,0
0,cn10254,refined_volume_save,io,114.731523014,1,0,0,0,0,0,0,1196,0,122,2386225683,0,2386247680,9,1575,0,0,0,0
0,cn10254,adjacency_build,compute,0.00246664499991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,vertex_numbering_local,compute,0.320106129,1,0,0,0,0,0,0,13027,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,vertex_count_allgather,communication,0.000105422000161,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,4,4
0,cn10254,element_count_allgather,communication,8.57999975779e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
0,cn10254,vertex_exchange_prepare,compute,1.69999975697e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,vertex_exchange,communication,4.79999926029e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,vertex_exchange_unpack,compute,1.48000026456e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,partition_result_io,io,531.812807402,1,0,0,0,0,0,0,6627527,0,128,2613810818,65536,2613846016,28,861,0,0,0,0
0,cn10254,volume_exchange_pack,compute,3.390290268,2,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0
0,cn10254,volume_size_exchange,communication,4.59999682789e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,volume_payload_prepare,compute,1.60000126925e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,volume_payload_exchange,communication,6.57999999021e-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,volume_exchange_unpack,compute,27.957637349,1,0,0,0,0,0,0,527792,0,0,0,0,0,0,30,0,0,0,0
0,cn10254,final_mesh_save,io,118.762654978,1,0,0,0,0,0,0,1139726,0,130,2386225683,0,2386243584,7,617,0,0,0,0
0,cn10254,testout_io,io,0.00939011900027,3,0,0,0,0,0,0,21,0,390,505,0,8192,16,0,0,0,0,0
0,cn10254,final_count_exchange,communication,4.80000380776e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,cn10254,quality_evaluation,postprocess,169.039509423,1,0,0,0,0,0,0,1143491,0,0,0,0,0,16,180,0,0,0,0
