algorithm,timing,ranks,partition_seed,repeat,core_seconds,face_pipeline_seconds,face_exchange_seconds,vertex_wait_seconds,compute_imbalance,element_imbalance,volume_elements_sum,face_payload_receive_bytes,predicted_actual_correlation,compute_wait_correlation,cut_before,cut_after,partition_moves,compute_max_seconds,compute_mean_seconds,vertex_wait_mean_seconds,face_completion_spread,vertex_arrival_spread,post_face_compute_max_seconds,face_completion_wait_correlation,partition_adopted,partition_proposed_moves,closure_total_before,closure_total_after,closure_max_before,closure_max_after,candidate_closure_total,candidate_closure_max,seed_max_seconds,candidate_max_seconds,partition_rejection_flags,seed_lower_seconds,candidate_upper_seconds,net_gain_lower_seconds,correction_seconds,search_timed_out,search_skipped,mapping_moved_nodes,mapping_predicted_gain_seconds,metis_partition_seconds,partition_cost_setup_seconds,partition_cost_balance_seconds,partition_node_mapping_seconds,phase_0_max_seconds,phase_0_prediction_wape,phase_1_max_seconds,phase_1_prediction_wape,phase_2_max_seconds,phase_2_prediction_wape,phase_3_max_seconds,phase_3_prediction_wape
baseline,natural,4096,41,1,15.018017622000002,2.998537479999996,2.7182851820000025,,1.3465651389867654,1.6946711816597597,2796745216,19900160280,0.6580986469236948,,20305,20305,0,8.932533097999979,6.633569249179687,,2.639847197000009,6.2135711819999955,8.933622049000007,,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.558e-05,0,0,0,-3.558e-05,2.5843697030000072,0.4000108760000103,0.0386598889999874,0.001984281999995119,0.062259933000007095,0.4749706597905849,7.819358723000008,0.0558826202419386,1.206330692999984,0.06744703903307445,0.06174032999999213,0.3916990239091232
baseline,natural,4096,41,2,15.147260850999999,3.020141711000008,2.747684703999994,,1.3593139534450074,1.6946711816597597,2796745216,19900160280,0.6241109387188039,,20305,20305,0,9.020761869000069,6.636260774148681,,2.6349633460000064,6.611975163000011,9.021495539,,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,4.084e-05,0,0,0,-4.084e-05,2.571172329000035,0.3951839229999905,0.03899535300001844,0.0017803399999820613,0.059388947999991615,0.4747550343714301,7.803691743000002,0.05590818209773821,1.2269301520000226,0.06633623784380835,0.056788446999973985,0.39251402797944457
baseline,natural,4096,41,3,15.194296770999927,2.968951213999958,2.692251171999942,,1.3148884643756422,1.6946711816597597,2796745216,19900160280,0.6405228843038125,,20305,20305,0,8.725431195999931,6.635871735435058,,2.5652878149999196,6.506801222999911,8.726779555999997,,0,0,0,0,0,0,0,0,9.919737677646213,9.919737677646213,0,0,0,0,4.3321e-05,0,0,0,-4.3321e-05,2.5773566110000274,0.404955450999978,0.03905337300000156,0.0018006800000875955,0.05197797599998921,0.4739695682686619,7.8082631759999686,0.05614134704612879,1.2167440959999567,0.06634382297249752,0.059059373000081905,0.39473633931948676
baseline,natural,4096,41,4,15.033889898000098,3.1039385050000874,2.8325891149997915,,1.3733005308170811,1.6946711816597597,2796745216,19900160280,0.6580943157879574,,20305,20305,0,9.109245282000074,6.633104027550539,,2.6618258909998076,6.2225985620002575,9.110082130000137,,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.9581e-05,0,0,0,-3.9581e-05,2.6153031579999606,0.4016402570000537,0.03930237600002329,0.002003641999863248,0.05795240800011925,0.4758030370846663,7.899025230000007,0.05587898671460474,1.2024812229999498,0.06703110617054392,0.06109901199988599,0.3941651365619271
baseline,natural,4096,41,5,15.103937899999892,2.9677461899998434,2.6901544259999355,,1.361234846678794,1.6946711816597597,2796745216,19900160280,0.6260106789349511,,20305,20305,0,9.03393327400022,6.636572150677484,,2.569537283000045,6.5443065539998315,9.034834126000078,,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,4.012e-05,0,0,0,-4.012e-05,2.5729246910000256,0.4053770989999066,0.039115833999858296,0.0018010789999607368,0.05777684000008776,0.4733715972253409,7.821699951000028,0.055751091878050295,1.2224915420001707,0.06712072151882292,0.06099340699984168,0.39336843857556236
baseline,split,4096,41,1,15.121546239999986,3.11930326800001,2.749836644000027,6.274964700999988,1.3547275524120515,1.6946711816597597,2796745216,19900160280,0.6588500216958345,-0.534243751228503,20305,20305,0,8.983120186000065,6.63094226584961,2.8756828973955084,2.593313748000014,6.274784594999971,8.983826211999997,-0.8401109864930135,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,4.118e-05,0,0,0,-4.118e-05,2.674276364999969,0.39777791200003776,0.039061714000013126,0.0018314000000145825,0.037584449999997105,0.4743625164399603,7.8402970090000395,0.05626446272515696,1.2124577719999934,0.0670438781450302,0.06638085899999169,0.3928158904365525
baseline,split,4096,41,2,15.265066056000023,3.104861667000023,2.7526315090000253,6.636540817999958,1.37559062103535,1.6946711816597597,2796745216,19900160280,0.6267650573352846,-0.5351124559910223,20305,20305,0,9.126743031000046,6.63478137422217,3.0979235712626947,2.6406491400000505,6.63634112800014,9.127558384000054,-0.8545981115029192,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,4.0081e-05,0,0,0,-4.0081e-05,2.612470110000004,0.39841375900005005,0.03894991200002096,0.0017731799999864961,0.038557214000093154,0.4742878678423786,7.911483624000084,0.05577465816717533,1.2182866350000268,0.06706670502334275,0.0641098730000067,0.3925594808832131
baseline,split,4096,41,3,15.464070298000024,3.0083183340000232,2.708944169000006,6.4794981580000695,1.3163749568170002,1.6946711816597597,2796745216,19900160280,0.638658134339351,-0.5521327742657169,20305,20305,0,8.736045155999818,6.63644131997437,3.1839575472351074,2.647213603999944,6.479296595000051,8.737240334000035,-0.8460806699070771,0,0,0,0,0,0,0,0,9.919737677646213,9.919737677646213,0,0,0,0,4.2701e-05,0,0,0,-4.2701e-05,2.545263327000157,0.40432608400010395,0.038808870000138995,0.001953841000158718,0.04434242100001029,0.47512311650562866,7.8335771580000255,0.05592946355012213,1.223973585999829,0.06656844916251645,0.05817445699995005,0.3930047376553391
baseline,split,4096,41,4,15.016797562999955,3.0916468939999504,2.7938886359997923,6.455281701000104,1.3504083263306228,1.6946711816597597,2796745216,19900160280,0.6571630808900653,-0.5255633792877045,20305,20305,0,8.956797709999819,6.632658830190677,2.9043233661123025,2.7317627730001277,6.455068851000078,8.958144802999868,-0.8466279639470125,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.894e-05,0,0,0,-3.894e-05,2.570566461999988,0.3999598790001073,0.03907405299992206,0.0017912599998908263,0.05141380300028686,0.47481040582713846,7.830340570000089,0.0561168503051451,1.233137811000006,0.06753792646309123,0.0601994129999639,0.39257998966356933
baseline,split,4096,41,5,15.204269457999999,2.9916317589998016,2.6849173059999885,6.620734975999994,1.3652881569439153,1.6946711816597597,2796745216,19900160280,0.6252718187247635,-0.545903909307427,20305,20305,0,9.061479495999947,6.637045410459958,2.9964362263142084,2.5933398510001098,6.6205420339997545,9.06260733199997,-0.8496976178743073,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,4.4021e-05,0,0,0,-4.4021e-05,2.5648001790000308,0.40154205599992565,0.03917827500004023,0.0018197800000052666,0.0595946290000029,0.47534730424244437,7.834027472000116,0.05585151740393918,1.2287622459998602,0.06748759119723258,0.06021480899994458,0.39166053115739147
combined,natural,4096,41,1,13.450214469000002,0.5434597200000013,0.2909331940000186,,1.3701861364113037,1.6946711816597597,2796745216,40605208,0.5981006709984816,,20305,20305,0,9.045117525999999,6.601378663551758,,0.002497204999990288,4.858320114999991,9.045722573999996,,1,0,0,0,0,0,0,0,9.92937326245541,7.830234461239311,0,0,0,0,0.000127262,0,0,254,2.0990115392160997,2.618919661999996,0.40078302300000246,0.038987693000009926,0.0020497030000115046,0.020371686000004274,0.026676423345688666,7.866008053999991,0.055544177222037625,1.2225936990000008,0.0659570672288229,0.04222878299999877,0.16623927812375616
combined,natural,4096,41,2,13.510925538000038,0.7009152819999827,0.39240992600002755,,1.3592061896722838,1.6946711816597597,2796745216,40605208,0.6023666576427084,,20305,20305,0,8.974310190999972,6.602611332401124,,0.02096046899993098,4.689540753000017,8.974870656999997,,1,0,0,0,0,0,0,0,9.961173510827473,7.830234461239311,0,0,0,0,0.000134641,0,0,256,2.130804408588163,2.682176185000003,0.4088240149999933,0.039090592999968976,0.0018638209999721767,0.05892769000001863,0.038858022279990974,7.779701371000044,0.055398188245351566,1.2276677020000193,0.06653623995492805,0.0395500650000713,0.16352349276293085
combined,natural,4096,41,3,13.310246141999983,0.5874384030000783,0.2990435560000151,,1.3578010904889117,1.6946711816597597,2796745216,40605208,0.602617279076629,,20305,20305,0,8.964121526999975,6.601940144098874,,0.023695857999996406,4.664480329000071,8.964733754000008,,1,0,0,0,0,0,0,0,9.919737677646213,7.830234461239311,0,0,0,0,0.000135482,0,0,256,2.0893677344069017,2.5986710129999437,0.4001170980000097,0.03900795200001994,0.001876761000062288,0.02121809300001587,0.02771208265737797,7.776554032999911,0.05532379873695842,1.2081415490000609,0.06629879130120198,0.03854089899994051,0.16285929742993474
combined,natural,4096,41,4,13.291277693999973,0.580446357000028,0.3055351579998842,,1.3598162289579097,1.6946711816597597,2796745216,40605208,0.5973888834421364,,20305,20305,0,8.979496722999784,6.603463417906984,,0.023863542999833953,4.77225830999987,8.980520335999927,,1,0,0,0,0,0,0,0,9.92937326245541,7.830234461239311,0,0,0,0,0.000130782,0,0,254,2.0990080192161,2.5585681860000022,0.4001052600001458,0.03895113299995501,0.0018757210000330815,0.031230731000050582,0.02705264855500372,7.786918685999808,0.05544213468365971,1.2185491390000607,0.0665908311023252,0.04004037899994728,0.16287994414515655
combined,natural,4096,41,5,13.486534206000215,0.6323487309998654,0.3146423590001177,,1.3712234798160194,1.6946711816597597,2796745216,40605208,0.5968758849514821,,20305,20305,0,9.055827087000125,6.604194881650633,,0.02752856500001144,4.828991923999865,9.056385393000028,,1,0,0,0,0,0,0,0,9.961173510827473,7.830234461239311,0,0,0,0,0.000131302,0,0,256,2.1308077475881624,2.623768569000049,0.40449008800010233,0.039043613999865556,0.0018567809997875884,0.020625264000045718,0.029318814882369894,7.87036815700003,0.055396588188321466,1.2302250320001349,0.0663278287490228,0.038664128999926106,0.16055871861122709
combined,split,4096,41,1,13.572502083000018,0.766249092999999,0.411341933000017,4.687906098999974,1.351930959746458,1.6946711816597597,2796745216,40605208,0.6006355202303668,-0.9999916317577041,20305,20305,0,8.923139813000034,6.6002925287497565,2.3227045904921875,0.02370036299998901,4.687732088000075,8.924376246999998,-0.04600236310358217,1,0,0,0,0,0,0,0,9.92937326245541,7.830234461239311,0,0,0,0,0.000135181,0,0,254,2.0990036202160995,2.6838203870000257,0.4045158470000274,0.03917789399997673,0.0018592210000178966,0.020732686000030753,0.02936368152896765,7.725242774000037,0.05572380114223947,1.225338287999989,0.06601915609625762,0.04278079499999876,0.16340062283413911
combined,split,4096,41,2,13.438854450000008,0.542338586000028,0.3014053739999554,4.715544676999912,1.3726478692679087,1.6946711816597597,2796745216,40605208,0.6004238820406121,-0.9999997401910287,20305,20305,0,9.06333996700016,6.602815018999755,2.4603504255041515,0.002571396000007553,4.715365034000001,9.063890953000055,-0.046812691004948566,1,0,0,0,0,0,0,0,9.961173510827473,7.830234461239311,0,0,0,0,0.000130381,0,0,256,2.1308086685881626,2.577791831000013,0.3974012869999797,0.03914039400001457,0.0018845210000790757,0.019885522999970817,0.02700403739416992,7.856366018000017,0.0554129041551095,1.2218569059999709,0.0657673493647267,0.04030778199989982,0.1639144706025529
combined,split,4096,41,3,13.486662441000021,0.5564057619999403,0.3168354740000723,4.67381702199998,1.376067094771138,1.6946711816597597,2796745216,40605208,0.5998504818480256,-0.99999922970407,20305,20305,0,9.085774715999946,6.602711997492431,2.4831491994042967,0.0024441759999263013,4.673648795999952,9.086382584000035,0.02416155710507622,1,0,0,0,0,0,0,0,9.919737677646213,7.830234461239311,0,0,0,0,0.000128921,0,0,256,2.089374295406902,2.586840424000002,0.40076646500006063,0.039030132999982925,0.0018549010000015187,0.02182071500010352,0.027157952804861888,7.890471084999945,0.05534290526017824,1.219215467999902,0.06621848579879995,0.05638074900002721,0.16322670616773335
combined,split,4096,41,4,13.603335575000074,0.6864753919999202,0.3248059289999219,4.908720971000093,1.3676367311506659,1.6946711816597597,2796745216,40605208,0.5981453981406943,-0.9999976486176345,20305,20305,0,9.027253501999894,6.600622297124751,2.426439898572019,0.025811342999986664,4.908498408000014,9.027802328000007,0.015514879062182114,1,0,0,0,0,0,0,0,9.92937326245541,7.830234461239311,0,0,0,0,0.000127382,0,0,254,2.0990114192160996,2.643349874000023,0.39976001600007294,0.039040053999997326,0.0018668210000214458,0.025314590000107273,0.02921375847331806,7.837181576000148,0.05554194935087994,1.2249572749999516,0.06639501797072642,0.0391426019998562,0.1636103686159887
combined,split,4096,41,5,13.530246394000187,0.6577088369999728,0.32981439099989984,4.622938327999918,1.357831843763372,1.6946711816597597,2796745216,40605208,0.5980576352271435,-0.9999961266601822,20305,20305,0,8.965573935000066,6.602860270349122,2.3625221792685527,0.025268920000144135,4.622632346999808,8.966165961999877,-0.004617214452237385,1,0,0,0,0,0,0,0,9.961173510827473,7.830234461239311,0,0,0,0,0.000130401,0,0,256,2.1308086485881628,2.689673098999947,0.40399094300005345,0.03910353399987798,0.0018536600000516046,0.03957738700023583,0.030928737053723395,7.763833469000019,0.05540895200975248,1.2144089529999746,0.06613693342869192,0.03877529099986532,0.1635273514195065
sparse,natural,4096,41,1,13.341591443000198,0.6101170169999932,0.32535750200031543,,1.35534490375498,1.6946711816597597,2796745216,40610472,0.6597863308376265,,20305,20305,0,8.940017470000384,6.5961198844899815,,0.028638731999762967,4.730299809000371,8.941040180000073,,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.666e-05,0,0,0,-3.666e-05,2.61251325000012,0.39496920000010505,0.03911369299976286,0.0017805399997996574,0.033034913999927085,0.029017489232941958,7.7821879319999425,0.05675466926183982,1.2184187620000557,0.06809890310270865,0.043069172000286926,0.16609290641647573
sparse,natural,4096,41,2,13.541836138999997,0.6906344700000204,0.3866560660000573,,1.3639513679672453,1.6946711816597597,2796745216,40607392,0.6251217958534723,,20305,20305,0,9.000019935999944,6.598490347506346,,0.030017317999977422,4.750449434000018,9.000618485000018,,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,3.726e-05,0,0,0,-3.726e-05,2.6279291570000396,0.3980229539999982,0.03903625300000613,0.0017752389999827756,0.05559036400001105,0.03350646732738131,7.817048083999964,0.056433964561825284,1.2078810790000034,0.06765126845687042,0.04472006699995745,0.16490798087106015
sparse,natural,4096,41,3,13.117736108000031,0.664189090999912,0.3234265679999453,,1.311203289146411,1.6946711816597597,2796745216,40609632,0.641096505717122,,20305,20305,0,8.65484037200008,6.600685373230228,,0.06636465800011138,4.666431050999904,8.655823727999973,,0,0,0,0,0,0,0,0,9.919737677646213,9.919737677646213,0,0,0,0,3.9141e-05,0,0,0,-3.9141e-05,2.6652701069999694,0.39648265800008176,0.039089213000011114,0.0019921219999332607,0.045100295999986884,0.029909209324006134,7.781995560000041,0.05634356068064185,1.2139609250000376,0.06670563302110044,0.04207109899994066,0.16551491762402304
sparse,natural,4096,41,4,13.53898422300017,0.6428009799999472,0.34590289300012955,,1.3779668557484792,1.6946711816597597,2796745216,40610472,0.6563205664279428,,20305,20305,0,9.094083748999992,6.599638961606446,,0.03669118499988144,4.851636209999924,9.094688075000022,,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,4.1041e-05,0,0,0,-4.1041e-05,2.6087041169998884,0.40364209899985326,0.038995852999960334,0.001770279000083974,0.03066893200002596,0.028458274423366067,7.915525485999979,0.056504563318770226,1.2115242570000646,0.06753354766787321,0.03959006300010515,0.16495066816093013
sparse,natural,4096,41,5,13.681280161999894,0.7657487929998297,0.47870030300009603,,1.3819563073255843,1.6946711816597597,2796745216,40607392,0.6267270185769874,,20305,20305,0,9.124499242000184,6.60259603985474,,0.03428647799978535,4.85132359399995,9.125057549000076,,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,3.978e-05,0,0,0,-3.978e-05,2.623073371999908,0.4000347989999682,0.039010472999962076,0.0018046600000616309,0.04020604699985597,0.040662093829142626,7.930766757000129,0.0561649054414246,1.217365349999909,0.06710557106052774,0.03990278399987801,0.16691949072086135
sparse,split,4096,41,1,13.606778225,0.7377754210000091,0.367022210000016,4.898627525999984,1.3720013235161346,1.6946711816597597,2796745216,40610472,0.6558471665283172,-0.9999916666160978,20305,20305,0,9.057036730999982,6.601332357164795,2.4551949551589356,0.05202095399999962,4.898508575999983,9.057623497000009,-0.0016814184281447582,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.816e-05,0,0,0,-3.816e-05,2.604526929000002,0.40193649799999775,0.03911429400000088,0.0018315009999980703,0.04070755600000098,0.03125479790532792,7.861474232000006,0.05618723757901785,1.2222967479999909,0.06714409729365058,0.04342685700001425,0.16821668454359442
sparse,split,4096,41,2,13.662338011000088,0.7188784459999624,0.3874373710000327,4.702766600000018,1.3609533895065011,1.6946711816597597,2796745216,40607392,0.6265344825698788,-0.9999945767668513,20305,20305,0,8.986576391000085,6.603147808213132,2.383119617649658,0.04861980900011531,4.702564256000073,8.98720847900006,-0.009736284469845275,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,4.0061e-05,0,0,0,-4.0061e-05,2.6237256289999777,0.39629487499996685,0.03910149299997556,0.0019929620000311843,0.03262642800007143,0.029845969572858122,7.792257984999992,0.05620137426097239,1.2362096670000255,0.06701358219488941,0.038942402000088805,0.16531542513981953
sparse,split,4096,41,3,13.259425117000092,0.7462796550000803,0.36706598299997495,4.499460619000047,1.3139396086332769,1.6946711816597597,2796745216,40609632,0.6396532726165848,-0.9999522335462538,20305,20305,0,8.669945558999416,6.598435348195074,2.068452216055907,0.026081105000002935,4.499243393999905,8.670997596000007,0.05287903313245889,0,0,0,0,0,0,0,0,9.919737677646213,9.919737677646213,0,0,0,0,4.0501e-05,0,0,0,-4.0501e-05,2.638024190000124,0.40200130100015485,0.039212034999991374,0.001984402000061891,0.030801038000163317,0.043321846286422376,7.784034289999909,0.05661823012702096,1.2194625919998998,0.06696966498655474,0.06439565899995614,0.16521654861381366
sparse,split,4096,41,4,13.645570770000177,0.7262456129999464,0.33645625000008295,4.950710092999998,1.3728499361253386,1.6946711816597597,2796745216,40610472,0.6578818354319038,-0.9999845420405579,20305,20305,0,9.059034381000174,6.598706925367188,2.4596931509196795,0.0657013510001434,4.950563114000261,9.05960152700004,0.0018714037438595545,0,0,0,0,0,0,0,0,9.92937326245541,9.92937326245541,0,0,0,0,3.7761e-05,0,0,0,-3.7761e-05,2.65745565799989,0.40360951799993927,0.03914347400018414,0.0017889600001126382,0.041422691999969175,0.033327824306210736,7.879844172000048,0.0564761034267137,1.209276630999966,0.06735335298420297,0.043229485999972894,0.1662264785332379
sparse,split,4096,41,5,13.679922510000097,0.8729593939999631,0.4702927930002261,4.824524393999809,1.366368998924056,1.6946711816597597,2796745216,40607392,0.6265429762873914,-0.9999887775803996,20305,20305,0,9.019843456000217,6.601323261214849,2.4180256770180653,0.07691043600016201,4.824416577999955,9.020424483999932,0.0011014795830714254,0,0,0,0,0,0,0,0,9.961173510827473,9.961173510827473,0,0,0,0,3.8901e-05,0,0,0,-3.8901e-05,2.631396539999969,0.39784455499989235,0.03909841400013647,0.0017709799999465758,0.04926116499996169,0.03091597029410972,7.84311035099995,0.05651170041876673,1.199893930999906,0.06661170861173377,0.042670582000027935,0.16724163183952323
